Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
CAF,CD99,PILRB,ETC,129,0.9416058394160584,1.705182436445042,233.6099937929708,0.2382641706894157,0.168433052869686,329,0.2462574850299401,0.3679395226165087,491.5672022156556,0.544364231483685,0.9647225571590003,0.6274040116396441,0.1297024921674413,114835.0110584273,0.1624911654745405
CAF,CD99,PILRB,TAM,129,0.9416058394160584,1.705182436445042,233.6099937929708,0.2382641706894157,0.168433052869686,1,0.01538461538461539,0.03036968247877769,1.97402936112055,0.04493175602718354,0.003874120658545663,0.05178584916322446,0.01070562758743604,461.1529867985138,0.0006525299697043642
DC,CD99,PILRB,CAF,18,0.5806451612903226,1.211441356988667,37.55468206664868,0.1692740108580564,0.02707696553274089,6,0.04379562043795621,0.06977171376933759,9.55872478639925,0.1032268158507443,0.01875942369130768,0.0845243396081512,0.01747361714716147,358.9748703158181,0.000507948268703621
DC,CD99,PILRB,DC,18,0.5806451612903226,1.211441356988667,37.55468206664868,0.1692740108580564,0.02707696553274089,3,0.0967741935483871,0.2078259488839713,6.44260441540311,0.3074771966383874,0.01264389849114634,0.2517689495334555,0.05204789832237112,241.9499605016508,0.000342358403644244
DC,CD99,PILRB,ETC,18,0.5806451612903226,1.211441356988667,37.55468206664868,0.1692740108580564,0.02707696553274089,329,0.2462574850299401,0.3679395226165087,491.5672022156556,0.544364231483685,0.9647225571590003,0.4457371545683056,0.0921467168309068,18460.64999360095,0.02612175942885191
DC,CD99,PILRB,TAM,18,0.5806451612903226,1.211441356988667,37.55468206664868,0.1692740108580564,0.02707696553274089,1,0.01538461538461539,0.03036968247877769,1.97402936112055,0.04493175602718354,0.003874120658545663,0.03679108935340539,0.007605778557617007,74.13404504711187,0.0001048994315411204
ETC,CD99,PILRB,CAF,679,0.5082335329341318,0.7683558936989919,1026.523473981853,0.1073619314237028,0.7401245116182255,6,0.04379562043795621,0.06977171376933759,9.55872478639925,0.1032268158507443,0.01875942369130768,0.05360950748814965,0.01108263032445481,9812.255374571007,0.01388430929776847
ETC,CD99,PILRB,DC,679,0.5082335329341318,0.7683558936989919,1026.523473981853,0.1073619314237028,0.7401245116182255,3,0.0967741935483871,0.2078259488839713,6.44260441540311,0.3074771966383874,0.01264389849114634,0.1596842926885848,0.03301134569984293,6613.484665990429,0.009358059195710103
ETC,CD99,PILRB,ETC,679,0.5082335329341318,0.7683558936989919,1026.523473981853,0.1073619314237028,0.7401245116182255,329,0.2462574850299401,0.3679395226165087,491.5672022156556,0.544364231483685,0.9647225571590003,0.282708500727188,0.05844399529006808,504605.272113955,0.7140148114643907
ETC,CD99,PILRB,TAM,679,0.5082335329341318,0.7683558936989919,1026.523473981853,0.1073619314237028,0.7401245116182255,1,0.01538461538461539,0.03036968247877769,1.97402936112055,0.04493175602718354,0.003874120658545663,0.02333472452233585,0.004823960109337026,2026.387477519645,0.002867331660356187
TAM,CD99,PILRB,CAF,46,0.7076923076923077,1.3406352601903,87.14129191236951,0.1873262013724277,0.0628289637335306,6,0.04379562043795621,0.06977171376933759,9.55872478639925,0.1032268158507443,0.01875942369130768,0.09353841964307906,0.01933708729309103,832.9596269216189,0.001178635150763105
TAM,CD99,PILRB,DC,46,0.7076923076923077,1.3406352601903,87.14129191236951,0.1873262013724277,0.0628289637335306,3,0.0967741935483871,0.2078259488839713,6.44260441540311,0.3074771966383874,0.01264389849114634,0.2786187950563589,0.0575985352549121,561.4168720385632,0.0007944030397506756
TAM,CD99,PILRB,ETC,46,0.7076923076923077,1.3406352601903,87.14129191236951,0.1873262013724277,0.0628289637335306,329,0.2462574850299401,0.3679395226165087,491.5672022156556,0.544364231483685,0.9647225571590003,0.493272697637278,0.1019736836468596,42835.80106282121,0.06061251855666173
TAM,CD99,PILRB,TAM,46,0.7076923076923077,1.3406352601903,87.14129191236951,0.1873262013724277,0.0628289637335306,1,0.01538461538461539,0.03036968247877769,1.97402936112055,0.04493175602718354,0.003874120658545663,0.04071466717183293,0.008416895177564976,172.0194688009941,0.0002434069863550871
TIL,CD99,PILRB,CAF,1,1.0,2.13107349438063,2.13107349438063,0.2977736856563974,0.001536506245817123,6,0.04379562043795621,0.06977171376933759,9.55872478639925,0.1032268158507443,0.01875942369130768,0.1486886498713474,0.03073822941445035,20.37034503237459,2.882397166962397e-05
TIL,CD99,PILRB,DC,1,1.0,2.13107349438063,2.13107349438063,0.2977736856563974,0.001536506245817123,3,0.0967741935483871,0.2078259488839713,6.44260441540311,0.3074771966383874,0.01264389849114634,0.4428923711111349,0.09155861809830947,13.72966350444518,1.942742900312405e-05
TIL,CD99,PILRB,ETC,1,1.0,2.13107349438063,2.13107349438063,0.2977736856563974,0.001536506245817123,329,0.2462574850299401,0.3679395226165087,491.5672022156556,0.544364231483685,0.9647225571590003,0.784106164183104,0.1620973435484092,1047.565835348627,0.001482302234555471
TIL,CD99,PILRB,TAM,1,1.0,2.13107349438063,2.13107349438063,0.2977736856563974,0.001536506245817123,1,0.01538461538461539,0.03036968247877769,1.97402936112055,0.04493175602718354,0.003874120658545663,0.06472002536327898,0.01337949459522849,4.206801648613133,5.952610588904558e-06
CAF,CDH1,EGFR,CAF,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,17,0.1240875912408759,0.2259568217153281,30.95608457499996,0.4322154971444926,0.08554460765877252,0.02306952924652956,0.02765173696317281,432.9919944281133,0.0007428551311583312
CAF,CDH1,EGFR,DC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,1,0.03225806451612903,0.05030734394029064,1.55952766214901,0.09622906494305981,0.00430962713221428,0.005136232371899341,0.006156421529531613,21.81357888345651,3.74240845351079e-05
CAF,CDH1,EGFR,ETC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,232,0.1736526946107785,0.2465232475865057,329.355058775572,0.4715554379124476,0.9101457652090132,0.02516930105040746,0.03016857798680372,4606.787509858184,0.007903554300984711
DC,CDH1,EGFR,CAF,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,17,0.1240875912408759,0.2259568217153281,30.95608457499996,0.4322154971444926,0.08554460765877252,0.0467156161884234,0.05599455095552709,198.4012219522342,0.000340383581340715
DC,CDH1,EGFR,DC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,1,0.03225806451612903,0.05030734394029064,1.55952766214901,0.09622906494305981,0.00430962713221428,0.01040083035835249,0.01246670541883773,9.995197974376742,1.71480863335958e-05
DC,CDH1,EGFR,ETC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,232,0.1736526946107785,0.2465232475865057,329.355058775572,0.4715554379124476,0.9101457652090132,0.05096763765903881,0.06109113433227318,2110.875681286754,0.00362148688950308
ETC,CDH1,EGFR,CAF,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,17,0.1240875912408759,0.2259568217153281,30.95608457499996,0.4322154971444926,0.08554460765877252,0.2678551657967943,0.3210581589979438,49026.06670611881,0.08411071262703776
ETC,CDH1,EGFR,DC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,1,0.03225806451612903,0.05030734394029064,1.55952766214901,0.09622906494305981,0.00430962713221428,0.05963565007521436,0.07148083915737963,2469.870083515075,0.00423738934771054
ETC,CDH1,EGFR,ETC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,232,0.1736526946107785,0.2465232475865057,329.355058775572,0.4715554379124476,0.9101457652090132,0.2922351485286812,0.3502806395464034,521609.347668249,0.8948899410652713
TAM,CDH1,EGFR,CAF,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,17,0.1240875912408759,0.2259568217153281,30.95608457499996,0.4322154971444926,0.08554460765877252,0.02295215590540913,0.02751105022784903,204.3889483376684,0.0003506563192357116
TAM,CDH1,EGFR,DC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,1,0.03225806451612903,0.05030734394029064,1.55952766214901,0.09622906494305981,0.00430962713221428,0.005110100206486759,0.006125098837310854,10.29685191607082,1.766561363503598e-05
TAM,CDH1,EGFR,ETC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,232,0.1736526946107785,0.2465232475865057,329.355058775572,0.4715554379124476,0.9101457652090132,0.02504124447298959,0.03001508604696729,2174.581670034418,0.003730782953254149
CAF,CDH1,IGF1R,CAF,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,31,0.2262773722627737,0.3959276225083465,54.24208428364347,0.4557714400816535,0.09615866812115133,0.04042304984477307,0.02915876931698989,758.700222536546,0.0008350258651495847
CAF,CDH1,IGF1R,DC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,1,0.03225806451612903,0.06697173002143064,2.07612363066435,0.07709439832272297,0.003680486946917211,0.006837617349595017,0.004932248005539082,29.03936088373004,3.196073590733611e-05
CAF,CDH1,IGF1R,ETC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,343,0.2567365269461078,0.3787523877827135,506.0131900777054,0.4360001965017057,0.8970443347118884,0.03866950871770684,0.02789386967660339,7077.757519619323,0.007789783659717349
CAF,CDH1,IGF1R,TAM,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,1,0.01538461538461539,0.02704600528871292,1.75799034376634,0.03113396509391776,0.003116510220043139,0.002761317871587986,0.001991849480375782,24.58953564649102,2.706325590388061e-05
DC,CDH1,IGF1R,CAF,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,31,0.2262773722627737,0.3959276225083465,54.24208428364347,0.4557714400816535,0.09615866812115133,0.08185635959598114,0.05904627967838542,347.643959204132,0.0003826171248875231
DC,CDH1,IGF1R,DC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,1,0.03225806451612903,0.06697173002143064,2.07612363066435,0.07709439832272297,0.003680486946917211,0.01384612162361475,0.009987763612798583,13.30612288029377,1.464472586123274e-05
DC,CDH1,IGF1R,ETC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,343,0.2567365269461078,0.3787523877827135,506.0131900777054,0.4360001965017057,0.8970443347118884,0.07830545253640321,0.05648486780535991,3243.098622247677,0.003569356054429451
DC,CDH1,IGF1R,TAM,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,1,0.01538461538461539,0.02704600528871292,1.75799034376634,0.03113396509391776,0.003116510220043139,0.005591647080650511,0.004033479610094063,11.26716886751078,1.240065199918465e-05
ETC,CDH1,IGF1R,CAF,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,31,0.2262773722627737,0.3959276225083465,54.24208428364347,0.4557714400816535,0.09615866812115133,0.4693430283070298,0.3385559759962481,85904.79315709218,0.09454686066477555
ETC,CDH1,IGF1R,DC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,1,0.03225806451612903,0.06697173002143064,2.07612363066435,0.07709439832272297,0.003680486946917211,0.07939005210114243,0.05726723303091769,3288.018397820911,0.003618794783121215
ETC,CDH1,IGF1R,ETC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,343,0.2567365269461078,0.3787523877827135,506.0131900777054,0.4360001965017057,0.8970443347118884,0.4489830528475184,0.3238695080032787,801388.0550953235,0.8820081161822535
ETC,CDH1,IGF1R,TAM,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,1,0.01538461538461539,0.02704600528871292,1.75799034376634,0.03113396509391776,0.003116510220043139,0.03206104677767177,0.0231269206712822,2784.181302173013,0.003064271409869437
TAM,CDH1,IGF1R,CAF,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,31,0.2262773722627737,0.3959276225083465,54.24208428364347,0.4557714400816535,0.09615866812115133,0.04021738511846436,0.02901041509003011,358.1358144799251,0.0003941644663386736
TAM,CDH1,IGF1R,DC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,1,0.03225806451612903,0.06697173002143064,2.07612363066435,0.07709439832272297,0.003680486946917211,0.006802828863664135,0.004907153673467622,13.70770016028323,1.508670202742724e-05
TAM,CDH1,IGF1R,ETC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,343,0.2567365269461078,0.3787523877827135,506.0131900777054,0.4360001965017057,0.8970443347118884,0.03847276567240324,0.02775195101646371,3340.974970991499,0.003677078815488158
TAM,CDH1,IGF1R,TAM,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,1,0.01538461538461539,0.02704600528871292,1.75799034376634,0.03113396509391776,0.003116510220043139,0.002747268815752458,0.00198171533216572,11.60721074655414,1.277490227063701e-05
CAF,CDH1,ITGAE,CAF,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,37,0.2700729927007299,0.4736356498356191,64.88808402747982,0.4150046717948165,0.1357801079174524,0.04835681168257744,0.02655064452518174,907.6089984702961,0.001179091852031749
CAF,CDH1,ITGAE,DC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,2,0.06451612903225806,0.118098938679591,3.66106709906732,0.1034795655754584,0.007660884016761464,0.01205755550627,0.006620284897835086,51.20843823512871,6.652584139213713e-05
CAF,CDH1,ITGAE,ETC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,272,0.2035928143712575,0.293958678084785,392.7287939212729,0.2575697685808783,0.8217958477297397,0.0300123194770892,0.01647847320958675,5493.214858530594,0.007136338326382447
CAF,CDH1,ITGAE,TAM,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,9,0.1384615384615385,0.2555846081459319,16.61299952948557,0.2239459940488468,0.03476316033604646,0.02609443940583358,0.01432733384690457,232.3709829089481,0.0003018774968718167
DC,CDH1,ITGAE,CAF,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,37,0.2700729927007299,0.4736356498356191,64.88808402747982,0.4150046717948165,0.1357801079174524,0.09792216523009416,0.05376484738544214,415.8754357322099,0.0005402715690990918
DC,CDH1,ITGAE,DC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,2,0.06451612903225806,0.118098938679591,3.66106709906732,0.1034795655754584,0.007660884016761464,0.02441645554107944,0.01340602510958495,23.46421377497734,3.048279966707754e-05
DC,CDH1,ITGAE,ETC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,272,0.2035928143712575,0.293958678084785,392.7287939212729,0.2575697685808783,0.8217958477297397,0.06077471207293746,0.03336877929340828,2517.045475212778,0.00326994092832796
DC,CDH1,ITGAE,TAM,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,9,0.1384615384615385,0.2555846081459319,16.61299952948557,0.2239459940488468,0.03476316033604646,0.05284103558889806,0.02901273891820262,106.4746867116296,0.0001383232600832619
ETC,CDH1,ITGAE,CAF,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,37,0.2700729927007299,0.4736356498356191,64.88808402747982,0.4150046717948165,0.1357801079174524,0.5614601699161095,0.3082736199471496,102765.1778200852,0.1335041675925185
ETC,CDH1,ITGAE,DC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,2,0.06451612903225806,0.118098938679591,3.66106709906732,0.1034795655754584,0.007660884016761464,0.1399975913995669,0.0768666534102941,5798.140245404454,0.007532472608597107
ETC,CDH1,ITGAE,ETC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,272,0.2035928143712575,0.293958678084785,392.7287939212729,0.2575697685808783,0.8217958477297397,0.348466356793623,0.1913278821801656,621976.2063755098,0.8080209411002032
ETC,CDH1,ITGAE,TAM,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,9,0.1384615384615385,0.2555846081459319,16.61299952948557,0.2239459940488468,0.03476316033604646,0.3029767239171307,0.1663514821641174,26310.49870496359,0.03418046173870076
TAM,CDH1,ITGAE,CAF,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,37,0.2700729927007299,0.4736356498356191,64.88808402747982,0.4150046717948165,0.1357801079174524,0.04811078149737246,0.02641555993704304,428.4265092341018,0.0005565769038029947
TAM,CDH1,ITGAE,DC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,2,0.06451612903225806,0.118098938679591,3.66106709906732,0.1034795655754584,0.007660884016761464,0.01199620897594456,0.006586602157744284,24.17236108652829,3.140276710514304e-05
TAM,CDH1,ITGAE,ETC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,272,0.2035928143712575,0.293958678084785,392.7287939212729,0.2575697685808783,0.8217958477297397,0.02985962255058692,0.01639463389771767,2593.009622292969,0.003368627374826127
TAM,CDH1,ITGAE,TAM,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,9,0.1384615384615385,0.2555846081459319,16.61299952948557,0.2239459940488468,0.03476316033604646,0.02596167590186274,0.01425443911962218,109.6880806853701,0.0001424978403906312
CAF,CDH1,ITGB7,DC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,5,0.1612903225806452,0.3209100527941646,9.9482116366191,0.4751000359253059,0.1940533360975334,0.0327639758438774,0.03039534979979815,139.1486054089473,0.001685126864026971
CAF,CDH1,ITGB7,ETC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,13,0.009730538922155689,0.01437571056482007,19.20594931459961,0.02128291259912194,0.3746380428517707,0.001467717915295244,0.001361611290870428,268.6393454723191,0.003253294393138912
CAF,CDH1,ITGB7,TAM,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,12,0.1846153846153846,0.3401720950458447,22.1111861779799,0.5036170514755722,0.4313086210506958,0.03473057390318653,0.03221977538883958,309.275760607876,0.003745412259512268
DC,CDH1,ITGB7,DC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,5,0.1612903225806452,0.3209100527941646,9.9482116366191,0.4751000359253059,0.1940533360975334,0.06634679468197667,0.06155034547893297,63.75926968937957,0.0007721418254142667
DC,CDH1,ITGB7,ETC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,13,0.009730538922155689,0.01437571056482007,19.20594931459961,0.02128291259912194,0.3746380428517707,0.002972117292515629,0.002757252208416674,123.0932097868273,0.001490691724731814
DC,CDH1,ITGB7,TAM,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,12,0.1846153846153846,0.3401720950458447,22.1111861779799,0.5036170514755722,0.4313086210506958,0.07032914036202144,0.06524479301928834,141.7132178294732,0.00171618500703131
ETC,CDH1,ITGB7,DC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,5,0.1612903225806452,0.3209100527941646,9.9482116366191,0.4751000359253059,0.1940533360975334,0.3804152259909749,0.3529136365581131,15755.27699964219,0.190800622429926
ETC,CDH1,ITGB7,ETC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,13,0.009730538922155689,0.01437571056482007,19.20594931459961,0.02128291259912194,0.3746380428517707,0.01704134580914666,0.01580936542611728,30417.02996936261,0.368358376101918
ETC,CDH1,ITGB7,TAM,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,12,0.1846153846153846,0.3401720950458447,22.1111861779799,0.5036170514755722,0.4313086210506958,0.4032489580365103,0.3740966357174965,35018.13951589051,0.4240790445081756
TAM,CDH1,ITGB7,DC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,5,0.1612903225806452,0.3209100527941646,9.9482116366191,0.4751000359253059,0.1940533360975334,0.03259727901742338,0.03024070408846171,65.68351722010809,0.0007954449781662358
TAM,CDH1,ITGB7,ETC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,13,0.009730538922155689,0.01437571056482007,19.20594931459961,0.02128291259912194,0.3746380428517707,0.001460250447983728,0.001354683673717564,126.808148902907,0.001535680631981961
TAM,CDH1,ITGB7,TAM,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,12,0.1846153846153846,0.3401720950458447,22.1111861779799,0.5036170514755722,0.4313086210506958,0.03455387140291075,0.0320558473499479,145.9901066772979,0.001767979275976698
CAF,CDH1,KLRG1,CAF,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,1,0.0072992700729927,0.01108344657428343,1.51843218067683,0.04618308872937579,0.05072285194078469,0.001131587411067016,0.002954643297449018,21.23876411831683,0.0004404688017448894
CAF,CDH1,KLRG1,DC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,2,0.06451612903225806,0.1301717313144913,4.03532367074923,0.542406423585101,0.1347989904911795,0.01329015225047897,0.03470139282649648,56.44327660778421,0.001170571991641684
CAF,CDH1,KLRG1,ETC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,11,0.008233532934131737,0.0141340572221904,18.88310044884637,0.05889453379177728,0.6307853063433263,0.001443045817267859,0.003767880068480023,264.1235620261709,0.005477634585052272
CAF,CDH1,KLRG1,TAM,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,3,0.04615384615384616,0.08460005272619846,5.4990034272029,0.3525159538937458,0.1836928512247095,0.008637417431387876,0.02255282028708262,76.91620222650904,0.001595158138239306
DC,CDH1,KLRG1,CAF,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,1,0.0072992700729927,0.01108344657428343,1.51843218067683,0.04618308872937579,0.05072285194078469,0.002291455651918462,0.005983129555107421,9.73181215369771,0.0002018271691453435
DC,CDH1,KLRG1,DC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,2,0.06451612903225806,0.1301717313144913,4.03532367074923,0.542406423585101,0.1347989904911795,0.02691245430213907,0.07027004891008719,25.86286858435564,0.0005363676846531819
DC,CDH1,KLRG1,ETC,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,11,0.008233532934131737,0.0141340572221904,18.88310044884637,0.05889453379177728,0.6307853063433263,0.002922156487087237,0.007629927652277624,121.024033069205,0.002509906439534921
DC,CDH1,KLRG1,TAM,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,3,0.04615384615384616,0.08460005272619846,5.4990034272029,0.3525159538937458,0.1836928512247095,0.01749070270450423,0.04566928458916573,35.24376594957603,0.0007309172638439448
ETC,CDH1,KLRG1,CAF,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,1,0.0072992700729927,0.01108344657428343,1.51843218067683,0.04618308872937579,0.05072285194078469,0.01313860939102247,0.03430570523790162,2404.785954057622,0.04987263767966579
ETC,CDH1,KLRG1,DC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,2,0.06451612903225806,0.1301717313144913,4.03532367074923,0.542406423585101,0.1347989904911795,0.154308997659855,0.4029101430545741,6390.861447080545,0.1325394956143175
ETC,CDH1,KLRG1,ETC,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,11,0.008233532934131737,0.0141340572221904,18.88310044884637,0.05889453379177728,0.6307853063433263,0.01675488357417609,0.0437480162538201,29905.72467201257,0.6202121101874114
ETC,CDH1,KLRG1,TAM,996,0.7455089820359282,1.185426329523487,1583.729576243376,0.7428196377017268,0.9832380430400196,3,0.04615384615384616,0.08460005272619846,5.4990034272029,0.3525159538937458,0.1836928512247095,0.1002871299807109,0.2618557731554308,8708.934367524924,0.1806137995586249
TAM,CDH1,KLRG1,CAF,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,1,0.0072992700729927,0.01108344657428343,1.51843218067683,0.04618308872937579,0.05072285194078469,0.001125830111306479,0.002939610638917729,10.02551714118419,0.0002079182902286602
TAM,CDH1,KLRG1,DC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,2,0.06451612903225806,0.1301717313144913,4.03532367074923,0.542406423585101,0.1347989904911795,0.01322253450427496,0.03452483879394331,26.64340702611405,0.0005525552005670973
TAM,CDH1,KLRG1,ETC,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,11,0.008233532934131737,0.0141340572221904,18.88310044884637,0.05889453379177728,0.6307853063433263,0.001435703876860122,0.003748709817199534,124.676524666533,0.002585655131327718
TAM,CDH1,KLRG1,TAM,4,0.06153846153846154,0.1015776188174811,6.60254522313627,0.06365123511212717,0.004099104886124896,3,0.04615384615384616,0.08460005272619846,5.4990034272029,0.3525159538937458,0.1836928512247095,0.008593471907760587,0.02243807586206659,36.30741881028848,0.0007529762640014204
CAF,CDH1,PTPRM,CAF,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,22,0.1605839416058394,0.2731186361788097,37.41725315649694,0.5620854298118999,0.2690042307524284,0.02788461227799212,0.035960391422047,523.3662878456344,0.002335987955136161
CAF,CDH1,PTPRM,DC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,2,0.06451612903225806,0.11562958074605,3.58451700312755,0.2379687578333621,0.0257702037884066,0.01180544129862841,0.0152244645102609,50.13770919527487,0.0002237841593893915
CAF,CDH1,PTPRM,ETC,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,62,0.04640718562874251,0.07220977053185189,96.47225343055416,0.148609631601418,0.6935689323451436,0.007372405933680824,0.009507559239280709,1349.386202853469,0.006022837140825439
CAF,CDH1,PTPRM,TAM,9,0.06569343065693431,0.1020970691276306,13.98729847048539,0.06397673647950815,0.00868383351667815,1,0.01538461538461539,0.02494437131855139,1.62138413570584,0.05133618075331988,0.0116566331140213,0.002546747202855427,0.003284321307919544,22.67878384142758,0.0001012242613271586
DC,CDH1,PTPRM,CAF,3,0.0967741935483871,0.2067457659998339,6.409118745994849,0.129552390706638,0.003979018557177391,22,0.1605839416058394,0.2731186361788097,37.41725315649694,0.5620854298118999,0.2690042307524284,0.05646612164561795,0.0728195112134998,239.8116186289395,0.001070372826123141
