Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
Endo,CCL3,CCR3,CAF,10.0,0.1204819277108434,0.2060861479484442,0.08820445021688086,1.0,0.0007112375533428165,0.0016354488922504132,0.1162077835577504,0.00033704336237043767,0.010250043659633659
CAF,EFNA3,EPHA1,Endo,11.0,0.007823613086770981,0.011873882779017509,0.04708903941549815,1.0,0.012048192771084341,0.02835711161197988,0.2149466946753464,0.00033670901923216537,0.01012163337779843
ETC,IL2,CD53,TIL,1.0,0.0003160556257901391,0.00028072964326952783,0.003138824428973718,34.0,0.4927536231884058,1.1991681600392858,0.3012672463547025,0.00033664204978800467,0.0009456249925077836
DC,NLGN3,NRXN2,DC,2.0,0.01428571428571429,0.02269938548131678,0.3955692603661784,1.0,0.0071428571428571435,0.014829454504745359,0.05502375125708598,0.0003366195042808645,0.02176570458733808
TIL,EFNA4,EPHA7,ETC,1.0,0.01449275362318841,0.040094433676012765,0.07190983094596308,19.0,0.006005056890012643,0.00838937288607022,0.5498942611935258,0.00033636715476388217,0.0395428033605817
CAF,MYOC,FZD1,Endo,4.0,0.002844950213371266,0.00427311278021022,1.0,6.0,0.07228915662650602,0.07865332866037525,0.08740623261258837,0.0003360945439047243,0.08740623261258837
CAF,WNT3A,RYK,TIL,2.0,0.001422475106685633,0.002126899027811088,0.2321114467074641,5.0,0.07246376811594203,0.1578910662214554,0.1196520459549852,0.0003358183552464695,0.02777260948811959
CAF,SLITRK3,PTPRD,DC,7.0,0.0049786628733997145,0.007856048677755554,1.0,3.0,0.021428571428571432,0.04270324142011786,0.1731899455420374,0.0003354787432943931,0.1731899455420374
Endo,ADAM11,ITGA4,CAF,1.0,0.012048192771084341,0.01781962541301988,0.8908955005497143,18.0,0.0128022759601707,0.018816864748676908,0.023389916749279867,0.00033530948126888103,0.02083797159016583
DC,CCL21,CCR10,TAM,1.0,0.0071428571428571435,0.016220700358881998,0.05078753648813922,6.0,0.01121495327102804,0.020669411874131682,0.06104549970177608,0.00033527233660460764,0.0031003505435406443
TAM,LY86,CD180,ETC,267.0,0.4990654205607477,0.9018872139506351,0.4321645699105678,1.0,0.0003160556257901391,0.000371707463491318,0.001561314974946515,0.00033523820865284215,0.0006747450146426893
DC,WNT5A,FZD4,TAM,7.0,0.05,0.08681144461167857,0.1645541085487628,1.0,0.001869158878504673,0.003861353436503084,0.00572988868188525,0.00033520966997910214,0.0009428767241312732
ETC,IL2,CD53,DC,1.0,0.0003160556257901391,0.00028072964326952783,0.003138824428973718,93.0,0.6642857142857143,1.194056696272124,0.2999830923341986,0.0003352071103880642,0.0009415942584976609
CAF,L1CAM,ERBB3,Endo,7.0,0.0049786628733997145,0.007604857263198919,0.1641339142291196,3.0,0.03614457831325301,0.04400886601040964,0.03334671903094952,0.0003346811443244118,0.005473327521248419
DC,SHH,HHIP,Endo,2.0,0.01428571428571429,0.02337237791783321,0.09383093829007633,1.0,0.012048192771084341,0.014318941969964218,0.07165388099465737,0.00033466772310552687,0.006723350885854169
ETC,NCAM1,ROBO3,TAM,11.0,0.0034766118836915302,0.005311993197724654,0.08128108981231327,21.0,0.03925233644859813,0.06299893396296688,0.111348745432864,0.00033464990867518464,0.009050547378017023
ETC,AMELX,LAMP1,CAF,1.0,0.0003160556257901391,0.0003012498838514472,1.0,919.0,0.6536273115220483,1.110465099608345,0.2100302454332406,0.0003345274822780997,0.2100302454332406
DC,WNT2,FZD2,DC,1.0,0.0071428571428571435,0.01410020972228964,0.05219618255928694,2.0,0.01428571428571429,0.02371558975590593,0.1903557798561092,0.00033439478924605735,0.00993584503658491
TAM,FGF22,FGFR2,Endo,3.0,0.005607476635514018,0.009708743806603682,0.07902209876029992,2.0,0.024096385542168683,0.0344352904179194,0.09945894842240492,0.00033432341257357413,0.007859454844830858
CAF,EPO,CRLF3,TAM,1.0,0.0007112375533428165,0.0016807793349353632,0.1104502563874661,60.0,0.1121495327102804,0.1988882559338535,0.2719089823275617,0.0003342872705349565,0.030032416812134168
ETC,SLITRK6,PTPRS,TAM,166.0,0.05246523388116309,0.0779495325501652,0.6910863806932973,1.0,0.001869158878504673,0.004278538881393028,0.00879998932963107,0.00033351010580229317,0.0060815527759543716
TAM,WNT7A,FZD1,TIL,3.0,0.005607476635514018,0.008432770299669719,0.06451981697198783,1.0,0.01449275362318841,0.039539924868185514,0.04394010945723655,0.0003334311040796069,0.002835007819910014
CAF,NTS,SORT1,Endo,1.0,0.0007112375533428165,0.001124204774669289,0.024165632509911033,17.0,0.2048192771084337,0.2963072282655947,0.2306225685422222,0.0003331100007852045,0.005573140239883108
TAM,NTF4,NGFR,CAF,1.0,0.001869158878504673,0.003576702120242075,0.05224839421110181,83.0,0.05903271692745377,0.09312104830804133,0.6178056714703902,0.00033306625092253614,0.0322793542688394
CAF,IL13,IL2RG,TAM,1.0,0.0007112375533428165,0.0007506118316130298,0.345073561913521,136.0,0.2542056074766355,0.4435189752844362,0.1603212295374757,0.0003329105903933848,0.05532261772685194
TIL,ICAM3,CLEC4M,ETC,22.0,0.3188405797101449,0.7425234384979701,0.3056804640842245,1.0,0.0003160556257901391,0.00044802139334686154,0.1247285701507866,0.0003326663855085632,0.0381270872082542
ETC,SLIT2,ROBO2,DC,47.0,0.01485461441213654,0.01931451384048851,0.03395273181073392,2.0,0.01428571428571429,0.01721445540809772,0.146299784229358,0.00033248883723617566,0.004967277337907632
DC,NMU,NMUR1,Endo,1.0,0.0071428571428571435,0.0128792777692445,0.08915531259999401,2.0,0.024096385542168683,0.02580454250592375,0.2994295246241144,0.00033234387064206834,0.02669573286953052
ETC,LGI4,ADAM11,Endo,40.0,0.01264222503160556,0.01864873490128212,0.07164068884904669,1.0,0.012048192771084341,0.01781962541301988,0.8908955005497143,0.00033231347036755766,0.06382436735189778
TAM,BMP4,BMPR1A,DC,2.0,0.003738317757009346,0.007449379225888542,0.002244471830199518,4.0,0.028571428571428567,0.04458255949911807,0.08478324049131228,0.00033211239256967004,0.0001902935949557815
CAF,CLEC4G,LAG3,TIL,1.0,0.0007112375533428165,0.001170409907324061,0.0380472844121721,9.0,0.1304347826086956,0.2836777987395281,0.3975599068781726,0.0003320193061326248,0.015126074847870482
ETC,SLIT2,ROBO1,DC,47.0,0.01485461441213654,0.01931451384048851,0.03395273181073392,1.0,0.0071428571428571435,0.01717345229666921,0.02185230831266199,0.00033169688207298684,0.0007419455635852843
ETC,COL2A1,DDR1,CAF,9.0,0.002844500632111252,0.003576357568871715,0.4314267285893599,84.0,0.05974395448079658,0.09266641856866832,0.07883110659911118,0.0003314082474282913,0.03400984643113363
DC,FGA,ITGAM,Endo,1.0,0.0071428571428571435,0.008571576353233572,0.6099998188868045,2.0,0.024096385542168683,0.03863815639875614,0.0266872646623392,0.0003311899077201185,0.016279226610611132
DC,SHH,GAS1,DC,2.0,0.01428571428571429,0.02337237791783321,0.09383093829007633,1.0,0.0071428571428571435,0.01416542651451279,0.02237539117748558,0.0003310797018644877,0.002099503948790967
ETC,NPPB,NPR3,CAF,5.0,0.001580278128950695,0.002237813398864773,0.535014870777926,125.0,0.08890469416785206,0.1478160149187618,0.8038429749951546,0.00033078465875200047,0.4300679453927762
CAF,CXCL1,CXCR1,ETC,151.0,0.1073968705547653,0.1719900288975336,0.1084486107302513,4.0,0.0012642225031605561,0.0019216947590071929,0.3380796712455564,0.0003305123371338859,0.03666427066272068
ETC,TGFB3,TGFBR3,DC,38.0,0.01201011378002529,0.01655442666981392,0.02076132978453816,2.0,0.01428571428571429,0.01993834375370986,0.015580066501735568,0.0003300678495883323,0.0003234628987075679
ETC,LGI3,FLOT1,ETC,1.0,0.0003160556257901391,0.00044372655878128006,1.0,1606.0,0.5075853350189633,0.7434433602737575,0.1636224341424014,0.0003298855639030658,0.1636224341424014
Endo,NRG3,ERBB4,CAF,3.0,0.03614457831325301,0.03750537490133014,0.3860077294873452,8.0,0.005689900426742532,0.008793801981044966,0.4313533963388633,0.0003298148401071511,0.1665057451274195
CAF,GDNF,GFRA1,DC,27.0,0.01920341394025605,0.02920795135816555,0.6551876525888023,1.0,0.0071428571428571435,0.01127929826921107,0.1204668732925891,0.00032944519520135783,0.07892840792728417
Endo,FGF19,FGFR3,TAM,1.0,0.012048192771084341,0.01245062173644892,0.2228635181459974,8.0,0.014953271028037382,0.026405068933025532,0.05967863634926796,0.00032875952520995964,0.013300190854953459
CAF,PLA2G10,PLA2R1,DC,35.0,0.02489331436699858,0.03798490061918031,0.038744556779341216,1.0,0.0071428571428571435,0.008642879054864142,0.02915845259483152,0.0003282989019626095,0.001129731322158179
CAF,GDNF,GFRA1,ETC,27.0,0.01920341394025605,0.02920795135816555,0.6551876525888023,27.0,0.008533501896333754,0.01120962164208481,0.1197227024043712,0.00032741008366545297,0.07844083634990773
Endo,L1CAM,PTPRZ1,Endo,1.0,0.012048192771084341,0.02203034802621361,0.4754760185796295,1.0,0.012048192771084341,0.014846445808606019,0.1945302566473971,0.00032707236811591115,0.09249447192397786
Endo,PTPRZ1,L1CAM,Endo,1.0,0.012048192771084341,0.014846445808606019,0.1945302566473971,1.0,0.012048192771084341,0.02203034802621361,0.4754760185796295,0.00032707236811591115,0.09249447192397786
CAF,IL13,IL4R,Endo,1.0,0.0007112375533428165,0.0007506118316130298,0.345073561913521,25.0,0.3012048192771085,0.4355257804905424,0.2253879577498098,0.0003269108038087005,0.07777542539314104
DC,WNT2,FZD8,ETC,1.0,0.0071428571428571435,0.01410020972228964,0.05219618255928694,56.0,0.01769911504424779,0.023178447869195,0.1183197607513573,0.0003268209759928069,0.0061758398325489966
DC,FGF5,FGFR4,CAF,1.0,0.0071428571428571435,0.011030572765011,0.4327540905429403,25.0,0.01778093883357041,0.02958725656435694,0.09810524328296236,0.00032636438645018847,0.042455445334412284
TAM,VWF,ITGA2B,CAF,9.0,0.01682242990654206,0.032956720064943615,0.0224564911049219,9.0,0.006401137980085347,0.009898123622945594,0.1438028698020111,0.0003262096894096234,0.003229307866571105
TAM,CCL25,ACKR4,ETC,1.0,0.001869158878504673,0.002794757597807028,0.7979537607823708,267.0,0.08438685208596712,0.1166323256350841,0.5684221700407412,0.0003259590782185547,0.4535746082960858
ETC,EFNA5,EPHA5,CAF,975.0,0.3081542351453856,0.4436018306041468,0.699019082411692,1.0,0.0007112375533428165,0.0007344138133900071,0.6882206743628504,0.0003257873120407794,0.4810793842898756
DC,FGF5,FGFR4,DC,1.0,0.0071428571428571435,0.011030572765011,0.4327540905429403,3.0,0.021428571428571432,0.029532502761603636,0.09792369096066117,0.00032576042064475717,0.04237687782428888
CAF,NTS,SORT1,ETC,1.0,0.0007112375533428165,0.001124204774669289,0.024165632509911033,665.0,0.2101769911504425,0.2897345846808113,0.2255069324691236,0.0003257210034849915,0.005449517658486165
TAM,FGF19,FGFR1,DC,1.0,0.001869158878504673,0.003474708638830112,0.06219655597719845,8.0,0.057142857142857134,0.09371378477042093,0.05241188494045578,0.00032562809751924735,0.003259838735569542
ETC,NTRK3,PTPRF,ETC,1.0,0.0003160556257901391,0.0003977581572928635,0.008437966618580057,1738.0,0.5493046776232617,0.8180001679206536,0.6012916737567072,0.0003253662394573721,0.005073679071189226
DC,CCL2,CCR2,CAF,21.0,0.15,0.2740748839014236,0.1398891794853859,1.0,0.0007112375533428165,0.001186280000632596,0.012511122640650879,0.0003251295534479595,0.001750170680641686
TIL,SCT,VIPR1,CAF,1.0,0.01449275362318841,0.04031904148839652,0.1386550755723967,8.0,0.005689900426742532,0.008040245831734695,0.048516724184964964,0.00032417500526661836,0.006727090058391443
ETC,CXCL6,CXCR1,TAM,190.0,0.06005056890012642,0.0861321116169006,0.6034289737836391,1.0,0.001869158878504673,0.003762452861958205,0.6619203287544436,0.00032406800985951116,0.399421904706823
ETC,CXCL5,CXCR2,ETC,979.0,0.3094184576485461,0.4713113626008961,0.5082867450812933,2.0,0.0006321112515802782,0.0006875462956094879,0.06383527611014439,0.0003240483814349062,0.032446624715390934
CAF,SOSTDC1,LRP5,DC,4.0,0.002844950213371266,0.0048362287538775105,0.0656316492352269,5.0,0.03571428571428571,0.06700305711629327,0.07353362633414161,0.00032404211142351465,0.004826133170556625
Endo,FGF17,FGFR3,TAM,1.0,0.012048192771084341,0.01224905425036265,0.8875598492107404,8.0,0.014953271028037382,0.026405068933025532,0.05967863634926796,0.00032343712184519516,0.05296836147925887
CAF,OMG,RTN4R,CAF,30.0,0.02133712660028449,0.036578074353215466,0.6284550020146592,9.0,0.006401137980085347,0.008836311373214702,0.057434702003720986,0.0003232152544176107,0.03609512576345983
ETC,CNTN1,NOTCH1,TIL,13.0,0.0041087231352718075,0.0048517578174110095,0.013592885346062471,2.0,0.028985507246376812,0.06654435909109595,0.06826444123760322,0.00032285711442483014,0.0009279107229557596
TIL,C3,CR1,CAF,3.0,0.043478260869565216,0.1122275022021417,0.046920498484227066,2.0,0.001422475106685633,0.002875476209713023,0.01474578447065081,0.00032270751265777434,0.0006918795579039103
CAF,COL9A1,MAG,DC,21.0,0.01493598862019915,0.022761616372773,0.2139426467039148,1.0,0.0071428571428571435,0.014177017405431069,0.5175608574426154,0.0003226918314925477,0.1107283396716207
DC,FGF2,FGFRL1,TAM,2.0,0.01428571428571429,0.0243903313215655,0.09937785624558672,4.0,0.007476635514018692,0.0132194208668148,0.03194932299381503,0.00032242605482082963,0.003175055227623168
Endo,CCL16,HRH4,DC,1.0,0.012048192771084341,0.02141845396592518,1.0,1.0,0.0071428571428571435,0.01502451450226064,0.6769812672487913,0.00032180187222704485,0.6769812672487913
Endo,NRG3,ERBB4,DC,3.0,0.03614457831325301,0.03750537490133014,0.3860077294873452,1.0,0.0071428571428571435,0.008571576353233572,0.42045278935264707,0.00032148018462340133,0.1622980265746363
Endo,NODAL,ACVR2A,TAM,1.0,0.012048192771084341,0.01334489405811482,1.0,7.0,0.01308411214953271,0.024073709536960242,0.03498032754131904,0.00032126110335656277,0.03498032754131904
Endo,NXPH3,NRXN3,ETC,3.0,0.03614457831325301,0.06499849504625843,0.6542931430560629,11.0,0.0034766118836915302,0.004940060856804109,0.05513169959021365,0.00032109652112919713,0.03607229300690355
TAM,NTF4,NTRK2,Endo,1.0,0.001869158878504673,0.003576702120242075,0.05224839421110181,6.0,0.07228915662650602,0.08975944245672145,0.2215821458242661,0.00032104278814670215,0.0115773113051681
ETC,LGI3,FLOT1,CAF,1.0,0.0003160556257901391,0.00044372655878128006,1.0,618.0,0.4395448079658606,0.7232023781084036,0.1591676512385517,0.0003209041025404801,0.1591676512385517
ETC,PENK,OGFR,ETC,1.0,0.0003160556257901391,0.0007921759801956795,0.03355917623589316,902.0,0.2850821744627055,0.4050900617453339,0.2137917390109233,0.0003209026167306382,0.007174674647245648
Endo,CCL5,GPR75,CAF,6.0,0.07228915662650602,0.1000102245159543,0.04730876801961206,2.0,0.001422475106685633,0.003205024889592077,0.056979580833189686,0.0003205352587873253,0.002695633771492104
DC,LRPAP1,LRP2,ETC,53.0,0.3785714285714286,0.6558733218093455,0.14510389459156303,1.0,0.0003160556257901391,0.0004885369281912073,1.0,0.0003204183379193008,0.14510389459156303
ETC,NCAM1,ROBO3,ETC,11.0,0.0034766118836915302,0.005311993197724654,0.08128108981231327,139.0,0.04393173198482933,0.060260934030313615,0.1065094118391332,0.00032010567165756,0.008657201069553252
ETC,AMELX,LAMP1,Endo,1.0,0.0003160556257901391,0.0003012498838514472,1.0,57.0,0.6867469879518072,1.061218569684104,0.2007158952835855,0.0003196919708583353,0.2007158952835855
ETC,PENK,OGFR,TAM,1.0,0.0003160556257901391,0.0007921759801956795,0.03355917623589316,122.0,0.2280373831775701,0.4034945185283077,0.2129496695768685,0.0003196386657187459,0.007146415490705345
DC,WNT5A,ROR1,TAM,7.0,0.05,0.08681144461167857,0.1645541085487628,1.0,0.001869158878504673,0.0036808222391769905,0.01137101024151457,0.000319537495941748,0.0018711464535912828
CAF,RSPO2,RNF43,ETC,2.0,0.001422475106685633,0.002088613539270718,0.2303895084018004,343.0,0.1084070796460177,0.15289439190958898,0.6082054165971175,0.00031933729702093085,0.1401241469371221
CAF,SFTPA2,CD93,DC,2.0,0.001422475106685633,0.001301262772332083,0.03661770454701459,20.0,0.1428571428571428,0.2453044689894823,0.119788282749654,0.00031920557338270316,0.004386371945921076
CAF,RSPO2,LGR5,ETC,2.0,0.001422475106685633,0.002088613539270718,0.2303895084018004,336.0,0.1061946902654867,0.1527951435950312,0.5784001616404141,0.0003191300056473958,0.1332573288998569
CAF,CCL5,GPR75,CAF,85.0,0.0604551920341394,0.09953416901958416,0.04708357505408037,2.0,0.001422475106685633,0.003205024889592077,0.056979580833189686,0.0003190094890726319,0.002682802370709526
ETC,RAET1E,KLRK1,TIL,11.0,0.0034766118836915302,0.004513895458427317,0.1130740550430251,2.0,0.028985507246376812,0.07052591573410798,0.9937548246954636,0.00031834661073361765,0.1123678877468867
DC,MST1,MST1R,DC,1.0,0.0071428571428571435,0.015948917978084,0.04392173689051286,2.0,0.01428571428571429,0.01994940172645307,0.028413111227203587,0.00031817137184704736,0.0012479531955621132
TIL,APP,FPR2,ETC,3.0,0.043478260869565216,0.1067247443002113,0.02024328135704614,6.0,0.001896333754740834,0.0029807717590598173,0.01059912695271041,0.00031812210380295,0.0002145611090427678
Endo,PTHLH,PTH2R,Endo,1.0,0.012048192771084341,0.02557365919933783,0.1067656994504628,1.0,0.012048192771084341,0.012436585892648191,0.5356871716822689,0.00031804900922187765,0.05719301557129761
ETC,ULBP1,KLRK1,TIL,10.0,0.00316055625790139,0.004504696400132263,0.07032043728386238,2.0,0.028985507246376812,0.07052591573410798,0.9937548246954636,0.0003176978387234676,0.06988127382553301
ETC,CLCF1,CNTFR,ETC,438.0,0.1384323640960809,0.1835495389672013,0.3964222037269932,5.0,0.001580278128950695,0.001729687246008501,0.2539583054100786,0.0003174832965623085,0.1006747110854361
TIL,FGF18,FGFR2,DC,1.0,0.01449275362318841,0.03697148214195333,0.06330137543725059,1.0,0.0071428571428571435,0.008571576353233572,0.02475715929990618,0.0003169038820719645,0.001567162235603181
Endo,WNT3,FZD8,TAM,2.0,0.024096385542168683,0.02990013216247229,0.4106219223606027,3.0,0.005607476635514018,0.01055917755069514,0.053901769807019564,0.0003157208042927951,0.022133248336797067
ETC,NCAM1,GFRA1,CAF,11.0,0.0034766118836915302,0.005311993197724654,0.08128108981231327,53.0,0.03769559032716927,0.05941705998195389,0.634595102055481,0.00031562301845293683,0.05158058148462566
TAM,SLIT2,ROBO2,DC,6.0,0.01121495327102804,0.01833290227192664,0.03222716964515512,2.0,0.01428571428571429,0.01721445540809772,0.146299784229358,0.00031559092866109435,0.004714827965409109
TAM,SLIT2,ROBO1,DC,6.0,0.01121495327102804,0.01833290227192664,0.03222716964515512,1.0,0.0071428571428571435,0.01717345229666921,0.02185230831266199,0.00031483922262643066,0.0007042380471303914
Endo,LCN2,LRP2,ETC,36.0,0.4337349397590362,0.6437952940052539,0.09459415321446092,1.0,0.0003160556257901391,0.0004885369281912073,1.0,0.0003145177753172819,0.09459415321446092
TAM,FGF8,FGFR2,CAF,1.0,0.001869158878504673,0.0037857463932888967,1.0,67.0,0.0476529160739687,0.08305333354018778,0.2398817351801334,0.00031441885790038567,0.2398817351801334
Endo,ORM1,CCR5,Endo,1.0,0.012048192771084341,0.02680376801994482,0.6809609861447989,1.0,0.012048192771084341,0.01172389495056712,0.03887702340874261,0.0003142445605452035,0.0264737361987918
DC,C5,C5AR2,CAF,4.0,0.028571428571428567,0.05025206457822843,0.5376415090369218,5.0,0.003556187766714083,0.00625157033966621,0.09621745599352942,0.0003141543164242438,0.051730498236054766
ETC,CALCA,RAMP1,Endo,8.0,0.0025284450063211127,0.003013087015093844,0.3949326018282277,7.0,0.08433734939759037,0.1042490168698537,0.058764109531690076,0.0003141113590668553,0.02320786267146932
CAF,CD160,TNFRSF14,CAF,1.0,0.0007112375533428165,0.001100415893544851,0.009523254569340158,244.0,0.1735419630156472,0.2852170795127959,0.09048481451734612,0.000313857407406326,0.000861709923308213
CAF,TNFRSF14,CD160,CAF,244.0,0.1735419630156472,0.2852170795127959,0.09048481451734612,1.0,0.0007112375533428165,0.001100415893544851,0.009523254569340158,0.000313857407406326,0.000861709923308213
TIL,ADAM23,ITGB3,ETC,3.0,0.043478260869565216,0.1271008525532104,0.5915861773765593,6.0,0.001896333754740834,0.002467194746648745,0.03345337694688133,0.0003135825557138575,0.01979055538834264
CAF,WNT3A,FZD6,CAF,2.0,0.001422475106685633,0.002126899027811088,0.2321114467074641,121.0,0.0860597439544808,0.1470913138332477,0.1759576873768632,0.00031284837239139014,0.04084179337634341
CAF,RAET1G,KLRK1,TIL,4.0,0.002844950213371266,0.004434865722887902,0.06705342968791865,2.0,0.028985507246376812,0.07052591573410798,0.9937548246954636,0.000312772966264476,0.0666346692647472
ETC,INHBB,ACVR1C,DC,75.0,0.023704171934260432,0.0320378197530195,0.05780381349833975,1.0,0.0071428571428571435,0.009761928401900358,0.093227925956285,0.00031275090258196537,0.005388929644814125
ETC,NLGN2,NRXN2,DC,48.0,0.01517067003792667,0.02106848694026817,0.04544503323196187,1.0,0.0071428571428571435,0.014829454504745359,0.05502375125708598,0.0003124341685645286,0.0025005562044254762
Endo,DKK2,KREMEN1,DC,1.0,0.012048192771084341,0.018059815344310358,0.2806156875947814,1.0,0.0071428571428571435,0.0172924126210395,0.09339017352834438,0.0003122977787935953,0.02620674775925231
Endo,NRG2,ERBB4,ETC,5.0,0.060240963855421686,0.1032954694980771,0.85200380790273,7.0,0.002212389380530973,0.0030211586808066944,0.1481938143084898,0.0003120720043621187,0.1262616940984634
ETC,CHAD,ITGA2,CAF,6.0,0.001896333754740834,0.002797830249474159,0.1048558187999492,104.0,0.07396870554765292,0.1114995274413343,0.08708653555027411,0.0003119567506774392,0.009131529991574872
ETC,CCL26,CCR3,DC,66.0,0.02085967130214918,0.027241277323634717,0.0898551653820806,1.0,0.0071428571428571435,0.01144822561772164,0.8134604089485602,0.00031186428891589465,0.0730936195778478
ETC,DKK2,LRP6,Endo,3.0,0.0009481668773704172,0.000960587602856292,0.01492573127307546,20.0,0.2409638554216867,0.3245520400332979,0.4546302905887392,0.0003117606661377049,0.006785689545927731
DC,PTN,PTPRZ1,Endo,2.0,0.01428571428571429,0.02096433956471836,0.02467019722066527,1.0,0.012048192771084341,0.014846445808606019,0.1945302566473971,0.0003112459312608063,0.004799099796877917
TIL,PLA2G10,PLA2R1,TAM,1.0,0.01449275362318841,0.03364525063788116,0.0343181185798949,3.0,0.005607476635514018,0.00924684611341884,0.031196054270605962,0.00031111245509589413,0.001070589889683492
ETC,WNT2,FZD7,ETC,8.0,0.0025284450063211127,0.003670837274467628,0.013588712245936321,200.0,0.0632111251580278,0.08473408983151053,0.1589109574137458,0.0003110450553715973,0.002159395273021632
ETC,WNT2,FZD4,CAF,8.0,0.0025284450063211127,0.003670837274467628,0.013588712245936321,69.0,0.049075391180654335,0.08471416504550394,0.125707926889278,0.0003109719147244385,0.0017082088455316
DC,IHH,PTCH2,DC,1.0,0.0071428571428571435,0.011345260205314279,0.08427590865716646,2.0,0.01428571428571429,0.02736655294720279,0.163044417470952,0.0003104806641085261,0.01374071643384286
DC,CYTL1,CCR2,TAM,1.0,0.0071428571428571435,0.011030572765011,0.030295818372015268,9.0,0.01682242990654206,0.0280790610029978,0.2961363047977613,0.00030972812556675,0.008971691703512733
Endo,C3,CR2,ETC,13.0,0.1566265060240964,0.2270489616088377,0.09492548840501144,3.0,0.0009481668773704172,0.001363072214508267,0.07406685648110499,0.000309484130901961,0.007030832526092778
DC,TIMP3,KDR,ETC,13.0,0.09285714285714286,0.1880229384141615,0.05805557154794226,4.0,0.0012642225031605561,0.0016453500513909538,0.0018496712639762948,0.0003093635513824187,0.00010738372240594859
TAM,CSF2,CSF2RA,Endo,4.0,0.007476635514018692,0.01354847715661492,0.2842711982080858,1.0,0.012048192771084341,0.02283198241828771,0.01357168980004703,0.0003093385922344044,0.003858040521167825
DC,CCL7,ACKR2,Endo,1.0,0.0071428571428571435,0.01254856715257707,0.0791717950763544,1.0,0.012048192771084341,0.0246461092034506,0.5246181413582734,0.0003092733563892477,0.04153495998095515
ETC,APOB,LDLR,TAM,4.0,0.0012642225031605561,0.001584749765179818,0.567482413264869,55.0,0.10280373831775699,0.194992106592555,0.0875256407139421,0.00030901369513446964,0.049669261814901736
Endo,ADAM23,ITGB3,TAM,2.0,0.024096385542168683,0.048658124540475065,0.2264774257368669,2.0,0.003738317757009346,0.006346360345295382,0.08605205777139756,0.000308801992060115,0.019488848523426267
CAF,LGI1,ADAM22,Endo,9.0,0.006401137980085347,0.009703527525387737,0.9639021387266656,2.0,0.024096385542168683,0.031794004069058315,0.1370124983449058,0.0003085139936263971,0.1320666401869384
CAF,CXCL10,CCR3,DC,21.0,0.01493598862019915,0.02694400036453099,0.1033654064867592,1.0,0.0071428571428571435,0.01144822561772164,0.8134604089485602,0.00030846099521712484,0.08408366583185331
ETC,CALCA,RAMP1,TAM,8.0,0.0025284450063211127,0.003013087015093844,0.3949326018282277,34.0,0.06355140186915888,0.1022682783696205,0.057647587403460786,0.0003081432216115061,0.022766911682368933
DC,EDN1,EDNRB,ETC,5.0,0.03571428571428571,0.05471840544224279,0.047499853702455415,14.0,0.004424778761061947,0.005623976603795133,0.008688586845460165,0.0003077350320041497,0.00041270660404043653
Endo,LRPAP1,LRP2,ETC,37.0,0.4457831325301205,0.6296260417511444,0.1392970071451064,1.0,0.0003160556257901391,0.0004885369281912073,1.0,0.0003075955723462929,0.1392970071451064
ETC,HGF,SDC1,DC,4.0,0.0012642225031605561,0.0018209875651283558,0.005084918979110626,13.0,0.09285714285714286,0.1687428214778094,0.08628552356384367,0.00030727857961576513,0.00043875489639228567
Endo,GZMB,CHRM3,Endo,1.0,0.012048192771084341,0.01224905425036265,0.017206699627187218,2.0,0.024096385542168683,0.02506878900868194,0.1871248020130092,0.00030706895655824,0.003219800261034728
Endo,SHH,CDON,ETC,1.0,0.012048192771084341,0.012436585892648191,0.04992801877219047,56.0,0.01769911504424779,0.02468399222036805,0.2613744930665886,0.00030698458942206714,0.0130499105964004
CAF,SERPINC1,LRP1,ETC,1.0,0.0007112375533428165,0.001060204963212169,0.1410736550995843,626.0,0.1978508217446271,0.2894290451193055,0.1037837839438607,0.0003068541101332465,0.014641157741025982
DC,COL18A1,KDR,ETC,14.0,0.1,0.1860434096886651,0.07204657245207023,4.0,0.0012642225031605561,0.0016453500513909538,0.0018496712639762948,0.00030610653369219336,0.0001332624747325804
DC,EFNA5,EPHA7,ETC,3.0,0.021428571428571432,0.036479584669776216,0.057483815537681476,19.0,0.006005056890012643,0.00838937288607022,0.5498942611935258,0.0003060408385237234,0.03161002027567827
CAF,TNC,CNTN1,ETC,55.0,0.03911806543385491,0.06306415816307415,0.4801606103750651,13.0,0.0041087231352718075,0.0048517578174110095,0.013592885346062471,0.0003059720223661393,0.006526768124523636
Endo,APOE,LRP2,ETC,35.0,0.4216867469879518,0.6260501776523689,0.1560431148142891,1.0,0.0003160556257901391,0.0004885369281912073,1.0,0.00030584863068384787,0.1560431148142891
Endo,SHH,PTCH1,DC,1.0,0.012048192771084341,0.012436585892648191,0.04992801877219047,2.0,0.01428571428571429,0.02459179703294814,0.049654311634491737,0.0003058379960548306,0.0024791414034070988
Endo,IL18,IL18RAP,TIL,1.0,0.012048192771084341,0.012436585892648191,0.005794106776959185,1.0,0.01449275362318841,0.024580412996224783,0.5355735198679265,0.00030569641750431546,0.003103170161026637
