Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
ETC,APOD,LEPR,TIL,76.0,0.1685144124168514,0.2974481132313436,0.150134295233599,1.0,0.009615384615384616,0.02051629707726731,0.0266713969497212,0.00610253385612689,0.0040042913839419565
Endo,SEMA3A,NRP2,TIL,4.0,0.07272727272727272,0.1008135957120222,0.2108194118980859,4.0,0.038461538461538464,0.06050783602823095,0.020772869283435167,0.006100012518759406,0.004379324085769616
CAF,DLL4,NOTCH2,EMT,3.0,0.008645533141210375,0.014681712864336631,0.024042045809790042,306.0,0.3097165991902834,0.4152609570379904,0.2399038364215988,0.006096742135001403,0.005767779025192456
EMT,VEGFC,VIPR2,ETC,159.0,0.1609311740890688,0.213836032167885,0.3244082997403311,12.0,0.02660753880266075,0.028510556665019164,0.1998371587971809,0.006096584312145344,0.064828832910332
TAM,MADCAM1,CD44,CAF,3.0,0.005059021922428329,0.008222139489095481,0.02744339477646932,157.0,0.4524495677233429,0.7413415764496286,0.09330578736522886,0.006095413850634787,0.002560627557593279
TIL,ANGPTL1,TEK,Endo,1.0,0.009615384615384616,0.015174859316634618,0.1088542094423448,14.0,0.2545454545454545,0.4016650664193533,0.8954863592281553,0.006095210875320386,0.09747745970018447
TAM,HRAS,INSR,TIL,54.0,0.09106239460370996,0.1459833047889051,0.09019997575374676,3.0,0.02884615384615385,0.04173861789855557,0.01697535057023154,0.006093141378152489,0.0015311762098462359
TIL,IL12A,IL12RB1,TIL,1.0,0.009615384615384616,0.0152249536778474,0.2761906841584016,22.0,0.2115384615384615,0.4001472610743744,0.4974952803765385,0.006092223514174861,0.137403561852772
CAF,PLA2G2A,ITGB3,EMT,11.0,0.031700288184438034,0.04839603746978025,0.2084810405846239,91.0,0.09210526315789473,0.1258754057855188,0.6027920160734509,0.006091870854919764,0.1256707067670964
EMT,GIP,DPP4,CAF,38.0,0.038461538461538464,0.05608129933288284,0.6895263364139209,26.0,0.07492795389048991,0.1085801179617304,0.23310149270557298,0.006089314097011532,0.1607296182778901
DC,CXCL12,CXCR4,EMT,1.0,0.015625,0.03544631265439766,0.03895276198373954,115.0,0.1163967611336032,0.1717525619510706,0.030651910441135313,0.006087995010111452,0.001193976571760444
DC,NPNT,ITGA8,Endo,1.0,0.015625,0.0277388223753836,0.03834298965476626,9.0,0.1636363636363636,0.2194751114325838,0.7180813291757618,0.006087981131845964,0.02753338497586704
TIL,HLA-G,LILRB2,Endo,9.0,0.08653846153846154,0.1673556560074797,0.2103887636108391,1.0,0.01818181818181818,0.036375457855108734,0.04879907876544012,0.006087638611914152,0.0102667778468089
ETC,FGA,ITGB3,EMT,14.0,0.03104212860310421,0.04833640976259505,0.8276987873778574,91.0,0.09210526315789473,0.1258754057855188,0.6027920160734509,0.006084365193081765,0.4989302207450492
TIL,EFNA5,EPHA4,ETC,3.0,0.02884615384615385,0.04581347733299865,0.03996054964682715,37.0,0.08203991130820401,0.1327094466640633,0.2275750076217916,0.006079881226618854,0.009094022390447673
TAM,FGG,ITGB1,TAM,2.0,0.0033726812816188873,0.005666461171003441,0.08164212074542006,378.0,0.6374367622259697,1.072474393807762,0.1346870065887084,0.006077134509407136,0.010996132854754521
TIL,RARRES2,CMKLR1,DC,10.0,0.09615384615384616,0.1855688580688845,0.058864094939444875,1.0,0.015625,0.03274826546870297,0.05534605407197386,0.006077058226763894,0.0032578953814163193
DC,IL1RAPL1,PTPRD,CAF,2.0,0.03125,0.06630861558703094,0.5999168462380298,22.0,0.06340057636887607,0.09146198497208703,0.6042841502267726,0.006064717602340921,0.3625202416356733
ETC,CX3CL1,ITGB3,DC,83.0,0.1840354767184035,0.2387559977555533,0.2835416112808095,1.0,0.015625,0.0254005093492825,0.1216379335136809,0.006064523953187202,0.034489415661337036
EMT,GNAS,AVPR2,TAM,853.0,0.8633603238866396,1.343709571222953,0.1545031648291775,2.0,0.0033726812816188873,0.004510159628803626,0.03685174324765013,0.0060603446609667905,0.005693710961234218
CAF,L1CAM,EGFR,EMT,4.0,0.01152737752161383,0.019012699792862083,0.02881219273272987,236.0,0.2388663967611336,0.3187392063414327,0.3802713408912521,0.0060600928423847795,0.01095645116449238
EMT,MMP9,LRP1,Endo,20.0,0.020242914979757092,0.02593704696243565,0.030952647895544364,9.0,0.1636363636363636,0.2335895083913367,0.07867580322681401,0.006058622049078357,0.002435224435178707
EMT,EFNA5,EPHA8,TIL,277.0,0.2803643724696356,0.3991057024663527,0.3481177191989986,1.0,0.009615384615384616,0.015174859316634618,1.0,0.006056372887393535,0.3481177191989986
DC,MFGE8,ITGB3,EMT,2.0,0.03125,0.04809804674641673,0.01245383603697755,91.0,0.09210526315789473,0.1258754057855188,0.6027920160734509,0.0060543611516960605,0.007507072932577895
DC,IL1RAPL1,PTPRS,EMT,2.0,0.03125,0.06630861558703094,0.5999168462380298,57.0,0.0576923076923077,0.09128568477539446,0.1510888867318167,0.0060530273803705145,0.0906407684297664
EMT,LTB,TNFRSF1A,DC,12.0,0.01214574898785425,0.01728295635700693,0.006646473407175771,13.0,0.203125,0.3502052534763757,0.06775075940353084,0.006052582111826751,0.00045030362069153163
ETC,MADCAM1,CD44,EMT,1.0,0.002217294900221729,0.0040398462890825285,0.01348397174416496,930.0,0.9412955465587044,1.497820524807171,0.1885167753146101,0.0060509646888538965,0.002541954871643297
EMT,RARRES2,CCRL2,ETC,93.0,0.09412955465587043,0.1279503491858668,0.0405869906211104,16.0,0.03547671840354767,0.047286221499190866,0.04315217773370215,0.006050288552501711,0.001751417032958258
ETC,EFNB2,EPHA3,TIL,110.0,0.2439024390243902,0.39352711575564703,0.1766176540301118,1.0,0.009615384615384616,0.015365542966141732,0.03638914102149257,0.006046757805485224,0.006426964719386925
DC,BST2,LILRA4,CAF,47.0,0.734375,1.411540067215743,0.1582672720646178,1.0,0.002881844380403458,0.0042835682519134,0.0164920495354831,0.006046428218229064,0.002610151690735456
EMT,CDH1,IGF1R,CAF,15.0,0.01518218623481781,0.022377004531321017,0.03049196548546245,63.0,0.1815561959654179,0.27011570668749696,0.2162265349538051,0.0060443803925271,0.006593172040852565
TIL,RARRES2,CCRL2,EMT,10.0,0.09615384615384616,0.1855688580688845,0.058864094939444875,26.0,0.02631578947368421,0.03253571004354715,0.029691244044850764,0.006037614559241382,0.001747748208326322
TAM,FZD8,CKAP4,EMT,3.0,0.005059021922428329,0.007565637171512901,0.051994349516427035,549.0,0.555668016194332,0.7980033839613946,0.2939248940323242,0.006037404064691409,0.01528243367189545
TIL,SEMA5A,MET,EMT,1.0,0.009615384615384616,0.015174859316634618,0.02623578659551937,286.0,0.2894736842105263,0.39777035523835397,0.3527080270327776,0.006036109181069798,0.009253572527758634
TAM,PIP,CD4,DC,4.0,0.0067453625632377745,0.01019272384694614,0.08686165992180206,21.0,0.328125,0.5916041996605815,0.22834643410262,0.006030058233833893,0.01983455030337796
TIL,INHBA,ACVR2B,Endo,4.0,0.038461538461538464,0.0652380280103977,0.028996086461070488,4.0,0.07272727272727272,0.09242386562607817,0.3840479913846999,0.006029550734543322,0.01113588876339121
DC,CCL4L1,CCR1,TIL,1.0,0.015625,0.03090274359756016,0.4427592453125702,11.0,0.1057692307692308,0.1950925155555307,0.2094083085700202,0.006028893986015582,0.09271746466464396
EMT,TNF,TNFRSF1A,TIL,15.0,0.01518218623481781,0.02106127346254808,0.028417353800158883,17.0,0.1634615384615385,0.2861091310272564,0.05535071420819949,0.006025822648697047,0.001572920828745886
EMT,F8,LDLR,TIL,49.0,0.04959514170040486,0.0639399452215685,0.159709505116225,6.0,0.0576923076923077,0.09424015502801077,0.048399029253129416,0.006025710350163131,0.007729785010122998
EMT,FGG,ITGAV,Endo,9.0,0.009109311740890687,0.0117656015018427,0.1695182635983432,20.0,0.3636363636363636,0.5118900670127351,0.1539561142321151,0.006022694541223398,0.026098373154976318
TIL,DLL1,NOTCH3,EMT,1.0,0.009615384615384616,0.01798996645085817,0.038316817227013564,224.0,0.2267206477732794,0.3347380856547995,0.1986470343191368,0.006021926930754332,0.007611522106694653
Endo,SEMA3A,PLXNA4,DC,4.0,0.07272727272727272,0.1008135957120222,0.2108194118980859,2.0,0.03125,0.059717332470021416,0.39361308724330796,0.006020319012633155,0.08298127956802415
TIL,EBI3,IL27RA,CAF,11.0,0.1057692307692308,0.1990873258943703,0.4369246825691314,8.0,0.02305475504322766,0.03021788841655395,0.0221675795258469,0.006015998599026193,0.009685562647656631
ETC,FZD8,CKAP4,EMT,2.0,0.004434589800443459,0.007536717347889091,0.0517955999090428,549.0,0.555668016194332,0.7980033839613946,0.2939248940323242,0.006014325947576042,0.015224016214606069
TAM,CD58,CD2,EMT,193.0,0.3254637436762226,0.5327945842974977,0.1612525611879635,8.0,0.008097165991902834,0.01128232649200988,0.005147618245971235,0.00601116245321905,0.0008300666261807537
EMT,EFNB1,EPHA4,TIL,207.0,0.2095141700404858,0.2830162221733319,0.20597456213998702,1.0,0.009615384615384616,0.021237345852183082,0.03641857656457213,0.006010513392073335,0.007501300361649334
TIL,EPHA4,EFNB1,EMT,1.0,0.009615384615384616,0.021237345852183082,0.03641857656457213,207.0,0.2095141700404858,0.2830162221733319,0.20597456213998702,0.006010513392073335,0.007501300361649334
EMT,C3,LRP1,TIL,221.0,0.2236842105263158,0.3287028368699245,0.08419685569207393,1.0,0.009615384615384616,0.01827266404535654,0.006154456725229651,0.006006276508879765,0.0005181859047572747
TAM,FGG,ITGA5,Endo,2.0,0.0033726812816188873,0.005666461171003441,0.08164212074542006,37.0,0.6727272727272727,1.05955833805485,0.3534313614644389,0.006003946181000747,0.028854885887897933
EMT,WNT5A,RYK,CAF,12.0,0.01214574898785425,0.018033890277103542,0.053546756785864284,74.0,0.2132564841498559,0.33291972687816695,0.2239131295746426,0.0060038378256041395,0.01198982189049511
TAM,TNFSF13,TNFRSF1A,EMT,2.0,0.0033726812816188873,0.005524896127151603,1.0,715.0,0.7236842105263158,1.0861407924711541,0.210124956089608,0.00600081505786525,0.210124956089608
EMT,COL1A2,CD93,ETC,448.0,0.4534412955465587,0.7195787922933513,0.1252545658406199,4.0,0.008869179600886918,0.008335652610071187,0.004686571042297235,0.005998158838131947,0.0005870144211841617
TIL,GNAS,AVPR2,TAM,73.0,0.7019230769230769,1.3297914022539599,0.1529028181468364,2.0,0.0033726812816188873,0.004510159628803626,0.03685174324765013,0.0059975714971759716,0.005634735396189355
TIL,WNT10A,FZD5,EMT,7.0,0.0673076923076923,0.1222835386349269,0.2160037376435326,38.0,0.038461538461538464,0.04900287840902418,0.1097130694260212,0.005992245375152535,0.02369843306436497
EMT,TNFRSF14,CD160,Endo,147.0,0.1487854251012146,0.2096753188960303,0.05353599821637327,1.0,0.01818181818181818,0.02857279886946437,0.7206757150852241,0.005991010714707075,0.038582093797386086
Endo,CD160,TNFRSF14,EMT,1.0,0.01818181818181818,0.02857279886946437,0.7206757150852241,147.0,0.1487854251012146,0.2096753188960303,0.05353599821637327,0.005991010714707075,0.038582093797386086
EMT,RTN4,S1PR2,CAF,889.0,0.8997975708502024,1.4006792166861142,0.1576217780748102,1.0,0.002881844380403458,0.004276714915961903,1.0,0.005990305698479336,0.1576217780748102
EMT,MUC1,SIGLEC9,ETC,555.0,0.5617408906882592,0.859103818822725,0.2985716560652679,3.0,0.0066518847006651885,0.00697119483075309,0.01477606178461581,0.005988980100857221,0.004411713237155461
TIL,THBS1,TNFRSF11B,EMT,8.0,0.07692307692307693,0.1360925613904271,0.04062344522885427,35.0,0.0354251012145749,0.0439832983503488,0.0974791427557621,0.005985799730898316,0.003959938616694368
EMT,CCL19,CCRL2,TAM,7.0,0.00708502024291498,0.009792946518866516,0.03931468373618822,214.0,0.3608768971332209,0.6111338689037388,0.5577048978309764,0.005984801294042295,0.021925991676348
TIL,DLL4,NOTCH2,EMT,1.0,0.009615384615384616,0.01439756240910933,0.02357673509811947,306.0,0.3097165991902834,0.4152609570379904,0.2399038364215988,0.005978745545020935,0.005656149200334622
CAF,WNT5B,FZD2,EMT,11.0,0.031700288184438034,0.044709279063104165,0.1000416766917551,94.0,0.0951417004048583,0.13372450217314,0.43478322993803903,0.005978726085233597,0.043496443320458315
CAF,SLPI,PLSCR4,TIL,87.0,0.2507204610951009,0.3939437008300395,0.08956578978643702,1.0,0.009615384615384616,0.015174859316634618,0.01676522844369224,0.005978040238770245,0.001501590926509334
ETC,SEMA4B,DCBLD2,TIL,93.0,0.2062084257206208,0.2964747481386047,0.2611344841882295,1.0,0.009615384615384616,0.02014075832160394,0.0104703475031589,0.005971226250718035,0.0027341687945089174
DC,CNTF,IL6ST,DC,1.0,0.015625,0.03444324163825938,0.9725921310471982,6.0,0.09375,0.1733030600395694,0.04645097894776015,0.00596911917359266,0.04517785660403058
TIL,LAMC2,ITGA6,TIL,6.0,0.0576923076923077,0.1168186195651387,0.054513488959100416,3.0,0.02884615384615385,0.05105669936004365,0.01766813254881007,0.0059643731387925975,0.0009631515486274807
EMT,SEMA6B,PLXNA2,CAF,40.0,0.04048582995951417,0.05653065400929087,0.07085416679665026,25.0,0.07204610951008646,0.1054280002213998,0.056934135368189025,0.005959913803407397,0.0040340207238007296
DC,IL1RAPL1,PTPRF,Endo,2.0,0.03125,0.06630861558703094,0.5999168462380298,3.0,0.054545454545454536,0.08986551390497674,0.0640671920701013,0.005958857816056086,0.03843498781402128
EMT,CCL2,CCR2,TAM,69.0,0.06983805668016195,0.0979463976811814,0.033779935702140836,21.0,0.03541315345699832,0.06078220346448879,0.2937142149764286,0.005953397872471301,0.00992164729670853
Endo,IL7,IL2RG,EMT,1.0,0.01818181818181818,0.02506041144684673,0.07570499061536377,172.0,0.1740890688259109,0.2373992740741501,0.0766984840933382,0.005949323485480935,0.005806458018498796
TIL,CD52,SIGLEC10,EMT,95.0,0.9134615384615384,1.77748841586108,0.3912504460792872,2.0,0.002024291497975709,0.003346553776321468,0.005927440115030587,0.00594846057046756,0.0023191135891139788
TIL,FNDC5,ITGAV,Endo,1.0,0.009615384615384616,0.01161720437216221,0.5340316413075326,20.0,0.3636363636363636,0.5118900670127351,0.1539561142321151,0.005946731524566754,0.08221743637270643
CAF,RGMB,NEO1,EMT,28.0,0.08069164265129683,0.1187241060404924,0.1496582949344021,35.0,0.0354251012145749,0.050046258901961016,0.09858279755146417,0.005941697348806355,0.01475373339141547
Endo,PROS1,MERTK,TIL,18.0,0.3272727272727273,0.4581065801532685,0.3266068789552842,1.0,0.009615384615384616,0.012967867737053941,0.029531980683208264,0.005940665540901686,0.009645348040310392
ETC,IL6,IL6R,EMT,10.0,0.0221729490022173,0.03065968769476703,0.037708517419147915,131.0,0.1325910931174089,0.1937518109901535,0.1225133133061821,0.005940370015253636,0.004619795408883693
TAM,LTA,TNFRSF1A,EMT,2.0,0.0033726812816188873,0.005468585370571046,0.035395566985875766,715.0,0.7236842105263158,1.0861407924711541,0.210124956089608,0.005939653648088194,0.0074374919586739216
TAM,SFTPD,SIRPA,TAM,2.0,0.0033726812816188873,0.00590348796169892,0.05301662124805223,357.0,0.6020236087689713,1.0055516578272181,0.5689482973968615,0.0059362621068493725,0.030163716392813587
ETC,IFNG,IFNGR2,EMT,3.0,0.0066518847006651885,0.008390269886629557,0.053995653026255835,495.0,0.5010121457489879,0.7074943694534136,0.1518331357938473,0.005936068702984942,0.008198329318212967
EMT,GLG1,SELE,EMT,544.0,0.5506072874493927,0.7988941362853934,0.2284741991269541,6.0,0.006072874493927126,0.007430006115949723,0.020854394807868642,0.005935788318596845,0.0047646911520050975
CAF,FGF7,FGFR2,EMT,113.0,0.3256484149855908,0.5231555515285824,0.7353355896009874,8.0,0.008097165991902834,0.01134449703698243,0.08626448792658563,0.005934936604196912,0.06343334809112311
ETC,FGB,ITGAV,TIL,13.0,0.028824833702882482,0.04571212224533477,0.9421871881239262,8.0,0.07692307692307693,0.1298157896448183,0.039043411520608085,0.005934155245618596,0.03678620211536705
TIL,F13A1,ITGA4,DC,2.0,0.019230769230769232,0.03673205842175961,0.042844877881131865,6.0,0.09375,0.1614510003243581,0.17452840210127998,0.005930427576165853,0.007477648074818419
EMT,EFNB3,EPHB4,Endo,12.0,0.01214574898785425,0.01834048534703099,0.1132917528944711,11.0,0.2,0.323310791150994,0.3584298723883563,0.005929676827641802,0.040607148532618466
TIL,MDK,ALK,TAM,16.0,0.1538461538461539,0.2541631735663404,0.05505078429232868,9.0,0.01517706576728499,0.02332780009370827,1.0,0.005929067704138067,0.05505078429232868
EMT,WNT2B,FZD4,CAF,61.0,0.06174089068825911,0.0893215301242643,0.1791331586671054,14.0,0.040345821325648415,0.06637674792823234,0.1227183607359764,0.005928872689622303,0.02198292758508474
TAM,LAMC2,ITGA3,TIL,18.0,0.03035413153456998,0.046100064588583615,0.02151262676548121,7.0,0.0673076923076923,0.1285911998327663,0.04074068496684465,0.005928062617813986,0.0008764391498617799
Endo,CFH,ITGAM,EMT,18.0,0.3272727272727273,0.4934190002042551,0.1997646051826985,8.0,0.008097165991902834,0.01201122689903719,0.012795256520912941,0.0059265675677493855,0.0025560393671115213
DC,ADAM10,EPHA3,DC,7.0,0.109375,0.1964886330657003,0.06376321951931692,1.0,0.015625,0.0301557312364325,0.0714157097465923,0.005925258409743262,0.0045536955776997855
EMT,DLL4,NOTCH2,EMT,9.0,0.009109311740890687,0.01426618843148978,0.023361603579247717,306.0,0.3097165991902834,0.4152609570379904,0.2399038364215988,0.005924191061344753,0.005604538323622083
EMT,SEMA3A,NRP1,DC,141.0,0.1427125506072874,0.19448864304846697,0.4067108315971414,1.0,0.015625,0.03045854028990453,0.0095493790261485,0.0059238401702205925,0.003883835884961157
EMT,CSF2,CSF2RA,TIL,76.0,0.07692307692307693,0.1124585714682794,0.4497809385151515,3.0,0.02884615384615385,0.05266605186520538,0.03882118204633127,0.005922748957635307,0.017461027695066432
Endo,SCGB3A1,MARCO,EMT,4.0,0.07272727272727272,0.1291719285243516,0.1398574941572873,35.0,0.0354251012145749,0.045829523019790666,0.048164326498363316,0.0059198878718175274,0.006736142011834524
CAF,IFNG,IFNGR2,EMT,2.0,0.005763688760806916,0.008366649875287752,0.05384364624290782,495.0,0.5010121457489879,0.7074943694534136,0.1518331357938473,0.005919357677954189,0.0081752496516353
