CCI,LR,prognosis,candidate,mean_exp_weight_grade4,median_exp_weight_grade4
Endo->Endo,WNT7B->FZD8,poor,FALSE,0.002720949714187253,0.09514554400382422
TAM->CAF,WNT7B->FZD8,poor,FALSE,0.006253051423941108,0.07835824106641753
TAM->EMT,WNT7B->FZD8,poor,FALSE,0.003756692705822583,0.04512993439069284
TAM->Endo,WNT7B->FZD8,poor,FALSE,0.00548528333424938,0.1228309267215977
EMT->EMT,SLURP1->CHRNA7,good,FALSE,3.697346739707677e-4,0.004683847708334013
EMT->ETC,SLURP1->CHRNA7,good,FALSE,0.01051786937491175,0.01706733071222171
TAM->EMT,SLURP1->CHRNA7,good,FALSE,6.28258201692464e-4,0.04512993439069284
TAM->ETC,SLURP1->CHRNA7,good,FALSE,0.01787210711982274,0.17367925931143874
CAF->CAF,SPP1->ITGA4,poor,TRUE,0.06664735154892827,0.028177239928266984
CAF->EMT,SPP1->ITGA4,poor,TRUE,0.028361673611536943,0.01740667210351963
CAF->TIL,SPP1->ITGA4,poor,TRUE,0.4094515480495599,0.3922978331550644
DC->CAF,SPP1->ITGA4,poor,FALSE,0.0514026791451677,0.1261354276289414
DC->EMT,SPP1->ITGA4,poor,FALSE,0.03038720210888926,0.04596678201286626
DC->TIL,SPP1->ITGA4,poor,FALSE,0.2212746148926572,0.33376356709139343
EMT->CAF,SPP1->ITGA4,poor,TRUE,0.09212728578573554,0.011830640879553139
EMT->EMT,SPP1->ITGA4,poor,TRUE,0.03212762174974908,0.004683847708334013
EMT->TIL,SPP1->ITGA4,poor,TRUE,0.4606145234305992,0.1114111517524963
ETC->CAF,SPP1->ITGA4,poor,TRUE,0.25261753422490085,0.04925404848517488
ETC->EMT,SPP1->ITGA4,poor,TRUE,0.08489802545432065,0.025569671372670265
ETC->TIL,SPP1->ITGA4,poor,TRUE,1.215417964508546,0.4734132554454386
Endo->CAF,SPP1->ITGA4,poor,TRUE,0.13764117003799772,0.05086646049584458
Endo->EMT,SPP1->ITGA4,poor,TRUE,0.05763725230677303,0.03088922227600811
Endo->TIL,SPP1->ITGA4,poor,TRUE,0.8316731541746544,0.6498520950339133
TAM->CAF,SPP1->ITGA4,poor,TRUE,0.2176220363938775,0.07835824106641753
TAM->EMT,SPP1->ITGA4,poor,TRUE,0.06399374823959401,0.04512993439069284
TAM->TIL,SPP1->ITGA4,poor,TRUE,0.9109044042602961,0.855987299540236
TIL->CAF,SPP1->ITGA4,poor,FALSE,0.08254794035519292,0.2773133354318626
TIL->EMT,SPP1->ITGA4,poor,FALSE,0.04879903127542709,0.1385716167483181
TIL->TIL,SPP1->ITGA4,poor,FALSE,0.3553465308820287,2.4946087777333394
CAF->Endo,SPP1->ITGA4,poor,FALSE,0.02406472802006477,0.05266711378484012
CAF->TAM,SPP1->ITGA4,poor,FALSE,0.01749412106882869,0.10163732010772808
EMT->Endo,SPP1->ITGA4,poor,TRUE,0.04869457768879322,0.019149491878077407
EMT->TAM,SPP1->ITGA4,poor,FALSE,0.03539906359103494,0.049078768086383256
ETC->Endo,SPP1->ITGA4,poor,TRUE,0.140494264327042,0.08530348665864518
ETC->TAM,SPP1->ITGA4,poor,FALSE,0.1021338644494133,0.1717468529753465
Endo->Endo,SPP1->ITGA4,poor,FALSE,0.05173898369124553,0.09514554400382422
Endo->TAM,SPP1->ITGA4,poor,FALSE,0.03761222831681796,0.1496906331039295
TAM->Endo,SPP1->ITGA4,poor,TRUE,0.1409659466748742,0.1228309267215977
TAM->TAM,SPP1->ITGA4,poor,FALSE,0.1024767591662007,0.1746874259693969
CAF->CAF,OMG->TNFRSF1B,good,FALSE,0.002691384222338659,0.028177239928266984
CAF->EMT,OMG->TNFRSF1B,good,FALSE,0.001706268677902796,0.01740667210351963
CAF->Endo,OMG->TNFRSF1B,good,FALSE,0.01101911199883683,0.05266711378484012
CAF->TAM,OMG->TNFRSF1B,good,FALSE,0.04157837000287841,0.10163732010772808
CAF->TIL,OMG->TNFRSF1B,good,FALSE,0.0765617450819336,0.3922978331550644
EMT->CAF,OMG->TNFRSF1B,good,FALSE,1.578471824079835e-4,0.011830640879553139
EMT->EMT,OMG->TNFRSF1B,good,FALSE,1.000710716078729e-4,0.004683847708334013
EMT->Endo,OMG->TNFRSF1B,good,FALSE,6.462606740493604e-4,0.019149491878077407
EMT->TAM,OMG->TNFRSF1B,good,FALSE,0.002438532744450764,0.049078768086383256
EMT->TIL,OMG->TNFRSF1B,good,FALSE,0.004490275168114154,0.1114111517524963
CAF->Endo,SPP1->ITGA9,poor,FALSE,0.05189179399506425,0.05266711378484012
DC->Endo,SPP1->ITGA9,poor,FALSE,0.04165601022550117,0.1796159043596034
EMT->Endo,SPP1->ITGA9,poor,TRUE,0.07037234586474221,0.019149491878077407
ETC->Endo,SPP1->ITGA9,poor,TRUE,0.19235077346044377,0.08530348665864518
Endo->Endo,SPP1->ITGA9,poor,TRUE,0.10698817707799328,0.09514554400382422
TAM->Endo,SPP1->ITGA9,poor,TRUE,0.1639493932625627,0.1228309267215977
TIL->Endo,SPP1->ITGA9,poor,FALSE,0.06689569307893237,0.4613234861335697
CAF->CAF,SPP1->ITGA9,poor,FALSE,0.00683850566054327,0.028177239928266984
CAF->EMT,SPP1->ITGA9,poor,FALSE,2.977545645890831e-4,0.01740667210351963
CAF->TAM,SPP1->ITGA9,poor,FALSE,0.03940812359183093,0.10163732010772808
EMT->CAF,SPP1->ITGA9,poor,TRUE,0.01383760268908621,0.011830640879553139
EMT->EMT,SPP1->ITGA9,poor,FALSE,6.025014189018407e-4,0.004683847708334013
EMT->TAM,SPP1->ITGA9,poor,TRUE,0.07974168393725363,0.049078768086383256
ETC->CAF,SPP1->ITGA9,poor,FALSE,0.03992444132646188,0.04925404848517488
ETC->EMT,SPP1->ITGA9,poor,FALSE,0.001738345368669134,0.025569671372670265
ETC->TAM,SPP1->ITGA9,poor,TRUE,0.2300718016811616,0.1717468529753465
Endo->CAF,SPP1->ITGA9,poor,FALSE,0.01470273557832573,0.05086646049584458
Endo->EMT,SPP1->ITGA9,poor,FALSE,6.401700675122369e-4,0.03088922227600811
Endo->TAM,SPP1->ITGA9,poor,FALSE,0.08472716841513013,0.1496906331039295
TAM->CAF,SPP1->ITGA9,poor,FALSE,0.04005847992448549,0.07835824106641753
TAM->EMT,SPP1->ITGA9,poor,FALSE,0.001744181527381838,0.04512993439069284
TAM->TAM,SPP1->ITGA9,poor,TRUE,0.2308442233035443,0.1746874259693969
CAF->CAF,SPP1->ITGB3,poor,FALSE,0.016504564529182524,0.028177239928266984
CAF->DC,SPP1->ITGB3,poor,FALSE,0.0505986998927024,0.0992002763472319
CAF->EMT,SPP1->ITGB3,poor,TRUE,0.02092702697812595,0.01740667210351963
DC->CAF,SPP1->ITGB3,poor,FALSE,0.01421905513558534,0.1261354276289414
DC->DC,SPP1->ITGB3,poor,FALSE,0.02734440225262422,0.1082786909882419
DC->EMT,SPP1->ITGB3,poor,FALSE,0.005007432484118471,0.04596678201286626
EMT->CAF,SPP1->ITGB3,poor,TRUE,0.02157600336792017,0.011830640879553139
EMT->DC,SPP1->ITGB3,poor,TRUE,0.05692125514803039,0.02593533256831102
EMT->EMT,SPP1->ITGB3,poor,TRUE,0.0381826692466645,0.004683847708334013
ETC->CAF,SPP1->ITGB3,poor,TRUE,0.05860292424120343,0.04925404848517488
ETC->DC,SPP1->ITGB3,poor,TRUE,0.1501974265900769,0.09277599774902935
ETC->EMT,SPP1->ITGB3,poor,TRUE,0.10888030826236206,0.025569671372670265
Endo->CAF,SPP1->ITGB3,poor,FALSE,0.033921744376567455,0.05086646049584458
Endo->DC,SPP1->ITGB3,poor,FALSE,0.1027754823186235,0.2286205970950332
Endo->EMT,SPP1->ITGB3,poor,TRUE,0.044442537967095824,0.03088922227600811
TAM->CAF,SPP1->ITGB3,poor,FALSE,0.04888458007873621,0.07835824106641753
TAM->DC,SPP1->ITGB3,poor,FALSE,0.1125666243091815,0.4366708504905247
TAM->EMT,SPP1->ITGB3,poor,TRUE,0.10575411912167224,0.04512993439069284
TIL->CAF,SPP1->ITGB3,poor,FALSE,0.02283448518169001,0.2773133354318626
TIL->DC,SPP1->ITGB3,poor,FALSE,0.04391257661538105,0.21573184048364163
TIL->EMT,SPP1->ITGB3,poor,FALSE,0.008041472641227608,0.1385716167483181
CAF->Endo,SPP1->ITGB3,poor,FALSE,0.005908823663765512,0.05266711378484012
EMT->Endo,SPP1->ITGB3,poor,FALSE,0.01195640660076054,0.019149491878077407
ETC->Endo,SPP1->ITGB3,poor,FALSE,0.03449678853576829,0.08530348665864518
Endo->Endo,SPP1->ITGB3,poor,FALSE,0.01270392629906759,0.09514554400382422
TAM->Endo,SPP1->ITGB3,poor,FALSE,0.03461260483821425,0.1228309267215977
EMT->TIL,NCR3LG1->NCR3,good,FALSE,0.01382825716511761,0.1114111517524963
ETC->TIL,NCR3LG1->NCR3,good,FALSE,0.01516495532681051,0.4734132554454386
CAF->EMT,NCR3LG1->NCR3,good,FALSE,6.518331280724547e-5,0.01740667210351963
EMT->EMT,NCR3LG1->NCR3,good,FALSE,4.710969162733813e-4,0.004683847708334013
ETC->EMT,NCR3LG1->NCR3,good,FALSE,5.371855145595725e-4,0.025569671372670265
EMT->CAF,FGB->ITGA5,poor,FALSE,0.00133104271047317,0.011830640879553139
EMT->DC,FGB->ITGA5,poor,FALSE,0.001063617825379417,0.02593533256831102
EMT->EMT,FGB->ITGA5,poor,FALSE,0.0029619857361683558,0.004683847708334013
EMT->ETC,FGB->ITGA5,poor,FALSE,5.957296589272007e-4,0.01706733071222171
EMT->Endo,FGB->ITGA5,poor,FALSE,0.003894353258783724,0.019149491878077407
ETC->CAF,FGB->ITGA5,poor,TRUE,0.1279287503650365,0.04925404848517488
ETC->DC,FGB->ITGA5,poor,TRUE,0.1264423513120852,0.09277599774902935
ETC->EMT,FGB->ITGA5,poor,TRUE,0.2787640295057798,0.025569671372670265
ETC->ETC,FGB->ITGA5,poor,FALSE,0.0408560257085918,0.06361535094062563
ETC->Endo,FGB->ITGA5,poor,TRUE,0.3688974256027574,0.08530348665864518
EMT->TAM,FGB->ITGA5,poor,FALSE,0.001361626720300247,0.049078768086383256
EMT->TIL,FGB->ITGA5,poor,FALSE,0.004723785138528752,0.1114111517524963
ETC->TAM,FGB->ITGA5,poor,FALSE,0.06701386155961696,0.1717468529753465
ETC->TIL,FGB->ITGA5,poor,FALSE,0.2324859512458294,0.4734132554454386
CAF->CAF,VEGFA->NRP1,poor,TRUE,0.23434707986818523,0.028177239928266984
CAF->EMT,VEGFA->NRP1,poor,TRUE,0.22907060669580978,0.01740667210351963
CAF->ETC,VEGFA->NRP1,poor,TRUE,0.07825338082451702,0.0592606160045817
CAF->Endo,VEGFA->NRP1,poor,TRUE,0.2795785471053692,0.05266711378484012
DC->CAF,VEGFA->NRP1,poor,TRUE,0.1818942217161796,0.1261354276289414
DC->EMT,VEGFA->NRP1,poor,TRUE,0.05171739354461063,0.04596678201286626
DC->ETC,VEGFA->NRP1,poor,FALSE,0.03239534746722285,0.1255733334327429
DC->Endo,VEGFA->NRP1,poor,FALSE,0.1600750693958314,0.1796159043596034
EMT->CAF,VEGFA->NRP1,poor,TRUE,0.6788525515934266,0.011830640879553139
EMT->EMT,VEGFA->NRP1,poor,TRUE,0.6850978159488474,0.004683847708334013
EMT->ETC,VEGFA->NRP1,poor,TRUE,0.23152296470255695,0.01706733071222171
EMT->Endo,VEGFA->NRP1,poor,TRUE,0.8195992608799105,0.019149491878077407
ETC->CAF,VEGFA->NRP1,poor,TRUE,0.2769073489160728,0.04925404848517488
ETC->EMT,VEGFA->NRP1,poor,TRUE,0.2180087043566269,0.025569671372670265
ETC->ETC,VEGFA->NRP1,poor,TRUE,0.08062636560653685,0.06361535094062563
ETC->Endo,VEGFA->NRP1,poor,TRUE,0.30657526075057817,0.08530348665864518
CAF->TAM,VEGFA->NRP1,poor,TRUE,0.3598672896998167,0.10163732010772808
CAF->TIL,VEGFA->NRP1,poor,TRUE,0.8849237796547579,0.3922978331550644
EMT->TAM,VEGFA->NRP1,poor,TRUE,1.090154866077778,0.049078768086383256
EMT->TIL,VEGFA->NRP1,poor,TRUE,2.6807214551322,0.1114111517524963
ETC->TAM,VEGFA->NRP1,poor,TRUE,0.3085523007669989,0.1717468529753465
ETC->TIL,VEGFA->NRP1,poor,TRUE,0.7587387796308607,0.4734132554454386
Endo->CAF,VEGFA->NRP1,poor,TRUE,0.3949684291084454,0.05086646049584458
Endo->EMT,VEGFA->NRP1,poor,TRUE,0.4534359208221241,0.03088922227600811
Endo->ETC,VEGFA->NRP1,poor,TRUE,0.1470307459141241,0.1031375104561416
Endo->Endo,VEGFA->NRP1,poor,TRUE,0.5016152582679083,0.09514554400382422
Endo->TAM,VEGFA->NRP1,poor,TRUE,0.3778750086513357,0.1496906331039295
Endo->TIL,VEGFA->NRP1,poor,TRUE,0.9292052666741293,0.6498520950339133
TAM->CAF,VEGFA->NRP1,poor,TRUE,1.265007366622647,0.07835824106641753
TAM->EMT,VEGFA->NRP1,poor,TRUE,1.452267416477023,0.04512993439069284
TAM->ETC,VEGFA->NRP1,poor,TRUE,0.4709109969149496,0.17367925931143874
TAM->Endo,VEGFA->NRP1,poor,TRUE,1.606576501194225,0.1228309267215977
TAM->TAM,VEGFA->NRP1,poor,TRUE,1.210260452172214,0.1746874259693969
TAM->TIL,VEGFA->NRP1,poor,TRUE,2.976064466976915,0.855987299540236
CAF->CAF,SPP1->ITGB5,poor,TRUE,0.17275934270910853,0.028177239928266984
CAF->EMT,SPP1->ITGB5,poor,TRUE,0.23563169176585053,0.01740667210351963
CAF->ETC,SPP1->ITGB5,poor,TRUE,0.13075765200597905,0.0592606160045817
DC->CAF,SPP1->ITGB5,poor,TRUE,0.1272053162731253,0.1261354276289414
DC->EMT,SPP1->ITGB5,poor,TRUE,0.1434646179258705,0.04596678201286626
DC->ETC,SPP1->ITGB5,poor,FALSE,0.09286461071919168,0.1255733334327429
EMT->CAF,SPP1->ITGB5,poor,TRUE,0.24382622875094345,0.011830640879553139
EMT->EMT,SPP1->ITGB5,poor,TRUE,0.35753055889554514,0.004683847708334013
EMT->ETC,SPP1->ITGB5,poor,TRUE,0.187384919814634,0.01706733071222171
ETC->CAF,SPP1->ITGB5,poor,TRUE,0.6708512644578375,0.04925404848517488
ETC->EMT,SPP1->ITGB5,poor,TRUE,0.9947405970523818,0.025569671372670265
ETC->ETC,SPP1->ITGB5,poor,TRUE,0.5168174813750803,0.06361535094062563
Endo->CAF,SPP1->ITGB5,poor,TRUE,0.35744899762565646,0.05086646049584458
Endo->EMT,SPP1->ITGB5,poor,TRUE,0.49083686699117485,0.03088922227600811
Endo->ETC,SPP1->ITGB5,poor,TRUE,0.270920376767443,0.1031375104561416
TAM->CAF,SPP1->ITGB5,poor,TRUE,0.5844019536328866,0.07835824106641753
TAM->EMT,SPP1->ITGB5,poor,TRUE,0.8980409052217759,0.04512993439069284
TAM->ETC,SPP1->ITGB5,poor,TRUE,0.4537971560879609,0.17367925931143874
TIL->CAF,SPP1->ITGB5,poor,FALSE,0.2042799526250868,0.2773133354318626
TIL->EMT,SPP1->ITGB5,poor,TRUE,0.2303908846887141,0.1385716167483181
TIL->ETC,SPP1->ITGB5,poor,FALSE,0.1491319611008387,0.417437080083662
CAF->Endo,SPP1->ITGB5,poor,TRUE,0.08994869439278409,0.05266711378484012
CAF->TAM,SPP1->ITGB5,poor,FALSE,0.1009567912377784,0.10163732010772808
CAF->TIL,SPP1->ITGB5,poor,TRUE,0.3998293579375997,0.3922978331550644
EMT->Endo,SPP1->ITGB5,poor,TRUE,0.1820096900103322,0.019149491878077407
EMT->TAM,SPP1->ITGB5,poor,TRUE,0.2042843912484844,0.049078768086383256
EMT->TIL,SPP1->ITGB5,poor,TRUE,0.8090480688632505,0.1114111517524963
ETC->Endo,SPP1->ITGB5,poor,TRUE,0.525136857368817,0.08530348665864518
ETC->TAM,SPP1->ITGB5,poor,TRUE,0.5894041313055427,0.1717468529753465
ETC->TIL,SPP1->ITGB5,poor,TRUE,2.334276599883442,0.4734132554454386
Endo->Endo,SPP1->ITGB5,poor,TRUE,0.1933890143431822,0.09514554400382422
Endo->TAM,SPP1->ITGB5,poor,TRUE,0.2170563395113674,0.1496906331039295
Endo->TIL,SPP1->ITGB5,poor,TRUE,0.8596301031271311,0.6498520950339133
TAM->Endo,SPP1->ITGB5,poor,TRUE,0.5268999029066788,0.1228309267215977
TAM->TAM,SPP1->ITGB5,poor,TRUE,0.5913829417986819,0.1746874259693969
TAM->TIL,SPP1->ITGB5,poor,TRUE,2.34211348256614,0.855987299540236
CAF->CAF,SERPINE2->LRP1,good,TRUE,0.5299333464806975,0.028177239928266984
CAF->EMT,SERPINE2->LRP1,good,TRUE,0.6617683577771176,0.01740667210351963
CAF->ETC,SERPINE2->LRP1,good,TRUE,0.3234361479173548,0.0592606160045817
CAF->Endo,SERPINE2->LRP1,good,TRUE,0.23726313759862983,0.05266711378484012
CAF->TAM,SERPINE2->LRP1,good,TRUE,0.7049388874789972,0.10163732010772808
DC->CAF,SERPINE2->LRP1,good,TRUE,0.3434292953372448,0.1261354276289414
DC->EMT,SERPINE2->LRP1,good,TRUE,0.5570819808129435,0.04596678201286626
DC->ETC,SERPINE2->LRP1,good,TRUE,0.1796433940174743,0.1255733334327429
DC->Endo,SERPINE2->LRP1,good,FALSE,0.1761234942914963,0.1796159043596034
DC->TAM,SERPINE2->LRP1,good,FALSE,0.6159074599121528,0.7852263385137609
EMT->CAF,SERPINE2->LRP1,good,TRUE,0.9447358767464178,0.011830640879553139
EMT->EMT,SERPINE2->LRP1,good,TRUE,1.1451837594248095,0.004683847708334013
EMT->ETC,SERPINE2->LRP1,good,TRUE,0.5362346415268624,0.01706733071222171
EMT->Endo,SERPINE2->LRP1,good,TRUE,0.4169483591739499,0.019149491878077407
EMT->TAM,SERPINE2->LRP1,good,TRUE,1.2138258634825654,0.049078768086383256
ETC->CAF,SERPINE2->LRP1,good,TRUE,0.5649212298134435,0.04925404848517488
ETC->EMT,SERPINE2->LRP1,good,TRUE,0.687513363996527,0.025569671372670265
ETC->ETC,SERPINE2->LRP1,good,TRUE,0.3238388356079739,0.06361535094062563
ETC->Endo,SERPINE2->LRP1,good,TRUE,0.2497978084773163,0.08530348665864518
ETC->TAM,SERPINE2->LRP1,good,TRUE,0.7292161359161271,0.1717468529753465
Endo->CAF,SERPINE2->LRP1,good,TRUE,0.31227197692692854,0.05086646049584458
Endo->EMT,SERPINE2->LRP1,good,TRUE,0.386559597247036,0.03088922227600811
Endo->ETC,SERPINE2->LRP1,good,TRUE,0.186622832017003,0.1031375104561416
Endo->Endo,SERPINE2->LRP1,good,TRUE,0.13921850873321126,0.09514554400382422
Endo->TAM,SERPINE2->LRP1,good,TRUE,0.41118091346882746,0.1496906331039295
TIL->CAF,SERPINE2->LRP1,good,TRUE,1.2236333356479014,0.2773133354318626
TIL->EMT,SERPINE2->LRP1,good,TRUE,1.33708769090296,0.1385716167483181
TIL->ETC,SERPINE2->LRP1,good,TRUE,0.5238991172158121,0.417437080083662
TIL->Endo,SERPINE2->LRP1,good,TRUE,0.5145429490549152,0.4613234861335697
TIL->TAM,SERPINE2->LRP1,good,TRUE,1.3908260826020904,0.9112285040592317
TAM->CAF,SERPINE2->LRP1,good,TRUE,0.3489948170614562,0.07835824106641753
TAM->EMT,SERPINE2->LRP1,good,TRUE,0.2533588901244804,0.04512993439069284
TAM->Endo,SERPINE2->LRP1,good,TRUE,0.1244299028006815,0.1228309267215977
TAM->TAM,SERPINE2->LRP1,good,TRUE,0.2378905759597603,0.1746874259693969
CAF->CAF,TGM2->ITGB1,poor,TRUE,0.7839430878257981,0.028177239928266984
CAF->DC,TGM2->ITGB1,poor,FALSE,0.0992002763472319,0.0992002763472319
CAF->EMT,TGM2->ITGB1,poor,TRUE,0.6759334227323541,0.01740667210351963
CAF->ETC,TGM2->ITGB1,poor,TRUE,0.6235986462875277,0.0592606160045817
CAF->Endo,TGM2->ITGB1,poor,TRUE,0.5274044421091746,0.05266711378484012
CAF->TIL,TGM2->ITGB1,poor,TRUE,0.923471720518404,0.3922978331550644
DC->CAF,TGM2->ITGB1,poor,TRUE,0.3371693103415317,0.1261354276289414
DC->DC,TGM2->ITGB1,poor,FALSE,0.05476281102598284,0.1082786909882419
DC->EMT,TGM2->ITGB1,poor,TRUE,0.2584391010654746,0.04596678201286626
DC->ETC,TGM2->ITGB1,poor,TRUE,0.1856663902788253,0.1255733334327429
DC->Endo,TGM2->ITGB1,poor,FALSE,0.1105853577102669,0.1796159043596034
DC->TIL,TGM2->ITGB1,poor,FALSE,0.3323532698689979,0.33376356709139343
EMT->CAF,TGM2->ITGB1,poor,TRUE,1.638414293350627,0.011830640879553139
EMT->DC,TGM2->ITGB1,poor,TRUE,0.1694787182388043,0.02593533256831102
EMT->EMT,TGM2->ITGB1,poor,TRUE,1.4309476795826575,0.004683847708334013
EMT->ETC,TGM2->ITGB1,poor,TRUE,1.3500218322505315,0.01706733071222171
EMT->Endo,TGM2->ITGB1,poor,TRUE,1.168060048281001,0.019149491878077407
EMT->TIL,TGM2->ITGB1,poor,TRUE,1.966719671715686,0.1114111517524963
ETC->CAF,TGM2->ITGB1,poor,TRUE,1.4142735288305954,0.04925404848517488
ETC->DC,TGM2->ITGB1,poor,TRUE,0.1650826189551884,0.09277599774902935
ETC->EMT,TGM2->ITGB1,poor,TRUE,1.2261188336724846,0.025569671372670265
ETC->ETC,TGM2->ITGB1,poor,TRUE,1.1421386807973406,0.06361535094062563
ETC->Endo,TGM2->ITGB1,poor,TRUE,0.9755970786698562,0.08530348665864518
ETC->TIL,TGM2->ITGB1,poor,TRUE,1.679447923006935,0.4734132554454386
Endo->CAF,TGM2->ITGB1,poor,TRUE,1.2647995611616625,0.05086646049584458
Endo->DC,TGM2->ITGB1,poor,FALSE,0.09828297368509771,0.2286205970950332
Endo->EMT,TGM2->ITGB1,poor,TRUE,1.1203549649720654,0.03088922227600811
Endo->ETC,TGM2->ITGB1,poor,TRUE,1.08235236062019,0.1031375104561416
Endo->Endo,TGM2->ITGB1,poor,TRUE,0.9582940254126147,0.09514554400382422
Endo->TIL,TGM2->ITGB1,poor,TRUE,1.5497987786570722,0.6498520950339133
TIL->CAF,TGM2->ITGB1,poor,TRUE,2.0534404939412627,0.2773133354318626
TIL->DC,TGM2->ITGB1,poor,FALSE,0.0985325040212834,0.21573184048364163
TIL->EMT,TGM2->ITGB1,poor,TRUE,1.8483931496172463,0.1385716167483181
TIL->ETC,TGM2->ITGB1,poor,TRUE,1.8325777938643886,0.417437080083662
TIL->Endo,TGM2->ITGB1,poor,TRUE,1.6619358882631594,0.4613234861335697
TIL->TIL,TGM2->ITGB1,poor,TRUE,2.575321831740103,2.4946087777333394
CAF->TAM,TGM2->ITGB1,poor,TRUE,0.8735614785408774,0.10163732010772808
EMT->TAM,TGM2->ITGB1,poor,TRUE,2.038387933267564,0.049078768086383256
ETC->TAM,TGM2->ITGB1,poor,TRUE,1.653945583304834,0.1717468529753465
Endo->TAM,TGM2->ITGB1,poor,TRUE,1.756469885375974,0.1496906331039295
TAM->CAF,TGM2->ITGB1,poor,TRUE,0.9631537047414721,0.07835824106641753
TAM->EMT,TGM2->ITGB1,poor,TRUE,0.8892877160403901,0.04512993439069284
TAM->ETC,TGM2->ITGB1,poor,TRUE,0.9166137253097314,0.17367925931143874
TAM->Endo,TGM2->ITGB1,poor,TRUE,0.8598756486820869,0.1228309267215977
TAM->TAM,TGM2->ITGB1,poor,TRUE,0.879068698671872,0.1746874259693969
TAM->TIL,TGM2->ITGB1,poor,TRUE,1.252749271041202,0.855987299540236
TIL->TAM,TGM2->ITGB1,poor,TRUE,3.194650070948624,0.9112285040592317
DC->EMT,FGF19->FGFR4,good,FALSE,5.93424511843003e-4,0.04596678201286626
DC->ETC,FGF19->FGFR4,good,FALSE,0.03948867825998914,0.1255733334327429
EMT->EMT,FGF19->FGFR4,good,FALSE,5.1337334922230886e-5,0.004683847708334013
EMT->ETC,FGF19->FGFR4,good,FALSE,0.0030129295960377566,0.01706733071222171
ETC->EMT,FGF19->FGFR4,good,FALSE,0.00212631335255019,0.025569671372670265
ETC->ETC,FGF19->FGFR4,good,TRUE,0.1414928136318495,0.06361535094062563
EMT->CAF,FGF19->FGFR4,good,FALSE,6.191883567948134e-5,0.011830640879553139
EMT->Endo,FGF19->FGFR4,good,FALSE,6.563341213531798e-5,0.019149491878077407
EMT->CAF,PDGFB->LRP1,good,TRUE,0.07361033246562212,0.011830640879553139
EMT->EMT,PDGFB->LRP1,good,TRUE,0.07879926204788543,0.004683847708334013
EMT->ETC,PDGFB->LRP1,good,TRUE,0.02960621590906071,0.01706733071222171
EMT->Endo,PDGFB->LRP1,good,TRUE,0.030668085323946388,0.019149491878077407
EMT->TAM,PDGFB->LRP1,good,TRUE,0.08163835514240428,0.049078768086383256
Endo->CAF,PDGFB->LRP1,good,TRUE,0.1792699327332194,0.05086646049584458
Endo->EMT,PDGFB->LRP1,good,TRUE,0.20322214192633764,0.03088922227600811
Endo->ETC,PDGFB->LRP1,good,FALSE,0.08531213590139348,0.1031375104561416
Endo->Endo,PDGFB->LRP1,good,FALSE,0.07666228103607384,0.09514554400382422
Endo->TAM,PDGFB->LRP1,good,TRUE,0.21285883684514806,0.1496906331039295
CAF->CAF,PDGFB->LRP1,good,TRUE,0.03295417364997232,0.028177239928266984
CAF->EMT,PDGFB->LRP1,good,TRUE,0.02392365861254646,0.01740667210351963
CAF->Endo,PDGFB->LRP1,good,FALSE,0.01174941409923792,0.05266711378484012
CAF->TAM,PDGFB->LRP1,good,FALSE,0.02246304806437678,0.10163732010772808
ETC->CAF,PDGFB->LRP1,good,TRUE,0.2075167675582896,0.04925404848517488
ETC->EMT,PDGFB->LRP1,good,TRUE,0.150650426139508,0.025569671372670265
ETC->Endo,PDGFB->LRP1,good,FALSE,0.07398760656162577,0.08530348665864518
ETC->TAM,PDGFB->LRP1,good,FALSE,0.1414527693316892,0.1717468529753465
TAM->CAF,PDGFB->LRP1,good,TRUE,0.08817184289929215,0.07835824106641753
TAM->EMT,PDGFB->LRP1,good,TRUE,0.06400989116483329,0.04512993439069284
TAM->Endo,PDGFB->LRP1,good,FALSE,0.03143660967258407,0.1228309267215977
TAM->TAM,PDGFB->LRP1,good,FALSE,0.06010189683433746,0.1746874259693969
EMT->EMT,NXPH3->NRXN3,good,FALSE,4.926932505350755e-5,0.004683847708334013
CAF->CAF,NXPH3->NRXN3,good,FALSE,0.002263520303251882,0.028177239928266984
CAF->EMT,NXPH3->NRXN3,good,FALSE,0.003114039179270171,0.01740667210351963
Endo->CAF,NXPH3->NRXN3,good,FALSE,0.002613997642649331,0.05086646049584458
Endo->EMT,NXPH3->NRXN3,good,FALSE,0.0035962085526847,0.03088922227600811
CAF->ETC,AGT->AGTR1,good,FALSE,0.01767197534595085,0.0592606160045817
EMT->ETC,AGT->AGTR1,good,FALSE,0.001536929363794373,0.01706733071222171
ETC->ETC,AGT->AGTR1,good,FALSE,0.05096598921775255,0.06361535094062563
CAF->CAF,AGT->AGTR1,good,TRUE,0.03527085942175515,0.028177239928266984
CAF->EMT,AGT->AGTR1,good,FALSE,5.821746020770256e-4,0.01740667210351963
EMT->CAF,AGT->AGTR1,good,FALSE,0.01053310845401094,0.011830640879553139
EMT->EMT,AGT->AGTR1,good,FALSE,1.738576355490129e-4,0.004683847708334013
ETC->CAF,AGT->AGTR1,good,FALSE,0.03268507749402828,0.04925404848517488
ETC->EMT,AGT->AGTR1,good,FALSE,5.394941403726013e-4,0.025569671372670265
Endo->CAF,AGT->AGTR1,good,FALSE,0.007032800945052628,0.05086646049584458
