Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
ETC,DLL4,NOTCH1,ETC,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,12,0.1621621621621622,0.1867060784792814,13.81624980746682,0.5381596435067799,0.7969689148200452,0.009364922092950265,0.5381596435067799,51.28231338099565,0.7969689148200452
ETC,DLL4,NOTCH1,TAM,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,1,0.08333333333333333,0.1087119551997433,1.30454346239692,0.3133502001206194,0.07525056379627525,0.005452843310245365,0.3133502001206194,4.842124859497885,0.07525056379627525
ETC,DLL4,NOTCH1,TIL,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,1,0.02325581395348837,0.05151633929375883,2.21520258963163,0.1484901563726008,0.1277805213836797,0.002583989273030447,0.1484901563726008,8.222253866782884,0.1277805213836797
ETC,DLL4,NOTCH2,DC,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,1,0.1111111111111111,0.2767856340321556,2.4910707062894,0.3138783628882218,0.07885441911086842,0.01388318966512181,0.3138783628882218,9.246204316971124,0.07885441911086842
ETC,DLL4,NOTCH2,ETC,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,14,0.1891891891891892,0.2466841977502957,18.25463063352188,0.2797429585209682,0.577847224912372,0.01237334270158652,0.2797429585209682,67.75642463388779,0.577847224912372
ETC,DLL4,NOTCH2,TAM,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,1,0.08333333333333333,0.147232150391065,1.76678580469278,0.1669630957938054,0.05592730385798693,0.007384963731338113,0.1669630957938054,6.557847793428246,0.05592730385798693
ETC,DLL4,NOTCH2,TIL,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,4,0.09302325581395349,0.2111225293514286,9.07826876211143,0.2394155827970047,0.2873710521187728,0.01058961794681011,0.2394155827970047,33.69616430674976,0.2873710521187728
ETC,DLL4,NOTCH3,CAF,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,2,0.5,1.02297283021097,4.09189132084388,0.8721548145366922,0.2694088616291156,0.05131092108066349,0.8721548145366922,15.1880326398764,0.2694088616291156
ETC,DLL4,NOTCH3,ETC,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,8,0.1081081081081081,0.1499529086148779,11.09651523750097,0.1278451854633079,0.7305911383708844,0.007521433250741519,0.1278451854633079,41.18736848106057,0.7305911383708844
ETC,DLL4,NOTCH4,ETC,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,4,0.05405405405405406,0.06243611284789963,4.620272350744573,0.3518258310370714,0.769968838296316,0.003131710211952825,0.3518258310370714,17.14924512065367,0.769968838296316
ETC,DLL4,NOTCH4,TAM,2,0.02702702702702703,0.05015863526901446,3.71173900990707,1.0,1.0,1,0.08333333333333333,0.1150270161777825,1.38032419413339,0.6481741689629287,0.230031161703684,0.005769598150544417,0.6481741689629287,5.123403157683443,0.230031161703684
DC,DSC2,DSG2,DC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.1700531030224437,0.03114091866494604,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.112745224189776,0.01521948805756381,0.01791373488628858,0.01917267522443249,1.451012525789375,0.0004739488397227121
DC,DSC2,DSG2,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.1700531030224437,0.03114091866494604,50,0.6756756756756757,1.053278604800597,77.94261675524419,0.887254775810224,0.9847805119424363,0.1409731271960969,0.1508804277980112,93.88810271260057,0.03066696982522333
ETC,DSC2,DSG2,DC,26,0.3513513513513514,0.4780381949128837,35.37482642355339,0.6073710498901528,0.9145135760959012,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.112745224189776,0.01521948805756381,0.06398168437951388,0.06847818518624492,42.61180179675623,0.01391842844987154
ETC,DSC2,DSG2,ETC,26,0.3513513513513514,0.4780381949128837,35.37482642355339,0.6073710498901528,0.9145135760959012,50,0.6756756756756757,1.053278604800597,77.94261675524419,0.887254775810224,0.9847805119424363,0.503507402979238,0.538892864703908,2757.206538714307,0.9005951476460298
TAM,DSC2,DSG2,DC,1,0.08333333333333333,0.1751808160631158,2.10216979275739,0.2225758470874035,0.05434550523915277,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.112745224189776,0.01521948805756381,0.02344658607193204,0.02509436377909862,2.53223129576866,0.0008271107679695568
TAM,DSC2,DSG2,ETC,1,0.08333333333333333,0.1751808160631158,2.10216979275739,0.2225758470874035,0.05434550523915277,50,0.6756756756756757,1.053278604800597,77.94261675524419,0.887254775810224,0.9847805119424363,0.1845142055307887,0.1974814833083049,163.8486145113403,0.05351839447118322
DC,DSC2,DSG3,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.1700531030224437,0.03114091866494604,1,0.01351351351351351,0.01279505217225212,0.946833860746657,1.0,1.0,0.001712517950273067,0.1700531030224437,1.140536954881863,0.03114091866494604
ETC,DSC2,DSG3,ETC,26,0.3513513513513514,0.4780381949128837,35.37482642355339,0.6073710498901528,0.9145135760959012,1,0.01351351351351351,0.01279505217225212,0.946833860746657,1.0,1.0,0.006116523644239575,0.6073710498901528,33.49408347585591,0.9145135760959012
TAM,DSC2,DSG3,ETC,1,0.08333333333333333,0.1751808160631158,2.10216979275739,0.2225758470874035,0.05434550523915277,1,0.01351351351351351,0.01279505217225212,0.946833860746657,1.0,1.0,0.00224144768110527,0.2225758470874035,1.990405540821479,0.05434550523915277
ETC,EBI3,IL27RA,TAM,2,0.02702702702702703,0.03108491167013271,2.30028346358982,1.0,1.0,1,0.08333333333333333,0.1087119551997433,1.30454346239692,0.3884522488358617,0.1505727099427435,0.003379301524871445,0.3884522488358617,3.000819754085843,0.1505727099427435
ETC,EBI3,IL27RA,TIL,2,0.02702702702702703,0.03108491167013271,2.30028346358982,1.0,1.0,3,0.06976744186046512,0.1711472952629279,7.3593336963059,0.6115477511641382,0.8494272900572566,0.005320098555830236,0.6115477511641382,16.92855360465181,0.8494272900572566
ETC,EBI3,IL6ST,DC,2,0.02702702702702703,0.03108491167013271,2.30028346358982,1.0,1.0,2,0.2222222222222222,0.4259017319193867,3.83311558727448,0.2458955026707045,0.0641967242871531,0.01323911771687067,0.2458955026707045,8.81725239943587,0.0641967242871531
ETC,EBI3,IL6ST,ETC,2,0.02702702702702703,0.03108491167013271,2.30028346358982,1.0,1.0,28,0.3783783783783784,0.5047925027640107,37.35464520453679,0.2914432999653864,0.6256127174983507,0.01569143036016449,0.2914432999653864,85.92627265226075,0.6256127174983507
ETC,EBI3,IL6ST,TAM,2,0.02702702702702703,0.03108491167013271,2.30028346358982,1.0,1.0,4,0.3333333333333333,0.5140931198155684,6.16911743778682,0.2968130360656223,0.1033199031522734,0.01598053921968989,0.2968130360656223,14.19071882708462,0.1033199031522734
ETC,EBI3,IL6ST,TIL,2,0.02702702702702703,0.03108491167013271,2.30028346358982,1.0,1.0,5,0.1162790697674419,0.2872562465169539,12.35201860022902,0.1658481612982869,0.206870655062223,0.008929335049673378,0.1658481612982869,28.41314412806069,0.206870655062223
CAF,ECM1,ITGB4,DC,1,0.25,0.4983740158106725,1.99349606324269,0.5181236218611194,0.05492765780589347,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.1070057443382833,0.01639153273437307,0.06670347541656219,0.0554422038164963,2.401325114996239,0.0009003485009477453
CAF,ECM1,ITGB4,ETC,1,0.25,0.4983740158106725,1.99349606324269,0.5181236218611194,0.05492765780589347,46,0.6216216216216216,0.9496761648167678,70.27603619644081,0.7592583191494204,0.9562935850019457,0.4732939239794106,0.3933896702458834,140.0950014979055,0.05252696679895798
CAF,ECM1,ITGB4,TAM,1,0.25,0.4983740158106725,1.99349606324269,0.5181236218611194,0.05492765780589347,1,0.08333333333333333,0.1672761800324533,2.00731416038944,0.1337359365122964,0.02731488226368133,0.0833661015922428,0.06929174779873971,4.001572876427654,0.001500342505987757
ETC,ECM1,ITGB4,DC,23,0.3108108108108108,0.4635084284224132,34.29962370325858,0.4818763781388807,0.9450723421941066,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.1070057443382833,0.01639153273437307,0.06203698844602108,0.05156354052178698,41.31663430505004,0.01549118423342533
ETC,ECM1,ITGB4,ETC,23,0.3108108108108108,0.4635084284224132,34.29962370325858,0.4818763781388807,0.9450723421941066,46,0.6216216216216216,0.9496761648167678,70.27603619644081,0.7592583191494204,0.9562935850019457,0.4401829066644447,0.3658686489035371,2410.441596894499,0.9037666182029879
ETC,ECM1,ITGB4,TAM,23,0.3108108108108108,0.4635084284224132,34.29962370325858,0.4818763781388807,0.9450723421941066,1,0.08333333333333333,0.1672761800324533,2.00731416038944,0.1337359365122964,0.02731488226368133,0.0775339193193471,0.06444418871355667,68.85012035558022,0.02581453975769358
ETC,EDA,EDAR,ETC,2,0.02702702702702703,0.02641324917358915,1.954580438845597,1.0,1.0,4,0.05405405405405406,0.06696346483540493,4.955296397819964,1.0,1.0,0.001768722682224425,1.0,9.685525407860952,1.0
EMT,EFEMP1,EGFR,ETC,1,1.0,2.43222783387641,2.43222783387641,1.0,1.0,12,0.1621621621621622,0.1931334008891242,14.29187166579519,1.0,1.0,0.469744433293739,1.0,34.76108806373669,1.0
ETC,EFNA1,EPHA1,ETC,25,0.3378378378378378,0.5000780623161115,37.00577661139224,0.7952687968309101,0.9599264709333194,3,0.04054054054054054,0.06167720789562432,4.5641133842762,1.0,1.0,0.03084341861351178,0.7952687968309101,168.8985603275905,0.9599264709333194
TAM,EFNA1,EPHA1,ETC,1,0.08333333333333333,0.1287383382630225,1.54486005915627,0.2047312031690899,0.04007352906668063,3,0.04054054054054054,0.06167720789562432,4.5641133842762,1.0,1.0,0.007940221253185647,0.2047312031690899,7.050916472828854,0.04007352906668063
ETC,EFNA1,EPHA2,ETC,25,0.3378378378378378,0.5000780623161115,37.00577661139224,0.7952687968309101,0.9599264709333194,25,0.3378378378378378,0.4326604300623759,32.01687182461581,1.0,1.0,0.2163639895064484,0.7952687968309101,1184.809206537311,0.9599264709333194
TAM,EFNA1,EPHA2,ETC,1,0.08333333333333333,0.1287383382630225,1.54486005915627,0.2047312031690899,0.04007352906668063,25,0.3378378378378378,0.4326604300623759,32.01687182461581,1.0,1.0,0.05569998479839493,0.2047312031690899,49.46158650097469,0.04007352906668063
ETC,EFNA1,EPHA4,ETC,25,0.3378378378378378,0.5000780623161115,37.00577661139224,0.7952687968309101,0.9599264709333194,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.03668618099422195,0.437655308935719,200.8935271243593,0.65088214060577
ETC,EFNA1,EPHA4,TIL,25,0.3378378378378378,0.5000780623161115,37.00577661139224,0.7952687968309101,0.9599264709333194,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.02997672569036498,0.3576134878951913,95.38594114674133,0.3090443303275494
TAM,EFNA1,EPHA4,ETC,1,0.08333333333333333,0.1287383382630225,1.54486005915627,0.2047312031690899,0.04007352906668063,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.009444361459365799,0.1126684440893518,8.386592975916829,0.02717202324380997
TAM,EFNA1,EPHA4,TIL,1,0.08333333333333333,0.1287383382630225,1.54486005915627,0.2047312031690899,0.04007352906668063,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.00771710287404005,0.09206275907973811,3.982025083004666,0.01290150582287066
ETC,EFNA1,EPHA7,ETC,25,0.3378378378378378,0.5000780623161115,37.00577661139224,0.7952687968309101,0.9599264709333194,2,0.02702702702702703,0.03089813937544618,2.286462313783017,1.0,1.0,0.01545148166804627,0.7952687968309101,84.61231361422136,0.9599264709333194
TAM,EFNA1,EPHA7,ETC,1,0.08333333333333333,0.1287383382630225,1.54486005915627,0.2047312031690899,0.04007352906668063,2,0.02702702702702703,0.03089813937544618,2.286462313783017,1.0,1.0,0.003977775118614205,0.2047312031690899,3.532264305329414,0.04007352906668063
DC,EFNA2,EPHA1,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.2752029668305137,0.04414091840934486,3,0.04054054054054054,0.06167720789562432,4.5641133842762,1.0,1.0,0.008255013283419,0.2752029668305137,5.497838846757055,0.04414091840934486
ETC,EFNA2,EPHA1,ETC,16,0.2162162162162162,0.3524977642275287,26.08483455283713,0.7247970331694863,0.9558590815906551,3,0.04054054054054054,0.06167720789562432,4.5641133842762,1.0,1.0,0.02174107788700405,0.7247970331694863,119.0541425092343,0.9558590815906551
DC,EFNA2,EPHA2,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.2752029668305137,0.04414091840934486,25,0.3378378378378378,0.4326604300623759,32.01687182461581,1.0,1.0,0.05790822443549812,0.2752029668305137,38.56687747404175,0.04414091840934486
ETC,EFNA2,EPHA2,ETC,16,0.2162162162162162,0.3524977642275287,26.08483455283713,0.7247970331694863,0.9558590815906551,25,0.3378378378378378,0.4326604300623759,32.01687182461581,1.0,1.0,0.1525118342667085,0.7247970331694863,835.154804444496,0.9558590815906551
DC,EFNA2,EPHA4,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.2752029668305137,0.04414091840934486,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.009818785499106333,0.1514507295498024,6.539311142404817,0.02992993352360086
DC,EFNA2,EPHA4,TIL,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.2752029668305137,0.04414091840934486,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.008023049321094542,0.1237522372807114,3.104920087263588,0.014210984885744
ETC,EFNA2,EPHA4,ETC,16,0.2162162162162162,0.3524977642275287,26.08483455283713,0.7247970331694863,0.9558590815906551,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.02585955624331145,0.3988730234752684,141.6069299883735,0.6481242303259791
ETC,EFNA2,EPHA4,TIL,16,0.2162162162162162,0.3524977642275287,26.08483455283713,0.7247970331694863,0.9558590815906551,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.02113015863118605,0.325924009694218,67.23616476443402,0.307734851264676
DC,EFNA2,EPHA7,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.2752029668305137,0.04414091840934486,2,0.02702702702702703,0.03089813937544618,2.286462313783017,1.0,1.0,0.004135474994407705,0.2752029668305137,2.754226346275532,0.04414091840934486
ETC,EFNA2,EPHA7,ETC,16,0.2162162162162162,0.3524977642275287,26.08483455283713,0.7247970331694863,0.9558590815906551,2,0.02702702702702703,0.03089813937544618,2.286462313783017,1.0,1.0,0.01089152504863535,0.7247970331694863,59.64199116632719,0.9558590815906551
ETC,EFNA3,EPHA1,ETC,8,0.1081081081081081,0.1416571955181316,10.48263246834174,1.0,1.0,3,0.04054054054054054,0.06167720789562432,4.5641133842762,1.0,1.0,0.008737020297882907,1.0,47.84392315120679,1.0
ETC,EFNA3,EPHA2,ETC,8,0.1081081081081081,0.1416571955181316,10.48263246834174,1.0,1.0,25,0.3378378378378378,0.4326604300623759,32.01687182461581,1.0,1.0,0.0612894631343049,1.0,335.6211001234535,1.0
ETC,EFNA3,EPHA4,ETC,8,0.1081081081081081,0.1416571955181316,10.48263246834174,1.0,1.0,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.0103921005649454,0.5503237530250707,56.90714269364099,0.67805416384958
ETC,EFNA3,EPHA4,TIL,8,0.1081081081081081,0.1416571955181316,10.48263246834174,1.0,1.0,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.008491512050031035,0.4496762469749294,27.01999134319875,0.32194583615042
ETC,EFNA3,EPHA7,ETC,8,0.1081081081081081,0.1416571955181316,10.48263246834174,1.0,1.0,2,0.02702702702702703,0.03089813937544618,2.286462313783017,1.0,1.0,0.004376943770654061,1.0,23.96814408810163,1.0
ETC,EFNA4,EPHA1,ETC,14,0.1891891891891892,0.2797840334707868,20.70401847683822,1.0,1.0,3,0.04054054054054054,0.06167720789562432,4.5641133842762,1.0,1.0,0.01725629799825403,1.0,94.49548783843906,1.0
ETC,EFNA4,EPHA2,ETC,14,0.1891891891891892,0.2797840334707868,20.70401847683822,1.0,1.0,25,0.3378378378378378,0.4326604300623759,32.01687182461581,1.0,1.0,0.1210514802460568,1.0,662.8779058274066,1.0
ETC,EFNA4,EPHA4,ETC,14,0.1891891891891892,0.2797840334707868,20.70401847683822,1.0,1.0,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.02052521089140375,0.5503237530250707,112.3960548413269,0.67805416384958
ETC,EFNA4,EPHA4,TIL,14,0.1891891891891892,0.2797840334707868,20.70401847683822,1.0,1.0,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.01677140001913549,0.4496762469749294,53.36659486088911,0.32194583615042
ETC,EFNA4,EPHA7,ETC,14,0.1891891891891892,0.2797840334707868,20.70401847683822,1.0,1.0,2,0.02702702702702703,0.03089813937544618,2.286462313783017,1.0,1.0,0.008644806061204867,1.0,47.33895799115785,1.0
DC,EFNA5,EPHA1,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,3,0.04054054054054054,0.06167720789562432,4.5641133842762,1.0,1.0,0.008255013283419,0.22264496580118,5.497838846757055,0.03366150538856962
ETC,EFNA5,EPHA1,ETC,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,3,0.04054054054054054,0.06167720789562432,4.5641133842762,1.0,1.0,0.02882201315512466,0.77735503419882,157.8293440374626,0.9663384946114304
DC,EFNA5,EPHA2,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,25,0.3378378378378378,0.4326604300623759,32.01687182461581,1.0,1.0,0.05790822443549812,0.22264496580118,38.56687747404175,0.03366150538856962
ETC,EFNA5,EPHA2,ETC,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,25,0.3378378378378378,0.4326604300623759,32.01687182461581,1.0,1.0,0.2021840000938885,0.77735503419882,1107.159584514133,0.9663384946114304
DC,EFNA5,EPHA4,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.009818785499106333,0.1225268131718439,6.539311142404817,0.02282432389016471
DC,EFNA5,EPHA4,TIL,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.008023049321094542,0.1001181526293362,3.104920087263588,0.01083718149840492
ETC,EFNA5,EPHA4,ETC,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.03428185456600262,0.4277969398532269,187.7274356034303,0.6552298399594153
ETC,EFNA5,EPHA4,TIL,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.02801212125742666,0.3495580943455933,89.13456984113161,0.3111086546520151
DC,EFNA5,EPHA7,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,2,0.02702702702702703,0.03089813937544618,2.286462313783017,1.0,1.0,0.004135474994407705,0.22264496580118,2.754226346275532,0.03366150538856962
ETC,EFNA5,EPHA7,ETC,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,2,0.02702702702702703,0.03089813937544618,2.286462313783017,1.0,1.0,0.01443882772798417,0.77735503419882,79.0670206384413,0.9663384946114304
DC,EFNA5,EPHB2,DC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.183979692095638,0.03169749570131462,0.01791373488628858,0.04096215225474496,1.451012525789375,0.001066985422353964
DC,EFNA5,EPHB2,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,26,0.3513513513513514,0.4786143427437232,35.4174613630355,0.6579039978661908,0.9319804443245348,0.06405879727354827,0.1464790131053777,42.66315898418313,0.03137186474867184
DC,EFNA5,EPHB2,TAM,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,1,0.08333333333333333,0.1150270161777825,1.38032419413339,0.1581163100381713,0.03632205997415074,0.01539546907030162,0.03520380044105743,1.662710659592574,0.001222655217543824
ETC,EFNA5,EPHB2,DC,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.183979692095638,0.03169749570131462,0.06254501171876775,0.1430175398408931,41.65497780469931,0.03063051027896065
ETC,EFNA5,EPHB2,ETC,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,26,0.3513513513513514,0.4786143427437232,35.4174613630355,0.6579039978661908,0.9319804443245348,0.2236584526675629,0.5114249847608132,1224.753686807574,0.9006085795758629
ETC,EFNA5,EPHB2,TAM,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,1,0.08333333333333333,0.1150270161777825,1.38032419413339,0.1581163100381713,0.03632205997415074,0.05375259818961402,0.1229125095971139,47.73230719237723,0.03509940475660692
DC,EFNA5,EPHB6,DC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,1,0.1111111111111111,0.2767856340321556,2.4910707062894,0.4632566250432713,0.1623858215589392,0.03704559858581235,0.1031417554399292,3.0006934854508,0.005466151207433537
DC,EFNA5,EPHB6,ETC,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,5,0.06756756756756757,0.116896760773746,8.650360297257201,0.195650323630037,0.5638924098398312,0.01564571980315579,0.04356055961359939,10.42004938890176,0.01898146739239699
DC,EFNA5,EPHB6,TAM,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,1,0.08333333333333333,0.147232150391065,1.76678580469278,0.2464227210582189,0.1151717467068869,0.01970587513107597,0.05486477830264087,2.128234514156205,0.003876854372384849
DC,EFNA5,EPHB6,TIL,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.22264496580118,0.03366150538856962,1,0.02325581395348837,0.05656343799712582,2.43222783387641,0.09467033026847291,0.1585500218943427,0.00757057506254668,0.02107787244501057,2.929812549205566,0.005337032416354247
ETC,EFNA5,EPHB6,DC,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,1,0.1111111111111111,0.2767856340321556,2.4910707062894,0.4632566250432713,0.1623858215589392,0.1293430662218785,0.3601148696033421,86.14248210377107,0.1569196703515057
ETC,EFNA5,EPHB6,ETC,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,5,0.06756756756756757,0.116896760773746,8.650360297257201,0.195650323630037,0.5638924098398312,0.05462633753645313,0.1520897640164376,299.1338243496172,0.5449109424474343
ETC,EFNA5,EPHB6,TAM,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,1,0.08333333333333333,0.147232150391065,1.76678580469278,0.2464227210582189,0.1151717467068869,0.06880218998580225,0.191557942755578,61.09634470739238,0.111294892334502
ETC,EFNA5,EPHB6,TIL,25,0.3378378378378378,0.4673041166827759,34.5805046345254,0.77735503419882,0.9663384946114304,1,0.02325581395348837,0.05656343799712582,2.43222783387641,0.09467033026847291,0.1585500218943427,0.02643232742978785,0.07359245782346234,84.1076658815849,0.1532129894779884
ETC,EFNB1,EPHA4,ETC,22,0.2972972972972973,0.4196717867742111,31.05571222129161,0.708178835319201,0.8891837138844684,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.03078750356786285,0.3897276344657862,168.5923695376169,0.6029147196265974
ETC,EFNB1,EPHA4,TIL,22,0.2972972972972973,0.4196717867742111,31.05571222129161,0.708178835319201,0.8891837138844684,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.02515684446114234,0.3184512008534149,80.04907907535492,0.286268994257871
TAM,EFNB1,EPHA4,ETC,1,0.08333333333333333,0.1150270161777825,1.38032419413339,0.1941033467442768,0.03952128949928386,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.008438486413858966,0.1068196822550371,7.493375935506761,0.0267975749056941
TAM,EFNB1,EPHA4,TIL,1,0.08333333333333333,0.1150270161777825,1.38032419413339,0.1941033467442768,0.03952128949928386,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.006895190112864642,0.08728366448923978,3.557918098238155,0.01272371459358976
TIL,EFNB1,EPHA4,ETC,1,0.02325581395348837,0.05790827006939977,2.49005561298419,0.0977178179365221,0.07129499661624772,4,0.05405405405405406,0.07336090854357798,5.42870723222477,0.5503237530250707,0.67805416384958,0.00424820330447805,0.05377643630424742,13.51778291484916,0.04834186931728848
TIL,EFNB1,EPHA4,TIL,1,0.02325581395348837,0.05790827006939977,2.49005561298419,0.0977178179365221,0.07129499661624772,1,0.02325581395348837,0.05994409263131395,2.5775959831465,0.4496762469749294,0.32194583615042,0.003471258705159245,0.0439413816322747,6.418357345839444,0.02295312729895924
ETC,EFNB1,EPHB2,DC,22,0.2972972972972973,0.4196717867742111,31.05571222129161,0.708178835319201,0.8891837138844684,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.183979692095638,0.03169749570131462,0.05616979582409209,0.1302905240706742,37.40908401884533,0.0281848969485319
ETC,EFNB1,EPHB2,ETC,22,0.2972972972972973,0.4196717867742111,31.05571222129161,0.708178835319201,0.8891837138844684,26,0.3513513513513514,0.4786143427437232,35.4174613630355,0.6579039978661908,0.9319804443245348,0.200860936395023,0.4659136869607251,1099.914487699145,0.8287018327521868
ETC,EFNB1,EPHB2,TAM,22,0.2972972972972973,0.4196717867742111,31.05571222129161,0.708178835319201,0.8891837138844684,1,0.08333333333333333,0.1150270161777825,1.38032419413339,0.1581163100381713,0.03632205997415074,0.04827359340663606,0.1119746242878018,42.86695094509281,0.03229698418374975
TAM,EFNB1,EPHB2,DC,1,0.08333333333333333,0.1150270161777825,1.38032419413339,0.1941033467442768,0.03952128949928386,1,0.1111111111111111,0.1338422014399366,1.20457981295943,0.183979692095638,0.03169749570131462,0.01539546907030162,0.03571107396874491,1.662710659592574,0.001252725904013961
TAM,EFNB1,EPHB2,ETC,1,0.08333333333333333,0.1150270161777825,1.38032419413339,0.1941033467442768,0.03952128949928386,26,0.3513513513513514,0.4786143427437232,35.4174613630355,0.6579039978661908,0.9319804443245348,0.05505357974570098,0.1277013678222672,48.88757881418245,0.03683306894782114
