LR,Pval_PAAD-US,Pval_PACA-AU,Pval_PACA-CA,HR_PAAD-US,HR_PACA-AU,HR_PACA-CA,meta_Pval,adjPval,annot,HR_geometric_mean,HR_mean
IGFBP4->FZD8,0.27467998728217435,0.1596598458126901,0.5567030366516091,1.387142054359206,1.5714880590317948,0.8265671585879529,0.16222809685906048,0.25242525328570986,2 The others,1.2168490944042138,1.2617324239929846
IGFBP4->LRP6,0.27467998728217435,0.2602888094580873,0.35559637635911834,1.387142054359206,1.464092791837501,1.274507217148067,0.11771881231161212,0.2178728347846652,2 The others,1.3730213171981032,1.375247354448258
PTHLH->PTH1R,0.2747902461543429,0.7273898589547414,0.401537975998722,0.8870729120294716,0.7384152103378135,0.8998088807503337,0.42808607863274717,0.3700751569288611,2 The others,0.8384363054673886,0.8417656677058729
JAG2->NOTCH1,0.27521920444668857,0.6182625748626883,0.7742996451131192,1.7573271053417485,1.2069269471561923,0.9796921530744784,0.6242616853712049,0.4285508497111966,2 The others,1.2760697308591367,1.3146487351908063
WNT5A->FZD8,0.2756861359367534,0.24193695987726838,0.8732354529593661,0.7511490821397848,1.5272712416764973,0.9540257643416012,0.41857727067726197,0.36759986311444554,2 The others,1.0305462155908278,1.077482029385961
IL12B->IL12RB1,0.27598492140420383,0.5450150731638639,0.010596693065832996,1.3424185387254968,0.8754399946866535,1.6467927584832989,0.09584887107299712,0.20392942826681992,2 The others,1.2461904662007046,1.288217097298483
GZMB->CHRM3,0.27706413203041913,0.17247337556827214,2.227910689129864e-4,1.5433792277341822,1.6385749059602475,2.0751092350843554,0.015163243165563495,0.09117422707836992,"1 HR>1, q<0.1",1.7377740374123076,1.7523544562595952
CCL5->ACKR1,0.2770922262228235,0.13244956390585882,0.720314588657203,1.3488420427987409,1.3752615361036271,1.0100666039134323,0.2392962867999568,0.2830857019969941,2 The others,1.2328175295065864,1.2447233942719336
CCL5->ACKR2,0.2770922262228235,0.4618418803923531,0.9912476528688748,1.3488420427987409,0.6848182411216732,1.0660678695302364,0.6685710302692667,0.4417406339297899,2 The others,0.994887000156922,1.0332427178168835
INHBA->ENG,0.27726849719570457,0.5390627963761253,0.6829044471775295,1.1821286935176138,1.1830624149475397,0.9290757209568481,0.49942680571081877,0.3975181561246395,2 The others,1.0912087567441175,1.0980889431406673
FZD8->CKAP4,0.2776469720411391,0.18588906934901872,0.5819144467981436,1.513676931737572,1.4363682308372943,0.8822995087113028,0.1903934877977573,0.26246139431747745,2 The others,1.2425246317230476,1.2774482237620564
C4BPA->LRP1,0.27774346733409383,0.004126728935841761,0.012399332423551734,1.1651875109055192,2.4828640339527652,1.4646856957108771,0.004247023173258826,0.04428748296825123,"1 HR>1, q<0.1",1.6181957872812378,1.7042457468563874
GDF9->ACVR2A,0.2785716218836376,0.36752583918196935,0.552168022569947,1.3123464721824192,1.226769737922401,1.1096089947343322,0.2828561235030292,0.3120122165582041,2 The others,1.2133716501390344,1.216241734946384
TNF->TNFRSF21,0.27910475851452976,0.7695781796888885,0.052930517832683766,0.6849755987712776,1.0329055805806207,0.727900414445443,0.2222863122907145,0.27460241498480525,2 The others,0.8015597424479213,0.8152605312657805
IL13->IL2RG,0.27929542453293676,0.9133465304427503,0.5584434037348551,1.5051378876829602,0.9190743502977342,0.9040285572719372,0.6830375558530961,0.44410355921194544,2 The others,1.0773819480730067,1.109413598417544
IL15->IL2RG,0.27929542453293676,0.6473604497473937,0.3207629435564242,1.5051378876829602,0.7812300711496345,0.8305983163070287,0.31593544195381873,0.3273766011116324,2 The others,0.9921608713865099,1.0389887583798745
IL2->IL2RG,0.27929542453293676,0.9133465304427503,0.5584434037348551,1.5051378876829602,0.9190743502977342,0.9040285572719372,0.6830375558530961,0.44410355921194544,2 The others,1.0773819480730067,1.109413598417544
IL21->IL2RG,0.27929542453293676,0.9133465304427503,0.5584434037348551,1.5051378876829602,0.9190743502977342,0.9040285572719372,0.6830375558530961,0.44410355921194544,2 The others,1.0773819480730067,1.109413598417544
IL4->IL2RG,0.27929542453293676,0.9133465304427503,0.5584434037348551,1.5051378876829602,0.9190743502977342,0.9040285572719372,0.6830375558530961,0.44410355921194544,2 The others,1.0773819480730067,1.109413598417544
IL7->IL2RG,0.27929542453293676,0.6735205281444021,0.5584434037348551,1.5051378876829602,1.0205656269997452,0.9040285572719372,0.5084440415146145,0.39946278540248786,2 The others,1.1156632429621602,1.143244023984881
IL9->IL2RG,0.27929542453293676,0.9133465304427503,0.5584434037348551,1.5051378876829602,0.9190743502977342,0.9040285572719372,0.6830375558530961,0.44410355921194544,2 The others,1.0773819480730067,1.109413598417544
IL12A->IL12RB1,0.2793524194798487,0.3560483921623401,0.004793954873944073,1.3817848265162573,0.8395543252314694,1.689609951633929,0.0437305669892807,0.14223455386094006,2 The others,1.251483785541919,1.3036497011272186
BMP3->ACVR2B,0.2797183585107089,0.8596028299760726,0.9818291984832337,0.7125432228840302,0.9598152638213321,1.0617588332373016,0.8868661811301783,0.495607522571779,2 The others,0.8988245298322838,0.9113724399808879
CCL5->CCR4,0.2804512606596554,0.510756933997629,0.8554762794688582,1.3457815445528378,0.7054943047716717,1.1049361477213149,0.6089613181688692,0.4254745047933837,2 The others,1.016096808733448,1.0520706656819414
ROBO1->ROBO1,0.28156212905592215,0.871137621111419,0.8785987500920455,1.2077038738397836,0.8180975639543341,0.96469821682854,0.8484978953853446,0.48575596196028936,2 The others,0.9841297142857126,0.9968332182075526
PSEN1->NOTCH3,0.28241979659179484,0.4606619623469346,0.8732523957881853,1.259817008415369,1.1666148101497102,1.1916506079742981,0.5867258080275883,0.41954586395769977,2 The others,1.2053910538585921,1.2060274755131257
CD24->SELP,0.28387104093934457,0.45074231641742757,0.06103141746212537,1.3071827892063814,1.1865442087782339,1.3594414407634645,0.08394723470162313,0.1916938477484415,2 The others,1.2823116362934899,1.2843894795826933
PRND->RPSA,0.283932532487415,0.8253845644042996,0.30520430018046996,0.677413975720909,1.022949831200172,0.9359391788192651,0.4360992335503332,0.3724605285501269,2 The others,0.8656029042865258,0.8787676619134487
OSM->LIFR,0.2848940575852176,0.6940732248610417,0.4935786756823002,1.4067984966491618,0.9175912542322718,1.0760576719204549,0.47941636619030326,0.3906234297891588,2 The others,1.1157637215037501,1.1334824742672962
DKK2->KREMEN1,0.2854937119896739,0.9801042750799532,0.011037212645853556,1.3641065542586182,0.9114595288915212,1.7460049362420578,0.3361910929661474,0.33392549390319326,2 The others,1.2948229372815265,1.3405236731307324
WNT2B->FZD7,0.2858197572517127,0.006675391034504985,0.9329178848560178,1.3355716705117406,2.1640468592833155,1.0201698409686022,0.300960877782478,0.32324763250387245,2 The others,1.4339547485608126,1.506596123587886
EFNB2->EPHB1,0.2877324198152801,0.23910199007100186,0.49657779888156195,0.7369567904705894,1.2317781002440698,0.8541221694540031,0.1786425591537618,0.2588305938302166,2 The others,0.91868120764907,0.940952353389554
ICAM1->ITGAM,0.28796476373685465,0.80342947837393,0.4481774970375756,1.2904836832015467,1.1674325807006407,1.1958926823566731,0.5296581489351874,0.4038982319531369,2 The others,1.216817681704463,1.21793631541962
EFNA5->EPHA1,0.28833748878214716,0.9844809359531204,0.5602766844465031,1.6630473311090925,1.1810994084889217,1.1089926287253984,0.737502103311747,0.4584221529975065,2 The others,1.2963031420649405,1.317713122774471
CCN1->ITGAM,0.2901314953404953,0.6501013679406383,0.6815036143251005,1.2273626073869763,0.8537017327567298,0.9683934557883421,0.5907009893392434,0.41996843452495325,2 The others,1.0048709676629333,1.0164859319773494
CCN2->ITGAM,0.2901314953404953,0.15624392872404536,0.5824954433989118,1.2273626073869763,1.5706083169901144,1.0688118671273934,0.18151084234337228,0.2610431569907857,2 The others,1.2724694059117179,1.2889275971681613
DLK1->NOTCH3,0.2903817881979913,0.5829295717011782,0.8379921193032593,1.1374527135570394,0.8243588423369864,1.2060481332098747,0.6553327684285792,0.43757947833856964,2 The others,1.04184896396396,1.0559532297013001
LTB->TNFRSF1A,0.29090219984836685,0.40359226512099566,0.1851541251521489,1.328383062618102,0.6828600610095755,0.8811937747734699,0.11344265508960057,0.21242645002980368,2 The others,0.9280587879188663,0.9641456328003825
LPL->LRP2,0.2916952347028504,0.3158486156442383,0.2526854069162555,1.2338830713460653,1.4022193190503978,1.2128572619541982,0.10609413527165017,0.20958386485748962,2 The others,1.2802650259321866,1.2829865507835538
FGB->ITGA5,0.2923038933525144,0.0747451928802807,0.0307379933952745,0.7929021206660147,0.611248168850537,0.6826408011695807,0.010490610634108782,0.07812762380223558,"0 HR<1, q<0.1",0.6916342065329565,0.6955970302287108
LCN2->LRP2,0.29282234761778436,0.33912130669421037,0.781372246265727,1.3213528082444232,1.486783500336366,0.9812773622650177,0.43520404405331636,0.3719614686003664,2 The others,1.244570305794495,1.2631378902819357
NPVF->NPFFR1,0.2928651761473273,0.43951000549837016,0.5782188902579002,1.4056742437863066,1.1687760714300388,1.1300344650246021,0.36021050825049594,0.3409905719179585,2 The others,1.2290490894930552,1.2348282600803158
SLAMF7->SLAMF7,0.2929371551590948,0.3284528341770049,0.1275859614212409,1.3513373231403236,1.4191120127350358,1.3553594416627555,0.07002487922533852,0.18115469013842336,2 The others,1.3749227918440807,1.375269592512705
F12->GP1BA,0.29295456983801704,0.5733582218103899,0.09143452372190963,1.670643984136231,1.0767610819685451,1.443121492152797,0.14642039681966038,0.24183465895089462,2 The others,1.3743648899997718,1.396842186085858
ADAM15->ITGB3,0.2929825724214761,0.26937877940372856,0.27687735940787017,1.742952466531453,1.8924224942802796,1.1520815858644227,0.0985156606649397,0.20398565187796838,2 The others,1.5604946834314208,1.595818848892052
VCAM1->ITGB1,0.29333299360281295,0.20601792399599994,0.28769537603726403,0.7365211881578068,0.7467375667631064,0.8349479087886877,0.08125490443153502,0.18982081641901263,2 The others,0.7715028633434929,0.772735554569867
TGM2->ITGB1,0.2936905739388478,0.09901464019932582,0.014481096710497576,0.6569748760555091,0.5952501438121868,0.5895488938941924,0.011251962001134486,0.08001138127109853,"0 HR<1, q<0.1",0.6131819560703404,0.6139246379206295
CD28->CD80,0.2939153684771473,0.6837383120502549,0.4768738952782873,1.2146432702088108,0.9127348105403804,1.1617242307159648,0.46592702359171434,0.3852852970184137,2 The others,1.0880081204655836,1.0963674371550518
CD80->CD28,0.2939153684771473,0.6837383120502549,0.4768738952782873,1.2146432702088108,0.9127348105403804,1.1617242307159648,0.46592702359171434,0.3852852970184137,2 The others,1.0880081204655836,1.0963674371550518
GNAI2->EGFR,0.29399175285023205,0.22170370621397373,0.12341865736004887,1.297599633589895,0.7289912425483422,0.7765907639272662,0.04350948872718909,0.14223455386094006,2 The others,0.9023016443598221,0.9343938800218344
ADAM15->ITGB1,0.2941698937110756,0.6384875117900497,0.03529643120720316,0.7779891309288374,0.9120658911162473,0.6194820058572085,0.1511515783086373,0.24283492912265786,2 The others,0.760342873957257,0.769845675967431
IL13->IL13RA2,0.2944077986150129,0.49858426465826655,0.14301216601644096,1.35998592947799,1.2082958780676158,0.7937129666440491,0.13667282864027452,0.2342932773100378,2 The others,1.0925895979223008,1.120664924729885
COMP->ITGA5,0.29582091559735835,0.4703656078486218,0.06570907526203584,0.6861913809177842,0.6686999408258177,0.7134711049980784,0.09595226466075184,0.20392942826681992,2 The others,0.689209059570969,0.6894541422472268
GDF15->GFRAL,0.29618277586751973,0.6770126048506102,0.7193387626891667,1.6081466191771883,1.0901096727955588,1.1211090113345399,0.6420215660627447,0.4327452917086988,2 The others,1.252606207425439,1.2731217677690958
MDK->SDC3,0.2962163637387556,0.44273120033435254,0.2748123086243959,1.7528629864988812,1.2775430165862685,1.1587873756963385,0.17364040165938863,0.2571416865880126,2 The others,1.3741761899765814,1.3963977929271627
SFTPD->LAIR1,0.29640266980476004,0.7227452429421117,0.322297535614272,1.1424777177320622,1.2428255029591888,1.2558086770503543,0.3824127494108317,0.3514759873828487,2 The others,1.2126266955600744,1.2137039659138684
NXPH3->NRXN3,0.2964513227512512,0.022185615328236596,0.0911704184189176,1.2472967954782235,1.8087132004774205,1.280577605237694,0.0114706492536941,0.08026476841110577,"1 HR>1, q<0.1",1.4242354972025688,1.445529200397779
IL16->GRIN2D,0.29733019169412156,0.8102860728134009,0.3107305448957227,1.0994254272284822,0.8793337086728655,0.7891592343940284,0.43894157428812985,0.3735549222349829,2 The others,0.9137513828619824,0.9226394567651254
OXT->OXTR,0.2979675565405836,0.9106964705881281,0.015534488333733387,1.493524347136193,0.8648938184347439,0.6188747258583713,0.30014196735707416,0.32324763250387245,2 The others,0.928095390337334,0.9924309638097695
KNG1->RXFP4,0.2980156650799478,0.37237540261316215,0.36934077684074407,1.5687711651908804,1.2369125334002251,1.0751304392572616,0.18730099151417073,0.2616015788315778,2 The others,1.2777716516088757,1.2936047126161225
PRG4->TLR4,0.2980810524540001,0.14378596419378697,0.5788355670205336,1.2224265186479115,1.7196178073817827,0.9180899310186146,0.17722929929788475,0.2579375242244826,2 The others,1.2450304511638959,1.2867114190161029
ALCAM->NRP1,0.29826455696462806,0.5425547601924187,0.04997037452805053,0.6817564371422463,0.90895325324032,0.7398658219331623,0.11780786831505922,0.2178728347846652,2 The others,0.7710950592112992,0.7768585041052428
EFNB2->EPHA6,0.29946711283580674,0.49717842191082195,0.06767341016472772,0.7223647903106911,1.0907299561014616,0.7439825472814023,0.10761451350125145,0.20958386485748962,2 The others,0.8369101840477343,0.8523590978978518
EFNB2->GRM1,0.29946711283580674,0.20306279745991307,0.07179920544179685,0.7223647903106911,1.3277995269816432,0.7388390179169226,0.03157411962800258,0.125880076102189,2 The others,0.8915512236903343,0.9296677784030857
EFNB2->GRM5,0.29946711283580674,0.14061195991569153,0.07179920544179685,0.7223647903106911,1.38254520156084,0.7388390179169226,0.022353670805331082,0.10810641211701258,2 The others,0.9036395770786262,0.9479163365961512
COL4A3->CD93,0.3003551296660717,0.9092795347629535,0.0408597393255099,1.1762676933118479,1.1041434568058128,1.432836580650557,0.3180482969830612,0.3287865569650733,2 The others,1.2300122714765096,1.2377492435894057
UCN3->IL10RB,0.300609111681861,0.2597196086573238,0.3472349568663007,1.2662025969044488,1.2797577655614738,1.1382332140063325,0.12458910553268246,0.22467323843592849,2 The others,1.2263678101368307,1.2280645254907518
LIF->IL6ST,0.3006803400040924,0.20204072742014467,0.2761134300196173,1.5084562167891358,0.7216990936108233,0.9026012178825656,0.07873798363307272,0.18722754901492675,2 The others,0.9941721540827467,1.0442521760941748
UCN->CRHR1,0.3013187102993389,0.054741225012524874,0.957925623949654,1.3764922589600948,0.622647585997021,0.9978466297004878,0.3626346210767154,0.34274302520290584,2 The others,0.9492048726339585,0.9989954915525345
NODAL->ACVR2A,0.3017390446191873,0.36752583918196935,0.17884175424642101,1.2675819687186973,1.226769737922401,1.2384606588323301,0.10167171207840753,0.20531102982246158,2 The others,1.2441529512295397,1.2442707884911428
LAMC2->ITGB1,0.30238728854378993,0.1640314756206931,0.008104501058622704,0.80122049244027,0.6609415678896774,0.543397334258106,0.017808251484651167,0.09686599720490835,"0 HR<1, q<0.1",0.6602030699554086,0.6685197981960179
NTRK3->PTPRD,0.3028320141299219,0.6976183615443177,0.501467925335263,1.213317167817273,0.9834785884187955,0.8110433118901171,0.5014387234040886,0.39796328957857474,2 The others,0.9891475957890224,1.0026130227087284
LIN7C->HTR2C,0.3028390666600189,0.3882648295691038,0.3013332693923726,0.854833733129424,1.2632308988973369,0.9353129548300997,0.16291377561476883,0.25249888539562654,2 The others,1.0033222587393285,1.017792528952287
NPB->NPBWR2,0.30370999882407024,0.7496938958269135,0.2194041622727727,1.3568021400142258,0.9581554355419128,0.6297375871938966,0.33351496935978364,0.33326169705449515,2 The others,0.9354861622949976,0.9815650542500117
CD209->ICAM3,0.3038705579935047,0.47637707078791147,0.7971294532352031,1.2740363793895926,1.2091955413038964,1.1676936649334229,0.5578783871599534,0.41231179139605084,2 The others,1.216192805922668,1.2169751952089707
ICAM3->CD209,0.3038705579935047,0.47637707078791147,0.7971294532352031,1.2740363793895926,1.2091955413038964,1.1676936649334229,0.5578783871599534,0.41231179139605084,2 The others,1.216192805922668,1.2169751952089707
F13A1->ITGB1,0.3058002933650804,0.04492812280601732,0.24797316018027626,0.7508337462087029,0.5630311527988053,0.7913704774841336,0.03576678914960245,0.13353035649679146,2 The others,0.6942011858539238,0.7017451254972139
NTN4->UNC5A,0.3059840440223991,0.7809245100215133,0.14740548986305824,0.718948753725113,1.0746357830280953,0.7934506514405187,0.3069870373297601,0.32482750688869083,2 The others,0.8494928305817417,0.8623450627312423
ICAM1->ITGAL,0.30605910129892233,0.7026904709843652,0.9728942336029253,1.2824488978490631,0.9773573646526291,0.9554964768637466,0.8239888230509617,0.48037595058492766,2 The others,1.0619584285646209,1.0717675797884796
MADCAM1->ITGA4,0.3077413889304601,0.5525308416681729,0.12168556990055024,1.2354372125943334,0.8981506404135328,1.4006281112527927,0.1578073485453131,0.24696825399078198,2 The others,1.1583262551083067,1.1780719880868862
FN1->ITGA5,0.3081652134296353,0.8556686822572768,0.07971145633556265,0.708182034566752,0.9166065639308166,0.7233213755385898,0.31328126810779505,0.3273766011116324,2 The others,0.7772362646210356,0.7827033246787195
PROS1->TYRO3,0.30973850509820977,0.9556547371705129,0.5693136368582407,1.2587552042504035,1.0529236555452917,0.9577820179207334,0.7385312343937789,0.45882349823454927,2 The others,1.0827668402223813,1.0898202925721427
CXCL10->CCR3,0.3102683383866215,0.7751583248234926,0.5306054155133888,0.7826829932115924,1.0897086702911434,1.023428904460043,0.5865033286052771,0.41954586395769977,2 The others,0.955692095586597,0.9652735226542596
AFDN->EPHB6,0.3104277913838184,0.24170917672593373,0.43263372114483023,0.7717510476859433,0.5911805556517534,1.0089136810584227,0.15916738855300394,0.24863278141777168,2 The others,0.7721182068837221,0.7906150947987065
RBP4->STRA6,0.31110244197087455,0.3046888878051496,0.6149775911921509,1.1204611980278543,0.6198819669889118,1.0420615571398084,0.3045817958706654,0.32453179649720315,2 The others,0.8978416184981723,0.92746824071885825
VEGFC->FLT4,0.3119317730222434,0.8512251648802766,0.7981431926147274,1.4157405113231898,0.8598604577655707,1.0641756805389329,0.8132538786484921,0.47804596601391064,2 The others,1.0901217104925374,1.1132588832092312
BMP2->BMPR1A,0.31258374261298727,0.17623867234230428,0.7627277595759551,0.7733248540872828,1.7108716070503138,0.9370540845203603,0.3187746778421238,0.3287865569650733,2 The others,1.0742730523273702,1.1404168485526522
CXCL5->ACKR1,0.3132224991594422,0.8386643040169199,0.9518316654139083,1.3904985948543525,1.1365589087496522,1.039430091385769,0.8799997661943801,0.4940535510715822,2 The others,1.1799200927411193,1.1888291983299246
CXCL5->CXCR1,0.3132224991594422,0.8386643040169199,0.9518316654139083,1.3904985948543525,1.1365589087496522,1.039430091385769,0.8799997661943801,0.4940535510715822,2 The others,1.1799200927411193,1.1888291983299246
CXCL5->CXCR2,0.3132224991594422,0.8386643040169199,0.9518316654139083,1.3904985948543525,1.1365589087496522,1.039430091385769,0.8799997661943801,0.4940535510715822,2 The others,1.1799200927411193,1.1888291983299246
RSPO4->LGR6,0.31459145631235097,0.34468063612926503,0.6592582688908912,0.7711563592070274,1.1970569410209508,0.9102354540480573,0.36588977712107396,0.3445543220146617,2 The others,0.9436341878407444,0.9594829180920118
CXCL11->CCR3,0.3164832223023497,0.7541337053257497,0.846135088839861,0.8286166628397011,1.2116053743410053,1.0994389844495769,0.7884365373206945,0.4716199557994669,2 The others,1.033463942205441,1.0465536738767611
INSL5->RXFP3,0.316733411200286,0.7845459496135797,0.5084516356613831,1.1363413951010015,0.8998160853413799,0.9721320214130348,0.5818578276789894,0.41954586395769977,2 The others,0.9979970930339914,1.0027631672851387
AFDN->EPHB3,0.317044123767397,0.4805399617604902,0.07758319442453299,1.4000939409501103,0.7279916152666925,1.196243181023763,0.11171769493327918,0.2104182863298078,2 The others,1.0683191406433918,1.1081095790801887
VWF->TNFRSF11B,0.3176562906936804,0.8244504400774673,0.13042225846890187,1.0506315835482183,0.9654621227918971,1.2956417806730525,0.3333200907051926,0.33326169705449515,2 The others,1.0953600035674755,1.1039118290043894
GDF5->ROR2,0.31816591180904263,0.0030998583339688635,0.14191624059313357,1.2642553833024794,2.276782279032524,1.1509628544878667,0.016561657566530674,0.09589601853653928,"1 HR>1, q<0.1",1.4907536244584199,1.56400017227429
EFNA3->EPHA6,0.31866376117546336,0.8658566123328472,0.6977677730267966,0.9113025724997027,1.0080032495197873,0.8421615100321455,0.7680930413481742,0.4656335168160391,2 The others,0.9179942741063305,0.9204891106838784
PF4->CXCR3,0.3188360900324152,0.24502928411854175,0.13794669523015068,1.1820867324013968,1.3059068587596487,1.4256715018323818,0.05761177391512652,0.1653134767998476,2 The others,1.3007495112818699,1.3045550309978091
WNT7A->FZD1,0.3190066418949524,0.06559194236140264,0.14547817910515126,0.8256425867239511,1.3824932458866488,0.7786810115790221,0.02482361630907491,0.1088016470866501,2 The others,0.9614755162052415,0.9956056147298741
CD58->CD2,0.31989610012540903,0.5139595316318455,0.29340184086173904,1.3375152380258941,0.8588253744050006,0.8673325448550653,0.23770567961085282,0.28217081571930003,2 The others,0.9987644665386529,1.0212243857619867
SEMA3A->PLXNA4,0.3201099065323133,0.35800974115236517,0.00249063646673231,0.7659255397529068,0.7233571568243826,0.6147198862580706,0.05254655769891602,0.15448379468419143,2 The others,0.6983484908084179,0.7013341942784533
KISS1->KISS1R,0.3204521930793611,0.03490881176211735,0.7482687666010428,0.8767481060238023,0.3863958565518829,0.9637959706348683,0.2234801526396733,0.27460241498480525,2 The others,0.6885954273997376,0.7423133110701845
ICAM2->ITGAL,0.3205640754147724,0.33227948377126293,0.4498535756614417,1.2436695073403574,0.6942700973175159,0.9772070568775256,0.22292754616776375,0.27460241498480525,2 The others,0.9449453242211968,0.971715553845133
FGF19->FGFR4,0.32274939967802574,0.08028376218406408,0.004747593480521228,1.4210059668153627,1.8370979601026558,1.6669698270310307,0.011301313632836584,0.08001138127109853,"1 HR>1, q<0.1",1.632620774647233,1.6416912513163497
C1QB->LRP1,0.323542134635075,0.016767091999776884,0.01920028976747734,1.1020739633953909,2.1875484521157036,1.4826903605779709,0.007744259946553376,0.06534029119227446,"1 HR>1, q<0.1",1.5289958117472398,1.5907709253630218
HCRT->HCRTR1,0.3273747870401803,0.6316965797699592,0.4453561291377456,1.429535366006897,0.9693722897172666,1.0290363979578825,0.42861161167648354,0.3700751569288611,2 The others,1.1255688886856041,1.1426480178940155
SNCA->LAG3,0.3275887284269523,0.3594981327304476,0.6497313774356805,1.333780847842592,0.8071862795154562,1.1615665398624115,0.37906209588403084,0.3514759873828487,2 The others,1.077376372867063,1.1008445557401532
POMC->MC4R,0.3296731851966429,0.41569854556869634,0.9741143585498687,1.2894236308584055,1.138455087325894,1.124861034872223,0.6610900488725364,0.439855849758348,2 The others,1.181961870877617,1.1842465843521741
DLK1->NOTCH2,0.3307921446871782,0.5473130394506449,0.4315603465647674,1.1332796511424275,1.3353564471282713,0.8340858485532983,0.35954757696963013,0.3409905719179585,2 The others,1.0807245498254345,1.100907315607999
RAET1L->KLRK1,0.33088162728177295,0.954818115219005,0.6635045307480342,1.2980124177895187,1.097521995847029,0.8728490648333784,0.8066890548401926,0.4761997234876378,2 The others,1.0753349065218873,1.0894611594899752
FGF1->NRP1,0.33099744664302033,0.05564771340385788,0.24162580487869856,0.6679975074226046,0.573579628673081,0.7997103217290354,0.04133231384009195,0.13921826826692862,2 The others,0.674166374388037,0.6804291526082403
HSP90AA1->CFTR,0.331692143029238,0.5661061541135779,0.9957478171587804,0.7887068083361634,0.8276515195215342,1.0119452410531913,0.7748423026554925,0.4673096209801951,2 The others,0.8709101919197206,0.8761011896369629
TNFSF10->TNFRSF10A,0.3329328773743355,0.390284810180342,0.8389668075214255,0.7224647672173977,1.4287693630176,0.9457772655239373,0.5465582173288619,0.4097666490875759,2 The others,0.9920248637680531,1.0323371319196448
SLITRK2->PTPRD,0.33407497803381647,0.8084715878480034,0.8646151538680418,1.2211681471590952,0.7708195167761612,0.8304130864421855,0.8368886093144184,0.48202505439259713,2 The others,0.9211721191728849,0.940800250125814
ADM2->CALCR,0.3344033451398438,0.4087210537407844,0.12432858700017924,1.3912990950867952,1.3172020572215246,1.1854482109816724,0.10878940171992722,0.20958386485748962,2 The others,1.2951453069462255,1.297983121096664
CCL8->CCR2,0.33452198948680734,0.8690252537155704,0.7604761793190774,1.1331307886739534,1.0017919410452585,1.2520263209575457,0.8147134091946842,0.47804596601391064,2 The others,1.1243210563896573,1.1289830168922526
F8->LDLR,0.3349692807956993,0.4014393620336518,0.7030136168607362,1.3642501439766874,1.2318343078029397,1.1230377844663655,0.4546407947239932,0.3793296640974757,2 The others,1.2357963002387105,1.2397074120819978
CD52->SIGLEC10,0.335355640069809,0.8906793243290005,0.23195684221766522,1.2704146082737646,1.1237599899695823,1.330104422998483,0.46851856541830433,0.386626724124725,2 The others,1.2383258171660445,1.2414263404139432
IL13->IL13RA1,0.3364334096744266,0.2413919903295062,0.39296910227627035,1.3607532491359289,1.6871751866326636,0.8074471007596264,0.15248624649640288,0.24340808524647353,2 The others,1.2284322601096331,1.2851251788427396
IL4->IL13RA1,0.3364334096744266,0.2413919903295062,0.39296910227627035,1.3607532491359289,1.6871751866326636,0.8074471007596264,0.15248624649640288,0.24340808524647353,2 The others,1.2284322601096331,1.2851251788427396
EFNA3->EPHA8,0.33842356995278966,0.4079496059281874,0.6646530766170449,0.8936542995808789,1.106829428207019,0.8372002416422325,0.43350447115547847,0.3715705026596711,2 The others,0.9390596874195406,0.9458946564767102
CD200->CD200R1,0.33845178491561545,0.7440934034414091,0.38860613396385246,1.143924898531997,1.0241990358678816,1.2957566967561869,0.4783714948081524,0.39044906739366514,2 The others,1.1493045142694256,1.1546268770520218
CD200R1->CD200,0.33845178491561545,0.7440934034414091,0.38860613396385246,1.143924898531997,1.0241990358678816,1.2957566967561869,0.4783714948081524,0.39044906739366514,2 The others,1.1493045142694256,1.1546268770520218
LAMA1->ITGA1,0.3411116860467377,0.6549480594841162,0.5314009053757048,1.1738341037761082,1.0553048064133912,1.0177137850240097,0.5205885856034449,0.40190708091585525,2 The others,1.080281068804466,1.0822842317378365
EFEMP1->EGFR,0.3413972469009896,0.6425981771101904,0.3983490489062953,0.6671385037074322,0.8065035321366318,0.8614705776403992,0.41230124956897934,0.3647520078113813,2 The others,0.7739048645738142,0.7783708711614877
C3->CD46,0.34233053887310383,0.8846694119251045,0.2668333802592632,1.1894751731918027,1.0571731463763643,0.8392309111376506,0.49537507646140017,0.39728154975957947,2 The others,1.0181091146534793,1.0286264102352725
GDF5->BMPR1A,0.34242710453894143,0.048886612431949805,0.9573691425907664,1.552960011559919,1.6487605520168815,1.0545189492083848,0.38766704132163027,0.35297444187800286,2 The others,1.3924857185405375,1.4187465042617282
WNT5A->ROR1,0.34265294449547545,0.19001119029504254,0.2892613927417198,0.7769094897680132,1.5416660303714993,1.263280949759648,0.09254355035194443,0.20060425760178888,2 The others,1.1480308504975048,1.1939521566330535
BMP6->ACVR2A,0.3439884703764021,0.9537414965488388,0.301166364808388,1.202110576271923,0.9398704200338863,1.1579078992095442,0.5738498307893078,0.4177632777355534,2 The others,1.0936930997786425,1.0999629651717846
MDK->ALK,0.3447625719597017,0.5774413576310373,0.5153088519556861,1.4286058191106255,0.8009080833191029,1.1205299980756325,0.45321591645044634,0.3792295607890778,2 The others,1.086357732110931,1.1166813001684535
DKK2->KREMEN2,0.34481576338932995,0.2904718503173971,0.17746116763063224,1.2000794912326351,1.2670379515032457,1.3427393454201633,0.08947830127779095,0.19930130261164275,2 The others,1.2686167778699002,1.2699522627186814
