LR,pval,hr,median_day_low,median_day_high,diff_day
GHRL->GPR39,0.293402262319278,0.9394860285452906,626.5,456,-170.5
SLIT2->ROBO2,0.2943336155833559,1.2501789715541107,498.5,547,48.5
IL1B->IL1R2,0.295336295182006,0.8243389803521809,508,547,39
SPINK1->EGFR,0.29572717716551333,1.1294753003925089,467,592,125
FBLN1->ITGB1,0.2960981982703985,0.7628112391340837,530.5,515,-15.5
WNT2->FZD5,0.2975486409717797,1.0133921831856934,489,539,50
FASLG->FAS,0.2995711647054642,1.327534281279977,456,625,169
BMP6->ACVR2A,0.301166364808388,1.1579078992095442,517,539,22
LIN7C->HTR2C,0.3013332693923726,0.9353129548300997,512.5,547,34.5
TNFSF13->FAS,0.3018658825451518,1.37056559304038,456,625,169
ORM1->CCR5,0.30190386627617705,1.2797376199457853,498.5,547,48.5
SEMA6B->PLXNA2,0.3030912932106915,1.230464707320844,465,590,125
XCL1->XCR1,0.30358051452764845,1.3069764952033867,547.5,512,-35.5
NGF->NGFR,0.303696251208329,0.827032266823695,558.5,512,-46.5
CALR->ITGA3,0.30376878966859056,0.7744214015630124,575,480,-95
L1CAM->ERBB2,0.30406549505299885,1.182946850964003,496,547,51
BDNF->NTRK2,0.30466830864015504,0.8605880486813956,597.5,480,-117.5
PRND->RPSA,0.30520430018046996,0.9359391788192651,575,498.5,-76.5
HSPG2->PTPRS,0.30523358573433745,1.1695432158295689,496.5,573,76.5
COMP->CD47,0.30531336893748895,0.8423870034648818,577,456,-121
LAMA1->ITGA7,0.30567903825891973,1.1745373886034691,459.5,590,130.5
WNT3A->FZD6,0.30609430732995324,0.8330326973414289,574,471,-103
IL12B->IL23R,0.30670087084463393,0.8767453149694642,575,480,-95
ICAM1->ITGB2,0.30692321795396793,0.8006174460555187,576.5,480,-96.5
CXCL16->CXCR6,0.3069605574630012,1.1394570947577751,518.5,539,20.5
MADCAM1->ITGB7,0.30717308739009097,0.8636840109968248,575.5,512,-63.5
CLCF1->IL6ST,0.3074546035417093,0.8894422699082563,582.5,467,-115.5
CORT->SSTR5,0.3080233772219835,1.1343509533306497,471.5,579,107.5
ADAM23->ITGA4,0.30817882397225316,1.2395755100255212,459.5,579,119.5
THBS2->CD47,0.3086211258199637,0.788071866258153,591,471,-120
NTF4->NTRK2,0.30873517553838314,0.8462657741016791,600,383,-217
COL4A1->ITGA1,0.3091106722128182,1.174961360668023,498.5,539,40.5
LTB->LTBR,0.30998889535849006,0.9050919653718945,583,503,-80
IL16->GRIN2D,0.3107305448957227,0.7891592343940284,575,503,-72
SFTPD->SIRPA,0.31083010580162007,1.1275475045123908,455.5,625,169.5
CD86->CD28,0.3118239628138716,1.3474334166806807,482.5,590,107.5
CD28->CD86,0.3118239628138716,1.3474334166806807,482.5,590,107.5
ICAM4->ITGAL,0.3118497288174733,1.2302358859395843,493,539,46
BMP7->ACVR2B,0.3120819518424107,1.1166479248703842,474.5,578,103.5
WNT3->FZD1,0.31212306248306454,1.1480656880888824,487,547,60
CGA->LHCGR,0.3125512194445047,0.9587910347959839,550,512,-38
FGF2->SDC2,0.31332287471931086,0.9174396241595271,582.5,456,-126.5
COL4A2->CD93,0.3144600094945236,1.1506619874526194,469,547,78
TGFB2->TGFBR2,0.3151795515134984,0.8634880638449839,582.5,456,-126.5
COL4A6->CD93,0.3164206790550025,0.9829318669623966,582.5,467,-115.5
INS->INSR,0.3164328799834888,0.8686726497165559,576.5,503,-73.5
SEMA4A->PLXNB1,0.3168698497331165,1.1789988264256763,469,573,104
APP->CAV1,0.3170879808102067,1.1893239298228513,491.5,579,87.5
TIMD4->HAVCR1,0.3173183356803171,0.738540968889529,575,480,-95
DSC1->DSG2,0.3185864852577712,0.8178562010995228,575,456,-119
DSG2->DSC1,0.3185864852577712,0.8178562010995228,575,456,-119
C1QA->CSPG4,0.3203814817813869,0.9126513326374506,575,512,-63
IL15->IL2RG,0.3207629435564242,0.8305983163070287,575,503,-72
HLA-A->APLP2,0.32115591461884196,0.9011231269194602,575,494,-81
IL23A->IL12RB1,0.3217137066392949,1.190526156110039,449.5,575,125.5
LRFN5->LRFN5,0.32184539510309695,1.1771824535536106,482.5,575,92.5
SFTPD->LAIR1,0.322297535614272,1.2558086770503543,465,590,125
CCL2->CCR1,0.3232743291848932,1.1736647580846882,480.5,579,98.5
PLAU->ST14,0.3235878123875492,0.7751595444265074,583,456,-127
CCL22->CCR4,0.3250349445237879,1.1753236114567196,485,547,62
VCAN->EGFR,0.3253926638867479,0.8093466669954975,576.5,456,-120.5
EFNB2->RHBDL2,0.32601194114327636,0.7959977685446922,513.5,547,33.5
PSPN->GFRA1,0.3277578700508147,1.2392310338877692,491.5,573,81.5
CTHRC1->FZD3,0.32777934864265645,0.8332694983831337,582.5,467,-115.5
CNTF->IL6ST,0.3287370409984678,0.9000060416478065,558.5,467,-91.5
IL6->IL6ST,0.3287370409984678,0.9000060416478065,558.5,467,-91.5
CIRBP->TREM1,0.32891278475920316,0.8091224203424763,575,467,-108
DCN->MET,0.3294042788581306,0.8423848769655308,574,463,-111
SPON2->ITGAM,0.33086637384618967,1.3151193414527091,459.5,573,113.5
SEMA3F->PLXNA3,0.3310733751304942,1.0671005086910272,496,573,77
GDF9->TGFBR1,0.33260806674474197,1.2444361785441693,529.5,522,-7.5
DHH->PTCH2,0.33261465125012957,1.1249462461406394,478.5,573,94.5
CP->SLC40A1,0.3326514891054032,0.8574808104889127,575,480,-95
IL16->KCNJ15,0.33284035106836607,1.267566498519044,573,518.5,-54.5
GLG1->SELE,0.333200619803975,1.1075285069890148,547.5,515,-32.5
GNAI2->EDNRA,0.33384172855114047,0.8542648434770793,582.5,446,-136.5
ICAM5->ITGAL,0.3345171423692619,1.1942948911612479,469,573,104
FAM3D->FPR2,0.3345797312973203,1.049352012386132,455.5,578,122.5
FGF7->NRP1,0.3354705477994413,0.8050721853198418,597.5,515,-82.5
TDGF1->ACVR2A,0.3359329192111228,1.1458610012720991,517,539,22
WNT2->FZD9,0.33621753669705146,1.1205430663468343,456,578,122
PLG->PLGRKT,0.33701130097203413,1.2067962805458294,467,579,112
FGF2->GPC4,0.3377416842223099,0.9577479247893516,578.5,456,-122.5
ACE->BDKRB2,0.33968671695240815,1.1260884615081406,455.5,592,136.5
CD14->ITGA4,0.34012004899495474,1.2828560236034787,469,608,139
NPPA->NPR1,0.341628238880214,1.3073406817074882,512.5,539,26.5
EFNA5->EPHB6,0.3419137008411144,0.7757767691013302,556,456,-100
ADAM12->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
ANGPT1->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
ANGPTL2->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
CD14->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
CLEC11A->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
COL2A1->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
CXCL12->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
FGA->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
FGB->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
FGG->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
ICAM4->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
LAMA1->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
MATN1->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
PLG->ITGB1,0.34204861708575707,0.8189374528142646,557,480,-77
F8->ASGR2,0.34219883241932814,1.2355523125100927,467,579,112
MDK->TSPAN1,0.3432679690598833,1.0653134084632212,461.5,587,125.5
ANGPT1->TIE1,0.34562562676828223,1.178182479182256,440.5,579,138.5
COL4A1->CD93,0.346134582497324,1.152511721646111,498.5,539,40.5
ASIP->F11R,0.34643807113424074,0.7392732585770857,465,579,114
EFNB2->EPHA3,0.3469741621961828,0.7965776254858439,507.5,539,31.5
CCL3L1->ACKR2,0.34701359676463517,0.8067439379722637,518.5,547,28.5
UCN3->IL10RB,0.3472349568663007,1.1382332140063325,459.5,587,127.5
COL1A2->CD93,0.3497409616602557,0.8140574055763051,587,467,-120
COL1A2->ITGB3,0.3497409616602557,0.8140574055763051,587,467,-120
CTHRC1->FZD5,0.34998278758312606,1.0244918344055447,422,547,125
PIP->CD4,0.3507732187133421,1.1874768163331142,459.5,590,130.5
IL1RAPL1->PTPRD,0.3517876413697242,0.7657450549156334,543,480,-63
C4B->CR1,0.35230244654165044,1.2638556683738593,478.5,573,94.5
PTN->PTPRZ1,0.35255863156870193,1.2081810285626824,575,494,-81
C5->C5AR1,0.35332819710354735,1.247573643684455,574,503,-71
CCL5->CCR3,0.3543018122511583,0.9630911926568796,578,515,-63
CTF1->IL6ST,0.35464113654036666,0.904663105427152,558.5,515,-43.5
EBI3->IL6ST,0.35464113654036666,0.904663105427152,558.5,515,-43.5
IL11->IL6ST,0.35464113654036666,0.904663105427152,558.5,515,-43.5
OSM->IL6ST,0.35464113654036666,0.904663105427152,558.5,515,-43.5
IGFBP4->LRP6,0.35559637635911834,1.274507217148067,513.5,547,33.5
EFNA5->EPHB2,0.35601169037632285,0.9501137111123963,599,456,-143
IFNL1->IL10RB,0.3581161365834816,1.1065734948269084,459.5,587,127.5
IL22->IL10RB,0.3581161365834816,1.1065734948269084,459.5,587,127.5
LAMA3->SDC2,0.3585984933491305,0.7788077840046572,556,512,-44
IL32->ITGB3,0.35947265077886414,0.7972510956870554,575,512,-63
WNT2->FZD4,0.36059771829403053,1.2026336356607243,469,575,106
CXCL9->CXCR3,0.36132354376030906,0.9206237001265931,618,463,-155
NID2->COL13A1,0.3618603068379799,0.840282204804006,575,480,-95
SERTAD1->AR,0.3625854861568035,1.0306915976483635,387.5,587,199.5
DLK1->NOTCH1,0.36270588162549156,1.2064578888771076,459.5,579,119.5
DLL3->NOTCH1,0.36270588162549156,1.2064578888771076,459.5,579,119.5
INHBA->ACVR1C,0.363044838501166,0.8420116663598828,587,475.5,-111.5
CSF2->CSF2RA,0.36323538422828694,1.1254158139421686,467,547,80
CXCL12->CD4,0.3640452377236071,1.1771937554164742,469,579,110
LPL->VLDLR,0.3649600785476542,0.9377805529192204,557,480,-77
PTPRK->PTPRK,0.3664486907163572,1.137862993068821,456,590,134
MDK->NOTCH2,0.36755783209574067,1.1234847534269106,482.5,578,95.5
TNFSF13->TNFRSF1A,0.36757184138760146,0.8982989206946951,584.5,480,-104.5
IL10->IL10RB,0.3694463379945274,1.1035472834350688,459.5,587,127.5
COL1A2->ITGA2,0.3695374787483171,0.7453153552744726,575,512,-63
TGFA->ERBB2,0.3706689630628305,1.1670635389967705,473.5,547,73.5
ICAM2->ITGAM,0.3715579684165592,1.3141455307627001,493,547,54
IL17A->IL17RC,0.37220631273317406,1.191640585554866,467,547,80
DLL3->NOTCH4,0.37231385355423563,1.1214447262574296,459.5,547,87.5
PTH2->PTH2R,0.3731053428117326,0.8538521819818669,584.5,494,-90.5
PVR->CD96,0.3731439088584805,1.1412546461375517,475.5,575,99.5
CD96->PVR,0.3731439088584805,1.1412546461375517,475.5,575,99.5
GAL->GALR2,0.37316936773768716,0.8642730890816234,617.5,471,-146.5
MMRN2->CLEC14A,0.3734932725880127,0.9059292508952881,582.5,480,-102.5
NPPB->NPR2,0.37383345971085313,1.2613115467871197,513.5,539,25.5
COL9A2->MAG,0.3739153122696811,0.9550070212925343,583,467,-116
MDK->ITGA4,0.3743254422781479,1.142639310940709,482.5,575,92.5
DLK2->NOTCH1,0.3757336399275264,1.189335539749204,459.5,579,119.5
HBEGF->CD82,0.3758724764952164,1.1425473202111869,465,579,114
RSPO1->LGR6,0.37587431070293975,0.8406671503362875,576.5,480,-96.5
TGFB1->VASN,0.37604289014043757,0.8756060357391225,629,455,-174
LAMB1->ITGB1,0.37681529579587747,0.8366813090587604,581,446,-135
L1CAM->EGFR,0.37694722831937555,0.9033165912430412,561,480,-81
INHBA->ACVR1,0.37812257677741046,1.1228884228516074,498.5,575,76.5
LTA->LTBR,0.3783169908851399,0.9632098986590661,588.5,494,-94.5
CNTN2->CNTN1,0.3784397419818797,0.7737837287927662,543.5,522,-21.5
ARTN->RET,0.3786062768408569,1.177556187472663,456,575,119
BTLA->CD79A,0.37880419377157004,1.267051715988269,518.5,547,28.5
MEPE->PHEX,0.3790952276341406,1.1547078540030795,498.5,587,88.5
CNTN1->PTPRZ1,0.3803557175249199,1.2652830286726844,545,522,-23
NODAL->TDGF1,0.3807453691194843,1.1426982922221565,483,579,96
CCL11->ACKR2,0.38101867618889596,0.7469914963084175,539,513.5,-25.5
RELN->VLDLR,0.38215609811218876,1.2526363807392684,525.5,522,-3.5
EFNA3->EPHA1,0.38362014594299065,1.1737334395710772,491,575,84
LAMA1->RPSA,0.38417588403556724,0.9735451580934311,574,503,-71
LTBP3->ITGB5,0.3842482073707345,0.7854635746677252,578,461.5,-116.5
PODXL2->SELL,0.384643386709392,1.1508241756523316,459,579,120
WNT3A->FZD5,0.3849410021134453,1.0174178168177979,534.5,515,-19.5
LGI2->ADAM11,0.3860538831763689,1.1476312237819244,533.5,522,-11.5
TNFSF11->TNFRSF11B,0.38643678811082294,0.7465161129461296,608.5,455,-153.5
FGF9->FGFR1,0.3883399014560702,1.086620602595458,482.5,579,96.5
CD200->CD200R1,0.38860613396385246,1.2957566967561869,478.5,579,100.5
CD200R1->CD200,0.38860613396385246,1.2957566967561869,478.5,579,100.5
FLT3LG->FLT3,0.3891082791440801,0.907091914324035,618,480,-138
IL12B->IL12RB2,0.391028069484454,0.9592937891778929,578.5,456,-122.5
F2->GP1BA,0.3914686470787053,1.3408076470268298,560,515,-45
NELL2->ROBO3,0.39277338835664166,0.8789860862729466,576.5,463,-113.5
IL13->IL13RA1,0.39296910227627035,0.8074471007596264,507.5,539,31.5
WNT9A->FZD10,0.39351008778836694,1.1026971272686408,459.5,579,119.5
SFTPA1->TLR2,0.39420549875216493,1.2142017389006938,498.5,539,40.5
RSPO3->LGR6,0.3951986750517833,0.8352904117926697,575,494,-81
NGF->SORCS3,0.3965994409375805,0.8144436272847798,556,512,-44
COL5A3->SDC3,0.39665201814847806,1.074548209892152,521,522,1
EFNA3->EPHA7,0.3966577485828905,0.8030278955380383,575.5,503,-72.5
CCL21->CCR7,0.3970944757863275,1.1892721051267758,512.5,539,26.5
CD34->SELP,0.3971366443886619,1.1570322007328295,475,547,72
GNAI2->FPR1,0.39788307992003524,0.8685397987862002,578,450.5,-127.5
ADAM15->ITGA9,0.39795295818182197,1.0957178866182944,513.5,573,59.5
FGB->TLR4,0.39832677023503626,0.7948311156295974,582.5,480,-102.5
EFEMP1->EGFR,0.3983490489062953,0.8614705776403992,576.5,456,-120.5
BMP7->ENG,0.3984535279462903,1.2147607885221243,482.5,547,64.5
PTHLH->PTH1R,0.401537975998722,0.8998088807503337,609.5,456,-153.5
PGF->FLT1,0.4020128420373744,1.2392854047315582,498.5,579,80.5
ITGB2->THY1,0.4022732986486699,0.7979444900898968,515,530.5,15.5
EDN2->KEL,0.4041879174348222,0.8606378806013119,534.5,503,-31.5
EREG->EGFR,0.40443531903895313,0.9203419946130379,560,480,-80
TNFSF9->TNFRSF9,0.4047133843720101,1.067877757916866,456,578,122
ADAM12->SDC4,0.4077531119748292,0.7769853424303588,588.5,494,-94.5
LAMA1->ITGB8,0.4090843868240631,0.954404546632275,582.5,446,-136.5
NRG4->ERBB4,0.40970207570426864,1.2213866602838186,491.5,579,87.5
UCN2->CRHR1,0.4117111653277491,0.8353766673007995,606,456,-150
NTN1->ADORA2B,0.4130468391697658,1.0449673412364304,608.5,456,-152.5
ANG->PLXNB2,0.4136823641853701,0.8010896716176931,582.5,494,-88.5
VEGFC->KDR,0.41385188156770636,1.2170281955069093,453.5,573,119.5
TGFB1->ITGB6,0.4148646398620516,0.8359717292795642,581,463,-118
CNTN1->NOTCH2,0.41533540509158695,0.8032666408519754,581,467,-114
SEMA3C->PLXND1,0.4160985240628675,0.8959018434857811,591,480,-111
MFNG->NOTCH2,0.4164009075116284,0.8253085118199206,581,467,-114
IL36RN->IL1RL2,0.41673275370685015,1.0086350606458738,459.5,590,130.5
FGF2->SDC1,0.4187796460284009,0.8226753640051181,543,515,-28
CCL7->ACKR4,0.418840008313357,1.267461336194588,557,512,-45
NLGN3->NRXN2,0.421116650583946,0.7991741777855853,576.5,494,-82.5
TSLP->IL7R,0.4218863908223035,1.204874616761495,498.5,575,76.5
PDGFC->PDGFRA,0.42406736956392455,0.8934144249612422,588.5,456,-132.5
TNC->EGFR,0.4257388405742727,0.8783836214647672,588.5,456,-132.5
WNT7B->FZD5,0.4270952293185597,0.8498958814707906,583,467,-116
VIP->VIPR2,0.4285375013155024,0.8961314331852572,575,463,-112
PTN->PLXNB2,0.4305409046365458,0.8029851516926684,582.5,494,-88.5
WNT5B->FZD8,0.4309659845887841,1.139948360118163,534.5,515,-19.5
DLK1->NOTCH2,0.4315603465647674,0.8340858485532983,581,467,-114
DLL3->NOTCH2,0.4315603465647674,0.8340858485532983,581,467,-114
DLL4->NOTCH2,0.4315603465647674,0.8340858485532983,581,467,-114
SLIT2->SDC1,0.431976998280972,0.9079635458526037,575,446,-129
GDF11->ACVR2A,0.4320211119809668,1.120844487594962,547.5,515,-32.5
BMP4->RGMB,0.43255341862374497,0.8001024785446801,547.5,503,-44.5
LGALS9->CD44,0.4326552698486684,0.9733732633727508,583,456,-127
LGI4->ADAM23,0.43304567887643886,0.9321660563133076,580,512,-68
CCL7->CCR2,0.43389951509655234,1.2025085002169054,482.5,573,90.5
SEMA3A->PLXNA2,0.4340748305399299,1.1403556974801683,467,588.5,121.5
LAMA5->BCAM,0.43567980301847775,0.8884629486681312,583,456,-127
C4B->CD46,0.4361725422198801,1.1934800106407326,455.5,625,169.5
GAST->CCKBR,0.4374076024669671,0.8342832161308749,507.5,573,65.5
BSG->SELE,0.43856152808640536,1.043245057172007,522,522,0
TFF3->ACKR3,0.4396699911728249,0.7765065326024287,518.5,547,28.5
FGF22->FGFR1,0.44015307914245716,1.0756242785656107,498.5,547,48.5
FGF23->FGFR1,0.44015307914245716,1.0756242785656107,498.5,547,48.5
FGF5->FGFR1,0.44015307914245716,1.0756242785656107,498.5,547,48.5
INHBB->ACVR2A,0.44413539031732785,1.170034663971436,513.5,547,33.5
HCRT->HCRTR1,0.4453561291377456,1.0290363979578825,459.5,587,127.5
CXCL12->ACKR3,0.44694194736717485,0.9123717209862152,576.5,480,-96.5
CCL18->CCR8,0.4476646301806385,0.7566165610833686,515,530.5,15.5
ICAM1->ITGAM,0.4481774970375756,1.1958926823566731,557,515,-42
SST->SSTR5,0.448653287308894,0.8687426307480518,529.5,522,-7.5
NCAM1->FGFR1,0.44915455050375974,1.0553568068153647,482.5,573,90.5
ICAM2->ITGAL,0.4498535756614417,0.9772070568775256,576.5,512,-64.5
INHBB->ACVR1C,0.4502520395957469,1.18621699465953,453.5,575,121.5
OMG->RTN4R,0.4517761550360063,1.0955957058921206,473.5,592,118.5
C4BPA->BMPR2,0.45217466084510083,1.1431561917857587,544,522,-22
LIF->LIFR,0.4522712281830097,1.1954663090495625,491.5,590,98.5
HLA-A->LILRB2,0.45264827927134366,1.2346725830766951,467,575,108
LIPH->LPAR4,0.4549422264744356,1.1037227826112495,509,587,78
TGFB2->TGFBR1,0.4564003191157875,0.8580577460993261,629,456,-173
TGFB2->TGFBR3,0.4574836262845823,1.0301197304112815,556,515,-41
LY9->LY9,0.45829820095219753,1.1700883177852375,544,522,-22
CEACAM6->CEACAM8,0.45905776283830013,1.029137807775626,489.5,579,89.5
F13A1->ITGA9,0.4613899374909839,0.8988402028784986,574,480,-94
NTF3->NTRK1,0.4617265662424501,0.851196582843532,469,547,78
ANGPTL1->TEK,0.4624752766223106,1.2348051029175107,556,512,-44
F2->THBD,0.4669583618552938,0.9856483309022175,575,456,-119
PLAU->PLAUR,0.46982616854041026,0.8465108433786306,583,456,-127
NXPH3->NRXN2,0.46991535961322084,0.8547842700097718,575,512,-63
PLA2G2A->ITGAV,0.4705190865290759,1.0850196141510469,560,503,-57
TNFSF10->TNFRSF10B,0.4733346463720599,0.9130033733983658,543,512,-31
ICAM4->ITGA2B,0.4734028184581114,0.9402551993576598,583,456,-127
CCL21->CCR10,0.4734404139184947,0.8450585856619113,575.5,503,-72.5
CRH->CRHR1,0.4736697491888715,0.9141797326475162,518.5,539,20.5
IL16->CD4,0.4755476826585875,1.1679951447590562,469,547,78
RSPO1->ZNRF3,0.4766380765784306,1.177051890454858,529.5,522,-7.5
SLPI->PLSCR1,0.4766990137423325,0.9430150283445585,518.5,547,28.5
CD80->CD28,0.4768738952782873,1.1617242307159648,509,547,38
CD28->CD80,0.4768738952782873,1.1617242307159648,509,547,38
CCL19->ACKR2,0.47688307720742196,1.1275479194300189,469,578,109
HLA-A->KIR3DL2,0.4775966982691564,1.2326250388144415,463,576.5,113.5
FGF19->KLB,0.47783925768829494,0.7671831745303912,491.5,575,83.5
CCL24->CCR3,0.4786308674065395,1.1050389884617042,456,625,169
TNC->CNTN1,0.4797046257251475,0.9801944079661069,609.5,456,-153.5
GNAI2->C5AR1,0.4802424455211567,0.8765104446703019,576.5,455,-121.5
EBI3->IL27RA,0.480415619142623,1.0710891712394979,588.5,463,-125.5
WNT2->FZD3,0.48121828810331846,1.0523548113723087,503,579,76
SFRP1->FZD6,0.48192372727443533,0.8934120911563924,547.5,515,-32.5
BGN->TLR4,0.48258627184990743,1.0327152181691512,538,522,-16
DHH->HHIP,0.48330285590955935,1.121910052854833,465,578,113
HLA-G->LILRB2,0.4834546156723917,0.9396122166330019,557,512,-45
GNAI2->F2R,0.4835512503504723,0.8544270602363914,582.5,456,-126.5
QRFP->P2RY14,0.48358376434864103,1.1534886296622429,479.5,547,67.5
HGF->MET,0.4837728731813137,0.907109218783602,543,463,-80
ADAM12->ITGA9,0.48476098158081027,0.891723952479351,578,475.5,-102.5
HLA-A->LILRB1,0.48648237561041197,1.2222142335462791,463,576.5,113.5
JAG1->CD46,0.4872912970896971,0.9635057559934663,530.5,515,-15.5
CXCL12->CXCR3,0.4875324630371961,1.2244216873880296,584,480,-104
IL34->CSF1R,0.4882997314643278,1.2626878737606206,465,575,110
AGRN->LRP4,0.488365120684508,0.8371413256237835,588.5,467,-121.5
CCL3->CCR3,0.4885366191821764,0.8618519049388148,539,522,-17
HCRT->HCRTR2,0.48966740463051417,0.9050212495815744,543,480,-63
VIM->CD44,0.49071435710713573,0.9149139036920296,581,456,-125
TGFB3->ENG,0.49117350607574617,1.157651973907482,471,563,92
LY86->CD180,0.49255229615378626,0.8836572308862672,498.5,547,48.5
NPPA->NPR2,0.4934452532327098,1.2419927315858659,513.5,539,25.5
OSM->LIFR,0.4935786756823002,1.0760576719204549,512,543,31
BTC->ERBB2,0.493758221862898,1.1172376227404741,473.5,547,73.5
EGF->ERBB2,0.493758221862898,1.1172376227404741,473.5,547,73.5
DLL4->NOTCH1,0.49407973471554867,1.1221155753505032,459.5,579,119.5
EFNB2->EPHB1,0.49657779888156195,0.8541221694540031,469,575,106
SST->SSTR3,0.49739351335380877,0.86663188254181,471,556,85
FGF10->FGFR1,0.4974622863290272,1.0597428397150743,498.5,547,48.5
NLGN1->NRXN1,0.4978687308522405,1.1190411163682497,503,530.5,27.5
COL18A1->PTPRS,0.49857086870957434,1.1356298332153456,521,522,1
INSL5->RXFP4,0.498665762186717,1.0318178563439522,459.5,590,130.5
CALR->ITGAV,0.5002813145901536,1.0977022880824006,518.5,573,54.5
GDF5->BMPR1B,0.5006376468889249,0.9784282405465758,550,515,-35
FGF17->FGFR1,0.5014096804919037,1.0669802902215257,498.5,547,48.5
NTRK3->PTPRD,0.501467925335263,0.8110433118901171,543,480,-63
NDP->LGR4,0.5020445849201348,1.0250380488587447,459.5,579,119.5
RSPO1->LGR4,0.5020445849201348,1.0250380488587447,459.5,579,119.5
APOE->LRP8,0.5031413126784521,1.1342571116309381,504.5,539,34.5
WNT5A->FZD2,0.5033416011269312,0.862502959865629,578,482.5,-95.5
EFNB3->EPHB2,0.5035739516706879,0.9585676400093139,588.5,471,-117.5
EFNB1->EPHB4,0.504985172583365,0.8503922980472242,543,503,-40
COL1A1->ITGA5,0.506716020483833,0.8420690302936867,576.5,480,-96.5
AMH->AMHR2,0.5087041371220749,1.2336257591471362,575,467,-108
PLA2G2A->ITGB1,0.5096335911826633,0.9017379306532165,530.5,515,-15.5
APOE->LRP2,0.5098665869311794,0.8292522013452254,503,543,40
SEMA3D->NRP1,0.510429424554699,0.8369173905600696,575,515,-60
COL1A2->GP6,0.5113446071354558,0.8381392689158773,576.5,480,-96.5
ANGPT2->TEK,0.5113715985116262,1.2659892822869212,530.5,515,-15.5
COL2A1->TNFRSF10A,0.5118029464533134,0.9187856880719971,561,494,-67
SLIT3->ROBO4,0.5123667228600186,1.1299242696268692,574,515,-59
UCN3->CRHR1,0.5131396918469296,0.8780736077516752,503,573,70
IL12A->IL12RB2,0.5139091954485746,1.0084354376101776,578.5,467,-111.5
APP->TNFRSF21,0.5142916883861656,1.114310413906253,491.5,579,87.5
CCL17->CCR8,0.514987386405601,1.1704579909750061,467,560,93
MDK->ALK,0.5153088519556861,1.1205299980756325,498.5,575,76.5
CSF2->IL3RA,0.5154387911238671,1.220244294658085,497.5,547,49.5
CCL3L1->CCR3,0.5168219123148334,0.9229000449250241,543,512,-31
CCL4L1->CCR3,0.5168219123148334,0.9229000449250241,543,512,-31
CCL20->CCR6,0.517261805781511,1.1153263610956583,475.5,578,102.5
DAG1->LAMA4,0.517795684139843,1.1022480561295418,494.5,547,52.5
CCL5->GPR75,0.5182503466217673,1.170222687168263,467,576,109
PPBP->CXCR2,0.5191100941424092,1.023875372965703,459,573,114
CEACAM5->CD1D,0.5191801465144898,0.9645866515922215,456,590,134
CEACAM5->CD8A,0.5191801465144898,0.9645866515922215,456,590,134
NDP->FZD4,0.5194300680838444,0.9298105452098596,575.5,512,-63.5
BTC->ERBB4,0.5216037182731855,0.9353663862551518,509.5,522,12.5
TGFB1->SDC2,0.5221247387528481,1.192555656424663,575.5,503,-72.5
EGF->EGFR,0.5229627845460358,0.8927230588571979,575,467,-108
ASIP->MC2R,0.523417279413829,1.3317198818171876,550,480,-70
WNT11->FZD7,0.5234847164283961,0.8705666028825471,626,456,-170
FGG->ITGAV,0.5240873583028792,1.059149714699892,573,513.5,-59.5
FGF2->SDC3,0.5241395843895873,1.1022809896545542,530.5,515,-15.5
BMP8A->TGFBR1,0.5245461064180299,1.1453049670184128,560,480,-80
FAT4->DCHS1,0.525425856564027,1.0919442974708415,521,522,1
CCL28->CCR3,0.5260076749763656,0.8618640346562205,509.5,522,12.5
EPHA4->EFNB1,0.5261963612178955,0.8556910936237303,518.5,547,28.5
EFNB1->EPHA4,0.5261963612178955,0.8556910936237303,518.5,547,28.5
BMP6->BMPR2,0.5278979027321546,1.048048638971202,518.5,539,20.5
HAVCR1->HAVCR1,0.5282622988030492,0.775690777461169,557,503,-54
WNT2->FZD2,0.5284548763509003,0.850627371003196,589.5,512,-77.5
GRP->GRPR,0.5285565010315078,0.8446290571038744,575,494,-81
ICAM4->ITGB3,0.5286757740340922,0.8816927807308004,575,512,-63
FGG->TLR4,0.5293497883249922,0.8950938568558577,600,467,-133
TNC->ITGA7,0.5298267596422267,0.9059795554559157,582.5,456,-126.5
CXCL10->CCR3,0.5306054155133888,1.023428904460043,585.5,503,-82.5
IL1RAPL1->PTPRF,0.5308017537765481,0.9934175507853998,451,587,136
LRRC4B->PTPRF,0.5308017537765481,0.9934175507853998,451,587,136
NTRK3->PTPRF,0.5308017537765481,0.9934175507853998,451,587,136
HSPG2->COL13A1,0.5309254937053589,1.1198949542807524,530.5,515,-15.5
