LR,pval,hr,median_day_high,median_day_low,diff_day
TIGIT->PVR,0.5250333515512783,0.873467131528448,361,428,-67
PVR->TIGIT,0.5250333515512783,0.873467131528448,361,428,-67
C4BPA->CD40,0.5264545059364603,0.9398297936011843,361,440,-79
ZP3->CHRNA7,0.5274462795440266,1.4279319319445747,412,413.5,-1.5
BTLA->CD79A,0.5277053169016594,1.1829278083068917,412,413.5,-1.5
EFNA5->EPHB1,0.5280204901749944,1.0160084754866943,348,453,-105
C1QA->CD33,0.5294168916728252,0.972009881901347,392,428,-36
LILRB4->LAIR1,0.5296953860073834,1.0030006509507872,359,440,-81
AGRN->DAG1,0.5327302165351708,1.2069630206552753,423,367.5,55.5
EFNA2->EPHA8,0.5338101288918338,1.3449839963341412,400,418.5,-18.5
BMP7->ACVR2B,0.5349439838916696,1.1712428612760768,455,374.5,80.5
HLA-F->LILRB2,0.5351500355791308,1.311439510398401,423,390,33
HLA-F->KIR3DL2,0.5351500355791308,1.311439510398401,423,390,33
LAMC2->ITGA6,0.5352242357606265,0.8187767748901414,361,440,-79
MFGE8->ITGAV,0.5370663069183924,1.2305022778547785,361,440,-79
RAET1E->KLRK1,0.5381515737807129,0.9725350451830836,359,440,-81
CD86->CTLA4,0.5384390086111545,0.9876506124716569,332,453,-121
INHBA->ACVR2A,0.5390627963761253,1.1830624149475397,388,453,-65
INHBA->ENG,0.5390627963761253,1.1830624149475397,388,453,-65
HSP90AA1->EGFR,0.5415071365341688,0.7404976552467756,388,432.5,-44.5
CCL2->ACKR2,0.5419975867489539,0.8726837479213444,361,460,-99
TNFSF8->TNFRSF8,0.5422358041525883,1.1171491338490365,423,412.5,10.5
ALCAM->NRP1,0.5425547601924187,0.90895325324032,340,455,-115
PLA2G10->PLA2R1,0.5430894794104004,0.8416698853699439,359,446,-87
CLEC11A->ITGA10,0.5442374543614059,1.0434490605301348,414,412.5,1.5
APOE->SCARB1,0.5449801909703378,0.9176574487949127,400,413.5,-13.5
IL12B->IL12RB1,0.5450150731638639,0.8754399946866535,392,463.5,-71.5
IGFL3->IGFLR1,0.5469409291894167,1.0742177470731733,427,360,67
DLK1->NOTCH2,0.5473130394506449,1.3353564471282713,400,420.5,-20.5
DLL1->NOTCH2,0.5473130394506449,1.3353564471282713,400,420.5,-20.5
BMP8A->ACVR2B,0.547599085992359,0.7656540805774595,414,412.5,1.5
C3->LRP1,0.5477670674668784,1.1462979051958961,400,453,-53
VIP->ADCYAP1R1,0.5479249790040819,0.8533088535166983,400,421.5,-21.5
CDH1->ITGAE,0.5486638507623289,0.8525615187625823,400,425,-25
CDH1->KLRG1,0.5486638507623289,0.8525615187625823,400,425,-25
COMP->ITGB3,0.5493726756686714,0.7730051178151748,388,434.5,-46.5
POSTN->PTK7,0.5498721562848803,0.7003288854790469,400,413.5,-13.5
XCL1->XCR1,0.5512738889436625,0.7868403847622654,400,442,-42
ANPEP->SELE,0.5523507740990639,0.8231888803145458,361,460,-99
ADAM11->ITGA4,0.5525308416681729,0.8981506404135328,351,487.5,-136.5
ICAM4->ITGA4,0.5525308416681729,0.8981506404135328,351,487.5,-136.5
MADCAM1->ITGA4,0.5525308416681729,0.8981506404135328,351,487.5,-136.5
LGALS1->PTPRC,0.5525823329016852,1.1557950857973505,392,420.5,-28.5
MST1->MST1R,0.5527008275542591,1.311625594557236,414,394,20
CCL19->ACKR4,0.5527328509865232,1.3222010192937175,423,394,29
TNFSF11->TNFRSF11A,0.5528804705801373,1.268760963458522,412,437,-25
FGF10->FGFR2,0.555956300291438,1.299406041125437,412,439,-27
FGF16->FGFR2,0.555956300291438,1.299406041125437,412,439,-27
FGF17->FGFR2,0.555956300291438,1.299406041125437,412,439,-27
FGF18->FGFR2,0.555956300291438,1.299406041125437,412,439,-27
FGF20->FGFR2,0.555956300291438,1.299406041125437,412,439,-27
FGF23->FGFR2,0.555956300291438,1.299406041125437,412,439,-27
FGF9->FGFR2,0.555956300291438,1.299406041125437,412,439,-27
IL20->IL20RA,0.5586473545573336,0.7532081210146221,412,413.5,-1.5
IL26->IL20RA,0.5586473545573336,0.7532081210146221,412,413.5,-1.5
IL24->IL20RA,0.5586473545573336,0.7532081210146221,412,413.5,-1.5
PTH2->PTH2R,0.5588303491156374,1.3985455347207838,400,425,-25
ST6GAL1->CD22,0.5591391947227049,1.4279420937370926,392,453,-61
GRN->TNFRSF1A,0.5595010626604839,1.177295927077407,451,355,96
TNC->ITGAV,0.56043485101686,1.21883398710638,388,421.5,-33.5
VCAN->TLR2,0.5608654299011575,1.1041012678194475,400,418.5,-18.5
GREM1->KDR,0.5620985286882998,1.085240098765474,427,360,67
CD14->ITGA4,0.5635571262356044,1.2002035904681576,412,421.5,-9.5
HSP90AA1->CFTR,0.5661061541135779,0.8276515195215342,361,460,-99
IL1RAPL1->PTPRF,0.5661769869680793,1.2755593845934003,412,418.5,-6.5
LRRC4B->PTPRF,0.5661769869680793,1.2755593845934003,412,418.5,-6.5
CORT->SSTR5,0.5665242044096075,1.1381653745311386,413,413,0
COL4A5->CD93,0.567746539326744,1.294869443928504,388,453,-65
PLA2G2A->ITGA5,0.5679103966598251,0.8385823556023269,388,420.5,-32.5
AGRN->LRP4,0.5692173463233183,0.8391349258972262,412,418.5,-6.5
LEP->LEPR,0.5699263991519603,1.392093708320188,351,440,-89
ADM->RAMP3,0.5704247942819036,0.7447473165031989,348,465.5,-117.5
F2->GP1BA,0.570587397649811,1.2148042024361896,414,368,46
CORT->SSTR2,0.5710472941790798,1.0888861944276038,388,453,-65
CXCL11->CXCR3,0.5712226094521633,1.1793628627818564,455,365.5,89.5
PTPRC->MRC1,0.5716318056990417,0.8865296354454084,348,465.5,-117.5
MRC1->PTPRC,0.5716318056990417,0.8865296354454084,348,465.5,-117.5
IL12A->IL12RB2,0.5727554595908749,0.8795466646588528,413,413,0
SFTPA2->CD93,0.5732699886350638,1.215197661902158,392,440,-48
F12->GP1BA,0.5733582218103899,1.0767610819685451,361,425,-64
GNAI2->FPR1,0.5740606204933896,0.7521934073709552,392,465.5,-73.5
LPL->GPIHBP1,0.5742672076207833,1.2249376413632642,400,425,-25
GHRL->GPR39,0.5748117890781623,0.715934362904137,429,402,27
CCL7->CCR3,0.5752398669856535,0.8996671822290178,414,412.5,1.5
LGI3->STX1A,0.5754995029831347,0.8098123683687184,388,425,-37
MMP1->ITGA2,0.5767521933548752,0.9237924230660165,361,413.5,-52.5
MDK->ALK,0.5774413576310373,0.8009080833191029,400,440,-40
VEGFC->KDR,0.5775900857991316,0.9181882316799124,388,453,-65
INHBA->BAMBI,0.5792999907047778,1.1608522237283605,388,453,-65
VTN->ITGB8,0.5795690930153878,0.896774343512598,361,439,-78
PLAU->PLAUR,0.5808587002875522,0.7484210855267803,400,413.5,-13.5
IL18->IL18R1,0.5810633988047667,0.9054492154331849,392,439,-47
VEGFC->NRP2,0.5818191004097104,0.8758240322118344,348,418.5,-70.5
DLK1->NOTCH3,0.5829295717011782,0.8243588423369864,388,420.5,-32.5
DLL1->NOTCH3,0.5829295717011782,0.8243588423369864,388,420.5,-32.5
CALCA->RAMP1,0.5831311240010395,1.1688920481514042,499,355,144
CALCB->RAMP1,0.5831311240010395,1.1688920481514042,499,355,144
LRFN3->LRFN3,0.5833763639331536,0.8767902766737006,392,453,-61
EDN1->KEL,0.583611077208469,0.9376080447621663,423,400.5,22.5
L1CAM->ERBB2,0.5844290483583966,0.93861258658421,400,418.5,-18.5
HGF->CD44,0.5859265017681554,0.9159433254410981,388,470.5,-82.5
FGF1->CD44,0.5859265017681554,0.9159433254410981,388,470.5,-82.5
CNTF->CNTFR,0.5866826023165754,1.188637355896108,392,425,-33
SLITRK6->PTPRS,0.5877657557946538,1.3978986421962893,400,418,-18
FBN1->ITGB3,0.5885579374441134,0.9904356189170034,427,386.5,40.5
CCL19->ACKR2,0.5887472048463698,0.7478992648477603,400,487.5,-87.5
HMGB1->HAVCR2,0.589405170797206,1.0200895420832712,361,442,-81
SERTAD1->AR,0.5904597449248838,1.1192399585515465,400,413.5,-13.5
CXCL12->CXCR4,0.5909190492766176,0.8452815536295216,332,453,-121
DNAJB11->PRTG,0.592345270560479,0.8400277346847239,392,453,-61
CCL2->CCR5,0.5935888696986028,0.996312071671466,351,453,-102
MIF->CD74,0.5949104883397107,1.2517449690999427,412,413.5,-1.5
TNFSF10->TNFRSF10C,0.5975849378916225,1.2250876211621673,412,432.5,-20.5
EDN1->EDNRB,0.5976102738296105,0.9820379868260521,400,440,-40
FN1->ITGB1,0.5976740686492816,0.8455835265660492,400,460,-60
PTPRM->PTPRM,0.6030064078348296,0.8687251553898709,337,487.5,-150.5
WNT7B->LRP5,0.6030353253674516,1.1227979283221625,451,345.5,105.5
PSEN1->NOTCH1,0.6040425854292302,0.9226484035662779,423,385.5,37.5
HBEGF->CD9,0.6043017136167887,0.747420044411739,412,413.5,-1.5
ADCYAP1->SCTR,0.6053970358239411,1.323054317776906,392,428,-36
COL1A1->CD44,0.6055974190286559,1.1165221658060778,412,413.5,-1.5
PTDSS1->JMJD6,0.6063466177611705,1.060783019348949,400,413.5,-13.5
IGF1->IGF1R,0.607206949759111,0.8320144166265553,388,425,-37
TGFB1->ACVRL1,0.6077187709037468,0.7797837186405474,388,432.5,-44.5
SEMA7A->PLXNC1,0.6093647403979772,1.1266398199871537,427,402,25
TNFSF13->TNFRSF1A,0.6107631232634974,0.8807934789695347,423,412.5,10.5
ICAM1->ITGB2,0.6111747544312837,0.8863695979369115,400,440,-40
TNFSF13->TNFRSF17,0.6120368436443192,1.2024619457250012,412,413.5,-1.5
CD40LG->CD40,0.6122560032558917,0.9886340653353527,348,470.5,-122.5
C4B->CD46,0.6125098557806262,1.3262613902515215,361,453,-92
ICAM2->ITGAM,0.6130751199810762,1.253219816982447,400,420.5,-20.5
C5->C5AR1,0.6140609800674561,1.3153168586992485,359,453,-94
TGFB1->TGFBR2,0.616926169684261,1.1208494249741459,423,412.5,10.5
SEMA3C->NRP2,0.6172579677464809,0.8318289938570548,361,439,-78
DLL3->NOTCH2,0.617385659421297,1.314464594574851,392,420.5,-28.5
MFNG->NOTCH2,0.617385659421297,1.314464594574851,392,420.5,-28.5
B2M->HLA-F,0.6176702508890148,0.9781348647264578,361,440,-79
BGN->TLR2,0.6179517491831923,0.9682748074493205,392,449.5,-57.5
JAG2->NOTCH1,0.6182625748626883,1.2069269471561923,400,418.5,-18.5
SEMA5A->PLXNB3,0.6185959132923045,1.1192170390427576,392,439,-47
BMP2->BMPR2,0.6204270404344294,1.1180575176021044,361,453,-92
CCL13->CCR2,0.6209141927658921,1.1045719315308773,423,406.5,16.5
CCL26->CCR2,0.6211920472221415,1.1292874941409108,400,421.5,-21.5
THBS1->SDC4,0.625029114070837,1.2319292608686465,361,420.5,-59.5
MMP9->EPHB2,0.6250972795454066,0.8895433306972871,351,460,-109
IL32->ITGB3,0.6256088575351482,0.8744047774950473,361,440,-79
CCL8->ACKR2,0.6279348872441595,1.0421306397833143,414,374.5,39.5
NRG1->ERBB2,0.6282704107009338,0.9650206147772807,412,413.5,-1.5
FGF2->SDC4,0.6295479762822211,1.148517591418571,413,413,0
CEL->CXCR4,0.6300159141584073,1.0284642707079967,351,440,-89
HP->ITGB2,0.6301386787424278,1.2317306700535202,400,420.5,-20.5
TGFB2->TGFBR2,0.630594805045263,0.8594313282730109,359,460,-101
PF4->PROCR,0.6307018841785921,1.1184352901074193,400,440,-40
NPNT->ITGA8,0.6314859002930269,1.1972810616538296,392,440,-48
HCRT->HCRTR1,0.6316965797699592,0.9693722897172666,351,437,-86
PTDSS1->SCARB1,0.632153844792495,1.107410951102618,400,420.5,-20.5
SOSTDC1->LRP6,0.6332445840430418,1.1279134725398938,392,413.5,-21.5
TNFSF9->TNFRSF9,0.6335158125811566,1.0360681609336242,413,413,0
F2->F2RL2,0.6360726002324554,1.1546124368329562,400,421.5,-21.5
EFNB1->EPHB2,0.6361057715277081,1.092073885515921,388,425,-37
SPINK1->EGFR,0.636289163579205,1.0267647372599982,361,420.5,-59.5
ADAM15->ITGB1,0.6384875117900497,0.9120658911162473,337,440,-103
TGFB1->TGFBR3,0.6397953101128921,1.0546659865482544,423,402,21
GNAI2->IGF1R,0.6403874459233363,1.036357298305217,423,412.5,10.5
ANGPT2->TEK,0.6417630011592035,1.2061765495961063,400,420.5,-20.5
EFEMP1->EGFR,0.6425981771101904,0.8065035321366318,361,439,-78
FGF7->FGFR3,0.6432763242272493,0.8058737492823009,361,487.5,-126.5
CD34->SELL,0.6457685770288912,1.2591371467790982,413,413,0
C3->ITGB2,0.6458758069358393,0.8677306655193989,392,465.5,-73.5
C3->C3AR1,0.6458758069358393,0.8677306655193989,392,465.5,-73.5
C3->ITGAX,0.6458758069358393,0.8677306655193989,392,465.5,-73.5
C3->ITGAM,0.6458758069358393,0.8677306655193989,392,465.5,-73.5
C3->CD19,0.6458758069358393,0.8677306655193989,392,465.5,-73.5
C3->CR1,0.6458758069358393,0.8677306655193989,392,465.5,-73.5
C3->C5AR2,0.6458758069358393,0.8677306655193989,392,465.5,-73.5
EFNB2->EPHB2,0.6467965488013757,0.9609672560161283,388,413.5,-25.5
IL15->IL2RG,0.6473604497473937,0.7812300711496345,376.5,451,-74.5
IL1A->IL1R2,0.6476750151336397,1.1857114215428737,412,413.5,-1.5
SIRPG->CD47,0.647878984170202,1.3442389308497358,351,441,-90
CD47->SIRPG,0.647878984170202,1.3442389308497358,351,441,-90
CD44->SELE,0.6479964905023481,0.9438519423986503,388,470.5,-82.5
SELE->CD44,0.6479964905023481,0.9438519423986503,388,470.5,-82.5
MADCAM1->CD44,0.6479964905023481,0.9438519423986503,388,470.5,-82.5
HAS2->CD44,0.6479964905023481,0.9438519423986503,388,470.5,-82.5
FGF2->CD44,0.6479964905023481,0.9438519423986503,388,470.5,-82.5
ORM1->CCR5,0.6515232207177909,0.9904870738930683,359,440,-81
TGFB2->TGFBR3,0.6532236302981516,1.1986633419447665,392,439,-47
CCL5->SDC1,0.654276922408302,1.1696140204685266,429,406,23
LAMA1->ITGA1,0.6549480594841162,1.0553048064133912,361,440,-79
TGFB3->TGFBR2,0.6591266555167827,1.084735313417037,392,413.5,-21.5
TNC->CNTN1,0.6594321085978456,1.0722195636722358,392,428,-36
CX3CL1->ITGAV,0.6601250458300224,1.0847803758687853,361,432.5,-71.5
PTN->SDC3,0.6605953866872099,1.1825399820118419,413,403,10
PF4->THBD,0.6615436199325024,0.8647298558495149,388,420.5,-32.5
SST->SSTR5,0.6624194174385343,0.8363440272464662,388,453,-65
CCL19->CCR10,0.6630572170034014,1.0637544428743122,413,407,6
WNT5A->FZD3,0.663663663254618,1.0922812886673015,392,439,-47
SEMA3F->NRP2,0.6636987248590644,0.9184332160068563,368,414,-46
IL23A->IL23R,0.6644379448321571,1.0399804813425995,427,394,33
BMP7->BMPR1B,0.6646232014432313,1.0670163251356344,413,417.5,-4.5
CEACAM1->HAVCR2,0.6668533422127543,1.1168083594898899,413,413,0
PTN->ALK,0.6669792689367728,1.1212292646252258,361,428,-67
HBEGF->ERBB2,0.6698819173176543,0.9577475523994772,412,413.5,-1.5
BMP2->ACVR2A,0.6699881842471528,1.1384614642626325,392,418.5,-26.5
ICAM4->ITGB3,0.6713291758973228,0.9494291383866692,388,420.5,-32.5
PLAU->ST14,0.6725509930777779,0.7186670562450027,413,403,10
INHBA->ACVR2B,0.6728597757331158,1.0900371780822988,392,441,-49
IL7->IL2RG,0.6735205281444021,1.0205656269997452,412,413.5,-1.5
CEACAM1->SELE,0.6808449425980256,1.0458296447616882,413,407,6
CEACAM8->CEACAM1,0.6808449425980256,1.0458296447616882,413,407,6
SHH->CDON,0.6812722974558176,1.2220542201262832,412,432.5,-20.5
ADM2->CALCRL,0.6821096447366757,1.126218978879864,400,421.5,-21.5
SEMA6D->TYROBP,0.6824315586023776,1.0096194292645635,348,428,-80
CCL17->ACKR2,0.6826428092313044,0.8528975876517643,400,463.5,-63.5
CD80->CD28,0.6837383120502549,0.9127348105403804,361,452.5,-91.5
CD28->CD80,0.6837383120502549,0.9127348105403804,361,452.5,-91.5
WNT3->RYK,0.6844327888521062,1.0080410397212987,348,460,-112
IL20->IL22RA1,0.6854507542148507,0.9893902209238552,423,369.5,53.5
IL22->IL22RA1,0.6854507542148507,0.9893902209238552,423,369.5,53.5
IL24->IL22RA1,0.6854507542148507,0.9893902209238552,423,369.5,53.5
JAG2->NOTCH3,0.6854817898877605,0.8705403577085139,400,413.5,-13.5
SEMA3C->PLXND1,0.6859855039330987,0.8160270436922666,388,460,-72
ULBP3->KLRK1,0.688596068329704,1.2660774786205298,388,420.5,-32.5
HHLA2->TMIGD2,0.6898787392184726,0.9235989958474192,400,418.5,-18.5
THBS1->ITGA6,0.6915231136726242,0.8714030998254644,388,420.5,-32.5
COL1A1->ITGA5,0.6931291660675892,1.1000438491819498,412,413.5,-1.5
OSM->LIFR,0.6940732248610417,0.9175912542322718,348,487.5,-139.5
CXCL2->CXCR2,0.6944090759624431,0.9640963841173366,406,451,-45
OSM->IL6ST,0.694722028848797,1.0372116999815952,332,487.5,-155.5
FGF5->FGFR2,0.6947709571525824,1.2396031756857397,400,439,-39
NGF->NTRK1,0.6953656882068735,0.8588945008725178,351,487.5,-136.5
NID1->ITGB3,0.6959385834268208,0.9353198498921702,400,432.5,-32.5
NTRK3->PTPRD,0.6976183615443177,0.9834785884187955,392,413.5,-21.5
DSC1->DSG2,0.699349841725686,0.9831996243219898,361,437,-76
DSG2->DSC1,0.699349841725686,0.9831996243219898,361,437,-76
DSG2->DSC3,0.699349841725686,0.9831996243219898,361,437,-76
DSC3->DSG2,0.699349841725686,0.9831996243219898,361,437,-76
APOE->VLDLR,0.699390302234443,0.9697351973062399,400,413.5,-13.5
APOE->LRP2,0.699390302234443,0.9697351973062399,400,413.5,-13.5
LY86->CD180,0.6996611635038597,1.1274766862349594,412,413.5,-1.5
NTNG1->LRRC4C,0.7002742044792678,1.0082776238973366,392,439,-47
RSPO3->SDC4,0.7013721982600997,1.1352465653732495,413,413,0
CCL5->SDC4,0.7013721982600997,1.1352465653732495,413,413,0
SPON2->ITGA5,0.702501489239843,0.846603159196434,388,418.5,-30.5
COLQ->MUSK,0.7026574171878303,1.0898412515347522,412,451.5,-39.5
ICAM1->SPN,0.7026904709843652,0.9773573646526291,412,421.5,-9.5
ICAM1->ITGAL,0.7026904709843652,0.9773573646526291,412,421.5,-9.5
PLAU->LRP2,0.7026918844197733,0.7451917485586426,400,420.5,-20.5
COL1A1->ITGA2,0.7033433636644896,1.0693748000240362,412,413.5,-1.5
CDH1->IGF1R,0.7034551094633029,0.8769974933997307,400,425,-25
SLPI->PLSCR1,0.7038384209866437,0.990516360730521,400,432.5,-32.5
NRTN->GFRA2,0.7043076671830901,1.1410662325706025,400,413.5,-13.5
CORT->SSTR3,0.7051365041612,1.0093983806950306,392,418,-26
DHH->CDON,0.7067013252885328,0.9834103724726475,423,406,17
SLIT3->ROBO1,0.7068716955115186,0.8390151960240162,392,420.5,-28.5
CD160->TNFRSF14,0.7069844321833778,1.2502177085375799,413,405.5,7.5
TNFRSF14->CD160,0.7069844321833778,1.2502177085375799,413,405.5,7.5
VCAM1->ITGA4,0.7078189483989847,1.0422158839192113,392,453,-61
GNAI2->C5AR1,0.7086592162055438,0.7973464121775357,400,434.5,-34.5
TNFRSF14->BTLA,0.7090010483776739,1.2299268897729725,413,405.5,7.5
BTLA->TNFRSF14,0.7090010483776739,1.2299268897729725,413,405.5,7.5
LTA->TNFRSF14,0.7090010483776739,1.2299268897729725,413,405.5,7.5
C4BPA->BMPR2,0.7095293351127976,1.0435471045099873,376.5,455,-78.5
SLITRK3->PTPRS,0.7117479691283706,1.2819174751449274,413,417.5,-4.5
SLITRK2->PTPRS,0.7117479691283706,1.2819174751449274,413,417.5,-4.5
SEMA3E->PLXND1,0.7123800687418331,0.8555481750880845,413,413,0
NLGN2->NRXN2,0.713532373268291,0.7772750219079444,392,449.5,-57.5
NXPH3->NRXN2,0.7152729565325522,1.07674102371353,351,440,-89
IL1RAPL1->PTPRS,0.7167652157897637,1.2798555404913368,413,417.5,-4.5
LRRC4B->PTPRS,0.7167652157897637,1.2798555404913368,413,417.5,-4.5
TNFSF4->TNFRSF4,0.7178313723659033,0.9667763808296818,423,400,23
CXCL2->XCR1,0.7181373435328369,0.9238844204932848,400,453,-53
CCL22->ACKR2,0.7183907728756835,0.851124220455506,400,449.5,-49.5
TNFSF13->TNFRSF14,0.7190451880042847,1.2179288994217026,412,426,-14
CNTN2->CNTNAP2,0.7190542372541175,1.0623679835394324,423,402,21
GH1->GHR,0.7199610255093309,1.0338279848661434,361,428,-67
BTC->ERBB2,0.7216880294070511,0.9904937347515202,423,400.5,22.5
FGF22->FGFRL1,0.7224999876225443,0.8834543762619266,392,437,-45
SFTPD->LAIR1,0.7227452429421117,1.2428255029591888,392,428,-36
IL15->IL2RB,0.7250237791944063,0.9925047921005531,351,465.5,-114.5
TGFB1->ENG,0.7251785006155718,0.8930576583027294,361,465.5,-104.5
CCL7->CCR5,0.7256662962024324,1.00504353920911,361,440,-79
CD274->PDCD1,0.7260167346523942,0.7876437191603944,413,413,0
PTHLH->PTH1R,0.7273898589547414,0.7384152103378135,400,420.5,-20.5
GNAI2->LPAR3,0.7282312764310659,0.7965002095715936,406.5,414,-7.5
C1QTNF1->AVPR2,0.7295049364444869,1.370601984399222,400,439,-39
WNT9A->FZD10,0.7299873517468982,1.078047736756951,400,420.5,-20.5
PMCH->MCHR1,0.7313838073555641,0.8305607586179962,359,441,-82
PDCD1LG2->PDCD1,0.7317948573614359,1.139529881357207,412,413.5,-1.5
XCL2->XCR1,0.7323422436174005,1.0743140932459867,413,401,12
THBS1->PTPRJ,0.7323958534146797,0.8409901394431128,388,453,-65
CLEC2D->KLRB1,0.7328943055765822,0.8092282130660847,351,487.5,-136.5
KLRB1->CLEC2D,0.7328943055765822,0.8092282130660847,351,487.5,-136.5
CXCL12->ITGB3,0.7330791329385405,0.9342238535780621,392,413.5,-21.5
SEMA4A->LILRB2,0.7338180718265769,1.2270405005195089,413,419.5,-6.5
WNT3A->RYK,0.7341670311998105,1.0527836414014962,337,460,-123
BST2->LILRA4,0.7345334780088613,0.9558615298162171,392,440,-48
HBEGF->CD44,0.7369308238727001,1.0222069134707803,388,470.5,-82.5
EFNA1->EPHA2,0.7376103926401153,0.8318204111543931,413,413,0
HAVCR1->CD300LB,0.739325948787048,0.9369077739067508,412,421,-9
FASLG->FAS,0.7397123531413285,1.1382936154702943,361,440,-79
FGF1->FGFR3,0.7410917232988385,0.9704337852766646,400,425,-25
ICAM4->ITGAM,0.741902474040762,1.1618562069724183,412,413.5,-1.5
IL1RN->IL1R1,0.7421185731341722,1.151926507260337,351,442,-91
SEMA4D->PLXNB1,0.7423504501160112,1.0665987992971135,400,444,-44
CCL7->CCR1,0.7427342217939834,0.9310859584999293,392,440,-48
AHSG->INSR,0.7427734784929731,1.1352931084404274,359,418.5,-59.5
CD48->CD244,0.7428385739171195,1.0924007439706467,412,413.5,-1.5
CD244->CD48,0.7428385739171195,1.0924007439706467,412,413.5,-1.5
CCL2->CCR4,0.7436885745286786,1.155713598200871,361,428,-67
ANGPTL2->LILRB2,0.743692845821526,0.9757923629090364,427,376.5,50.5
CD200->CD200R1,0.7440934034414091,1.0241990358678816,392,441,-49
CD200R1->CD200,0.7440934034414091,1.0241990358678816,392,441,-49
JAG2->NOTCH2,0.7460693953759792,1.2547460684849268,392,439,-47
BMP4->BMPR1B,0.7477040455257506,1.0768401434729964,392,437,-45
FN1->COL13A1,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->PLAUR,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->SDC2,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->ITGAV,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->ITGB8,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->ITGA4,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->ITGB7,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->ITGA8,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->ITGB3,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->ITGA9,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->ITGA2B,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->TSHR,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
FN1->MAG,0.7480402346756446,1.0570890203082313,412,413.5,-1.5
CNTF->IL6R,0.7480845433194432,0.9999707352839038,400,425,-25
IL7->IL7R,0.7481697718013935,0.9885300103971755,413,407,6
TNFSF12->TNFRSF12A,0.7501032695629264,0.8910028444524845,400,420.5,-20.5
HP->ITGAM,0.7504602232794153,0.9930532190838092,400,420.5,-20.5
LPL->VLDLR,0.7508457229101122,0.9184413157184356,351,425,-74
FGF13->SCN8A,0.7508939531090719,1.284272599192871,348,440,-92
UCN2->CRHR1,0.7508991876305291,0.9988893382408671,412,418,-6
NLGN2->NRXN3,0.7528986425176385,0.9593024193842562,400,444,-44
CXCL11->CCR3,0.7541337053257497,1.2116053743410053,412.5,414,-1.5
SEMA4A->PLXNB1,0.7546049186830684,1.0991608342413368,392,458,-66
SCT->SCTR,0.7548811942115761,1.1523386399312572,392,440,-48
PSPN->RET,0.7560231727827738,0.923519980712981,359,440,-81
MFGE8->ITGB3,0.7591486547208843,0.8911976599853926,388,428,-40
SCT->VIPR2,0.7592278953934947,1.0702751089081852,414,412.5,1.5
HLA-F->LILRB1,0.7594418023916643,1.1458944306193983,423,390,33
TNFSF10->TNFRSF10B,0.7594983855707242,1.2211011835803744,400,420.5,-20.5
DLL4->NOTCH3,0.7597992679317888,1.0308095365529528,413,413,0
TFPI->VLDLR,0.7599508696491181,1.0593023738827745,361,418.5,-57.5
PROS1->AXL,0.7634827057551776,0.8682832895767831,343,453,-110
CXCL3->CXCR2,0.7640388694674356,1.260672292890453,414,390,24
SPON2->ITGB2,0.764814275542248,0.9962709021552545,400,421.5,-21.5
EBI3->IL27RA,0.7656134362436149,1.0582786924353553,412,413.5,-1.5
FGF19->FGFR2,0.7659690535644399,1.1408335711394648,412,441,-29
F13A1->ITGA4,0.7660173484651318,1.0411110770231589,400,428,-28
CCL3->CCR1,0.7678104364501415,0.9651666576748803,388,453,-65
CCL5->CCR1,0.7678104364501415,0.9651666576748803,388,453,-65
CCL4->CCR1,0.7678104364501415,0.9651666576748803,388,453,-65
CCL3L1->CCR1,0.7678104364501415,0.9651666576748803,388,453,-65
CCL23->CCR1,0.7678104364501415,0.9651666576748803,388,453,-65
CCL15->CCR1,0.7678104364501415,0.9651666576748803,388,453,-65
CCL14->CCR1,0.7678104364501415,0.9651666576748803,388,453,-65
CCL4L1->CCR1,0.7678104364501415,0.9651666576748803,388,453,-65
C1QA->CSPG4,0.7685923421350787,1.279502832154028,423,387,36
CLCF1->IL6ST,0.7687057673642026,1.1205259150009927,332,487.5,-155.5
CNTF->IL6ST,0.7687057673642026,1.1205259150009927,332,487.5,-155.5
CTF1->IL6ST,0.7687057673642026,1.1205259150009927,332,487.5,-155.5
EBI3->IL6ST,0.7687057673642026,1.1205259150009927,332,487.5,-155.5
IL11->IL6ST,0.7687057673642026,1.1205259150009927,332,487.5,-155.5
IL6->IL6ST,0.7687057673642026,1.1205259150009927,332,487.5,-155.5
CCK->CCKBR,0.7690831715455588,1.14224911905554,413,413,0
TNF->TNFRSF21,0.7695781796888885,1.0329055805806207,427,354.5,72.5
HCRT->NPFFR2,0.7704366041989215,1.1470854843712945,423,390,33
GIP->GIPR,0.77202533653398,0.9427305924137929,361,463.5,-102.5
