LR,pval_PAAD-US,pval_PACA-AU,pval_PACA-CA,hr_PAAD-US,hr_PACA-AU,hr_PACA-CA,median_day_low_PAAD-US,median_day_low_PACA-AU,median_day_low_PACA-CA,median_day_high_PAAD-US,median_day_high_PACA-AU,median_day_high_PACA-CA,diff_day_PAAD-US,diff_day_PACA-AU,diff_day_PACA-CA,meta_pval,meta_qval_BH,meta_qval_holm,meta_qval_storey
VWF->TNFRSF11B,0.3176562906936804,0.8244504400774673,0.13042225846890187,1.0506315835482183,0.9654621227918971,1.2956417806730525,182,373.5,467,188,423,579,6,49.5,112,0.3333200907051926,0.6326215431738458,1,0.32771478540927895
GDF5->ROR2,0.31816591180904263,0.0030998583339688635,0.14191624059313357,1.2642553833024794,2.276782279032524,1.1509628544878667,159.5,353.5,478.5,216,451,547,56.5,97.5,68.5,0.016561657566530674,0.1707016549364547,1,0.08842799746567624
PF4->CXCR3,0.3188360900324152,0.24502928411854175,0.13794669523015068,1.1820867324013968,1.3059068587596487,1.4256715018323818,181,340,487,197,455,539,16,115,52,0.05761177391512652,0.3074906719471965,1,0.15928834650014262
WNT7A->FZD1,0.3190066418949524,0.06559194236140264,0.14547817910515126,0.8256425867239511,1.3824932458866488,0.7786810115790221,180.5,360,591,183,427,446,2.5,67,-145,0.02482361630907491,0.1988105699039303,1,0.10298916304097275
CD58->CD2,0.31989610012540903,0.5139595316318455,0.29340184086173904,1.3375152380258941,0.8588253744050006,0.8673325448550653,180,518,560,194,348,512,14,-170,-48,0.23770567961085282,0.5384393803306439,1,0.27892592006224487
SEMA3A->PLXNA4,0.3201099065323133,0.35800974115236517,0.00249063646673231,0.7659255397529068,0.7233571568243826,0.6147198862580706,233,420,632,179,388,437,-54,-32,-195,0.05254655769891602,0.28653046964089773,1,0.14843040422001993
KISS1->KISS1R,0.3204521930793611,0.03490881176211735,0.7482687666010428,0.8767481060238023,0.3863958565518829,0.9637959706348683,181,413,575,194,413,494,13,0,-81,0.2234801526396733,0.5227416686227638,1,0.27079408788031273
ICAM2->ITGAL,0.3205640754147724,0.33227948377126293,0.4498535756614417,1.2436695073403574,0.6942700973175159,0.9772070568775256,191,428,576.5,179,392,512,-12,-36,-64.5,0.22292754616776375,0.5227416686227638,1,0.27079408788031273
FGF19->FGFR4,0.32274939967802574,0.08028376218406408,0.004747593480521228,1.4210059668153627,1.8370979601026558,1.6669698270310307,173,407.5,386,239,413,631,66,5.5,245,0.011301313632836584,0.14064427498306245,1,0.0728574752037048
C1QB->LRP1,0.323542134635075,0.016767091999776884,0.01920028976747734,1.1020739633953909,2.1875484521157036,1.4826903605779709,180,349.5,459.5,194,429,592,14,79.5,132.5,0.007744259946553376,0.11496705623203324,1,0.05955599294515919
HCRT->HCRTR1,0.3273747870401803,0.6316965797699592,0.4453561291377456,1.429535366006897,0.9693722897172666,1.0290363979578825,181,437,459.5,194,351,587,13,-86,127.5,0.42861161167648354,0.7054396617867995,1,0.3654365076184668
SNCA->LAG3,0.3275887284269523,0.3594981327304476,0.6497313774356805,1.333780847842592,0.8071862795154562,1.1615665398624115,199.5,453,480.5,179,351,575,-20.5,-102,94.5,0.37906209588403084,0.6685886556029053,1,0.34634670627676284
DLK1->NOTCH2,0.3307921446871782,0.5473130394506449,0.4315603465647674,1.1332796511424275,1.3353564471282713,0.8340858485532983,165.5,420.5,581,194,400,467,28.5,-20.5,-114,0.35954757696963013,0.646569562593741,1,0.3349402304488882
RAET1L->KLRK1,0.33088162728177295,0.954818115219005,0.6635045307480342,1.2980124177895187,1.097521995847029,0.8728490648333784,214,420.5,487,181,361,579,-33,-59.5,92,0.8066890548401926,0.90713996609808345,1,0.4699226299416742
FGF1->NRP1,0.33099744664302033,0.05564771340385788,0.24162580487869856,0.6679975074226046,0.573579628673081,0.7997103217290354,239.5,538.5,597.5,179,337,480,-60.5,-201.5,-117.5,0.04133231384009195,0.25660622275218675,1,0.13292884842653768
HSP90AA1->CFTR,0.331692143029238,0.5661061541135779,0.9957478171587804,0.7887068083361634,0.8276515195215342,1.0119452410531913,181,460,534.5,194,361,515,13,-99,-19.5,0.7748423026554925,0.8899085238230815,1,0.4609962845328318
TNFSF10->TNFRSF10A,0.3329328773743355,0.390284810180342,0.8389668075214255,0.7224647672173977,1.4287693630176,0.9457772655239373,182,421.5,561,188,412,512,6,-9.5,-49,0.5465582173288619,0.7756397552215578,1,0.4018020231528645
SLITRK2->PTPRD,0.33407497803381647,0.8084715878480034,0.8646151538680418,1.2211681471590952,0.7708195167761612,0.8304130864421855,174,418.5,509,194,392,575,20,-26.5,66,0.8368886093144184,0.9178353785054841,1,0.47546313803814266
ADM2->CALCR,0.3344033451398438,0.4087210537407844,0.12432858700017924,1.3912990950867952,1.3172020572215246,1.1854482109816724,180,349.5,459.5,194,455,608,14,105.5,148.5,0.10878940171992722,0.39622986750132233,1,0.20525761002302717
CCL8->CCR2,0.33452198948680734,0.8690252537155704,0.7604761793190774,1.1331307886739534,1.0017919410452585,1.2520263209575457,239.5,413.5,575,164,412,512,-75.5,-1.5,-63,0.8147134091946842,0.9098573756900367,1,0.47133032038615114
F8->LDLR,0.3349692807956993,0.4014393620336518,0.7030136168607362,1.3642501439766874,1.2318343078029397,1.1230377844663655,164,373.5,475.5,202,499,578,38,125.5,102.5,0.4546407947239932,0.7182905507776588,1,0.37209360991509316
CD52->SIGLEC10,0.335355640069809,0.8906793243290005,0.23195684221766522,1.2704146082737646,1.1237599899695823,1.330104422998483,190,413.5,469,181,412,573,-9,-1.5,104,0.46851856541830433,0.7315250708097807,1,0.3789494432946557
IL13->IL13RA1,0.3364334096744266,0.2413919903295062,0.39296910227627035,1.3607532491359289,1.6871751866326636,0.8074471007596264,159,413,507.5,240,413,539,81,0,31.5,0.15248624649640288,0.4615629513099538,1,0.23910188512162023
EFNA3->EPHA8,0.33842356995278966,0.4079496059281874,0.6646530766170449,0.8936542995808789,1.106829428207019,0.8372002416422325,162.5,403,465,219,413,575,56.5,10,110,0.43350447115547847,0.7076497008670868,1,0.3665813666431988
CD200->CD200R1,0.33845178491561545,0.7440934034414091,0.38860613396385246,1.143924898531997,1.0241990358678816,1.2957566967561869,218,441,478.5,164,392,579,-54,-49,100.5,0.4783714948081524,0.7378547983541246,1,0.3822284105164909
CD200R1->CD200,0.33845178491561545,0.7440934034414091,0.38860613396385246,1.143924898531997,1.0241990358678816,1.2957566967561869,218,441,478.5,164,392,579,-54,-49,100.5,0.4783714948081524,0.7378547983541246,1,0.3822284105164909
LAMA1->ITGA1,0.3411116860467377,0.6549480594841162,0.5314009053757048,1.1738341037761082,1.0553048064133912,1.0177137850240097,182,440,467,188,361,578,6,-79,111,0.5205885856034449,0.7586057310687928,1,0.3929779455821362
EFEMP1->EGFR,0.3413972469009896,0.6425981771101904,0.3983490489062953,0.6671385037074322,0.8065035321366318,0.8614705776403992,217.5,439,576.5,179,361,456,-38.5,-78,-120.5,0.41230124956897934,0.6934584426778968,1,0.35922991745159255
C3->CD46,0.34233053887310383,0.8846694119251045,0.2668333802592632,1.1894751731918027,1.0571731463763643,0.8392309111376506,195.5,453,521,179,392,522,-16.5,-61,1,0.49537507646140017,0.7486966193527818,1,0.3878447621573081
GDF5->BMPR1A,0.34242710453894143,0.048886612431949805,0.9573691425907664,1.552960011559919,1.6487605520168815,1.0545189492083848,180,413,507.5,194,413,578,14,0,70.5,0.38766704132163027,0.6706789916979746,1,0.34742955597137193
WNT5A->ROR1,0.34265294449547545,0.19001119029504254,0.2892613927417198,0.7769094897680132,1.5416660303714993,1.263280949759648,180,420.5,503,188,412,539,8,-8.5,36,0.09254355035194443,0.380786993879331,1,0.19725779074759855
BMP6->ACVR2A,0.3439884703764021,0.9537414965488388,0.301166364808388,1.202110576271923,0.9398704200338863,1.1579078992095442,180,453,517,194,361,539,14,-92,22,0.5738498307893078,0.7890616477275455,1,0.40875492045749745
MDK->ALK,0.3447625719597017,0.5774413576310373,0.5153088519556861,1.4286058191106255,0.8009080833191029,1.1205299980756325,156.5,440,498.5,247,400,575,90.5,-40,76.5,0.45321591645044634,0.7182905507776588,1,0.37209360991509316
DKK2->KREMEN2,0.34481576338932995,0.2904718503173971,0.17746116763063224,1.2000794912326351,1.2670379515032457,1.3427393454201633,159.5,413,512,194,413,575,34.5,0,63,0.08947830127779095,0.3773741826200172,1,0.19548986374359983
VEGFA->NRP1,0.3454062293783823,0.022775763716990527,0.02818990376951358,0.9364900526392048,0.45384947725758595,0.6754398168009478,224,546,583,181,337,379,-43,-209,-204,0.01037904308279575,0.13665979879214962,1,0.07079341056037577
L1CAM->ERBB3,0.34600772185708506,0.10004628321796205,0.16582871513856934,0.7756786069682732,1.8049395869385543,1.1157455251956234,162.5,356,382,239,429,627,76.5,73,245,0.03818152898846729,0.2506166598464787,1,0.1298260955349876
EPHA4->EFNB1,0.34613039207715746,0.16790445649033303,0.5261963612178955,0.7967844064356836,1.4158076348942976,0.8556910936237303,179,396,518.5,194,499,547,15,103,28.5,0.18756984126832896,0.4919952597334704,1,0.2548666303032131
EFNB1->EPHA4,0.34613039207715746,0.16790445649033303,0.5261963612178955,0.7967844064356836,1.4158076348942976,0.8556910936237303,179,396,518.5,194,499,547,15,103,28.5,0.18756984126832896,0.4919952597334704,1,0.2548666303032131
NTN1->UNC5C,0.3477764907781249,0.24081733088439683,0.2573390178124604,1.352541450733316,1.2105383764726954,0.8863246817641588,157.5,400.5,591,239,429,456,81.5,28.5,-135,0.10089192397674444,0.38906657280584533,1,0.2015468328462427
CXADR->CXADR,0.3490353525413685,0.9657723630307888,0.11483397134135565,1.3244967841541946,0.9389189479889132,1.2756870947430574,173,413.5,467,194,412,608,21,-1.5,141,0.447347363255105,0.7177810035153712,1,0.37182965088063047
IL18->IL18RAP,0.35003194165339124,0.511145014827744,0.0034773382467722103,0.8740027182576389,0.8288455764470464,0.6346400977847303,191,425,682.5,181,392,437,-10,-33,-245.5,0.10773982318517339,0.39622986750132233,1,0.20525761002302717
CXCL12->CXCR3,0.3503371811993615,0.9759173498319453,0.4875324630371961,1.2109532118274766,0.9845308054446043,1.2244216873880296,239.5,432.5,584,160,361,480,-79.5,-71.5,-104,0.7250415181740946,0.8633538295777843,1,0.4472402466297483
SCT->VIPR1,0.35038118385226547,0.4840670206697205,0.08320430368712461,1.2536495199346098,1.2636595898414598,1.435630521405087,171.5,356,456,219,451,606,47.5,95,150,0.12879040758151397,0.4297504999183503,1,0.22262218917443757
LAMA1->ITGB8,0.3534886066970915,0.38183636638191454,0.4090843868240631,0.8132436298734351,0.8195189193880961,0.954404546632275,173,439,582.5,188,361,446,15,-78,-136.5,0.24829453759131567,0.5512876243054707,1,0.28558165217021597
NTF4->NTRK2,0.3535437252612744,0.5128564963627695,0.30873517553838314,1.1402506976471025,1.1553782481613444,0.8462657741016791,195.5,440,600,179,361,383,-16.5,-79,-217,0.2677799608370722,0.5753260475948593,1,0.2980341947920448
SEMA4D->ERBB2,0.35452524563304766,0.8415614170392588,0.13597294002548233,1.3867906611837013,0.9921902331261174,1.2211149815165454,160,413.5,456,247,412,578.5,87,-1.5,122.5,0.37562356439354544,0.665220804069122,1,0.34460206960639767
GDF5->ACVR2B,0.3548041869214261,0.23157986861823388,0.9009375081712435,0.7294602602789546,0.7074929433472464,1.001423491004405,160.5,470.5,575,202,392,503,41.5,-78.5,-72,0.490491852105402,0.7469553971049453,1,0.3869427627210627
FGF19->FGFR2,0.3573231979365391,0.7659690535644399,0.011317160503271806,1.4069250186857096,1.1408335711394648,1.6374330115004763,182,441,413,188,412,684,6,-29,271,0.24221819245947968,0.5438541142331746,1,0.2817308962412312
FAT4->DCHS1,0.35777317026514566,0.13785327446695816,0.525425856564027,1.260490004530039,1.4285267156249306,1.0919442974708415,165.5,413,521,216,413,522,50.5,0,1,0.17741130688730036,0.48443818045025394,1,0.2509518622363602
DAG1->LAMA4,0.3579245922697195,0.03824168324980304,0.517795684139843,1.283545546491985,1.7630914631365402,1.1022480561295418,179,360,494.5,194,429,547,15,69,52.5,0.1272427686204317,0.4282805382834043,1,0.22186070995047788
CCL14->CCR3,0.3581077382133292,0.21655745675598237,0.5553867300469436,1.2719942632337973,1.4436457527957791,1.1719817633134864,239.5,412.5,456,160,414,560,-79.5,1.5,104,0.23941616955834935,0.5402822379789985,1,0.27988056933918937
WNT2->FZD8,0.3595608204199867,7.021950206842487e-5,0.06320585225645226,1.3036735914809858,3.8055625469265792,1.2621087631495607,195.5,345.5,437,181,540,590,-14.5,194.5,153,0.012599907766360998,0.14871206929507652,1,0.07703680723913207
DLL1->NOTCH4,0.3598619243419028,0.07701330058497069,0.2188604752243275,1.3638492349442544,0.5177292962743422,1.2361914932742415,222,525.5,450,179,351,579,-43,-174.5,129,0.04699322337263637,0.2702110343926591,1,0.13997650270799464
SAA1->FPR2,0.3599132034730247,0.01850831795405239,0.7587238064381098,1.1723856429986554,0.5277056754167289,0.914042619887135,208,487.5,543,179,348,512,-29,-139.5,-31,0.2437839028570276,0.5460252360509691,1,0.2828555950888966
POMC->MC2R,0.3599491568014598,0.01335146383098551,0.24434254859436488,1.297247954924204,2.0051688945176105,0.9179104136440804,194,351,608.5,181,455,455,-13,104,-153.5,0.03927007021873172,0.2525107740946405,1,0.13080729709392103
SEMA4D->CD72,0.3604560524428191,0.2990912141984392,0.8160247625354695,1.035108853984591,1.2816364765991233,0.9890495364347174,182,394,496,188,423,578,6,29,82,0.4816838808156856,0.7404806188374807,1,0.3835886553666887
EFNA5->EPHA7,0.3607087738524204,0.8144238705401445,0.16921089134083744,0.8152611453598131,1.1359487938660464,0.91779716107041,160.5,413.5,578.5,239,400,446,78.5,-13.5,-132.5,0.3845147819115502,0.670378541058621,1,0.34727391454900136
LIF->LIFR,0.3629334062042683,0.46642608739232294,0.4522712281830097,1.460841772444696,0.8545910761753818,1.1954663090495625,229.5,447,491.5,161,361,590,-68.5,-86,98.5,0.3396940313241753,0.6361284887218899,1,0.3295314764785609
COL2A1->TNFRSF10A,0.3631525421851358,0.5075795767164957,0.5118029464533134,1.2493878390347373,0.8411670125708325,0.9187856880719971,136,413.5,561,277,392,494,141,-21.5,-67,0.4124415598312798,0.6934584426778968,1,0.35922991745159255
INHBA->ACVR2B,0.36401724838977834,0.6728597757331158,0.9686700545879509,0.6503270484901368,1.0900371780822988,0.9786831529382053,159.5,441,556,194,392,515,34.5,-49,-41,0.8360915160949883,0.9178353785054841,1,0.47546313803814266
NODAL->ACVR1B,0.364673933850871,0.21833323352850842,0.13538750531754928,1.3840218556155668,1.547108480508507,1.1784681238021604,180,385.5,437,239,423,592,59,37.5,155,0.06179282622080555,0.31638565047273454,1,0.1638961819590685
OMG->RTN4RL1,0.36691308152190816,0.39881683564382575,0.9973990818069965,1.2806283920686061,0.8456514336148535,1.0748195596795358,184.5,453,509,183,351,547,-1.5,-102,38,0.6912740064557074,0.8466580208935227,1,0.43859137366733386
CSF2->SDC2,0.36846888205563866,0.05653432084728305,0.537100702342189,1.3316395652692943,2.189745511784355,1.1440248625617118,192.5,412.5,498.5,181,423,539,-11.5,10.5,40.5,0.1484276057693687,0.4575242693303221,1,0.23700974043800543
WNT7B->LRP5,0.369568722526073,0.6030353253674516,0.006518147458316026,0.8120539076907735,1.1227979283221625,1.585225967862131,197.5,345.5,440.5,183,451,631,-14.5,105.5,190.5,0.15644418899364662,0.4677681250910034,1,0.24231633018127122
FGB->ITGAM,0.3706201499639119,0.03892147306014049,0.9241389449082997,1.1857884463997495,0.6349812096339383,1.0664501364065329,199.5,470.5,576.5,160,348,503,-39.5,-122.5,-73.5,0.3767940105016345,0.6659787732413127,1,0.34499471779755014
ARF1->INSR,0.3710000504230766,0.9205685667644801,0.17593992067763975,1.6833121778758,0.9979551279229542,1.2199241566815782,179,402,449.5,240,423,590,61,21,140.5,0.4756428370914795,0.7359821315638435,1,0.381258319311185
VEGFA->NRP2,0.37158005018269913,0.0922856751879162,0.04305598208934969,0.8617361911806982,0.5949552531235359,0.6651412257702708,179,508,583,194,348,446,15,-160,-137,0.021710579544242766,0.19572251106719357,1,0.10138946642941694
SLIT2->ROBO2,0.3717012820103863,0.01443293871258422,0.2943336155833559,1.0562156699642054,1.8491293921666019,1.2501789715541107,174,400,498.5,194,427,547,20,27,48.5,0.0525135715204972,0.28653046964089773,1,0.14843040422001993
AGT->LRP2,0.371729696801296,0.4957624241520938,0.002234907278098053,1.1684511720331405,1.3164920774465951,1.5830896416859874,213,421.5,369,181,412,677,-32,-9.5,308,0.10964722624422667,0.39622986750132233,1,0.20525761002302717
MMP1->ITGA2,0.3723151074732479,0.5767521933548752,0.064686472261904715,1.3731950500805032,0.9237924230660165,0.6711687237177616,180,413.5,626,188,361,444,8,-52.5,-182,0.17363726909878266,0.48443818045025394,1,0.2509518622363602
RTN4->CNTNAP1,0.37255092918800603,0.2368650581089191,0.1859961484711692,0.9668102384632393,0.6826764368167773,0.7205555593860712,215,470.5,560,181,388,456,-34,-82.5,-104,0.083873620083799,0.35997434074242923,1,0.18647628286163778
DKK2->LRP6,0.3728616256155237,0.35197835879817274,0.9337247609590853,1.1370125147464607,1.324066325627699,1.07342621084436,182,412.5,575,194,423,494,12,10.5,-81,0.6175946396072951,0.8119157769764742,1,0.42059396726730625
FGF2->FGFR4,0.3731070902715341,0.21879750192297998,0.012471445598302044,1.437485899148606,1.7575534878374506,1.5905557251009108,191,428,416.5,181,412,627,-10,-16,210.5,0.03679344568137625,0.24549305131658736,1,0.12717193004218671
SLIT2->ROBO4,0.37456990450061045,0.19410983099036927,0.18111829071687546,1.1099425002276941,1.3927791147380795,1.2796801971649339,191,421.5,478.5,181,400,547,-10,-21.5,68.5,0.07025571016711586,0.33769163653632367,1,0.174933249422393
SLIT3->ROBO1,0.37498158277421034,0.7068716955115186,0.8133479400523238,1.1580835085953414,0.8390151960240162,0.9457561257380339,195.5,420.5,512.5,179,392,547,-16.5,-28.5,34.5,0.7758262109998788,0.8899085238230815,1,0.4609962845328318
HBEGF->ERBB2,0.3750644027018296,0.6698819173176543,0.6649199293765513,1.4942836809913373,0.9577475523994772,1.0271401758574128,164,413.5,473.5,250,412,547,86,-1.5,73.5,0.6543185816927217,0.8325159826643566,1,0.4312654217241396
APOE->SORL1,0.3753024419965014,0.09331721969187545,0.950536337022697,1.19893888253861,1.6846728574536514,0.9456885864577338,180,349.5,469,188,540,578,8,190.5,109,0.43954312449567995,0.7108070703381284,1,0.3682169680068025
FGA->ITGAM,0.3754247745143676,0.030374474724894185,0.82843376819866,0.7886894821808073,0.48640216963755556,1.100448721908196,195.5,538.5,575,181,337,512,-14.5,-201.5,-63,0.3069319888020888,0.6163781220739467,1,0.3193002612478671
BGN->TLR2,0.3760915168303889,0.6179517491831923,0.817237771473341,1.2242230091365323,0.9682748074493205,0.9977246811611644,187.5,449.5,574,183,392,515,-4.5,-57.5,-59,0.7234068276509298,0.8633538295777843,1,0.4472402466297483
BGN->TLR4,0.3760915168303889,0.4402259795148149,0.48258627184990743,1.2242230091365323,1.1091857671426975,1.0327152181691512,187.5,439,538,183,392,522,-4.5,-47,-16,0.35188858286915237,0.6409016423017861,1,0.33200409698609773
SERPINE2->LRP1,0.3764064200578542,0.012781264853057084,0.016838937282965927,1.134653617903393,2.2304521653118576,1.4271555721847327,190,349.5,456,181,429,592,-9,79.5,136,0.011156096958519253,0.14064427498306245,1,0.0728574752037048
GNAS->VIPR1,0.3766711862113561,0.20393629517994438,0.09087738296327552,0.6027551195696472,1.1152471145624316,0.7543000987072708,173,360,668,202,429,455,29,69,-213,0.05046118363211563,0.2820167085234126,1,0.14609215590715952
