LR,pval,hr,median_day_low,median_day_high,diff_day
WNT2->FZD7,0.2632337101744312,1.4783144025534705,181,194,13
LGI3->FLOT1,0.26339570262026735,1.6202467719806666,233,164,-69
VTN->PVR,0.2635359754090044,1.3096543170827466,162.5,194,31.5
EFNA5->EPHB2,0.2636268268235742,0.71103181791927,171.5,194,22.5
FN1->ITGB1,0.2637845504442383,0.6908607492579087,187.5,183,-4.5
WNT5A->ROR2,0.26385014467948553,0.7500615049623178,187.5,183,-4.5
CALR->ITGAV,0.26538529625179286,0.7798074235964215,231,181,-50
HSP90AA1->EGFR,0.26621133158590504,0.7443251398188254,159,239,80
FGF10->FGFR2,0.2663923867722553,1.465936782008469,182,216,34
FGF16->FGFR2,0.2663923867722553,1.465936782008469,182,216,34
FGF17->FGFR2,0.2663923867722553,1.465936782008469,182,216,34
FGF20->FGFR2,0.2663923867722553,1.465936782008469,182,216,34
FGF22->FGFR2,0.2663923867722553,1.465936782008469,182,216,34
FGF23->FGFR2,0.2663923867722553,1.465936782008469,182,216,34
FGF5->FGFR2,0.2663923867722553,1.465936782008469,182,216,34
FGF9->FGFR2,0.2663923867722553,1.465936782008469,182,216,34
PF4->FGFR2,0.2663923867722553,1.465936782008469,182,216,34
SEMA3A->NRP1,0.2664972862597592,0.669854446776815,243.5,164,-79.5
ADM2->RAMP1,0.26683461563701616,1.534847064771387,173,194,21
CCL11->CCR2,0.26747281898864106,1.184333877583928,220.5,164,-56.5
EFNB1->EPHB2,0.26821858622647243,0.7614171999898884,197.5,183,-14.5
RSPO1->ZNRF3,0.2684883144565421,1.5824385048768874,233,179,-54
FGA->TLR4,0.2695341048216572,0.6645139397768393,195.5,181,-14.5
F11->GP1BA,0.2701735028603378,1.2744165184098923,195.5,179,-16.5
CNTF->CNTFR,0.27054080154694293,1.5649291150219258,217,164,-53
FN1->COL13A1,0.270950612191897,0.6729537347288681,180,188,8
FN1->PLAUR,0.270950612191897,0.6729537347288681,180,188,8
FN1->NT5E,0.270950612191897,0.6729537347288681,180,188,8
FN1->SDC2,0.270950612191897,0.6729537347288681,180,188,8
FN1->ITGA2,0.270950612191897,0.6729537347288681,180,188,8
FN1->ITGB6,0.270950612191897,0.6729537347288681,180,188,8
FN1->ITGB8,0.270950612191897,0.6729537347288681,180,188,8
FN1->ITGA4,0.270950612191897,0.6729537347288681,180,188,8
FN1->TNFRSF11B,0.270950612191897,0.6729537347288681,180,188,8
FN1->ITGB7,0.270950612191897,0.6729537347288681,180,188,8
FN1->ITGA8,0.270950612191897,0.6729537347288681,180,188,8
FN1->ITGB3,0.270950612191897,0.6729537347288681,180,188,8
FN1->ITGA9,0.270950612191897,0.6729537347288681,180,188,8
FN1->ITGA2B,0.270950612191897,0.6729537347288681,180,188,8
FN1->TSHR,0.270950612191897,0.6729537347288681,180,188,8
FN1->MAG,0.270950612191897,0.6729537347288681,180,188,8
CCL5->GPR75,0.27164895028208935,1.3526670330778718,192.5,181,-11.5
FN1->ITGAV,0.27258704717506244,0.6735171296307978,180,188,8
LAMA1->RPSA,0.27274694610777594,0.6850690872834971,171.5,202,30.5
MDK->LRP1,0.2727482187271827,1.179783116942821,161,194,33
RELN->ITGB1,0.2730990187713169,0.7074160468469336,159.5,219,59.5
LCN1->LMBR1L,0.27341573817706555,1.427871139849672,206.5,179,-27.5
IGFBP4->FZD8,0.27467998728217435,1.387142054359206,195.5,179,-16.5
IGFBP4->LRP6,0.27467998728217435,1.387142054359206,195.5,179,-16.5
PTHLH->PTH1R,0.2747902461543429,0.8870729120294716,244,179,-65
JAG2->NOTCH1,0.27521920444668857,1.7573271053417485,214,181,-33
WNT5A->FZD8,0.2756861359367534,0.7511490821397848,187.5,183,-4.5
IL12B->IL12RB1,0.27598492140420383,1.3424185387254968,197,171.5,-25.5
GZMB->CHRM3,0.27706413203041913,1.5433792277341822,224,128,-96
CCL5->ACKR2,0.2770922262228235,1.3488420427987409,188,181,-7
INHBA->ENG,0.27726849719570457,1.1821286935176138,174,216,42
FZD8->CKAP4,0.2776469720411391,1.513676931737572,165.5,194,28.5
C4BPA->LRP1,0.27774346733409383,1.1651875109055192,190,181,-9
GDF9->ACVR2A,0.2785716218836376,1.3123464721824192,192.5,181,-11.5
TNF->TNFRSF21,0.27910475851452976,0.6849755987712776,159,239,80
IL13->IL2RG,0.27929542453293676,1.5051378876829602,179,202,23
IL15->IL2RG,0.27929542453293676,1.5051378876829602,179,202,23
IL7->IL2RG,0.27929542453293676,1.5051378876829602,179,202,23
IL12A->IL12RB1,0.2793524194798487,1.3817848265162573,210.5,179,-31.5
BMP3->ACVR2B,0.2797183585107089,0.7125432228840302,186.5,183,-3.5
CCL5->CCR4,0.2804512606596554,1.3457815445528378,188,181,-7
ROBO1->ROBO1,0.28156212905592215,1.2077038738397836,187.5,183,-4.5
PSEN1->NOTCH3,0.28241979659179484,1.259817008415369,154,202,48
PRND->RPSA,0.283932532487415,0.677413975720909,171.5,202,30.5
OSM->LIFR,0.2848940575852176,1.4067984966491618,239.5,164,-75.5
DKK2->KREMEN1,0.2854937119896739,1.3641065542586182,169.5,197,27.5
WNT2B->FZD7,0.2858197572517127,1.3355716705117406,181,197,16
EFNB2->EPHB1,0.2877324198152801,0.7369567904705894,164,202,38
ICAM1->ITGAM,0.28796476373685465,1.2904836832015467,184.5,183,-1.5
EFNA5->EPHA1,0.28833748878214716,1.6630473311090925,156.5,250,93.5
DLK1->NOTCH3,0.2903817881979913,1.1374527135570394,154,194,40
LTB->TNFRSF1A,0.29090219984836685,1.328383062618102,182,188,6
LPL->LRP2,0.2916952347028504,1.2338830713460653,181,188,7
FGB->ITGA5,0.2923038933525144,0.7929021206660147,233,181,-52
LCN2->LRP2,0.29282234761778436,1.3213528082444232,180,247,67
SLAMF7->SLAMF7,0.2929371551590948,1.3513373231403236,165.5,216,50.5
F12->GP1BA,0.29295456983801704,1.670643984136231,171.5,219,47.5
ADAM15->ITGB3,0.2929825724214761,1.742952466531453,164,239,75
VCAM1->ITGB1,0.29333299360281295,0.7365211881578068,171.5,194,22.5
TGM2->ITGB1,0.2936905739388478,0.6569748760555091,171.5,194,22.5
CD80->CD28,0.2939153684771473,1.2146432702088108,213.5,179,-34.5
CD28->CD80,0.2939153684771473,1.2146432702088108,213.5,179,-34.5
GNAI2->EGFR,0.29399175285023205,1.297599633589895,170,188,18
ADAM15->ITGB1,0.2941698937110756,0.7779891309288374,159.5,219,59.5
IL13->IL13RA2,0.2944077986150129,1.35998592947799,161,219,58
COMP->ITGA5,0.29582091559735835,0.6861913809177842,207,183,-24
MDK->SDC3,0.2962163637387556,1.7528629864988812,162.5,197,34.5
SFTPD->LAIR1,0.29640266980476004,1.1424777177320622,180,194,14
NXPH3->NRXN3,0.2964513227512512,1.2472967954782235,165.5,229,63.5
IL16->GRIN2D,0.29733019169412156,1.0994254272284822,181,194,13
OXT->OXTR,0.2979675565405836,1.493524347136193,171.5,219,47.5
PRG4->TLR4,0.2980810524540001,1.2224265186479115,192.5,181,-11.5
ALCAM->NRP1,0.29826455696462806,0.6817564371422463,248.5,167,-81.5
EFNB2->GRM1,0.29946711283580674,0.7223647903106911,164,202,38
EFNB2->GRM5,0.29946711283580674,0.7223647903106911,164,202,38
COL4A3->CD93,0.3003551296660717,1.1762676933118479,218,164,-54
UCN3->IL10RB,0.300609111681861,1.2662025969044488,160,202,42
LIF->IL6ST,0.3006803400040924,1.5084562167891358,206.5,164,-42.5
UCN->CRHR1,0.3013187102993389,1.3764922589600948,163.5,188,24.5
NODAL->ACVR2A,0.3017390446191873,1.2675819687186973,182,194,12
LAMC2->ITGB1,0.30238728854378993,0.80122049244027,165.5,197,31.5
NTRK3->PTPRD,0.3028320141299219,1.213317167817273,184.5,183,-1.5
LIN7C->HTR2C,0.3028390666600189,0.854833733129424,188,180,-8
ICAM3->CD209,0.3038705579935047,1.2740363793895926,216.5,179,-37.5
CD209->ICAM3,0.3038705579935047,1.2740363793895926,216.5,179,-37.5
F13A1->ITGB1,0.3058002933650804,0.7508337462087029,171.5,194,22.5
NTN4->UNC5A,0.3059840440223991,0.718948753725113,171.5,194,22.5
ICAM1->ITGAL,0.30605910129892233,1.2824488978490631,184.5,183,-1.5
MADCAM1->ITGA4,0.3077413889304601,1.2354372125943334,220.5,179,-41.5
FN1->ITGA5,0.3081652134296353,0.708182034566752,180,188,8
PROS1->TYRO3,0.30973850509820977,1.2587552042504035,233,164,-69
CXCL10->CCR3,0.3102683383866215,0.7826829932115924,192.5,181,-11.5
RBP4->STRA6,0.31110244197087455,1.1204611980278543,171.5,202,30.5
VEGFC->FLT4,0.3119317730222434,1.4157405113231898,191,181,-10
BMP2->BMPR1A,0.31258374261298727,0.7733248540872828,180,194,14
CXCL5->CXCR2,0.3132224991594422,1.3904985948543525,181,188,7
CXCL11->CCR3,0.3164832223023497,0.8286166628397011,215.5,179,-36.5
VWF->TNFRSF11B,0.3176562906936804,1.0506315835482183,182,188,6
GDF5->ROR2,0.31816591180904263,1.2642553833024794,159.5,216,56.5
PF4->CXCR3,0.3188360900324152,1.1820867324013968,181,197,16
WNT7A->FZD1,0.3190066418949524,0.8256425867239511,180.5,183,2.5
CD58->CD2,0.31989610012540903,1.3375152380258941,180,194,14
SEMA3A->PLXNA4,0.3201099065323133,0.7659255397529068,233,179,-54
KISS1->KISS1R,0.3204521930793611,0.8767481060238023,181,194,13
ICAM2->ITGAL,0.3205640754147724,1.2436695073403574,191,179,-12
FGF19->FGFR4,0.32274939967802574,1.4210059668153627,173,239,66
C1QB->LRP1,0.323542134635075,1.1020739633953909,180,194,14
HCRT->HCRTR1,0.3273747870401803,1.429535366006897,181,194,13
SNCA->LAG3,0.3275887284269523,1.333780847842592,199.5,179,-20.5
DLK1->NOTCH2,0.3307921446871782,1.1332796511424275,165.5,194,28.5
RAET1L->KLRK1,0.33088162728177295,1.2980124177895187,214,181,-33
FGF1->NRP1,0.33099744664302033,0.6679975074226046,239.5,179,-60.5
HSP90AA1->CFTR,0.331692143029238,0.7887068083361634,181,194,13
TNFSF10->TNFRSF10A,0.3329328773743355,0.7224647672173977,182,188,6
SLITRK2->PTPRD,0.33407497803381647,1.2211681471590952,174,194,20
ADM2->CALCR,0.3344033451398438,1.3912990950867952,180,194,14
CCL8->CCR2,0.33452198948680734,1.1331307886739534,239.5,164,-75.5
F8->LDLR,0.3349692807956993,1.3642501439766874,164,202,38
CD52->SIGLEC10,0.335355640069809,1.2704146082737646,190,181,-9
IL13->IL13RA1,0.3364334096744266,1.3607532491359289,159,240,81
EFNA3->EPHA8,0.33842356995278966,0.8936542995808789,162.5,219,56.5
CD200->CD200R1,0.33845178491561545,1.143924898531997,218,164,-54
CD200R1->CD200,0.33845178491561545,1.143924898531997,218,164,-54
LAMA1->ITGA1,0.3411116860467377,1.1738341037761082,182,188,6
EFEMP1->EGFR,0.3413972469009896,0.6671385037074322,217.5,179,-38.5
C3->CD46,0.34233053887310383,1.1894751731918027,195.5,179,-16.5
GDF5->BMPR1A,0.34242710453894143,1.552960011559919,180,194,14
WNT5A->ROR1,0.34265294449547545,0.7769094897680132,180,188,8
BMP6->ACVR2A,0.3439884703764021,1.202110576271923,180,194,14
MDK->ALK,0.3447625719597017,1.4286058191106255,156.5,247,90.5
DKK2->KREMEN2,0.34481576338932995,1.2000794912326351,159.5,194,34.5
VEGFA->NRP1,0.3454062293783823,0.9364900526392048,224,181,-43
L1CAM->ERBB3,0.34600772185708506,0.7756786069682732,162.5,239,76.5
EPHA4->EFNB1,0.34613039207715746,0.7967844064356836,179,194,15
EFNB1->EPHA4,0.34613039207715746,0.7967844064356836,179,194,15
NTN1->UNC5C,0.3477764907781249,1.352541450733316,157.5,239,81.5
CXADR->CXADR,0.3490353525413685,1.3244967841541946,173,194,21
IL18->IL18RAP,0.35003194165339124,0.8740027182576389,191,181,-10
CXCL12->CXCR3,0.3503371811993615,1.2109532118274766,239.5,160,-79.5
SCT->VIPR1,0.35038118385226547,1.2536495199346098,171.5,219,47.5
LAMA1->ITGB8,0.3534886066970915,0.8132436298734351,173,188,15
NTF4->NTRK2,0.3535437252612744,1.1402506976471025,195.5,179,-16.5
SEMA4D->ERBB2,0.35452524563304766,1.3867906611837013,160,247,87
GDF5->ACVR2B,0.3548041869214261,0.7294602602789546,160.5,202,41.5
FGF19->FGFR2,0.3573231979365391,1.4069250186857096,182,188,6
FAT4->DCHS1,0.35777317026514566,1.260490004530039,165.5,216,50.5
DAG1->LAMA4,0.3579245922697195,1.283545546491985,179,194,15
CCL14->CCR3,0.3581077382133292,1.2719942632337973,239.5,160,-79.5
WNT2->FZD8,0.3595608204199867,1.3036735914809858,195.5,181,-14.5
DLL1->NOTCH4,0.3598619243419028,1.3638492349442544,222,179,-43
SAA1->FPR2,0.3599132034730247,1.1723856429986554,208,179,-29
POMC->MC2R,0.3599491568014598,1.297247954924204,194,181,-13
SEMA4D->CD72,0.3604560524428191,1.035108853984591,182,188,6
EFNA5->EPHA7,0.3607087738524204,0.8152611453598131,160.5,239,78.5
LIF->LIFR,0.3629334062042683,1.460841772444696,229.5,161,-68.5
COL2A1->TNFRSF10A,0.3631525421851358,1.2493878390347373,136,277,141
INHBA->ACVR2B,0.36401724838977834,0.6503270484901368,159.5,194,34.5
NODAL->ACVR1B,0.364673933850871,1.3840218556155668,180,239,59
OMG->RTN4RL1,0.36691308152190816,1.2806283920686061,184.5,183,-1.5
CSF2->SDC2,0.36846888205563866,1.3316395652692943,192.5,181,-11.5
WNT7B->LRP5,0.369568722526073,0.8120539076907735,197.5,183,-14.5
FGB->ITGAM,0.3706201499639119,1.1857884463997495,199.5,160,-39.5
ARF1->INSR,0.3710000504230766,1.6833121778758,179,240,61
VEGFA->NRP2,0.37158005018269913,0.8617361911806982,179,194,15
SLIT2->ROBO2,0.3717012820103863,1.0562156699642054,174,194,20
AGT->LRP2,0.371729696801296,1.1684511720331405,213,181,-32
MMP1->ITGA2,0.3723151074732479,1.3731950500805032,180,188,8
RTN4->CNTNAP1,0.37255092918800603,0.9668102384632393,215,181,-34
DKK2->LRP6,0.3728616256155237,1.1370125147464607,182,194,12
FGF2->FGFR4,0.3731070902715341,1.437485899148606,191,181,-10
SLIT2->ROBO4,0.37456990450061045,1.1099425002276941,191,181,-10
SLIT3->ROBO1,0.37498158277421034,1.1580835085953414,195.5,179,-16.5
HBEGF->ERBB2,0.3750644027018296,1.4942836809913373,164,250,86
APOE->SORL1,0.3753024419965014,1.19893888253861,180,188,8
FGA->ITGAM,0.3754247745143676,0.7886894821808073,195.5,181,-14.5
BGN->TLR2,0.3760915168303889,1.2242230091365323,187.5,183,-4.5
BGN->TLR4,0.3760915168303889,1.2242230091365323,187.5,183,-4.5
SERPINE2->LRP1,0.3764064200578542,1.134653617903393,190,181,-9
GNAS->VIPR1,0.3766711862113561,0.6027551195696472,173,202,29
CXCL13->CCR10,0.3777478536612573,1.3052494771670253,182,194,12
CCL14->ACKR2,0.37809975275880203,1.260610694262252,239.5,160,-79.5
LAMB1->ITGB1,0.37828043255018073,0.7306449305727403,180,188,8
PTMA->VIPR1,0.37934889573518393,0.9587809734255337,185.5,181,-4.5
THBS2->CD47,0.3809301179767086,0.7042767245793932,171.5,194,22.5
TFPI->VLDLR,0.3811291983977596,0.7800343755351926,231,167,-64
PDGFB->LRP1,0.38119887561922206,1.1464515065504706,190,181,-9
BSG->SLC16A1,0.3822919875497114,1.4831250870839254,171.5,219,47.5
PDGFA->PDGFRA,0.38354207238618265,0.6167747591701854,195.5,179,-16.5
INHBB->ACVR1B,0.3841092416223877,1.370594229447831,181,202,21
ANGPTL2->ITGB1,0.3841832111284256,0.8182828881868546,156.5,219,62.5
L1CAM->PTPRZ1,0.38498083381080406,0.8878303589822798,217.5,181,-36.5
PTPRZ1->L1CAM,0.38498083381080406,0.8878303589822798,217.5,181,-36.5
CADM1->CADM1,0.38518736448818236,1.155715633690511,191,181,-10
DKK1->LRP6,0.3852563750042638,0.670729906293782,165.5,194,28.5
TIMP1->CD63,0.3852651328957224,1.1693388340863198,173,202,29
ADAM12->ITGB1,0.3863850331667683,0.752944344659961,161,216,55
WNT5A->FZD4,0.3869833306077306,0.757480602837393,199.5,179,-20.5
COL9A3->MAG,0.38747908581932644,1.262382459896739,195.5,181,-14.5
MDK->SDC4,0.3878685456449176,0.7823729507947975,159.5,202,42.5
ADAM9->ITGA6,0.38829211255160034,0.9282905439407064,179,194,15
CNTN1->NOTCH2,0.3894660870181301,1.089725805667979,165.5,197,31.5
CCL27->CCR10,0.39024592288110227,1.2177600018929695,194,179,-15
LGALS3BP->ITGB1,0.390341095594155,0.7373722805748428,180,188,8
GIP->GIPR,0.3909197360982233,1.5874743705777494,181,188,7
CXCL10->CXCR3,0.3909549733122345,0.8034078376938028,175,194,19
MCAM->MCAM,0.39175629986634386,1.29327507898481,215,181,-34
ENAM->CD63,0.3920295740938444,1.2918429098351385,171.5,194,22.5
INHBA->ACVR1,0.3931159289521028,0.6845071496092467,161,194,33
RLN1->RXFP1,0.39412856584519274,0.7423133730020692,192.5,181,-11.5
BMP6->ACVR1,0.39430521314491473,1.1617787852580732,161,202,41
CADM3->CADM1,0.39459267358105643,1.2318432771739816,195.5,181,-14.5
CADM1->CADM3,0.39459267358105643,1.2318432771739816,195.5,181,-14.5
EFNA4->EPHA4,0.3946409924527554,1.3769173344294543,160,249,89
CFH->ITGAM,0.39516754871705917,1.196452249416157,226,161,-65
WNT3A->FZD2,0.3954253767732627,0.7905847848533606,165.5,194,28.5
CEL->CXCR4,0.39543814775998853,1.2007481120895018,191,181,-10
DKK2->LRP5,0.3964503762110896,1.4759454363799145,179,191,12
CXCL12->ACKR3,0.39650548328218205,1.1862851756393296,239.5,160,-79.5
BMP8A->BMPR2,0.3975534929622111,1.0783026958700643,180,194,14
NTN1->UNC5B,0.3977215959372671,0.7689484695209569,167,194,27
ZG16B->TLR5,0.3979146751545415,1.4203258410086885,160.5,247,86.5
IL1A->IL1RAP,0.3982773148427631,0.7684233265775386,202,181,-21
IFNG->IFNGR1,0.3992859387029455,1.194625762794493,172.5,188,15.5
THBS1->ITGB1,0.399366739132742,0.7003113656917361,199.5,181,-18.5
CLEC11A->ITGA11,0.3994144800956696,0.7763523368291176,187.5,183,-4.5
FASLG->FAS,0.39943917849734845,1.4430506589382173,174,194,20
MDK->PTPRZ1,0.400482878162326,1.3916304959984873,161,239,78
BMP2->RGMB,0.4006178830436441,0.833212348106091,171.5,216,44.5
CCL4->CCR1,0.4010716138460053,1.1338808471544926,192.5,181,-11.5
EFNB3->EPHB2,0.4037520437235298,0.722963160623382,160,216,56
CDH1->ITGAE,0.404077196964034,1.3867617853082177,160,219,59
CDH1->ITGB7,0.404077196964034,1.3867617853082177,160,219,59
CDH1->KLRG1,0.404077196964034,1.3867617853082177,160,219,59
LEP->LEPR,0.4046003685168418,1.278807821136195,220.5,164,-56.5
LTB->LTBR,0.4056998801843159,0.7839782932005839,180,194,14
DSC2->DSG4,0.40573567716777625,0.8390429889311541,171.5,188,16.5
IFNE->IFNAR2,0.4069009422414619,1.3014185022489941,165.5,216,50.5
FGF13->SCN5A,0.4070316246441339,0.9332924012817039,179,191,12
CXCL13->ACKR4,0.4073836815023426,1.2887942581222869,182,194,12
CXCL13->CXCR5,0.4073836815023426,1.2887942581222869,182,194,12
DKK1->KREMEN2,0.40758421012041435,0.7769461230794652,222.5,181,-41.5
CALR->SCARF1,0.40764277043102115,0.8384315652694492,187.5,183,-4.5
FNDC5->ITGB5,0.4098898505240747,0.6709480366520147,171.5,194,22.5
WNT5A->FZD5,0.4099703230131475,0.8489975837843666,164,197,33
IL17C->IL17RA,0.41091514459712264,1.1483493709777193,211.5,181,-30.5
BGN->FGFR3,0.41169362159462297,1.20500561115433,195.5,181,-14.5
LAMB1->ITGA6,0.4117737637850447,0.8395316224428838,192.5,181,-11.5
GDF7->ACVR2A,0.4129359200181413,1.2168855108642374,185.5,181,-4.5
INHBC->ACVR2A,0.4129359200181413,1.2168855108642374,185.5,181,-4.5
LTB->CD40,0.41340753569107724,1.1508242092008591,175,188,13
IL1B->IL1RAP,0.4134824462318675,0.7307891524148563,185.5,181,-4.5
POSTN->PTK7,0.41355397590232745,1.2614825769910423,180,194,14
SHH->HHIP,0.4146864574919614,1.5597002316984774,171.5,239,67.5
TNFSF10->TNFRSF10C,0.4148014840669446,0.7648233859571609,182,188,6
VIP->ADCYAP1R1,0.4153007481514909,1.4501265830719237,239,160,-79
MICA->KLRK1,0.4153025450878628,1.3512455726627206,156.5,219,62.5
FGF7->FGFR3,0.415796175927028,1.1732224690874273,199.5,158,-41.5
PDGFD->PDGFRB,0.4174776078582928,1.172946391202765,180,188,8
EDA->EDA2R,0.4176149699055888,1.1030334027903663,184.5,183,-1.5
LAMA2->ITGB1,0.41889181222922356,0.7773804079320695,161,216,55
TGFA->ERBB4,0.4208816227471801,0.8299709636554014,162.5,194,31.5
CXCL13->CXCR3,0.42149898898482396,1.2501524911467625,174,202,28
PLG->PLGRKT,0.42428784998131375,1.2944365275024479,208,181,-27
LPL->LRP1,0.42459111526896076,1.078677311336752,182,188,6
IGF2->IGF1R,0.42469683928033397,1.253572648425799,195.5,181,-14.5
CCL15->CCR3,0.4250028599946747,1.2753105410434162,181,194,13
SEMA3C->NRP2,0.4261597156949891,0.8209937205246005,164,194,30
COL2A1->ITGA2,0.42690366927423506,0.7209573695042615,159,250,91
HLA-G->KLRC1,0.4282114625093266,0.804183864086362,182,188,6
PROS1->MERTK,0.42859483159450673,1.1312774890936141,218,179,-39
C3->CD19,0.4292861093987361,1.190267123076958,219,165.5,-53.5
WNT5B->FZD8,0.42974170581573257,1.2135825729770302,173,194,21
EFNB1->EPHB3,0.4308286023649981,0.8689199165765185,191.5,183,-8.5
CNTN2->CNTNAP2,0.4313491616289723,0.7913739045061725,165.5,202,36.5
CX3CL1->ITGB3,0.43166701045419675,0.7576816965132602,189,183,-6
PLAU->PLAUR,0.4324695364035225,0.9466483035955493,224.5,179,-45.5
CNTN2->NRCAM,0.433921594744762,1.0720568130729553,191,179,-12
DSC1->DSG4,0.4345274416309425,1.320588629716819,165.5,194,28.5
OMG->RTN4R,0.4349161853946495,1.5116427806023691,162.5,219,56.5
PLA2G2A->ITGB1,0.4356989607668348,0.8242508974022492,180,194,14
TNFSF14->LTBR,0.436310121282266,0.8721886238580717,180,194,14
ADAM23->ITGA5,0.43934410208360886,0.8329578318245869,233,181,-52
CCL3L1->CCR1,0.4394331005671611,1.114165370343655,199.5,179,-20.5
CRTAM->CADM1,0.44090003909188247,1.1578692756397744,195.5,181,-14.5
CADM1->CRTAM,0.44090003909188247,1.1578692756397744,195.5,181,-14.5
CGN->F11R,0.4415139536688595,1.3994295284232807,160.5,240,79.5
GDF6->BMPR1A,0.44158848540655027,0.8108013993185824,188.5,181,-7.5
ZP3->MERTK,0.44197797741939526,1.1395965267878725,160,197,37
NRG2->ERBB4,0.44237117105547363,1.148105948266639,199.5,164,-35.5
LTA->LTBR,0.4451923740205447,0.9009129640893825,180,194,14
VWF->GP1BA,0.4452046362507692,0.9984224304753039,184.5,183,-1.5
VWF->ITGA2B,0.4452046362507692,0.9984224304753039,184.5,183,-1.5
IL11->IL11RA,0.44691188135618143,1.5355702945052134,297.5,160,-137.5
TNFSF15->TNFRSF25,0.44723449360428313,1.250876817545924,181,194,13
IL1A->IL1R1,0.44958405391864675,1.178681545842607,233,179,-54
APP->FPR2,0.44995945878131804,1.3844629743840786,160,216,56
ADAM15->ITGA5,0.45069079567415826,0.9201230827876468,181,188,7
HMGB1->THBD,0.45143626510289747,0.7799288682863563,229.5,164,-65.5
LAMC2->ITGB4,0.4530933840590301,0.9900934312588956,162.5,197,34.5
PTPRC->MRC1,0.4530961174082462,1.047725937257837,218,160,-58
MRC1->PTPRC,0.4530961174082462,1.047725937257837,218,160,-58
TNFSF12->CD163,0.45549758698365983,1.077130149469336,195.5,181,-14.5
CD86->CD28,0.4576035254516977,1.1724424830906617,199.5,179,-20.5
CD28->CD86,0.4576035254516977,1.1724424830906617,199.5,179,-20.5
DKK4->KREMEN1,0.45787211966782937,1.247553333342114,180,194,14
ADAM17->ITGA5,0.4580602264823359,0.8388696196085746,233,181,-52
CXCL1->CXCR2,0.45875256229292605,1.2178468810014604,180,188,8
INHBA->ACVR1C,0.45950373242429,0.694434332089044,167,194,27
WNT5A->MCAM,0.4598328341469059,0.7804050258434301,195.5,181,-14.5
FGF19->FGFR1,0.4601301150256536,0.7374599973655278,233,179,-54
GZMB->IGF2R,0.4602104060037594,1.132499616265347,164,194,30
CDH1->PTPRM,0.46045720649451605,1.4118111886976252,160.5,202,41.5
RSPO1->LGR6,0.4626114821169435,0.925148398409836,159.5,239,79.5
L1CAM->EPHB2,0.4629495355248878,0.8847086388792941,179,188,9
CCL5->CCR1,0.4630304879685513,1.2738972784060612,243.5,164,-79.5
PMCH->MCHR1,0.46307103801252103,0.7712016807486046,234,164,-70
PLTP->ABCA1,0.4641945535171643,1.0469459289008747,217.5,179,-38.5
FGF10->FGFRL1,0.46420510174261975,0.8314483692829655,224,179,-45
PLA2G10->PLA2R1,0.46538649989031,1.294859889114516,180,239,59
WNT2->FZD2,0.4661542933466234,0.7551801594125697,187.5,183,-4.5
TGFB1->SDC2,0.46753082020851333,1.0680514504005485,165.5,194,28.5
GDF9->BMPR1A,0.46815117559947017,1.3808726389355026,180,194,14
DEFB1->CCR6,0.46826185024777445,0.7799155178138019,174,188,14
GNAS->ADRB2,0.4685325864190515,0.645321066965894,173,197,24
GNAS->AVPR2,0.4685325864190515,0.645321066965894,173,197,24
GNAS->CRHR1,0.4685325864190515,0.645321066965894,173,197,24
GNAS->GCGR,0.4685325864190515,0.645321066965894,173,197,24
GNAS->TSHR,0.4685325864190515,0.645321066965894,173,197,24
GNAS->PTGDR,0.4685325864190515,0.645321066965894,173,197,24
GNAS->LHCGR,0.4685325864190515,0.645321066965894,173,197,24
COL8A1->ITGA2,0.4695575785480822,0.6819142783339939,160,248,88
COL18A1->KDR,0.4696438745540773,1.2427943906311216,165.5,202,36.5
TGFA->ERBB2,0.4697874719156676,1.3975349102529901,162.5,247,84.5
ZG16B->TLR6,0.4699079092636904,1.425808242539417,171.5,247,75.5
PLAT->LRP1,0.4707301280885934,1.1164280964833737,189,183,-6
PSEN1->NOTCH2,0.4708491135031877,1.0360063699784188,160,233,73
PENK->OGFR,0.4708753239136685,1.408873465408603,182,188,6
CGA->LHCGR,0.47101843874926885,1.3333449291045019,247.5,158,-89.5
COL8A1->ITGA1,0.4721950711826899,1.137557776981747,154,229,75
THBS2->ITGA6,0.47245751301070515,0.7320803499047133,154,219,65
THBS1->SDC4,0.47296068302061756,1.1435108429216667,174,188,14
CX3CL1->CX3CR1,0.47504757598409453,0.8460024231076666,180,188,8
BTC->ERBB3,0.4764493170060996,0.8348566127508614,162.5,247,84.5
EGF->ERBB3,0.4764493170060996,0.8348566127508614,162.5,247,84.5
NRG2->ERBB3,0.4764493170060996,0.8348566127508614,162.5,247,84.5
NRG1->ERBB3,0.4764493170060996,0.8348566127508614,162.5,247,84.5
EDN2->KEL,0.4767980262577286,0.9415518125146415,173,202,29
CEACAM1->CD209,0.476992624852855,1.2683619416780414,179,197,18
C3->ITGB2,0.47784747789638005,1.1653804763744042,208,167,-41
GNAI2->IGF1R,0.4780118213065859,1.1099160952794165,180,188,8
PRG4->TLR2,0.4789953798286688,1.1631404106969747,210.5,183,-27.5
VCAN->EGFR,0.4805087428450261,0.6839133228413237,189,183,-6
VCAN->TLR2,0.4805087428450261,0.6839133228413237,189,183,-6
PDCD1LG2->RGMB,0.48104936064673476,1.1439469344970146,182,216,34
WNT16->FZD2,0.4811947597781824,0.8495423464355053,165.5,194,28.5
