LR,cell_type_pair,Edge_average_expression_weight,Patient
FGF9->FGFR4,CAF->TAM,7.994282338370365e-5,P07
FGF9->FGFR4,TAM->CAF,3.302484119254295e-5,P07
FGF9->FGFR4,TAM->ETC,7.858725338501045e-4,P07
FGF9->FGFR4,TAM->TAM,1.487379118784815e-5,P07
WNT1->FZD8,NA,NA,NA
BDNF->SORT1,NA,NA,NA
RSPO3->FZD8,CAF->CAF,0.01842572327876168,P07
RSPO3->FZD8,CAF->Endo,0.03610668191890037,P07
RSPO3->FZD8,CAF->TAM,0.001950769942275493,P07
RSPO3->FZD8,ETC->CAF,0.003246281224568319,P07
RSPO3->FZD8,ETC->Endo,0.006361348307552789,P07
RSPO3->FZD8,ETC->TAM,3.436905971751222e-4,P07
RSPO3->FZD8,Endo->CAF,0.01802734817409048,P07
RSPO3->FZD8,Endo->Endo,0.03532603396434483,P07
RSPO3->FZD8,Endo->TAM,0.001908593134983526,P07
RSPO3->FZD8,TAM->CAF,1.92143152417266e-4,P07
RSPO3->FZD8,TAM->Endo,3.765199109020413e-4,P07
RSPO3->FZD8,TAM->TAM,2.034259826216449e-5,P07
IHH->BOC,ETC->CAF,0.01500395798706213,P07
IHH->BOC,ETC->DC,0.001143703850758034,P07
IHH->BOC,ETC->ETC,4.701994283590926e-4,P07
IHH->BOC,ETC->TAM,9.707077738503295e-5,P07
IHH->BOC,TAM->CAF,0.001068108981152586,P07
IHH->BOC,TAM->DC,8.14185400830124e-5,P07
IHH->BOC,TAM->ETC,3.347278316802974e-5,P07
IHH->BOC,TAM->TAM,6.910321211364484e-6,P07
SHH->BOC,ETC->CAF,0.03195638747641365,P07
SHH->BOC,ETC->DC,0.002435933467995969,P07
SHH->BOC,ETC->ETC,0.00100146075700746,P07
SHH->BOC,ETC->TAM,2.067475380448063e-4,P07
SHH->BOC,TIL->CAF,0.008538963293769125,P07
SHH->BOC,TIL->DC,6.508979303318818e-4,P07
SHH->BOC,TIL->ETC,2.675971009097502e-4,P07
SHH->BOC,TIL->TAM,5.524434323950884e-5,P07
SEMA6A->PLXNA4,CAF->CAF,2.20855791873161e-4,P07
SEMA6A->PLXNA4,CAF->DC,4.985286507412319e-4,P07
SEMA6A->PLXNA4,CAF->ETC,3.30227141457734e-5,P07
SEMA6A->PLXNA4,CAF->TIL,1.017551295579131e-4,P07
SEMA6A->PLXNA4,ETC->CAF,0.005867579414185977,P07
SEMA6A->PLXNA4,ETC->DC,0.01324464449703497,P07
SEMA6A->PLXNA4,ETC->ETC,8.773299358776503e-4,P07
SEMA6A->PLXNA4,ETC->TIL,0.002703376254785888,P07
SEMA6A->PLXNA4,TAM->CAF,1.667445839033255e-4,P07
SEMA6A->PLXNA4,TAM->DC,3.763856574767727e-4,P07
SEMA6A->PLXNA4,TAM->ETC,2.493191907214181e-5,P07
SEMA6A->PLXNA4,TAM->TIL,7.682441376908746e-5,P07
SHH->SMO,ETC->CAF,0.01587950782804394,P07
SHH->SMO,ETC->DC,0.003030032200890459,P07
SHH->SMO,ETC->ETC,0.003021636427366193,P07
SHH->SMO,ETC->TAM,4.053680027301613e-4,P07
SHH->SMO,TIL->CAF,0.004243112102920466,P07
SHH->SMO,TIL->DC,8.096451378128608e-4,P07
SHH->SMO,TIL->ETC,8.074017302312179e-4,P07
SHH->SMO,TIL->TAM,1.083170774023239e-4,P07
NRTN->GFRA1,CAF->CAF,0.001283638331882326,P07
NRTN->GFRA1,ETC->CAF,6.651423293104022e-4,P07
NRTN->GFRA1,TAM->CAF,1.127033827758874e-4,P07
NTS->SORT1,NA,NA,NA
SHH->PTCH1,ETC->CAF,0.004203206652041029,P07
SHH->PTCH1,ETC->ETC,0.004910885350711162,P07
SHH->PTCH1,TIL->CAF,0.001123125301456399,P07
SHH->PTCH1,TIL->ETC,0.001312221845494321,P07
ICOSLG->CTLA4,CAF->ETC,0.001059218547741791,P07
ICOSLG->CTLA4,CAF->TAM,0.001342868795541061,P07
ICOSLG->CTLA4,CAF->TIL,0.02430785506890176,P07
ICOSLG->CTLA4,DC->ETC,0.006153758472511012,P07
ICOSLG->CTLA4,DC->TAM,0.007801685729209803,P07
ICOSLG->CTLA4,DC->TIL,0.1412217236921806,P07
ICOSLG->CTLA4,ETC->ETC,0.001343989996779615,P07
ICOSLG->CTLA4,ETC->TAM,0.001703899758970836,P07
ICOSLG->CTLA4,ETC->TIL,0.03084303435341333,P07
ICOSLG->CTLA4,TAM->ETC,0.006378777403019466,P07
ICOSLG->CTLA4,TAM->TAM,0.008086962927980577,P07
ICOSLG->CTLA4,TAM->TIL,0.1463856509687752,P07
ICOSLG->CTLA4,TIL->ETC,0.002488759058089453,P07
ICOSLG->CTLA4,TIL->TAM,0.003155228810762099,P07
ICOSLG->CTLA4,TIL->TIL,0.05711417593133223,P07
SHH->PTCH2,ETC->CAF,0.005234536711476092,P07
SHH->PTCH2,ETC->DC,0.002755844920908116,P07
SHH->PTCH2,ETC->ETC,0.001172051556387503,P07
SHH->PTCH2,ETC->TAM,0.00186454074848204,P07
SHH->PTCH2,TIL->CAF,0.001398703682391247,P07
SHH->PTCH2,TIL->DC,7.363804385061675e-4,P07
SHH->PTCH2,TIL->ETC,3.131801185532827e-4,P07
SHH->PTCH2,TIL->TAM,4.982179234988966e-4,P07
FGF1->FGFR4,CAF->CAF,0.003398843067638743,P07
FGF1->FGFR4,CAF->ETC,0.08088025005635,P07
FGF1->FGFR4,CAF->TAM,0.00153077744639508,P07
FGF1->FGFR4,ETC->CAF,5.861452199485425e-4,P07
FGF1->FGFR4,ETC->ETC,0.01394814971310445,P07
FGF1->FGFR4,ETC->TAM,2.639892060779547e-4,P07
FGF1->FGFR4,TAM->CAF,2.0506491131969e-5,P07
FGF1->FGFR4,TAM->ETC,4.879807915592361e-4,P07
FGF1->FGFR4,TAM->TAM,9.235752726684974e-6,P07
RSPO2->LGR5,NA,NA,NA
CXCL14->CXCR4,CAF->CAF,0.3083099387583654,P07
CXCL14->CXCR4,CAF->DC,0.9398416780471112,P07
CXCL14->CXCR4,CAF->ETC,0.316860497964202,P07
CXCL14->CXCR4,CAF->Endo,0.2303434326380696,P07
CXCL14->CXCR4,CAF->TAM,1.002058323435937,P07
CXCL14->CXCR4,CAF->TIL,1.208331031874186,P07
CXCL14->CXCR4,DC->CAF,0.0496166226842069,P07
CXCL14->CXCR4,DC->DC,0.1512496486825957,P07
CXCL14->CXCR4,DC->ETC,0.05099267261488223,P07
CXCL14->CXCR4,DC->Endo,0.03706939591702677,P07
CXCL14->CXCR4,DC->TAM,0.1612622348203195,P07
CXCL14->CXCR4,DC->TIL,0.1944579053389116,P07
CXCL14->CXCR4,ETC->CAF,0.04884039358718019,P07
CXCL14->CXCR4,ETC->DC,0.1488834179342891,P07
CXCL14->CXCR4,ETC->ETC,0.05019491585358966,P07
CXCL14->CXCR4,ETC->Endo,0.03648946237533575,P07
CXCL14->CXCR4,ETC->TAM,0.1587393617961761,P07
CXCL14->CXCR4,ETC->TIL,0.1914157014139965,P07
CXCL14->CXCR4,Endo->CAF,0.0447981474828832,P07
CXCL14->CXCR4,Endo->DC,0.1365611704678545,P07
CXCL14->CXCR4,Endo->ETC,0.04604056352015667,P07
CXCL14->CXCR4,Endo->Endo,0.03346943374122358,P07
CXCL14->CXCR4,Endo->TAM,0.145601393002501,P07
CXCL14->CXCR4,Endo->TIL,0.175573294821575,P07
CXCL14->CXCR4,TAM->CAF,0.03262794936318767,P07
CXCL14->CXCR4,TAM->DC,0.09946194665092492,P07
CXCL14->CXCR4,TAM->ETC,0.03353284141408464,P07
CXCL14->CXCR4,TAM->Endo,0.02437687830150705,P07
CXCL14->CXCR4,TAM->TAM,0.1060462350571608,P07
CXCL14->CXCR4,TAM->TIL,0.1278757469860823,P07
CXCL14->CXCR4,TIL->CAF,0.01397464315823969,P07
CXCL14->CXCR4,TIL->DC,0.04259983355983592,P07
CXCL14->CXCR4,TIL->ETC,0.01436221098750327,P07
CXCL14->CXCR4,TIL->Endo,0.01044068604445436,P07
CXCL14->CXCR4,TIL->TAM,0.04541990293973679,P07
CXCL14->CXCR4,TIL->TIL,0.05476954474926453,P07
RSPO1->LGR5,CAF->CAF,0.001881021332887339,P07
RSPO1->LGR5,CAF->ETC,4.797540020188852e-4,P07
RSPO1->LGR5,ETC->CAF,3.553513233156526e-4,P07
RSPO1->LGR5,ETC->ETC,9.063226264515833e-5,P07
ZG16B->CXCR4,CAF->CAF,0.004007484899504148,P07
ZG16B->CXCR4,CAF->DC,0.01221628257547128,P07
ZG16B->CXCR4,CAF->ETC,0.004118627073634844,P07
ZG16B->CXCR4,CAF->Endo,0.002994057965547723,P07
ZG16B->CXCR4,CAF->TAM,0.01302498912543733,P07
ZG16B->CXCR4,CAF->TIL,0.01570617017193604,P07
ZG16B->CXCR4,ETC->CAF,0.250416216335924,P07
ZG16B->CXCR4,ETC->DC,0.7633603960974399,P07
ZG16B->CXCR4,ETC->ETC,0.2573611714434532,P07
ZG16B->CXCR4,ETC->Endo,0.1870900791954735,P07
ZG16B->CXCR4,ETC->TAM,0.8138941446821534,P07
ZG16B->CXCR4,ETC->TIL,0.9814334442210919,P07
ZG16B->CXCR4,TAM->CAF,0.03812759280294992,P07
ZG16B->CXCR4,TAM->DC,0.1162268752805463,P07
ZG16B->CXCR4,TAM->ETC,0.03918501002715806,P07
ZG16B->CXCR4,TAM->Endo,0.02848575248604355,P07
ZG16B->CXCR4,TAM->TAM,0.1239209863770097,P07
ZG16B->CXCR4,TAM->TIL,0.149429998072734,P07
ZG16B->CXCR4,TIL->CAF,0.09267210689032368,P07
ZG16B->CXCR4,TIL->DC,0.2824985428582776,P07
ZG16B->CXCR4,TIL->ETC,0.09524224244899719,P07
ZG16B->CXCR4,TIL->Endo,0.06923685722518752,P07
ZG16B->CXCR4,TIL->TAM,0.3011996837785172,P07
ZG16B->CXCR4,TIL->TIL,0.3632013388725093,P07
IHH->PTCH1,ETC->CAF,0.001973462615719955,P07
IHH->PTCH1,ETC->ETC,0.002305727377217868,P07
IHH->PTCH1,TAM->CAF,1.404878063266353e-4,P07
IHH->PTCH1,TAM->ETC,1.641412300553919e-4,P07
ANGPT1->TEK,CAF->CAF,0.008569679950815794,P07
ANGPT1->TEK,CAF->ETC,0.001232324879659028,P07
ANGPT1->TEK,CAF->Endo,0.153368301564206,P07
ANGPT1->TEK,TAM->CAF,2.29886352488054e-4,P07
ANGPT1->TEK,TAM->ETC,3.305778900624237e-5,P07
ANGPT1->TEK,TAM->Endo,0.004114188585365654,P07
DHH->PTCH1,Endo->CAF,0.007701201078746318,P07
DHH->PTCH1,Endo->ETC,0.008997824444851282,P07
SHH->LRP2,NA,NA,NA
FGF18->FGFR4,CAF->CAF,0.001420957372281932,P07
FGF18->FGFR4,CAF->ETC,0.03381367874375543,P07
FGF18->FGFR4,CAF->TAM,6.399735011269997e-4,P07
FGF18->FGFR4,DC->CAF,8.336567412885128e-4,P07
FGF18->FGFR4,DC->ETC,0.01983803440016414,P07
FGF18->FGFR4,DC->TAM,3.754639188111264e-4,P07
FGF18->FGFR4,ETC->CAF,0.001163264968640257,P07
FGF18->FGFR4,ETC->ETC,0.02768152564654282,P07
FGF18->FGFR4,ETC->TAM,5.239135031359595e-4,P07
FGF18->FGFR4,TAM->CAF,6.153114809332597e-4,P07
FGF18->FGFR4,TAM->ETC,0.01464220190519096,P07
FGF18->FGFR4,TAM->TAM,2.771251625262456e-4,P07
SLIT3->ROBO2,CAF->CAF,0.02689058215895946,P07
SLIT3->ROBO2,CAF->ETC,0.002267470528850494,P07
SLIT3->ROBO2,CAF->TIL,0.004970303328883359,P07
SLIT3->ROBO2,Endo->CAF,0.006818353795413512,P07
SLIT3->ROBO2,Endo->ETC,5.74937953926926e-4,P07
SLIT3->ROBO2,Endo->TIL,0.001260266005641569,P07
SLIT3->ROBO2,TAM->CAF,1.444222833796078e-4,P07
SLIT3->ROBO2,TAM->ETC,1.217799113967665e-5,P07
SLIT3->ROBO2,TAM->TIL,2.669419916621012e-5,P07
RGMB->NEO1,CAF->CAF,0.06886899596145472,P07
RGMB->NEO1,CAF->DC,0.007161242234289929,P07
RGMB->NEO1,CAF->ETC,0.0316377629686025,P07
RGMB->NEO1,CAF->TAM,3.97785548364741e-4,P07
RGMB->NEO1,ETC->CAF,0.03917949546835105,P07
RGMB->NEO1,ETC->DC,0.0040740227695952,P07
RGMB->NEO1,ETC->ETC,0.01799868828566763,P07
RGMB->NEO1,ETC->TAM,2.262997575607853e-4,P07
RGMB->NEO1,Endo->CAF,0.03582717374732319,P07
RGMB->NEO1,Endo->DC,0.003725436478240109,P07
RGMB->NEO1,Endo->ETC,0.01645866351074949,P07
RGMB->NEO1,Endo->TAM,2.069368335704247e-4,P07
RGMB->NEO1,TAM->CAF,0.00631216855548826,P07
RGMB->NEO1,TAM->DC,6.563616532876276e-4,P07
RGMB->NEO1,TAM->ETC,0.00289975031272672,P07
RGMB->NEO1,TAM->TAM,3.645892313604936e-5,P07
ANGPT4->TEK,NA,NA,NA
NTNG2->LRRC4,CAF->Endo,0.009245240430787014,P07
NTNG2->LRRC4,CAF->TAM,6.210109395947131e-4,P07
NTNG2->LRRC4,ETC->Endo,0.001133368657119509,P07
NTNG2->LRRC4,ETC->TAM,7.612937055927596e-5,P07
NTNG2->LRRC4,TAM->Endo,0.001773904323576849,P07
NTNG2->LRRC4,TAM->TAM,1.19154715227001e-4,P07
NTNG2->LRRC4,TIL->Endo,0.004585498738604667,P07
NTNG2->LRRC4,TIL->TAM,3.080119875183004e-4,P07
LRPAP1->SORT1,CAF->CAF,0.2712733081824601,P07
LRPAP1->SORT1,CAF->DC,0.07846290565715158,P07
LRPAP1->SORT1,CAF->ETC,0.2725542158704236,P07
LRPAP1->SORT1,CAF->TAM,0.4733394888965489,P07
LRPAP1->SORT1,CAF->TIL,0.04741648251993522,P07
LRPAP1->SORT1,DC->CAF,0.1495773485041075,P07
LRPAP1->SORT1,DC->DC,0.04326364972196522,P07
LRPAP1->SORT1,DC->ETC,0.15028362800107611,P07
LRPAP1->SORT1,DC->TAM,0.2609945894264472,P07
LRPAP1->SORT1,DC->TIL,0.02614496714860299,P07
LRPAP1->SORT1,ETC->CAF,0.2225463512908937,P07
LRPAP1->SORT1,ETC->DC,0.06436915405601168,P07
LRPAP1->SORT1,ETC->ETC,0.2235971783486926,P07
LRPAP1->SORT1,ETC->TAM,0.388316774995685,P07
LRPAP1->SORT1,ETC->TIL,0.03889938618200667,P07
LRPAP1->SORT1,Endo->CAF,0.2656266986587803,P07
LRPAP1->SORT1,Endo->DC,0.07682968419018268,P07
LRPAP1->SORT1,Endo->ETC,0.2668809439906194,P07
LRPAP1->SORT1,Endo->TAM,0.4634868303956275,P07
LRPAP1->SORT1,Endo->TIL,0.04642949871540854,P07
LRPAP1->SORT1,TAM->CAF,0.2756300881008953,P07
LRPAP1->SORT1,TAM->DC,0.07972305769348546,P07
LRPAP1->SORT1,TAM->ETC,0.2769315677829473,P07
LRPAP1->SORT1,TAM->TAM,0.4809415489504625,P07
LRPAP1->SORT1,TAM->TIL,0.04817801405515998,P07
LRPAP1->SORT1,TIL->CAF,0.1418670862125842,P07
LRPAP1->SORT1,TIL->DC,0.04103353874339159,P07
LRPAP1->SORT1,TIL->ETC,0.1425369591264223,P07
LRPAP1->SORT1,TIL->TAM,0.2475411035793498,P07
LRPAP1->SORT1,TIL->TIL,0.02479727275279375,P07
NLGN1->NRXN3,CAF->CAF,5.694952966275518e-5,P07
NLGN1->NRXN3,CAF->TAM,3.308103649152722e-5,P07
NLGN1->NRXN3,TIL->CAF,1.728535035037701e-4,P07
NLGN1->NRXN3,TIL->TAM,1.004077310376141e-4,P07
CORT->SSTR1,NA,NA,NA
FGF16->FGFR4,NA,NA,NA
FGF17->FGFR4,ETC->CAF,5.107990237105856e-5,P07
FGF17->FGFR4,ETC->ETC,0.001215518102604046,P07
FGF17->FGFR4,ETC->TAM,2.300546419991106e-5,P07
FGF17->FGFR4,TAM->CAF,3.096417798099417e-5,P07
FGF17->FGFR4,TAM->ETC,7.368361551426362e-4,P07
FGF17->FGFR4,TAM->TAM,1.394570574639634e-5,P07
FGF20->FGFR4,ETC->CAF,7.183282487930468e-4,P07
FGF20->FGFR4,ETC->ETC,0.01709363075279732,P07
FGF20->FGFR4,ETC->TAM,3.235220516152834e-4,P07
FGF21->FGFR4,NA,NA,NA
FGF23->FGFR4,TIL->CAF,2.195481579288487e-4,P07
FGF23->FGFR4,TIL->ETC,0.005224457134183777,P07
FGF23->FGFR4,TIL->TAM,9.888051959649581e-5,P07
FGF4->FGFR4,NA,NA,NA
FGF6->FGFR4,NA,NA,NA
FGF8->FGFR4,NA,NA,NA
IHH->PTCH2,ETC->CAF,0.002457686087286603,P07
IHH->PTCH2,ETC->DC,0.001293906623290335,P07
IHH->PTCH2,ETC->ETC,5.502941258203329e-4,P07
IHH->PTCH2,ETC->TAM,8.754272076603791e-4,P07
IHH->PTCH2,TAM->CAF,1.749589398309549e-4,P07
IHH->PTCH2,TAM->DC,9.211124733226696e-5,P07
IHH->PTCH2,TAM->ETC,3.917460303281604e-5,P07
IHH->PTCH2,TAM->TAM,6.232033331829328e-5,P07
FGF3->FGFR4,NA,NA,NA
GHRL->MLNR,NA,NA,NA
FGF5->FGFR4,CAF->CAF,9.251911608488915e-5,P07
FGF5->FGFR4,CAF->ETC,0.002201622462415396,P07
FGF5->FGFR4,CAF->TAM,4.16689365895165e-5,P07
APOE->LRP5,CAF->CAF,0.1960723246283129,P07
APOE->LRP5,CAF->ETC,0.512572786518854,P07
APOE->LRP5,CAF->TAM,0.01447445919734592,P07
APOE->LRP5,DC->CAF,0.2261807988285601,P07
APOE->LRP5,DC->ETC,0.5912824389285304,P07
APOE->LRP5,DC->TAM,0.01669712821568881,P07
APOE->LRP5,ETC->CAF,0.1903505608774251,P07
APOE->LRP5,ETC->ETC,0.4976149366787261,P07
APOE->LRP5,ETC->TAM,0.0140520669188534,P07
APOE->LRP5,Endo->CAF,0.217994402326072,P07
APOE->LRP5,Endo->ETC,0.5698815396696321,P07
APOE->LRP5,Endo->TAM,0.01609279171703617,P07
APOE->LRP5,TAM->CAF,0.2351111248997956,P07
APOE->LRP5,TAM->ETC,0.6146281208218441,P07
APOE->LRP5,TAM->TAM,0.01735638311350332,P07
APOE->LRP5,TIL->CAF,0.2278613902899036,P07
APOE->LRP5,TIL->ETC,0.5956758455450613,P07
APOE->LRP5,TIL->TAM,0.01682119290753524,P07
PROC->TEK,DC->CAF,0.001702380448251009,P07
PROC->TEK,DC->ETC,2.448032823938888e-4,P07
PROC->TEK,DC->Endo,0.03046685517578918,P07
PROC->TEK,ETC->CAF,0.00991179028920658,P07
PROC->TEK,ETC->ETC,0.001425321114143738,P07
PROC->TEK,ETC->Endo,0.1773875396561913,P07
PROC->TEK,TAM->CAF,0.002880458348418465,P07
PROC->TEK,TAM->ETC,4.14211558418785e-4,P07
PROC->TEK,TAM->Endo,0.05155046713049342,P07
LRPAP1->LRP8,CAF->CAF,0.008948107040965568,P07
LRPAP1->LRP8,CAF->DC,0.08416773842634309,P07
LRPAP1->LRP8,CAF->ETC,0.02121508269613816,P07
LRPAP1->LRP8,CAF->Endo,0.2082432772380746,P07
LRPAP1->LRP8,CAF->TAM,0.01619426801401046,P07
LRPAP1->LRP8,CAF->TIL,0.03834443666969847,P07
LRPAP1->LRP8,DC->CAF,0.00493389539238533,P07
LRPAP1->LRP8,DC->DC,0.04640923660256265,P07
LRPAP1->LRP8,DC->ETC,0.01169778124963677,P07
LRPAP1->LRP8,DC->Endo,0.114823229243499,P07
LRPAP1->LRP8,DC->TAM,0.0089293549989493,P07
LRPAP1->LRP8,DC->TIL,0.02114273315485747,P07
LRPAP1->LRP8,ETC->CAF,0.007340820172354872,P07
LRPAP1->LRP8,ETC->DC,0.06904926698719016,P07
LRPAP1->LRP8,ETC->ETC,0.01740436343698261,P07
LRPAP1->LRP8,ETC->Endo,0.1708379709035746,P07
LRPAP1->LRP8,ETC->TAM,0.01328540313269892,P07
LRPAP1->LRP8,ETC->TIL,0.03145688947548984,P07
LRPAP1->LRP8,Endo->CAF,0.008761850358452455,P07
LRPAP1->LRP8,Endo->DC,0.08241576969573317,P07
LRPAP1->LRP8,Endo->ETC,0.02077348640050448,P07
LRPAP1->LRP8,Endo->Endo,0.203908650730317,P07
LRPAP1->LRP8,Endo->TAM,0.01585718100530472,P07
LRPAP1->LRP8,Endo->TIL,0.03754628935940863,P07
LRPAP1->LRP8,TAM->CAF,0.009091817947598028,P07
LRPAP1->LRP8,TAM->DC,0.08551951282321577,P07
LRPAP1->LRP8,TAM->ETC,0.02155580713702679,P07
LRPAP1->LRP8,TAM->Endo,0.2115877645173382,P07
LRPAP1->LRP8,TAM->TAM,0.01645435575411994,P07
LRPAP1->LRP8,TAM->TIL,0.03896026678135062,P07
LRPAP1->LRP8,TIL->CAF,0.004679567929205403,P07
LRPAP1->LRP8,TIL->DC,0.04401698008422158,P07
LRPAP1->LRP8,TIL->ETC,0.01109479582058909,P07
LRPAP1->LRP8,TIL->Endo,0.1089044372373499,P07
LRPAP1->LRP8,TIL->TAM,0.008469073613936423,P07
LRPAP1->LRP8,TIL->TIL,0.02005288887152228,P07
CALCA->RAMP2,NA,NA,NA
RELN->LRP8,ETC->CAF,7.578835563837193e-5,P07
RELN->LRP8,ETC->DC,7.128808879832999e-4,P07
RELN->LRP8,ETC->ETC,1.796867454659873e-4,P07
RELN->LRP8,ETC->Endo,0.001763771430355648,P07
RELN->LRP8,ETC->TAM,1.37161629597191e-4,P07
RELN->LRP8,ETC->TIL,3.247683325391413e-4,P07
CD226->NECTIN2,NA,NA,NA
NECTIN2->CD226,NA,NA,NA
INHA->TGFBR3,ETC->CAF,6.022531459602477e-4,P07
INHA->TGFBR3,ETC->ETC,7.986273797902523e-4,P07
INHA->TGFBR3,ETC->Endo,0.001642695460695442,P07
INHA->TGFBR3,ETC->TAM,7.361737774798903e-5,P07
INHA->TGFBR3,ETC->TIL,7.983262205930547e-4,P07
A2M->LRP1,CAF->CAF,0.9071645129698966,P07
A2M->LRP1,CAF->DC,0.0791940634401847,P07
A2M->LRP1,CAF->ETC,0.3426210107464396,P07
A2M->LRP1,CAF->Endo,0.07444558674169187,P07
A2M->LRP1,CAF->TAM,0.5084985650126669,P07
A2M->LRP1,CAF->TIL,0.01412195299856353,P07
A2M->LRP1,DC->CAF,0.08888740581448912,P07
A2M->LRP1,DC->DC,0.007759733493168166,P07
A2M->LRP1,DC->ETC,0.03357130089126384,P07
A2M->LRP1,DC->Endo,0.007294459808775725,P07
A2M->LRP1,DC->TAM,0.04982461026434153,P07
A2M->LRP1,DC->TIL,0.001383722300784172,P07
A2M->LRP1,ETC->CAF,0.122403070562485,P07
A2M->LRP1,ETC->DC,0.01068559935580341,P07
A2M->LRP1,ETC->ETC,0.04622961233050134,P07
A2M->LRP1,ETC->Endo,0.0100448907301021,P07
A2M->LRP1,ETC->TAM,0.0686113542188717,P07
A2M->LRP1,ETC->TIL,0.001905465199144788,P07
A2M->LRP1,Endo->CAF,1.785496326633553,P07
A2M->LRP1,Endo->DC,0.1558710766812442,P07
A2M->LRP1,Endo->ETC,0.674352388534783,P07
A2M->LRP1,Endo->Endo,0.146525045635004,P07
A2M->LRP1,Endo->TAM,1.000835357807562,P07
A2M->LRP1,Endo->TIL,0.02779506345687885,P07
A2M->LRP1,TAM->CAF,1.094102572607994,P07
A2M->LRP1,TAM->DC,0.09551346785107548,P07
A2M->LRP1,TAM->ETC,0.4132244195267261,P07
A2M->LRP1,TAM->Endo,0.08978647952920918,P07
A2M->LRP1,TAM->TAM,0.6132841179230453,P07
A2M->LRP1,TAM->TIL,0.01703204312456418,P07
A2M->LRP1,TIL->CAF,0.1210546426826417,P07
A2M->LRP1,TIL->DC,0.01056788368071464,P07
A2M->LRP1,TIL->ETC,0.04572033345494426,P07
A2M->LRP1,TIL->Endo,0.009934233287864698,P07
A2M->LRP1,TIL->TAM,0.06785551155514291,P07
A2M->LRP1,TIL->TIL,0.001884474039472152,P07
TNFSF13->SDC2,TAM->CAF,0.006488872584154663,P07
TNFSF13->SDC2,TAM->DC,2.436674161050571e-4,P07
TNFSF13->SDC2,TAM->ETC,4.242280330771423e-4,P07
TNFSF13->SDC2,TAM->TAM,0.001684461235767537,P07
TNFSF13->SDC2,TAM->TIL,4.383317391664551e-4,P07
LRPAP1->LRP2,NA,NA,NA
LRPAP1->LRP1,CAF->CAF,1.351246695112003,P07
LRPAP1->LRP1,CAF->DC,0.1179617533160613,P07
LRPAP1->LRP1,CAF->ETC,0.51034349539467,P07
LRPAP1->LRP1,CAF->Endo,0.1108887656121566,P07
LRPAP1->LRP1,CAF->TAM,0.7574227117781479,P07
LRPAP1->LRP1,CAF->TIL,0.02103504055219722,P07
LRPAP1->LRP1,DC->CAF,0.7450637115165316,P07
LRPAP1->LRP1,DC->DC,0.06504291337813574,P07
LRPAP1->LRP1,DC->ETC,0.2813982229910693,P07
LRPAP1->LRP1,DC->Endo,0.06114293975433698,P07
LRPAP1->LRP1,DC->TAM,0.4176351948654104,P07
LRPAP1->LRP1,DC->TIL,0.01159850783903064,P07
LRPAP1->LRP1,ETC->CAF,1.108531553310037,P07
LRPAP1->LRP1,ETC->DC,0.09677309562173625,P07
LRPAP1->LRP1,ETC->ETC,0.4186740065437384,P07
LRPAP1->LRP1,ETC->Endo,0.09097058000832901,P07
LRPAP1->LRP1,ETC->TAM,0.6213720841923212,P07
LRPAP1->LRP1,ETC->TIL,0.01725666102393983,P07
LRPAP1->LRP1,Endo->CAF,1.323120218133559,P07
LRPAP1->LRP1,Endo->DC,0.1155063552373959,P07
LRPAP1->LRP1,Endo->ETC,0.4997205909122824,P07
LRPAP1->LRP1,Endo->Endo,0.1085805932225843,P07
LRPAP1->LRP1,Endo->TAM,0.7416568027529179,P07
LRPAP1->LRP1,Endo->TIL,0.02059719187070019,P07
LRPAP1->LRP1,TAM->CAF,1.372948367515969,P07
LRPAP1->LRP1,TAM->DC,0.1198562758602593,P07
LRPAP1->LRP1,TAM->ETC,0.5185398576064069,P07
LRPAP1->LRP1,TAM->Endo,0.1126696925689443,P07
LRPAP1->LRP1,TAM->TAM,0.769587285147166,P07
LRPAP1->LRP1,TAM->TIL,0.02137287342958316,P07
LRPAP1->LRP1,TIL->CAF,0.7066579188136972,P07
LRPAP1->LRP1,TIL->DC,0.06169014688397309,P07
LRPAP1->LRP1,TIL->ETC,0.2668929912208314,P07
LRPAP1->LRP1,TIL->Endo,0.05799120516687834,P07
LRPAP1->LRP1,TIL->TAM,0.3961073570825701,P07
LRPAP1->LRP1,TIL->TIL,0.0110006396556221,P07
FGF7->FGFR2,CAF->CAF,0.06559951544245199,P07
FGF7->FGFR2,CAF->ETC,0.09654809822733793,P07
FGF7->FGFR2,CAF->TAM,0.0034683598925015,P07
FGF7->FGFR2,ETC->CAF,0.007819710471849962,P07
FGF7->FGFR2,ETC->ETC,0.01150889865044548,P07
FGF7->FGFR2,ETC->TAM,4.13441623594478e-4,P07
FGF7->FGFR2,TAM->CAF,0.002219614848518907,P07
FGF7->FGFR2,TAM->ETC,0.003266786209871599,P07
FGF7->FGFR2,TAM->TAM,0.00011735487778346941,P07
FGF7->FGFR2,TIL->CAF,0.00468967064056452,P07
FGF7->FGFR2,TIL->ETC,0.006902166557255929,P07
FGF7->FGFR2,TIL->TAM,2.479510016052616e-4,P07
NRTN->RET,CAF->CAF,7.279688628395063e-4,P07
NRTN->RET,CAF->DC,0.001444966159993841,P07
NRTN->RET,CAF->TAM,8.281282488131296e-5,P07
NRTN->RET,ETC->CAF,3.77211316511933e-4,P07
NRTN->RET,ETC->DC,7.487375014920614e-4,P07
