LR,cell_type_pair,mean_edge_average_ew,Grade
LRPAP1->LRP1,TIL->TAM,0.5618714277772806,2
LRPAP1->LRP1,TIL->TIL,0.05500396264572965,2
LRPAP1->LRP2,CAF->ETC,0.002171808570155327,2
LRPAP1->LRP2,DC->ETC,0.002004976220765244,2
LRPAP1->LRP2,Endo->ETC,0.001441206045341454,2
LRPAP1->LRP2,ETC->ETC,0.001991071469124333,2
LRPAP1->LRP2,TAM->ETC,0.002144834955160485,2
LRPAP1->LRP2,TIL->ETC,0.001572062700306194,2
LRPAP1->LRP8,CAF->CAF,0.009392388550648638,2
LRPAP1->LRP8,CAF->ETC,0.06729170998225897,2
LRPAP1->LRP8,CAF->TAM,0.029307445087320645,2
LRPAP1->LRP8,DC->CAF,0.0060163587987996205,2
LRPAP1->LRP8,DC->ETC,0.03823322162490801,2
LRPAP1->LRP8,DC->TAM,0.01727628186528521,2
LRPAP1->LRP8,Endo->CAF,0.006256422404148698,2
LRPAP1->LRP8,Endo->ETC,0.06145271315021602,2
LRPAP1->LRP8,Endo->TAM,0.010639527966590134,2
LRPAP1->LRP8,ETC->CAF,0.0075629950756810355,2
LRPAP1->LRP8,ETC->ETC,0.05994023912409011,2
LRPAP1->LRP8,ETC->TAM,0.031452508162133914,2
LRPAP1->LRP8,TAM->CAF,0.012495017955767027,2
LRPAP1->LRP8,TAM->ETC,0.07887462870090142,2
LRPAP1->LRP8,TAM->TAM,0.031987474609549406,2
LRPAP1->LRP8,TIL->CAF,0.007309681863323448,2
LRPAP1->LRP8,TIL->ETC,0.06734631421612697,2
LRPAP1->LRP8,TIL->TAM,0.02553658084914822,2
LRPAP1->SORT1,CAF->CAF,0.18215356919166734,2
LRPAP1->SORT1,CAF->DC,0.15465996272602986,2
LRPAP1->SORT1,CAF->Endo,0.3019760017815906,2
LRPAP1->SORT1,CAF->ETC,0.24022360504706886,2
LRPAP1->SORT1,CAF->TAM,0.3412107558074637,2
LRPAP1->SORT1,DC->CAF,0.11565404434575387,2
LRPAP1->SORT1,DC->ETC,0.15713738980480016,2
LRPAP1->SORT1,DC->TAM,0.2262056056591987,2
LRPAP1->SORT1,Endo->CAF,0.11621851200481631,2
LRPAP1->SORT1,Endo->ETC,0.16228220600015808,2
LRPAP1->SORT1,Endo->TAM,0.26071722194729935,2
LRPAP1->SORT1,ETC->CAF,0.17098532048712423,2
LRPAP1->SORT1,ETC->DC,0.1340227748382149,2
LRPAP1->SORT1,ETC->Endo,0.262097425500683,2
LRPAP1->SORT1,ETC->ETC,0.22396094513049558,2
LRPAP1->SORT1,ETC->TAM,0.2908976129447333,2
LRPAP1->SORT1,TAM->CAF,0.21338591169414156,2
LRPAP1->SORT1,TAM->DC,0.19925405810961783,2
LRPAP1->SORT1,TAM->Endo,0.35038267787980787,2
LRPAP1->SORT1,TAM->ETC,0.276836414265365,2
LRPAP1->SORT1,TAM->TAM,0.4384614118282045,2
LRPAP1->SORT1,TIL->CAF,0.1520177062173769,2
LRPAP1->SORT1,TIL->DC,0.09951998528817387,2
LRPAP1->SORT1,TIL->Endo,0.268289209686519,2
LRPAP1->SORT1,TIL->ETC,0.18493855708300502,2
LRPAP1->SORT1,TIL->TAM,0.25563508940845425,2
MDK->LRP1,CAF->CAF,1.5938123258621617,2
MDK->LRP1,CAF->DC,0.15619704022524158,2
MDK->LRP1,CAF->Endo,0.4024736173295126,2
MDK->LRP1,CAF->ETC,0.44398760456536623,2
MDK->LRP1,CAF->TAM,1.0634305609933314,2
MDK->LRP1,CAF->TIL,0.2111873261116986,2
MDK->LRP1,DC->CAF,0.6810340087848132,2
MDK->LRP1,DC->ETC,0.23923889454162064,2
MDK->LRP1,DC->TAM,0.45970957468005147,2
MDK->LRP1,DC->TIL,0.038533600191066567,2
MDK->LRP1,Endo->CAF,1.0190418148195253,2
MDK->LRP1,Endo->ETC,0.32646674593863606,2
MDK->LRP1,Endo->TAM,0.7060417511604634,2
MDK->LRP1,Endo->TIL,0.08209617145964535,2
MDK->LRP1,ETC->CAF,1.6683306380902565,2
MDK->LRP1,ETC->DC,0.24334024977184365,2
MDK->LRP1,ETC->Endo,0.46236962177055557,2
MDK->LRP1,ETC->ETC,0.5142504180923354,2
MDK->LRP1,ETC->TAM,1.1309766893186963,2
MDK->LRP1,ETC->TIL,0.2069722480120474,2
MDK->LRP1,TAM->CAF,0.6014567255735073,2
MDK->LRP1,TAM->DC,0.06009292027724502,2
MDK->LRP1,TAM->Endo,0.18613417195530166,2
MDK->LRP1,TAM->ETC,0.1995501179344866,2
MDK->LRP1,TAM->TAM,0.4035960759823139,2
MDK->LRP1,TAM->TIL,0.05822713411815249,2
MDK->LRP1,TIL->CAF,0.9278701677704119,2
MDK->LRP1,TIL->DC,0.09472500075182917,2
MDK->LRP1,TIL->Endo,0.32070599682653556,2
MDK->LRP1,TIL->ETC,0.1741515048293304,2
MDK->LRP1,TIL->TAM,0.42587765953192036,2
NCR3LG1->NCR3,CAF->CAF,3.242006614113715e-4,2
NCR3LG1->NCR3,CAF->ETC,2.0786065302060344e-4,2
NCR3LG1->NCR3,CAF->TIL,0.002595997875453736,2
NCR3LG1->NCR3,DC->CAF,0.001390948107823589,2
NCR3LG1->NCR3,DC->ETC,5.278447271030446e-4,2
NCR3LG1->NCR3,DC->TIL,0.01909670136836257,2
NCR3LG1->NCR3,ETC->CAF,7.464755920592848e-4,2
NCR3LG1->NCR3,ETC->ETC,3.48894972276382e-4,2
NCR3LG1->NCR3,ETC->TIL,0.006678577556993663,2
NCR3LG1->NCR3,TAM->CAF,0.001409061722605626,2
NCR3LG1->NCR3,TAM->ETC,5.829694048008495e-4,2
NCR3LG1->NCR3,TAM->TIL,0.019363699742169956,2
NCR3LG1->NCR3,TIL->TIL,0.01842338852351014,2
NGF->SORT1,CAF->CAF,0.06099448243490011,2
NGF->SORT1,CAF->DC,0.022288539535826653,2
NGF->SORT1,CAF->Endo,0.023691720919585088,2
NGF->SORT1,CAF->ETC,0.05878368258948416,2
NGF->SORT1,CAF->TAM,0.051492261690829225,2
NGF->SORT1,Endo->CAF,0.03963849252718706,2
NGF->SORT1,Endo->ETC,0.051003966051270166,2
NGF->SORT1,Endo->TAM,0.07252896354518365,2
NGF->SORT1,ETC->CAF,6.795181447110765e-4,2
NGF->SORT1,ETC->DC,5.030028266568265e-4,2
NGF->SORT1,ETC->Endo,0.001064262773398487,2
NGF->SORT1,ETC->ETC,7.001563786933426e-4,2
NGF->SORT1,ETC->TAM,0.001014384112065837,2
NLGN1->NRXN3,CAF->CAF,0.001556893588033729,2
NLGN1->NRXN3,CAF->Endo,0.004689771233306461,2
NLGN1->NRXN3,CAF->ETC,1.7643369287202758e-4,2
NLGN1->NRXN3,ETC->CAF,7.200078249370962e-4,2
NLGN1->NRXN3,ETC->Endo,0.002044089923272336,2
NLGN1->NRXN3,ETC->ETC,1.0291979725883855e-4,2
NODAL->TDGF1,Endo->ETC,7.271827763831026e-4,2
NRTN->GFRA1,CAF->CAF,9.528780973105318e-4,2
NRTN->GFRA1,CAF->DC,3.760126681269986e-4,2
NRTN->GFRA1,CAF->Endo,0.00118227289246142,2
NRTN->GFRA1,CAF->ETC,7.523561634932089e-4,2
NRTN->GFRA1,ETC->CAF,7.469020287589831e-4,2
NRTN->GFRA1,ETC->DC,4.781546914231105e-4,2
NRTN->GFRA1,ETC->ETC,2.0865763485055367e-5,2
NRTN->RET,CAF->CAF,4.150367965619323e-4,2
NRTN->RET,CAF->ETC,6.619517810822978e-5,2
NRTN->RET,CAF->TAM,3.8833211175939375e-4,2
NRTN->RET,ETC->CAF,1.068902604236978e-4,2
NRTN->RET,ETC->ETC,4.606171651485379e-5,2
NRTN->RET,ETC->TAM,2.0382229640776323e-4,2
NTN1->NEO1,CAF->CAF,0.0048173593303658165,2
NTN1->NEO1,CAF->DC,0.001004080869359091,2
NTN1->NEO1,CAF->Endo,0.001840568285037324,2
NTN1->NEO1,CAF->ETC,0.003685284188112552,2
NTN1->NEO1,CAF->TAM,4.391708004405643e-4,2
NTN1->NEO1,CAF->TIL,0.002741019872659804,2
NTN1->NEO1,Endo->CAF,0.008739684257655443,2
NTN1->NEO1,Endo->ETC,0.009205869809389273,2
NTN1->NEO1,ETC->CAF,0.005498538372957134,2
NTN1->NEO1,ETC->DC,0.0028740099259527865,2
NTN1->NEO1,ETC->Endo,0.0033430379925489385,2
NTN1->NEO1,ETC->ETC,0.006728210488044906,2
NTN1->NEO1,ETC->TAM,5.002192150458039e-4,2
NTN1->NEO1,ETC->TIL,0.003088555922712397,2
NTNG2->LRRC4,CAF->CAF,3.4435189763389713e-4,2
NTNG2->LRRC4,CAF->Endo,0.0015818625837063455,2
NTNG2->LRRC4,CAF->ETC,3.222349610236272e-5,2
NTNG2->LRRC4,ETC->CAF,3.300274583937157e-4,2
NTNG2->LRRC4,TAM->CAF,3.333719428984231e-4,2
NTNG2->LRRC4,TAM->Endo,0.0027420129852102418,2
NTNG2->LRRC4,TAM->ETC,6.217536005042014e-5,2
NTS->SORT1,CAF->CAF,0.002139534667753983,2
NTS->SORT1,CAF->DC,0.003745107672600299,2
NTS->SORT1,CAF->ETC,0.003611908359474634,2
NTS->SORT1,CAF->TAM,0.004165236436359829,2
NTS->SORT1,DC->CAF,0.01157059118261142,2
NTS->SORT1,DC->ETC,0.01192201162664006,2
NTS->SORT1,DC->TAM,0.01727256873742575,2
NTS->SORT1,Endo->CAF,0.0347779165753899,2
NTS->SORT1,Endo->ETC,0.03583418679464035,2
NTS->SORT1,Endo->TAM,0.05191644446790529,2
NTS->SORT1,ETC->CAF,0.004596262436627169,2
NTS->SORT1,ETC->DC,0.004324337926387634,2
NTS->SORT1,ETC->Endo,0.01153834682385687,2
NTS->SORT1,ETC->ETC,0.0053362487619245365,2
NTS->SORT1,ETC->TAM,0.007275667819080248,2
NXPH1->NRXN3,CAF->CAF,2.167626032666509e-4,2
NXPH1->NRXN3,CAF->ETC,1.463370719896998e-4,2
NXPH1->NRXN3,ETC->CAF,2.890400204755236e-4,2
NXPH1->NRXN3,ETC->Endo,5.096158564127628e-4,2
NXPH1->NRXN3,ETC->ETC,4.079302643949606e-6,2
NXPH3->NRXN3,CAF->CAF,0.0016154462302285788,2
NXPH3->NRXN3,CAF->Endo,0.00476255210363752,2
NXPH3->NRXN3,CAF->ETC,5.641048360268254e-4,2
NXPH3->NRXN3,Endo->CAF,0.008013856484065343,2
NXPH3->NRXN3,Endo->ETC,0.005410178119060342,2
NXPH3->NRXN3,ETC->CAF,9.373687825835062e-5,2
NXPH3->NRXN3,ETC->Endo,3.09862642587149e-4,2
NXPH3->NRXN3,ETC->ETC,3.766493284236754e-5,2
OMG->TNFRSF1B,CAF->CAF,0.002941648423536969,2
OMG->TNFRSF1B,CAF->DC,0.031859468954471254,2
OMG->TNFRSF1B,CAF->Endo,0.015542981476240026,2
OMG->TNFRSF1B,CAF->ETC,0.002878117262907783,2
OMG->TNFRSF1B,CAF->TAM,0.02863831222844714,2
OMG->TNFRSF1B,CAF->TIL,0.06042912500895624,2
OMG->TNFRSF1B,Endo->CAF,0.005588661642915983,2
OMG->TNFRSF1B,Endo->ETC,0.01102007975119353,2
OMG->TNFRSF1B,Endo->TAM,0.04836981005380517,2
OMG->TNFRSF1B,ETC->CAF,1.3181736508141147e-4,2
OMG->TNFRSF1B,ETC->DC,0.0014794187281571862,2
OMG->TNFRSF1B,ETC->Endo,7.965515023005549e-4,2
OMG->TNFRSF1B,ETC->ETC,1.362008382527474e-4,2
OMG->TNFRSF1B,ETC->TAM,0.0012526602306397643,2
OMG->TNFRSF1B,ETC->TIL,0.0025051908463084335,2
OMG->TNFRSF1B,TAM->CAF,5.136877602029857e-4,2
OMG->TNFRSF1B,TAM->DC,0.003202383850366174,2
OMG->TNFRSF1B,TAM->Endo,0.002240107416937697,2
OMG->TNFRSF1B,TAM->ETC,0.00101292231420459,2
OMG->TNFRSF1B,TAM->TAM,0.004445962374458349,2
PDGFB->LRP1,CAF->CAF,0.019601258721448515,2
PDGFB->LRP1,CAF->DC,0.002263481558718265,2
PDGFB->LRP1,CAF->Endo,0.007140988000878765,2
PDGFB->LRP1,CAF->ETC,0.004243606980075684,2
PDGFB->LRP1,CAF->TAM,0.01308688038515497,2
PDGFB->LRP1,CAF->TIL,0.002452563416940479,2
PDGFB->LRP1,DC->CAF,0.06145980541756611,2
PDGFB->LRP1,DC->ETC,0.01661539642825589,2
PDGFB->LRP1,DC->TAM,0.04251206775451037,2
PDGFB->LRP1,Endo->CAF,0.4136013552785895,2
PDGFB->LRP1,Endo->ETC,0.13765214326650008,2
PDGFB->LRP1,Endo->TAM,0.2803220560563431,2
PDGFB->LRP1,Endo->TIL,0.03632173517644362,2
PDGFB->LRP1,ETC->CAF,0.12623422644715496,2
PDGFB->LRP1,ETC->DC,0.012833670709190776,2
PDGFB->LRP1,ETC->Endo,0.029613066982991897,2
PDGFB->LRP1,ETC->ETC,0.031633227905628614,2
PDGFB->LRP1,ETC->TAM,0.07626791403852361,2
PDGFB->LRP1,ETC->TIL,0.01426431969486328,2
PDGFB->LRP1,TAM->CAF,0.09827626319067895,2
PDGFB->LRP1,TAM->DC,0.024995833899834913,2
PDGFB->LRP1,TAM->Endo,0.03316129294591691,2
PDGFB->LRP1,TAM->ETC,0.03519766410614143,2
PDGFB->LRP1,TAM->TAM,0.07557524519530522,2
PDGFB->LRP1,TAM->TIL,0.00851409884562914,2
PDGFB->LRP1,TIL->CAF,0.2408526235866043,2
PDGFB->LRP1,TIL->DC,0.01862782246036716,2
PDGFB->LRP1,TIL->ETC,0.037140849600635246,2
PDGFB->LRP1,TIL->TAM,0.12217401150862901,2
PDGFB->LRP1,TIL->TIL,0.0301711632884385,2
PROC->TEK,CAF->CAF,4.994014535407161e-4,2
PROC->TEK,CAF->Endo,0.004141450601049182,2
PROC->TEK,CAF->ETC,5.54398510258847e-5,2
PROC->TEK,DC->CAF,0.005981198104416334,2
PROC->TEK,DC->ETC,3.495000832665741e-4,2
PROC->TEK,ETC->CAF,0.004899830581766692,2
PROC->TEK,ETC->Endo,0.06972394423202193,2
PROC->TEK,ETC->ETC,5.934667214141843e-4,2
PROC->TEK,TAM->CAF,5.986756801343603e-4,2
PROC->TEK,TAM->Endo,0.03937499321779516,2
PROC->TEK,TAM->ETC,4.3763876861191865e-4,2
PSAP->LRP1,CAF->CAF,2.0354729300820784,2
PSAP->LRP1,CAF->DC,0.1954715981069696,2
PSAP->LRP1,CAF->Endo,0.5128566987425005,2
PSAP->LRP1,CAF->ETC,0.489484974989563,2
PSAP->LRP1,CAF->TAM,1.2024330011608872,2
PSAP->LRP1,CAF->TIL,0.293670504395904,2
PSAP->LRP1,DC->CAF,1.9602878563856356,2
PSAP->LRP1,DC->ETC,0.4521407732380105,2
PSAP->LRP1,DC->TAM,1.1431167338794996,2
PSAP->LRP1,DC->TIL,0.3376687722548698,2
PSAP->LRP1,Endo->CAF,1.7762971910691367,2
PSAP->LRP1,Endo->ETC,0.5280301613137802,2
PSAP->LRP1,Endo->TAM,1.2525584079944716,2
PSAP->LRP1,Endo->TIL,0.2724055359369979,2
PSAP->LRP1,ETC->CAF,1.4286814837637616,2
PSAP->LRP1,ETC->DC,0.20290250648348504,2
PSAP->LRP1,ETC->Endo,0.4064779933907036,2
PSAP->LRP1,ETC->ETC,0.4166517204156739,2
PSAP->LRP1,ETC->TAM,0.9343316578741576,2
PSAP->LRP1,ETC->TIL,0.140942248606289,2
PSAP->LRP1,TAM->CAF,2.2973942559766583,2
PSAP->LRP1,TAM->DC,0.29392341881000383,2
PSAP->LRP1,TAM->Endo,0.5614548921767062,2
PSAP->LRP1,TAM->ETC,0.6580034996732077,2
PSAP->LRP1,TAM->TAM,1.5135081192460633,2
PSAP->LRP1,TAM->TIL,0.3336491473996023,2
PSAP->LRP1,TIL->CAF,1.3501624729533104,2
PSAP->LRP1,TIL->DC,0.09826106634390425,2
PSAP->LRP1,TIL->Endo,0.3422098177725198,2
PSAP->LRP1,TIL->ETC,0.4269552449689632,2
PSAP->LRP1,TIL->TAM,0.7394493486537708,2
PSAP->LRP1,TIL->TIL,0.0840157659969873,2
PSPN->GFRA1,CAF->CAF,0.0023064754642266325,2
PSPN->GFRA1,CAF->DC,7.992916546475005e-4,2
PSPN->GFRA1,CAF->Endo,0.002998696937546103,2
PSPN->GFRA1,CAF->ETC,0.0018799897264031012,2
PSPN->GFRA1,DC->CAF,0.00578828482663447,2
PSPN->GFRA1,DC->ETC,0.002266835302399677,2
PSPN->GFRA1,Endo->CAF,0.005768987817283,2
PSPN->GFRA1,Endo->ETC,0.0019722200065409963,2
PSPN->GFRA1,ETC->CAF,0.0018397701621379852,2
PSPN->GFRA1,ETC->DC,8.328869883453707e-4,2
PSPN->GFRA1,ETC->Endo,0.001739695401963286,2
PSPN->GFRA1,ETC->ETC,0.0011023295046200564,2
PSPN->GFRA1,TAM->CAF,0.0015111726694502067,2
PSPN->GFRA1,TAM->ETC,6.249557607445851e-5,2
PTN->PTPRB,CAF->CAF,0.004999589398300434,2
PTN->PTPRB,CAF->Endo,0.5337444471521322,2
PTN->PTPRB,CAF->ETC,0.059140394855912284,2
PTN->PTPRB,DC->CAF,5.95155409832301e-4,2
PTN->PTPRB,DC->ETC,0.0081004336662271,2
PTN->PTPRB,Endo->CAF,0.0010303029163811921,2
PTN->PTPRB,Endo->ETC,0.021811136513526015,2
PTN->PTPRB,ETC->CAF,0.00401864861429411,2
PTN->PTPRB,ETC->Endo,0.17088427943061754,2
PTN->PTPRB,ETC->ETC,0.020740964946396937,2
PTN->PTPRB,TAM->CAF,4.898636759727268e-4,2
PTN->PTPRB,TAM->Endo,0.03696438725870955,2
PTN->PTPRB,TAM->ETC,0.0032732585180059556,2
RELN->LRP8,CAF->CAF,1.621309323866667e-4,2
RELN->LRP8,CAF->ETC,0.001494292796128324,2
RELN->LRP8,CAF->TAM,6.491696581398155e-4,2
RELN->LRP8,Endo->CAF,0.001206934454766451,2
RELN->LRP8,Endo->ETC,0.02302273082440941,2
RELN->LRP8,Endo->TAM,0.00204855240737333,2
RELN->LRP8,ETC->CAF,5.485488436249684e-5,2
RELN->LRP8,ETC->ETC,3.43136414140787e-4,2
RELN->LRP8,ETC->TAM,5.70069977155053e-5,2
RGMA->NEO1,CAF->CAF,0.06877299367613157,2
RGMA->NEO1,CAF->DC,0.0377788582072598,2
RGMA->NEO1,CAF->Endo,0.010765799092824546,2
RGMA->NEO1,CAF->ETC,0.053859701748121894,2
RGMA->NEO1,CAF->TAM,0.002655661586110313,2
RGMA->NEO1,CAF->TIL,0.01299220017384347,2
RGMA->NEO1,Endo->CAF,0.02898180683101477,2
RGMA->NEO1,Endo->ETC,0.0392421846230539,2
RGMA->NEO1,Endo->TAM,0.004495193638899053,2
RGMA->NEO1,Endo->TIL,0.01828480362810407,2
RGMA->NEO1,ETC->CAF,0.003965361508579603,2
RGMA->NEO1,ETC->DC,0.0012203773401306816,2
RGMA->NEO1,ETC->Endo,7.662313299805561e-4,2
RGMA->NEO1,ETC->ETC,0.0038779102254017954,2
RGMA->NEO1,TAM->CAF,0.001747042383669511,2
RGMA->NEO1,TAM->ETC,0.00184023178199588,2
RGMB->NEO1,CAF->CAF,0.03475902623348878,2
RGMB->NEO1,CAF->DC,0.01056360066749273,2
RGMB->NEO1,CAF->Endo,0.014115595893481565,2
RGMB->NEO1,CAF->ETC,0.031374954422336086,2
RGMB->NEO1,CAF->TAM,0.003951131351895209,2
RGMB->NEO1,CAF->TIL,0.02095414237031568,2
RGMB->NEO1,DC->CAF,0.01588191756210367,2
RGMB->NEO1,DC->ETC,0.02967144602160887,2
RGMB->NEO1,Endo->CAF,0.04191838021461852,2
RGMB->NEO1,Endo->ETC,0.04326756594006747,2
RGMB->NEO1,Endo->TAM,0.003681427173027149,2
RGMB->NEO1,Endo->TIL,0.01497469927601474,2
RGMB->NEO1,ETC->CAF,0.0246751099058102,2
RGMB->NEO1,ETC->DC,0.009182919509551043,2
RGMB->NEO1,ETC->Endo,0.007521030927807617,2
RGMB->NEO1,ETC->ETC,0.02127255800000282,2
RGMB->NEO1,ETC->TAM,0.001509481448572827,2
RGMB->NEO1,ETC->TIL,0.006227481487516335,2
RGMB->NEO1,TAM->CAF,0.0051946859018963685,2
RGMB->NEO1,TAM->Endo,0.001437848651504456,2
RGMB->NEO1,TAM->ETC,0.003119334519745653,2
RGMB->NEO1,TAM->TAM,7.326536571794229e-4,2
RGMB->NEO1,TAM->TIL,0.003827429047074276,2
RSPO1->LGR5,CAF->CAF,8.960955850534744e-4,2
RSPO1->LGR5,CAF->DC,0.007286237071248087,2
RSPO1->LGR5,CAF->Endo,0.004180706575979736,2
RSPO1->LGR5,CAF->ETC,0.008526370671089335,2
RSPO1->LGR5,CAF->TAM,1.619976865464437e-4,2
RSPO2->LGR5,CAF->CAF,2.5942441411914627e-4,2
RSPO2->LGR5,CAF->Endo,6.691114072581935e-4,2
RSPO2->LGR5,CAF->ETC,5.897943634790704e-4,2
RSPO2->LGR5,ETC->CAF,5.584834842471175e-4,2
RSPO2->LGR5,ETC->DC,0.001506231533678211,2
RSPO2->LGR5,ETC->Endo,0.0010890994346131,2
RSPO2->LGR5,ETC->ETC,0.003641267825189012,2
RSPO3->FZD8,CAF->CAF,0.00967096725094832,2
RSPO3->FZD8,CAF->DC,0.007650057191958039,2
RSPO3->FZD8,CAF->Endo,0.011427954806101513,2
RSPO3->FZD8,CAF->ETC,0.0037314173707645145,2
RSPO3->FZD8,CAF->TAM,0.002772079121755331,2
RSPO3->FZD8,DC->CAF,0.002784336460540363,2
RSPO3->FZD8,DC->ETC,0.001136820493236798,2
RSPO3->FZD8,EMT->ETC,0.08700843352844002,2
RSPO3->FZD8,Endo->CAF,0.007820224027317241,2
RSPO3->FZD8,Endo->ETC,0.0033773085897679258,2
RSPO3->FZD8,Endo->TAM,0.001264659490928397,2
RSPO3->FZD8,ETC->CAF,4.7069269311130174e-4,2
RSPO3->FZD8,ETC->Endo,8.978855211609872e-4,2
RSPO3->FZD8,ETC->ETC,7.280887188358064e-5,2
RSPO3->FZD8,ETC->TAM,3.804288918710708e-5,2
RSPO3->FZD8,TAM->CAF,0.0024625864499391924,2
RSPO3->FZD8,TAM->Endo,0.004095752454260746,2
RSPO3->FZD8,TAM->ETC,0.0010544112938594159,2
RSPO3->FZD8,TAM->TAM,2.608058987271945e-4,2
RSPO4->LGR5,CAF->CAF,2.540310723732423e-5,2
RSPO4->LGR5,CAF->DC,2.91127398742009e-4,2
RSPO4->LGR5,CAF->Endo,2.105032847081809e-4,2
RSPO4->LGR5,CAF->ETC,0.001122128670382402,2
RSPO4->LGR5,ETC->CAF,3.650402867824281e-5,2
RSPO4->LGR5,ETC->DC,1.950483846169351e-4,2
RSPO4->LGR5,ETC->Endo,1.317966216354158e-4,2
RSPO4->LGR5,ETC->ETC,4.8094654424858397e-4,2
SEMA6A->PLXNA4,CAF->CAF,8.044762682303995e-4,2
SEMA6A->PLXNA4,CAF->ETC,7.062832980717769e-5,2
SEMA6A->PLXNA4,DC->CAF,0.003421408138745808,2
SEMA6A->PLXNA4,DC->ETC,1.8481135495121678e-4,2
SEMA6A->PLXNA4,Endo->CAF,0.01229318756871164,2
SEMA6A->PLXNA4,Endo->ETC,0.001808826546667839,2
SEMA6A->PLXNA4,ETC->CAF,0.0025736285943400313,2
SEMA6A->PLXNA4,ETC->ETC,2.2548585352914568e-4,2
SEMA6A->PLXNA4,TAM->CAF,1.55004108757549e-4,2
SERPINE2->LRP1,CAF->CAF,0.8486775830472602,2
SERPINE2->LRP1,CAF->DC,0.09550887468160454,2
SERPINE2->LRP1,CAF->Endo,0.2238696918517177,2
SERPINE2->LRP1,CAF->ETC,0.22283717465294495,2
SERPINE2->LRP1,CAF->TAM,0.5528442798360982,2
SERPINE2->LRP1,CAF->TIL,0.09513854191896585,2
SERPINE2->LRP1,DC->CAF,0.11214117132953763,2
SERPINE2->LRP1,DC->ETC,0.030334632071232916,2
SERPINE2->LRP1,DC->TAM,0.07772448874245708,2
SERPINE2->LRP1,Endo->CAF,0.32769601567903983,2
SERPINE2->LRP1,Endo->ETC,0.0881504385212127,2
SERPINE2->LRP1,Endo->TAM,0.22962511822664927,2
SERPINE2->LRP1,Endo->TIL,0.04979055197585651,2
SERPINE2->LRP1,ETC->CAF,0.20729347296988215,2
SERPINE2->LRP1,ETC->DC,0.03652228414751259,2
SERPINE2->LRP1,ETC->Endo,0.0869845714391274,2
SERPINE2->LRP1,ETC->ETC,0.06342386954675265,2
SERPINE2->LRP1,ETC->TAM,0.1406575957064181,2
SERPINE2->LRP1,ETC->TIL,0.014942289928165,2
SERPINE2->LRP1,TAM->CAF,0.06950211940041638,2
SERPINE2->LRP1,TAM->Endo,0.003763090355260043,2
SERPINE2->LRP1,TAM->ETC,0.017143964527025622,2
SERPINE2->LRP1,TAM->TAM,0.053335451192486616,2
SERPINE2->LRP1,TAM->TIL,0.01394165804815423,2
SERPINE2->LRP1,TIL->DC,0.01710744367522022,2
SERPINE2->LRP1,TIL->ETC,0.02806608881829866,2
SERPINE2->LRP1,TIL->TAM,0.04770523768072751,2
SHH->BOC,CAF->CAF,0.0024200102212282963,2
SHH->BOC,CAF->Endo,0.001470147594217822,2
SHH->BOC,CAF->ETC,8.23509122891747e-5,2
SHH->BOC,CAF->TAM,6.51738551916405e-5,2
SHH->BOC,DC->CAF,0.0328614207879429,2
SHH->BOC,DC->ETC,1.198225610928869e-4,2
SHH->BOC,Endo->CAF,0.03090161031489244,2
SHH->BOC,Endo->ETC,6.152356706675337e-4,2
SHH->BOC,ETC->CAF,0.07354469283373752,2
SHH->BOC,ETC->Endo,0.026757033323132045,2
SHH->BOC,ETC->ETC,0.001164712243694274,2
SHH->BOC,ETC->TAM,8.716640644276481e-4,2
SHH->GPC5,CAF->CAF,2.724999535885701e-4,2
SHH->GPC5,CAF->ETC,1.103287529375249e-5,2
SHH->GPC5,DC->CAF,0.004780122810018152,2
SHH->GPC5,DC->ETC,1.028624602779243e-4,2
SHH->GPC5,Endo->ETC,3.543301594259094e-4,2
SHH->GPC5,ETC->CAF,0.009019252968032626,2
SHH->GPC5,ETC->ETC,0.001251881634004517,2
SHH->LRP2,CAF->ETC,1.650077824650668e-5,2
SHH->LRP2,DC->ETC,1.538411884250386e-4,2
SHH->LRP2,ETC->ETC,5.666434207869364e-4,2
SHH->PTCH1,CAF->CAF,0.0024208919811075976,2
SHH->PTCH1,CAF->DC,3.4359691029076133e-4,2
SHH->PTCH1,CAF->Endo,8.331164180120892e-4,2
SHH->PTCH1,CAF->ETC,3.251517055174217e-4,2
SHH->PTCH1,CAF->TAM,1.2362843231812415e-4,2
SHH->PTCH1,CAF->TIL,5.078169593207905e-4,2
SHH->PTCH1,DC->CAF,0.04039155636221237,2
SHH->PTCH1,DC->ETC,0.003438284286212058,2
SHH->PTCH1,DC->TAM,0.001704821194384046,2
SHH->PTCH1,Endo->CAF,0.01387269824171241,2
SHH->PTCH1,Endo->ETC,0.004284248657953072,2
SHH->PTCH1,Endo->TAM,0.004661321743866345,2
SHH->PTCH1,ETC->CAF,0.05919747375029419,2
SHH->PTCH1,ETC->DC,0.007522296733940932,2
SHH->PTCH1,ETC->Endo,0.024908590148421787,2
SHH->PTCH1,ETC->ETC,0.010050502119680348,2
SHH->PTCH1,ETC->TAM,0.009144926591572743,2
SHH->PTCH1,ETC->TIL,0.006791769390429209,2
SHH->PTCH2,CAF->CAF,4.469604173437733e-4,2
SHH->PTCH2,CAF->ETC,1.5518595774541093e-4,2
SHH->PTCH2,DC->CAF,0.005636789060281012,2
SHH->PTCH2,DC->ETC,0.00136235316885041,2
SHH->PTCH2,Endo->CAF,0.004065088154268826,2
