LR,cell_type_pair,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity,Patient
SHH->BOC,ETC->CAF,3,0.07894736842105263,0.1360188295853774,5.168715524244341,0.9662862831433164,0.7846034956371958,4,0.1142857142857143,0.1985973664002243,6.950907824007849,0.6953450375676556,0.2798581652286194,0.02701298133649686,0.6719023718533997,35.92726517754082,0.2195776947209867,P01
SHH->BOC,ETC->EMT,3,0.07894736842105263,0.1360188295853774,5.168715524244341,0.9662862831433164,0.7846034956371958,11,0.03678929765886288,0.05586157613057371,16.70261126304154,0.1955870334897773,0.6724822513768384,0.007598226204075091,0.1889930676218643,86.33104613070118,0.5276319251842388,P01
SHH->BOC,ETC->ETC,3,0.07894736842105263,0.1360188295853774,5.168715524244341,0.9662862831433164,0.7846034956371958,1,0.02631578947368421,0.031150870828805,1.18373309149459,0.109067928942567,0.04765958339454213,0.004237104990699331,0.1053908436680524,6.118379606569834,0.0373938757319702,P01
SEMA6A->PLXNA4,EMT->EMT,10,0.0334448160535117,0.0550354495546793,16.45559941684911,0.1297832827663341,0.6132354284107441,1,0.003344481605351171,0.003941179746109197,1.17841274408665,1,1,2.169045991029165e-4,0.1297832827663341,19.39148806439984,0.6132354284107441,P01
SEMA6A->PLXNA4,ETC->EMT,5,0.131578947368421,0.2232476620398687,8.48341115751501,0.5264573049531821,0.3161433469410095,1,0.003344481605351171,0.003941179746109197,1.17841274408665,1,1,8.798591639977614e-4,0.5264573049531821,9.996959821342564,0.3161433469410095,P01
SEMA6A->PLXNA4,Endo->EMT,1,0.07692307692307693,0.1457734262090677,1.89505454071788,0.3437594122804838,0.07062122464824648,1,0.003344481605351171,0.003941179746109197,1.17841274408665,1,1,5.745192748961211e-4,0.3437594122804838,2.233156421521223,0.07062122464824648,P01
SHH->SMO,EMT->EMT,1,0.003344481605351171,0.004745695336688093,1.41896290566974,0.03371371685668357,0.2153965043628043,1,0.003344481605351171,0.004221160559338361,1.26212700724217,1,1,2.003234198186376e-5,0.03371371685668357,1.790911405520602,0.2153965043628043,P01
SHH->SMO,ETC->EMT,3,0.07894736842105263,0.1360188295853774,5.168715524244341,0.9662862831433164,0.7846034956371958,1,0.003344481605351171,0.004221160559338361,1.26212700724217,1,1,5.741573187731608e-4,0.9662862831433164,6.523575455900653,0.7846034956371958,P01
NRTN->GFRA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTS->SORT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHH->PTCH1,EMT->EMT,1,0.003344481605351171,0.004745695336688093,1.41896290566974,0.03371371685668357,0.2153965043628043,14,0.04682274247491638,0.06486805385640075,19.39554810306382,0.5113705616454878,0.8917118684100358,3.078440206863531e-4,0.01724020232415923,27.521563293380652,0.1920716193543466,P01
SHH->PTCH1,EMT->ETC,1,0.003344481605351171,0.004745695336688093,1.41896290566974,0.03371371685668357,0.2153965043628043,1,0.02631578947368421,0.06198331132126684,2.35536583020814,0.4886294383545122,0.1082881315899642,2.941539114898223e-4,0.01647351453252434,3.342176742347362,0.02332488500845765,P01
SHH->PTCH1,ETC->EMT,3,0.07894736842105263,0.1360188295853774,5.168715524244341,0.9662862831433164,0.7846034956371958,14,0.04682274247491638,0.06486805385640075,19.39554810306382,0.5113705616454878,0.8917118684100358,0.008823276763028857,0.4941303593213285,100.2500705815338,0.6996402490556892,P01
SHH->PTCH1,ETC->ETC,3,0.07894736842105263,0.1360188295853774,5.168715524244341,0.9662862831433164,0.7846034956371958,1,0.02631578947368421,0.06198331132126684,2.35536583020814,0.4886294383545122,0.1082881315899642,0.008430897459744787,0.4721559238219878,12.174215931871471,0.08496324658150657,P01
ICOSLG->CTLA4,CAF->EMT,2,0.05714285714285714,0.1170126579014697,4.095443026551441,0.8451574490854044,0.3898408200640183,1,0.003344481605351171,0.004366953338398495,1.30571904818115,0.002717509308459676,0.1401177110269376,5.109888170577042e-4,0.002296723235003621,5.347497970508876,0.05462360337223449,P01
ICOSLG->CTLA4,CAF->TIL,2,0.05714285714285714,0.1170126579014697,4.095443026551441,0.8451574490854044,0.3898408200640183,4,0.8,1.602602091736832,8.01301045868416,0.9972824906915403,0.8598822889730625,0.1875247303125817,0.8428607258504007,32.8168278047018,0.3352172166917839,P01
ICOSLG->CTLA4,EMT->EMT,4,0.01337792642140468,0.0214380627637698,6.40998076636717,0.1548425509145956,0.6101591799359818,1,0.003344481605351171,0.004366953338398495,1.30571904818115,0.002717509308459676,0.1401177110269376,9.361901975504099e-5,4.207860734560547e-4,8.36963398512042,0.0854941076547031,P01
ICOSLG->CTLA4,EMT->TIL,4,0.01337792642140468,0.0214380627637698,6.40998076636717,0.1548425509145956,0.6101591799359818,4,0.8,1.602602091736832,8.01301045868416,0.9972824906915403,0.8598822889730625,0.03435668422800297,0.1544217648411395,51.36324292086444,0.5246650722812788,P01
SHH->PTCH2,EMT->EMT,1,0.003344481605351171,0.004745695336688093,1.41896290566974,0.03371371685668357,0.2153965043628043,1,0.003344481605351171,0.005180380411246454,1.54893374296269,1,1,2.458450715992265e-5,0.03371371685668357,2.197879524604244,0.2153965043628043,P01
SHH->PTCH2,ETC->EMT,3,0.07894736842105263,0.1360188295853774,5.168715524244341,0.9662862831433164,0.7846034956371958,1,0.003344481605351171,0.005180380411246454,1.54893374296269,1,1,7.046292803447587e-4,0.9662862831433164,8.00599788327715,0.7846034956371958,P01
FGF1->FGFR4,CAF->EMT,3,0.08571428571428572,0.162212011516278,5.67742040306973,0.3709376625826814,0.06456785966138785,1,0.003344481605351171,0.004140924360797557,1.23813638387847,0.01480522404777712,0.1057410831288547,6.717076701017295e-4,0.005491815202295349,7.0294207676146,0.006827475415907037,P01
FGF1->FGFR4,CAF->ETC,3,0.08571428571428572,0.162212011516278,5.67742040306973,0.3709376625826814,0.06456785966138785,7,0.1842105263157895,0.2755525370440829,10.47099640767515,0.9851947759522229,0.8942589168711453,0.0446979313123344,0.3654458473803861,59.44824864540476,0.05774038424548081,P01
FGF1->FGFR4,EMT->EMT,54,0.1806020066889632,0.2750906079774252,82.25209178525014,0.6290623374173187,0.9354321403386121,1,0.003344481605351171,0.004140924360797557,1.23813638387847,0.01480522404777712,0.1057410831288547,0.001139129400000331,0.009313408845481768,101.8393074894296,0.09891360771294765,P01
FGF1->FGFR4,EMT->ETC,54,0.1806020066889632,0.2750906079774252,82.25209178525014,0.6290623374173187,0.9354321403386121,7,0.1842105263157895,0.2755525370440829,10.47099640767515,0.9851947759522229,0.8942589168711453,0.07580191494517877,0.6197489285718369,861.2613576071211,0.8365185326256644,P01
RSPO2->LGR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CXCL14->CXCR4,CAF->CAF,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,4,0.1142857142857143,0.2097478806160703,7.341175821562461,0.05710260451331094,0.1148933876831983,0.03286765623830541,0.01845551044445567,40.26287889192412,0.05603039918589329,P01
CXCL14->CXCR4,CAF->DC,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,6,0.4,0.8045241001181294,12.06786150177194,0.2190268687127468,0.1888685850511515,0.1260695530293177,0.0707892870666214,66.18651534039181,0.09210610312292497,P01
CXCL14->CXCR4,CAF->EMT,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,15,0.05016722408026756,0.07775901154235687,23.2499444511647,0.02116942526621643,0.3638742548018624,0.01218489766522481,0.006841939215096717,127.5149540665776,0.1774516372189737,P01
CXCL14->CXCR4,CAF->ETC,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,4,0.1052631578947368,0.1541570770965576,5.85796892966919,0.04196834113659344,0.09168039448064402,0.02415653403423899,0.01356413012653963,32.12819026553786,0.04471004993285491,P01
CXCL14->CXCR4,CAF->Endo,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,3,0.2307692307692308,0.4054574385138031,5.27094670067944,0.110383359728975,0.08249317785849535,0.06353549637399529,0.03567580263168778,28.90865085016786,0.04022969275019746,P01
CXCL14->CXCR4,CAF->TIL,3,0.08571428571428572,0.1567007787719557,5.484527257018449,0.3231991010174253,0.4876729663537203,5,1,2.021529864826194,10.10764932413097,0.5503494006421574,0.1581902001246485,0.3167753041290309,0.1778724315330241,55.43567822258041,0.07714508414287598,P01
CXCL14->CXCR4,DC->CAF,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,4,0.1142857142857143,0.2097478806160703,7.341175821562461,0.05710260451331094,0.1148933876831983,0.06116981875502334,0.03434745151079864,32.11415484638726,0.04469051804245381,P01
CXCL14->CXCR4,DC->DC,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,6,0.4,0.8045241001181294,12.06786150177194,0.2190268687127468,0.1888685850511515,0.2346273690286036,0.1317455625149195,52.79115803143582,0.07346493195200254,P01
CXCL14->CXCR4,DC->EMT,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,15,0.05016722408026756,0.07775901154235687,23.2499444511647,0.02116942526621643,0.3638742548018624,0.02267724769682992,0.01273349637972029,101.7074559202822,0.1415375530073707,P01
CXCL14->CXCR4,DC->ETC,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,4,0.1052631578947368,0.1541570770965576,5.85796892966919,0.04196834113659344,0.09168039448064402,0.04495759593900806,0.02524412983372372,25.6258296852346,0.03566127177809446,P01
CXCL14->CXCR4,DC->Endo,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,3,0.2307692307692308,0.4054574385138031,5.27094670067944,0.110383359728975,0.08249317785849535,0.1182455715591394,0.06639604494758586,23.05788645403217,0.03208768518193467,P01
CXCL14->CXCR4,DC->TIL,2,0.1333333333333333,0.2916349789821747,4.37452468473262,0.601504113578428,0.3889738038335276,5,1,2.021529864826194,10.10764932413097,0.5503494006421574,0.1581902001246485,0.5895488196404255,0.33103742839168,44.21616147303191,0.0615318438716715,P01
CXCL14->CXCR4,ETC->CAF,1,0.02631578947368421,0.03650710931655237,1.38727015402899,0.0752967854041466,0.1233532298127522,4,0.1142857142857143,0.2097478806160703,7.341175821562461,0.05710260451331094,0.1148933876831983,0.007657288806566054,0.004299642558056627,10.18419411273285,0.01417247045485118,P01
