Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
EMT,COL14A1,CD44,EMT,1,0.125,0.3714204603171287,2.97136368253703,0.3013953288119399,0.04635773013273842,3,0.375,0.8864098235995013,7.09127858879601,0.4054321255036784,0.03085792373973738,0.3292307447109517,0.1221953487771048,21.07076766150091,0.001430503301183368
EMT,COL14A1,CD44,ETC,1,0.125,0.3714204603171287,2.97136368253703,0.3013953288119399,0.04635773013273842,86,0.4095238095238095,0.938261019122675,197.0348140157618,0.429148176309051,0.8574032438350473,0.3484893396201623,0.1293432557077108,585.4620905618726,0.03974726819263964
CAF,COL18A1,GPC1,CAF,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,13,0.1830985915492958,0.393456758573605,27.93542985872596,0.5057379505728048,0.3993770626762032,0.4348989425256267,0.2264938278451071,2192.325569271683,0.2075510820122157
CAF,COL18A1,GPC1,EMT,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,1,0.125,0.19177695349661,1.53421562797288,0.2465045556215237,0.02193381430357126,0.2119765195515365,0.1103966200692282,120.4026631052727,0.01139871894709211
CAF,COL18A1,GPC1,ETC,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,20,0.09523809523809523,0.1927517211526056,40.47786144204719,0.2477574938056714,0.5786891230202256,0.2130539579575701,0.1109577461723009,3176.63451314737,0.3007372352000239
EMT,COL18A1,GPC1,CAF,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,13,0.1830985915492958,0.393456758573605,27.93542985872596,0.5057379505728048,0.3993770626762032,0.4161427495943861,0.2167256690445194,236.3690817696114,0.02237745130702216
EMT,COL18A1,GPC1,EMT,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,1,0.125,0.19177695349661,1.53421562797288,0.2465045556215237,0.02193381430357126,0.2028344589281833,0.1056354672989997,12.98140537140373,0.00122897108378347
EMT,COL18A1,GPC1,ETC,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,20,0.09523809523809523,0.1927517211526056,40.47786144204719,0.2477574938056714,0.5786891230202256,0.2038654298893945,0.1061723933215046,342.4939222141829,0.03242446520467149
ETC,COL18A1,GPC1,CAF,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,13,0.1830985915492958,0.393456758573605,27.93542985872596,0.5057379505728048,0.3993770626762032,0.1200439307942008,0.06251845368317842,1789.855008141534,0.1694485293569653
ETC,COL18A1,GPC1,EMT,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,1,0.125,0.19177695349661,1.53421562797288,0.2465045556215237,0.02193381430357126,0.0585112819434845,0.03047246825329587,98.29895366505396,0.009306124272695686
ETC,COL18A1,GPC1,ETC,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,20,0.09523809523809523,0.1927517211526056,40.47786144204719,0.2477574938056714,0.5786891230202256,0.05880868423353786,0.03062735431186594,2593.46297469902,0.2455274226155301
CAF,COL18A1,GPC4,CAF,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,5,0.07042253521126761,0.1332838407909638,9.463152696158431,0.2244996951936004,0.1403818674443889,0.1473224189257394,0.1005417830654542,742.6523138046521,0.07295463662268666
CAF,COL18A1,GPC4,EMT,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,1,0.125,0.19177695349661,1.53421562797288,0.3230239115983304,0.02275943988567686,0.2119765195515365,0.1446656754561135,120.4026631052727,0.01182778585883389
CAF,COL18A1,GPC4,ETC,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,28,0.1333333333333333,0.2686319529387627,56.41271011714016,0.4524763932080693,0.8368586926699342,0.2969265356762362,0.2026407355650685,4427.174646932681,0.4349046136778112
EMT,COL18A1,GPC4,CAF,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,5,0.07042253521126761,0.1332838407909638,9.463152696158431,0.2244996951936004,0.1403818674443889,0.1409687412266832,0.09620564679003557,80.07024501675605,0.007865720635219724
EMT,COL18A1,GPC4,EMT,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,1,0.125,0.19177695349661,1.53421562797288,0.3230239115983304,0.02275943988567686,0.2028344589281833,0.1384265770034351,12.98140537140373,0.001275231617970379
EMT,COL18A1,GPC4,ETC,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,28,0.1333333333333333,0.2686319529387627,56.41271011714016,0.4524763932080693,0.8368586926699342,0.284120775889363,0.1939013058715531,477.3229034941299,0.04688993534228701
ETC,COL18A1,GPC4,CAF,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,5,0.07042253521126761,0.1332838407909638,9.463152696158431,0.2244996951936004,0.1403818674443889,0.04066499255953838,0.02775226533811068,606.3150390627172,0.05956151018648252
ETC,COL18A1,GPC4,EMT,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,1,0.125,0.19177695349661,1.53421562797288,0.3230239115983304,0.02275943988567686,0.0585112819434845,0.03993165913878184,98.29895366505396,0.009656422408872593
ETC,COL18A1,GPC4,ETC,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,28,0.1333333333333333,0.2686319529387627,56.41271011714016,0.4524763932080693,0.8368586926699342,0.08195979574629464,0.05593435177144773,3614.426992411594,0.355064143649836
CAF,COL18A1,ITGA5,CAF,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,1,0.01408450704225352,0.04348482207713676,3.08742236747671,0.90280448766567,0.7584781087379387,0.04806501025886933,0.4043193594143811,242.2957167149603,0.3941712403217548
CAF,COL18A1,ITGA5,ETC,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,1,0.004761904761904762,0.004681555772371924,0.983126712198104,0.09719551233433008,0.2415218912620613,0.005174656707284423,0.04352883467225509,77.15413150561072,0.125515795837577
EMT,COL18A1,ITGA5,CAF,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,1,0.01408450704225352,0.04348482207713676,3.08742236747671,0.90280448766567,0.7584781087379387,0.04599207671614341,0.386881993696793,26.12349957476946,0.04249820165432552
EMT,COL18A1,ITGA5,ETC,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,1,0.004761904761904762,0.004681555772371924,0.983126712198104,0.09719551233433008,0.2415218912620613,0.004951485643700967,0.04165153596823083,8.318495881417624,0.0135326859411516
ETC,COL18A1,ITGA5,CAF,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,1,0.01408450704225352,0.04348482207713676,3.08742236747671,0.90280448766567,0.7584781087379387,0.01326724947094638,0.1116031345544961,197.8146896118106,0.3218086667618585
ETC,COL18A1,ITGA5,ETC,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,1,0.004761904761904762,0.004681555772371924,0.983126712198104,0.09719551233433008,0.2415218912620613,0.001428345923412758,0.01201514169384418,62.99005522250263,0.1024734094833326
CAF,COL18A1,ITGB1,CAF,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,56,0.7887323943661971,1.939425719186747,137.6992260622591,0.38820331290499,0.2955722723346716,2.143702391691239,0.1738561526229492,10806.40375651553,0.1536050781804843
CAF,COL18A1,ITGB1,EMT,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,5,0.625,1.552900813982965,12.42320651186372,0.3108349212022567,0.02666649249527531,1.716465423790746,0.1392068581194925,974.9523607131438,0.01385823044963469
CAF,COL18A1,ITGB1,ETC,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,132,0.6285714285714286,1.503575497324829,315.7508544382141,0.3009617658927533,0.677761235170053,1.661944748806961,0.1347851833441945,24779.59620471179,0.3522237275292127
EMT,COL18A1,ITGB1,CAF,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,56,0.7887323943661971,1.939425719186747,137.6992260622591,0.38820331290499,0.2955722723346716,2.051249429142696,0.1663581359068311,1165.109675753052,0.01656117676752373
EMT,COL18A1,ITGB1,EMT,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,5,0.625,1.552900813982965,12.42320651186372,0.3108349212022567,0.02666649249527531,1.642438210798556,0.1332031859259526,105.1160454911076,0.001494147243568405
EMT,COL18A1,ITGB1,ETC,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,132,0.6285714285714286,1.503575497324829,315.7508544382141,0.3009617658927533,0.677761235170053,1.590268887355887,0.1289722078322401,2671.651730757892,0.03797556358438497
ETC,COL18A1,ITGB1,CAF,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,56,0.7887323943661971,1.939425719186747,137.6992260622591,0.38820331290499,0.2955722723346716,0.5917201363081769,0.04798902437520992,8822.547232354918,0.1254060173866635
ETC,COL18A1,ITGB1,EMT,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,5,0.625,1.552900813982965,12.42320651186372,0.3108349212022567,0.02666649249527531,0.4737911188000491,0.03842487715681164,795.9690795840826,0.01131411480207221
ETC,COL18A1,ITGB1,ETC,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,132,0.6285714285714286,1.503575497324829,315.7508544382141,0.3009617658927533,0.677761235170053,0.4587419303688288,0.03720437471631868,20230.51912926535,0.2875619440564554
CAF,COL18A1,PTPRS,CAF,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,15,0.2112676056338028,0.5059338852443801,35.92130585235099,0.605974146535638,0.7911825257224673,0.559223108730768,0.2713844271891761,2819.043691111801,0.4111673018537633
CAF,COL18A1,PTPRS,EMT,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,1,0.125,0.295070530066335,2.36056424053068,0.3534159656817566,0.05199246334834922,0.3261498467113482,0.1582767019919593,185.2531129320457,0.02701980918012629
CAF,COL18A1,PTPRS,ETC,33,0.4647887323943662,1.105328433300426,78.4783187643302,0.4478481940866362,0.5196870361593318,3,0.01428571428571429,0.03390560211628361,7.12017644441956,0.0406098877826055,0.1568250109291834,0.03747682606729937,0.01818706490550082,558.7794766634333,0.08149992512544214
EMT,COL18A1,PTPRS,CAF,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,15,0.2112676056338028,0.5059338852443801,35.92130585235099,0.605974146535638,0.7911825257224673,0.5351050999399227,0.2596802399006673,303.9396967658761,0.04433065916626124
EMT,COL18A1,PTPRS,EMT,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,1,0.125,0.295070530066335,2.36056424053068,0.3534159656817566,0.05199246334834922,0.3120837526116779,0.1514505912135761,19.97336016714739,0.002913183869683319
EMT,COL18A1,PTPRS,ETC,3,0.375,1.057658155633225,8.4612652450658,0.4285335296650238,0.05603088759547711,3,0.01428571428571429,0.03390560211628361,7.12017644441956,0.0406098877826055,0.1568250109291834,0.0358605365999425,0.01740269855078046,60.2457014879034,0.008787044559532546
ETC,COL18A1,PTPRS,CAF,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,15,0.2112676056338028,0.5059338852443801,35.92130585235099,0.605974146535638,0.7911825257224673,0.1543607803990887,0.07490947944579471,2301.519235750412,0.3356845647024427
ETC,COL18A1,PTPRS,EMT,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,1,0.125,0.295070530066335,2.36056424053068,0.3534159656817566,0.05199246334834922,0.09002622402295037,0.04368867247622132,151.2440563585566,0.02205947029853961
ETC,COL18A1,PTPRS,ETC,33,0.1571428571428571,0.3051006957648787,64.07114611062453,0.1236182762483402,0.4242820762451911,3,0.01428571428571429,0.03390560211628361,7.12017644441956,0.0406098877826055,0.1568250109291834,0.01034462279600528,0.005020124326324224,456.1978653038327,0.06653804124420873
CAF,COL1A1,CD36,CAF,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,3,0.04225352112676056,0.1151052779249337,8.17247473267029,1.0,1.0,0.276789569703021,0.4862560818920442,1395.296220872929,0.6092589302804725
EMT,COL1A1,CD36,CAF,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,3,0.04225352112676056,0.1151052779249337,8.17247473267029,1.0,1.0,0.241623848976521,0.4244779390388849,137.242346218664,0.05992714937194721
ETC,COL1A1,CD36,CAF,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,3,0.04225352112676056,0.1151052779249337,8.17247473267029,1.0,1.0,0.05081250981891575,0.08926597906907086,757.614521400034,0.3308139203475803
CAF,COL1A1,CD44,CAF,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,11,0.1549295774647887,0.3616626218455177,25.67804615103176,0.1654196981872706,0.1117388324252154,0.8696772492358754,0.08043633430830671,4384.043013398049,0.06807788151417571
CAF,COL1A1,CD44,EMT,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,3,0.375,0.8864098235995013,7.09127858879601,0.4054321255036784,0.03085792373973738,2.131518189936016,0.1971438368205822,1210.702331883657,0.0188004656083488
CAF,COL1A1,CD44,ETC,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,86,0.4095238095238095,0.938261019122675,197.0348140157618,0.429148176309051,0.8574032438350473,2.256202916441834,0.2086759107631553,33639.98548414774,0.522380583157948
EMT,COL1A1,CD44,CAF,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,11,0.1549295774647887,0.3616626218455177,25.67804615103176,0.1654196981872706,0.1117388324252154,0.7591859930023654,0.07021701256296702,431.2176440253436,0.00669618970139286
EMT,COL1A1,CD44,EMT,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,3,0.375,0.8864098235995013,7.09127858879601,0.4054321255036784,0.03085792373973738,1.860711838847106,0.172096993053956,119.0855576862148,0.001849227405259398
EMT,COL1A1,CD44,ETC,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,86,0.4095238095238095,0.938261019122675,197.0348140157618,0.429148176309051,0.8574032438350473,1.969555548381554,0.182163933421962,3308.853321281011,0.05138173226529495
ETC,COL1A1,CD44,CAF,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,11,0.1549295774647887,0.3616626218455177,25.67804615103176,0.1654196981872706,0.1117388324252154,0.1596537174919538,0.01476635131599692,2380.436927805032,0.03696476120964683
ETC,COL1A1,CD44,EMT,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,3,0.375,0.8864098235995013,7.09127858879601,0.4054321255036784,0.03085792373973738,0.3913001095797406,0.03619129562914027,657.3841840939643,0.01020823072612919
ETC,COL1A1,CD44,ETC,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,86,0.4095238095238095,0.938261019122675,197.0348140157618,0.429148176309051,0.8574032438350473,0.4141894977046015,0.03830833212393368,18265.75684877293,0.2836409284118043
CAF,COL1A1,DDR1,CAF,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,1,0.01408450704225352,0.02851835836308113,2.02480344377876,0.1024089782758322,0.03714163313833253,0.06857708249574451,0.04979698852697363,345.6970728610481,0.02262887167473022
CAF,COL1A1,DDR1,ETC,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,26,0.1238095238095238,0.2499568187475499,52.49093193698549,0.8975910217241678,0.9628583668616675,0.6010622757940769,0.4364590933650706,8961.838532089689,0.5866300586057422
EMT,COL1A1,DDR1,CAF,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,1,0.01408450704225352,0.02851835836308113,2.02480344377876,0.1024089782758322,0.03714163313833253,0.05986446180750483,0.04347035203760319,34.00301430666275,0.002225792196998917
EMT,COL1A1,DDR1,ETC,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,26,0.1238095238095238,0.2499568187475499,52.49093193698549,0.8975910217241678,0.9628583668616675,0.5246981694714017,0.3810075870012817,881.4929247119551,0.05770135717494829
ETC,COL1A1,DDR1,CAF,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,1,0.01408450704225352,0.02851835836308113,2.02480344377876,0.1024089782758322,0.03714163313833253,0.01258925212177019,0.009141637711255368,187.7057491355935,0.01228696926660339
ETC,COL1A1,DDR1,ETC,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,26,0.1238095238095238,0.2499568187475499,52.49093193698549,0.8975910217241678,0.9628583668616675,0.1103418847152933,0.08012434135781549,4866.077115944436,0.3185269510809769
CAF,COL1A1,DDR2,CAF,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,18,0.2535211267605634,0.6075863306288143,43.13862947464581,0.9789230407864776,0.9401301291003267,1.461041248880542,0.4760072822866784,7365.108935606811,0.5727826767801075
CAF,COL1A1,DDR2,ETC,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,1,0.004761904761904762,0.01308179680710009,2.74717732949102,0.02107695921352241,0.05986987089967324,0.03145733170933288,0.01024879960536583,469.0288157861532,0.03647625350036491
EMT,COL1A1,DDR2,CAF,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,18,0.2535211267605634,0.6075863306288143,43.13862947464581,0.9789230407864776,0.9401301291003267,1.275418038500338,0.4155312348307223,724.4374458681922,0.05633931867566329
EMT,COL1A1,DDR2,ETC,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,1,0.004761904761904762,0.01308179680710009,2.74717732949102,0.02107695921352241,0.05986987089967324,0.02746072250589295,0.008946704208162628,46.13401380990015,0.003587830696283914
ETC,COL1A1,DDR2,CAF,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,18,0.2535211267605634,0.6075863306288143,43.13862947464581,0.9789230407864776,0.9401301291003267,0.268215210870257,0.08738452366907691,3999.088794075532,0.3110081336445558
ETC,COL1A1,DDR2,ETC,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,1,0.004761904761904762,0.01308179680710009,2.74717732949102,0.02107695921352241,0.05986987089967324,0.00577487792647817,0.001881455399993951,254.6721165576873,0.01980578670302442
CAF,COL1A1,GP6,ETC,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,1,0.004761904761904762,0.01391333348991914,2.92180003288302,1.0,1.0,0.03345689840843647,0.4862560818920442,498.8423552697878,0.6092589302804725
EMT,COL1A1,GP6,ETC,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,1,0.004761904761904762,0.01391333348991914,2.92180003288302,1.0,1.0,0.02920624710293998,0.4244779390388849,49.06649513293917,0.05992714937194721
ETC,COL1A1,GP6,ETC,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,1,0.004761904761904762,0.01391333348991914,2.92180003288302,1.0,1.0,0.006141954628973833,0.08926597906907086,270.8601991377461,0.3308139203475803
CAF,COL1A1,ITGA11,CAF,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,9,0.1267605633802817,0.2523527877502545,17.91704793026807,1.0,1.0,0.6068237772754674,0.4862560818920442,3058.998661245632,0.6092589302804725
EMT,COL1A1,ITGA11,CAF,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,9,0.1267605633802817,0.2523527877502545,17.91704793026807,1.0,1.0,0.5297276803930422,0.4244779390388849,300.885322463248,0.05992714937194721
ETC,COL1A1,ITGA11,CAF,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,9,0.1267605633802817,0.2523527877502545,17.91704793026807,1.0,1.0,0.1113995703459656,0.08926597906907086,1660.967593858348,0.3308139203475803
CAF,COL1A1,ITGA2,CAF,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,3,0.04225352112676056,0.09133508621855113,6.48479112151713,0.125651589767861,0.06407091285598834,0.2196302347639343,0.06109884972402656,1107.156013444993,0.03903577582873283
CAF,COL1A1,ITGA2,EMT,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,1,0.125,0.19177695349661,1.53421562797288,0.2638315688455749,0.0151583287665168,0.4611592221852805,0.1282897049462804,261.9384382012394,0.009235347169127738
CAF,COL1A1,ITGA2,ETC,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,45,0.2142857142857143,0.4437795689568105,93.19370948093018,0.610516841386564,0.9207707583774948,1.067140952603877,0.2968675272217373,15911.0716033238,0.5609878072826119
EMT,COL1A1,ITGA2,CAF,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,3,0.04225352112676056,0.09133508621855113,6.48479112151713,0.125651589767861,0.06407091285598834,0.1917265261556549,0.05333632786162108,108.900666856412,0.003839587165117826
EMT,COL1A1,ITGA2,EMT,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,1,0.125,0.19177695349661,1.53421562797288,0.2638315688455749,0.0151583287665168,0.402569599623934,0.1119906805969653,25.76445437593178,0.0009083954322201363
EMT,COL1A1,ITGA2,ETC,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,45,0.2142857142857143,0.4437795689568105,93.19370948093018,0.610516841386564,0.9207707583774948,0.93156221401433,0.2591509305802985,1565.024519544074,0.05517916677460924
ETC,COL1A1,ITGA2,CAF,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,3,0.04225352112676056,0.09133508621855113,6.48479112151713,0.125651589767861,0.06407091285598834,0.04031930636854263,0.01121641218221336,601.1608579549705,0.02119554986213769
ETC,COL1A1,ITGA2,EMT,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,1,0.125,0.19177695349661,1.53421562797288,0.2638315688455749,0.0151583287665168,0.0846587446575931,0.02355118330232922,142.2266910247564,0.005014586165168923
ETC,COL1A1,ITGA2,ETC,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,45,0.2142857142857143,0.4437795689568105,93.19370948093018,0.610516841386564,0.9207707583774948,0.1959037336216495,0.05449838358452828,8639.354652714741,0.3046037843202736
CAF,COL1A1,ITGA5,CAF,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,1,0.01408450704225352,0.04348482207713676,3.08742236747671,0.90280448766567,0.7584781087379387,0.1045664057141891,0.438994172886863,527.1192512052274,0.4621095611708325
CAF,COL1A1,ITGA5,ETC,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,1,0.004761904761904762,0.004681555772371924,0.983126712198104,0.09719551233433008,0.2415218912620613,0.01125757073120994,0.0472619090051812,167.8503796023402,0.14714936910964
EMT,COL1A1,ITGA5,CAF,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,1,0.01408450704225352,0.04348482207713676,3.08742236747671,0.90280448766567,0.7584781087379387,0.09128139275411107,0.38322058827938,51.84783108433508,0.04545343091769048
EMT,COL1A1,ITGA5,ETC,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,1,0.004761904761904762,0.004681555772371924,0.983126712198104,0.09719551233433008,0.2415218912620613,0.009827312398797684,0.04125735075950495,16.50988482998011,0.01447371845425674
ETC,COL1A1,ITGA5,CAF,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,1,0.01408450704225352,0.04348482207713676,3.08742236747671,0.90280448766567,0.7584781087379387,0.01919610454534759,0.08058972649942693,286.2139187711326,0.2509151166494158
ETC,COL1A1,ITGA5,ETC,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,1,0.004761904761904762,0.004681555772371924,0.983126712198104,0.09719551233433008,0.2415218912620613,0.002066643710348239,0.008676252569643926,91.13898762635733,0.07989880369816448
CAF,COL1A1,ITGB1,CAF,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,56,0.7887323943661971,1.939425719186747,137.6992260622591,0.38820331290499,0.2955722723346716,4.663668078146306,0.1887662219106917,23509.55078193553,0.1800800464631905
CAF,COL1A1,ITGB1,EMT,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,5,0.625,1.552900813982965,12.42320651186372,0.3108349212022567,0.02666649249527531,3.734205380001159,0.1511453708990317,2121.028655840659,0.01624679869200368
CAF,COL1A1,ITGB1,ETC,67,0.9436619718309859,2.404664448866805,170.7311758695431,0.4862560818920442,0.6092589302804725,132,0.6285714285714286,1.503575497324829,315.7508544382141,0.3009617658927533,0.677761235170053,3.615594544604241,0.1463444890823209,53908.51466004924,0.4129320851252783
EMT,COL1A1,ITGB1,CAF,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,56,0.7887323943661971,1.939425719186747,137.6992260622591,0.38820331290499,0.2955722723346716,4.071155689138478,0.1647837421899775,2312.416431430655,0.01771280371440572
EMT,COL1A1,ITGB1,EMT,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,5,0.625,1.552900813982965,12.42320651186372,0.3108349212022567,0.02666649249527531,3.259779903385805,0.1319425667332481,208.6259138166916,0.001598046878990273
EMT,COL1A1,ITGB1,ETC,6,0.75,2.099155254497513,16.7932420359801,0.4244779390388849,0.05992714937194721,132,0.6285714285714286,1.503575497324829,315.7508544382141,0.3009617658927533,0.677761235170053,3.156238405743125,0.1277516301156593,5302.480521648451,0.04061629877855121
ETC,COL1A1,ITGB1,CAF,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,56,0.7887323943661971,1.939425719186747,137.6992260622591,0.38820331290499,0.2955722723346716,0.8561474345555398,0.0346533488043208,12765.1582492231,0.09777942215707536
ETC,COL1A1,ITGB1,EMT,40,0.1904761904761905,0.4414437872436512,92.70319532116676,0.08926597906907086,0.3308139203475803,5,0.625,1.552900813982965,12.42320651186372,0.3108349212022567,0.02666649249527531,0.6855184165383887,0.02774698356997694,1151.670939784493,0.008821646924281354
