LR,Pval_PAAD-US,Pval_PACA-AU,Pval_PACA-CA,HR_PAAD-US,HR_PACA-AU,HR_PACA-CA,meta_Pval,adjPval
RSPO4->LGR6,0.31459145631235097,0.34468063612926503,0.6592582688908912,1.2967538788479813,0.8353821491124022,1.0986168419970197,0.36588977712107396,0.3445543220146617
CXCL11->CCR3,0.3164832223023497,0.7541337053257497,0.846135088839861,1.2068306671180875,0.8253512415656806,0.9095547948944525,0.7884365373206945,0.4716199557994669
INSL5->RXFP3,0.316733411200286,0.7845459496135797,0.5084516356613831,0.8800172239708973,1.111338212653324,1.0286668662003933,0.5818578276789894,0.41954586395769977
AFDN->EPHB3,0.317044123767397,0.4805399617604902,0.07758319442453299,0.714237788445392,1.3736421945377213,0.8359504286947615,0.11171769493327918,0.2104182863298078
VWF->TNFRSF11B,0.3176562906936804,0.8244504400774673,0.13042225846890187,0.9518084318603633,1.035773415023499,0.7718182717761122,0.3333200907051926,0.33326169705449515
GDF5->ROR2,0.31816591180904263,0.0030998583339688635,0.14191624059313357,0.7909794280549605,0.43921634897164225,0.868837770133738,0.016561657566530674,0.09589601853653928
EFNA3->EPHA6,0.31866376117546336,0.8658566123328472,0.6977677730267966,1.0973303820014468,0.9920602939290126,1.187420688416204,0.7680930413481742,0.4656335168160391
PF4->CXCR3,0.3188360900324152,0.24502928411854175,0.13794669523015068,0.8459616139743913,0.7657513958918944,0.7014238544536547,0.05761177391512652,0.1653134767998476
WNT7A->FZD1,0.3190066418949524,0.06559194236140264,0.14547817910515126,1.2111778341859494,0.7233308393913054,1.2842229168683381,0.02482361630907491,0.1088016470866501
CD58->CD2,0.31989610012540903,0.5139595316318455,0.29340184086173904,0.7476550334304604,1.16438106022753,1.1529603102430614,0.23770567961085282,0.28217081571930003
SEMA3A->PLXNA4,0.3201099065323133,0.35800974115236517,0.00249063646673231,1.3056099426095744,1.3824429475338433,1.626757198448891,0.05254655769891602,0.15448379468419143
KISS1->KISS1R,0.3204521930793611,0.03490881176211735,0.7482687666010428,1.1405784547800912,2.5880194703012456,1.0375639974312028,0.2234801526396733,0.27460241498480525
ICAM2->ITGAL,0.3205640754147724,0.33227948377126293,0.4498535756614417,0.8040721382150348,1.440361616989911,1.0233245789232273,0.22292754616776375,0.27460241498480525
FGF19->FGFR4,0.32274939967802574,0.08028376218406408,0.004747593480521228,0.7037268128022817,0.5443367864521066,0.5998908821169593,0.011301313632836584,0.08001138127109853
C1QB->LRP1,0.323542134635075,0.016767091999776884,0.01920028976747734,0.9073801153228317,0.457132731863764,0.674449653540735,0.007744259946553376,0.06534029119227446
HCRT->HCRTR1,0.3273747870401803,0.6316965797699592,0.4453561291377456,0.699527989148871,1.0315954051994476,0.9717829242818766,0.42861161167648354,0.3700751569288611
SNCA->LAG3,0.3275887284269523,0.3594981327304476,0.6497313774356805,0.749748357548778,1.2388714047521812,0.860906341291865,0.37906209588403084,0.3514759873828487
POMC->MC4R,0.3296731851966429,0.41569854556869634,0.9741143585498687,0.7755403081408334,0.8783833557711004,0.8889987020606448,0.6610900488725364,0.439855849758348
DLK1->NOTCH2,0.3307921446871782,0.5473130394506449,0.4315603465647674,0.8823947372494759,0.7488637226042031,1.198917355730799,0.35954757696963013,0.3409905719179585
RAET1L->KLRK1,0.33088162728177295,0.954818115219005,0.6635045307480342,0.7704086542584654,0.9111434702757233,1.1456734506450938,0.8066890548401926,0.4761997234876378
FGF1->NRP1,0.33099744664302033,0.05564771340385788,0.24162580487869856,1.4970115739778593,1.7434370922715645,1.250452786251305,0.04133231384009195,0.13921826826692862
HSP90AA1->CFTR,0.331692143029238,0.5661061541135779,0.9957478171587804,1.2678982727555954,1.2082379798904985,0.9881957633984629,0.7748423026554925,0.4673096209801951
TNFSF10->TNFRSF10A,0.3329328773743355,0.390284810180342,0.8389668075214255,1.3841505432182395,0.6999030255575838,1.0573313997413807,0.5465582173288619,0.4097666490875759
SLITRK2->PTPRD,0.33407497803381647,0.8084715878480034,0.8646151538680418,0.818888047748693,1.2973205507073202,1.2042199434553604,0.8368886093144184,0.48202505439259713
ADM2->CALCR,0.3344033451398438,0.4087210537407844,0.12432858700017924,0.7187527135835704,0.7591849667387984,0.8435627897838723,0.10878940171992722,0.20958386485748962
CCL8->CCR2,0.33452198948680734,0.8690252537155704,0.7604761793190774,0.882510659842056,0.9982112642637264,0.7987052534448342,0.8147134091946842,0.47804596601391064
F8->LDLR,0.3349692807956993,0.4014393620336518,0.7030136168607362,0.7330034044087212,0.8117974906735371,0.8904419903157316,0.4546407947239932,0.3793296640974757
CD52->SIGLEC10,0.335355640069809,0.8906793243290005,0.23195684221766522,0.7871446010517754,0.8898697310153103,0.7518206711512758,0.46851856541830433,0.386626724124725
IL13->IL13RA1,0.3364334096744266,0.2413919903295062,0.39296910227627035,0.7348870933323104,0.5927066779566873,1.2384712249994143,0.15248624649640288,0.24340808524647353
IL4->IL13RA1,0.3364334096744266,0.2413919903295062,0.39296910227627035,0.7348870933323104,0.5927066779566873,1.2384712249994143,0.15248624649640288,0.24340808524647353
EFNA3->EPHA8,0.33842356995278966,0.4079496059281874,0.6646530766170449,1.1190009385832942,0.9034815794696797,1.1944573714389084,0.43350447115547847,0.3715705026596711
CD200->CD200R1,0.33845178491561545,0.7440934034414091,0.38860613396385246,0.8741832626279082,0.9763727214921893,0.7717498219406561,0.4783714948081524,0.39044906739366514
CD200R1->CD200,0.33845178491561545,0.7440934034414091,0.38860613396385246,0.8741832626279082,0.9763727214921893,0.7717498219406561,0.4783714948081524,0.39044906739366514
LAMA1->ITGA1,0.3411116860467377,0.6549480594841162,0.5314009053757048,0.8519091384234782,0.9475935236177377,0.982594531699704,0.5205885856034449,0.40190708091585525
EFEMP1->EGFR,0.3413972469009896,0.6425981771101904,0.3983490489062953,1.4989391175037639,1.2399201741258927,1.160805750022291,0.41230124956897934,0.3647520078113813
C3->CD46,0.34233053887310383,0.8846694119251045,0.2668333802592632,0.840706912206187,0.9459188435003909,1.1915671679018744,0.49537507646140017,0.39728154975957947
GDF5->BMPR1A,0.34242710453894143,0.048886612431949805,0.9573691425907664,0.6439315839147197,0.6065162092680643,0.9482996969857094,0.38766704132163027,0.35297444187800286
WNT5A->ROR1,0.34265294449547545,0.19001119029504254,0.2892613927417198,1.287151223109145,0.6486489163668135,0.7915895511527029,0.09254355035194443,0.20060425760178888
BMP6->ACVR2A,0.3439884703764021,0.9537414965488388,0.301166364808388,0.8318702286949976,1.0639764574822408,0.8636265463623304,0.5738498307893078,0.4177632777355534
MDK->ALK,0.3447625719597017,0.5774413576310373,0.5153088519556861,0.699983149041453,1.248582728564588,0.8924348314791863,0.45321591645044634,0.3792295607890778
DKK2->KREMEN2,0.34481576338932995,0.2904718503173971,0.17746116763063224,0.833278134744951,0.7892423418048171,0.7447461813127141,0.08947830127779095,0.19930130261164275
VEGFA->NRP1,0.3454062293783823,0.022775763716990527,0.02818990376951358,1.0678170015600403,2.203373695707579,1.4805168056811495,0.01037904308279575,0.07812762380223558
L1CAM->ERBB3,0.34600772185708506,0.10004628321796205,0.16582871513856934,1.2891937343850222,0.5540351639669827,0.8962617168683426,0.03818152898846729,0.13795360217759287
EFNB1->EPHA4,0.34613039207715746,0.16790445649033303,0.5261963612178955,1.2550446418415444,0.7063106423173503,1.168646030619697,0.18756984126832896,0.2616015788315778
EPHA4->EFNB1,0.34613039207715746,0.16790445649033303,0.5261963612178955,1.2550446418415444,0.7063106423173503,1.168646030619697,0.18756984126832896,0.2616015788315778
NTN1->UNC5C,0.3477764907781249,0.24081733088439683,0.2573390178124604,0.7393488750069904,0.8260787261563993,1.1282547136220775,0.10089192397674444,0.20461288723048868
CXADR->CXADR,0.3490353525413685,0.9657723630307888,0.11483397134135565,0.7550037206308403,1.0650546590223975,0.7838912881700156,0.447347363255105,0.3777952074884532
CXADR->JAML,0.3490353525413685,0.9657723630307888,0.05476177014046568,0.7550037206308403,1.0650546590223975,0.749024691930487,0.4029167474303866,0.3605927405661794
JAML->CXADR,0.3490353525413685,0.9657723630307888,0.05476177014046568,0.7550037206308403,1.0650546590223975,0.749024691930487,0.4029167474303866,0.3605927405661794
IL18->IL18RAP,0.35003194165339124,0.511145014827744,0.0034773382467722103,1.1441612012300626,1.2064973602038502,1.575696215052582,0.10773982318517339,0.20958386485748962
CXCL12->CXCR3,0.3503371811993615,0.9759173498319453,0.4875324630371961,0.825795736972263,1.0157122504139522,0.8167120937993412,0.7250415181740946,0.4551163306762182
SCT->VIPR1,0.35038118385226547,0.4840670206697205,0.08320430368712461,0.7976711067158226,0.791352361062255,0.6965580524307016,0.12879040758151397,0.22808248950612497
POMC->MC3R,0.3506919930638627,0.8118202242441241,0.8532182247710077,0.7712933248296461,1.0261429568309222,0.9073376491931702,0.8410754797101103,0.4831177736944566
LAMA1->ITGB8,0.3534886066970915,0.38183636638191454,0.4090843868240631,1.229643815538561,1.220228083015658,1.0477737176846167,0.24829453759131567,0.28956953695088883
NTF4->NTRK2,0.3535437252612744,0.5128564963627695,0.30873517553838314,0.8770001211693984,0.8655174195908469,1.1816618733772042,0.2677799608370722,0.3034221089622498
SEMA4D->ERBB2,0.35452524563304766,0.8415614170392588,0.13597294002548233,0.7210893669751465,1.0078712394187515,0.8189237009917486,0.37562356439354544,0.3497701706897537
GDF5->ACVR2B,0.3548041869214261,0.23157986861823388,0.9009375081712435,1.3708765980172624,1.4134416595999706,0.998578532441877,0.490491852105402,0.39580857810362086
FGF19->FGFR2,0.3573231979365391,0.7659690535644399,0.011317160503271806,0.7107699320992658,0.8765520451867487,0.6107120065227225,0.24221819245947968,0.28526344197354797
FAT4->DCHS1,0.35777317026514566,0.13785327446695816,0.525425856564027,0.7933422688050906,0.7000219100295474,0.915797630260259,0.17741130688730036,0.2579375242244826
DAG1->LAMA4,0.3579245922697195,0.03824168324980304,0.517795684139843,0.7790919478728794,0.5671855493083721,0.9072368006811662,0.1272427686204317,0.2269047863944021
CCL14->CCR3,0.3581077382133292,0.21655745675598237,0.5553867300469436,0.7861670676546096,0.6926907089660949,0.8532555977430478,0.23941616955834935,0.2830857019969941
WNT2->FZD8,0.3595608204199867,7.021950206842487e-5,0.06320585225645226,0.7670631717437724,0.26277323987425005,0.7923247418903305,0.012599907766360998,0.0851779467022212
DLL1->NOTCH4,0.3598619243419028,0.07701330058497069,0.2188604752243275,0.7332188737422093,1.9315113268577813,0.8089361603284841,0.04699322337263637,0.14605202166908565
SAA1->FPR2,0.3599132034730247,0.01850831795405239,0.7587238064381098,0.8529616564070691,1.8949957269462767,1.0940408885129218,0.2437839028570276,0.2866312436139032
POMC->MC2R,0.3599491568014598,0.01335146383098551,0.24434254859436488,0.7708626528984802,0.49871110744542696,1.0894309348011708,0.03927007021873172,0.1384251085293886
SEMA4D->CD72,0.3604560524428191,0.2990912141984392,0.8160247625354695,0.9660819692060004,0.7802524493166287,1.011071703854952,0.4816838808156856,0.3920828493198132
EFNA5->EPHA7,0.3607087738524204,0.8144238705401445,0.16921089134083744,1.2266008329866536,0.8803213713504081,1.0895653663100444,0.3845147819115502,0.35229212093616463
LIF->LIFR,0.3629334062042683,0.46642608739232294,0.4522712281830097,0.6845368327101679,1.1701502951275575,0.836493669817458,0.3396940313241753,0.335089008388476
COL2A1->TNFRSF10A,0.3631525421851358,0.5075795767164957,0.5118029464533134,0.8003919749791935,1.1888245557130577,1.0883930964340824,0.4124415598312798,0.3647520078113813
INHBA->ACVR2B,0.36401724838977834,0.6728597757331158,0.9686700545879509,1.5376878484782361,0.9173999016797747,1.0217811525597402,0.8360915160949883,0.48202505439259713
NODAL->ACVR1B,0.364673933850871,0.21833323352850842,0.13538750531754928,0.722531942644239,0.6463670858240773,0.8485592268492097,0.06179282622080555,0.17007011341813894
OMG->RTN4RL1,0.36691308152190816,0.39881683564382575,0.9973990818069965,0.7808666481185026,1.182520315403904,0.9303887252462695,0.6912740064557074,0.4457366125777877
ADGRB1->RTN4RL1,0.36691308152190816,0.5806481802267611,0.8124220489815173,0.7808666481185026,1.2316732393928256,1.1220508894603154,0.6891299445031962,0.44547176626850377
RSPO2->ZNRF3,0.3683905284708545,0.06575507915805257,0.5605837684611601,0.719765791426639,0.5696959119031315,0.8463012278402935,0.16404522004737146,0.252682938516603
CSF2->SDC2,0.36846888205563866,0.05653432084728305,0.537100702342189,0.7509539563716495,0.4566740722236399,0.8741068771536924,0.1484276057693687,0.24283492912265786
WNT7B->LRP5,0.369568722526073,0.6030353253674516,0.006518147458316026,1.2314453394401934,0.8906322097461794,0.6308248920175217,0.15644418899364662,0.2464790168369899
AGT->AGTR2,0.36971035260786056,0.7046730505282737,0.0012523911734942939,0.8551161085616306,0.8253534041611627,0.6510594821550528,0.20720071876566315,0.2676947141242198
AGT->MAS1,0.36971035260786056,0.7046730505282737,0.0012523911734942939,0.8551161085616306,0.8253534041611627,0.6510594821550528,0.20720071876566315,0.2676947141242198
FGB->ITGAM,0.3706201499639119,0.03892147306014049,0.9241389449082997,0.84332074834779,1.5748497511863258,0.9376903484391305,0.3767940105016345,0.350314820336519
ARF1->INSR,0.3710000504230766,0.9205685667644801,0.17593992067763975,0.5940668719345432,1.0020490621470144,0.8197230905896535,0.4756428370914795,0.3892862299975909
VEGFA->NRP2,0.37158005018269913,0.0922856751879162,0.04305598208934969,1.1604479540656882,1.6807986730934217,1.5034401135517408,0.021710579544242766,0.10810641211701258
SLIT2->ROBO2,0.3717012820103863,0.01443293871258422,0.2943336155833559,0.9467763340737877,0.5407950380521033,0.7998854746027998,0.0525135715204972,0.15448379468419143
AGT->LRP2,0.371729696801296,0.4957624241520938,0.002234907278098053,0.8558337942868162,0.7595943926525954,0.6316761689723407,0.10964722624422667,0.20958386485748962
MMP1->ITGA2,0.3723151074732479,0.5767521933548752,0.064686472261904715,0.7282286663801878,1.0824942649789817,1.4899383190276874,0.17363726909878266,0.2571416865880126
RTN4->CNTNAP1,0.37255092918800603,0.2368650581089191,0.1859961484711692,1.0343291374215444,1.464822785832271,1.3878180342568192,0.083873620083799,0.1916938477484415
AMELX->LAMP1,0.37258879353158314,0.2621138706941831,0.2665739376910904,0.7284171742374408,0.8169867225771511,0.8516727360236994,0.12201775749368032,0.22154945782358318
AMELY->LAMP1,0.37258879353158314,0.2621138706941831,0.226240972516778,0.7284171742374408,0.8169867225771511,0.8373331481282841,0.10635867323439963,0.20958386485748962
DKK2->LRP6,0.3728616256155237,0.35197835879817274,0.9337247609590853,0.8794977953457155,0.7552491749429024,0.9315964058800067,0.6175946396072951,0.4265707119654515
FGF2->FGFR4,0.3731070902715341,0.21879750192297998,0.012471445598302044,0.6956589978324518,0.5689727265316014,0.6287110751410839,0.03679344568137625,0.134695894793709
SLIT2->ROBO4,0.37456990450061045,0.19410983099036927,0.18111829071687546,0.9009475714236184,0.7179889398241415,0.7814452409402356,0.07025571016711586,0.18115469013842336
SLIT3->ROBO1,0.37498158277421034,0.7068716955115186,0.8133479400523238,0.863495587820706,1.191873525937158,1.0573550334867101,0.7758262109998788,0.46743181750322904
HBEGF->ERBB2,0.3750644027018296,0.6698819173176543,0.6649199293765513,0.6692169717978719,1.0441164767215185,0.9735769503565983,0.6543185816927217,0.437146227722966
APOE->SORL1,0.3753024419965014,0.09331721969187545,0.950536337022697,0.8340708726391618,0.5935870549439964,1.0574305477722856,0.43954312449567995,0.37375128237233274
FGA->ITGAM,0.3754247745143676,0.030374474724894185,0.82843376819866,1.2679261263062587,2.0559118820237865,0.9087202157552455,0.3069319888020888,0.32482750688869083
BGN->TLR2,0.3760915168303889,0.6179517491831923,0.817237771473341,0.8168446374041924,1.032764657622614,1.0022805077210153,0.7234068276509298,0.4551163306762182
BGN->TLR4,0.3760915168303889,0.4402259795148149,0.48258627184990743,0.8168446374041924,0.9015622356713394,0.968321161929665,0.35188858286915237,0.3376539152204686
SERPINE2->LRP1,0.3764064200578542,0.012781264853057084,0.016838937282965927,0.8813262340341317,0.44833958582572064,0.7006944579063444,0.011156096958519253,0.07993350855697993
GNAS->VIPR1,0.3766711862113561,0.20393629517994438,0.09087738296327552,1.6590485381757953,0.8966622616121729,1.3257322937035443,0.05046118363211563,0.15170763156942554
VEGFD->KDR,0.37736989880822513,0.6603959351768206,0.20663867023004623,0.8650828489857582,1.043899862544374,0.7133524572490122,0.3138693157720069,0.3273766011116324
CXCL13->CCR10,0.3777478536612573,0.4259620587263543,0.5485721657923097,0.7661370622958968,0.7870625803906268,1.0955126720567634,0.3902859890964186,0.3539830674247056
CCL14->ACKR2,0.37809975275880203,0.4618418803923531,0.8859705877800574,0.7932663149309793,1.4602414771576269,1.0776846010036105,0.6655909220276517,0.4404960627779941
LAMB1->ITGB1,0.37828043255018073,0.13152549050486995,0.37681529579587747,1.368653853816678,1.6082317149189875,1.1951982065010727,0.11616174082257162,0.21616491478094546
GPHA2->TSHR,0.3791806521110591,0.86861615697694,0.7372048577851615,1.3886535127275415,1.0047579976448147,0.8325438930290702,0.825722816396617,0.4805319619380721
PTMA->VIPR1,0.37934889573518393,0.005930360065162121,0.06711971218633683,1.0429910769163462,0.45006466847235616,1.40428481696416,0.015431692695345974,0.09208699177100454
THBS2->CD47,0.3809301179767086,0.098345561737755,0.3086211258199637,1.4198964201141506,0.6167776709519142,1.2689198064487492,0.08151861053677939,0.18982081641901263
TFPI->VLDLR,0.3811291983977596,0.7599508696491181,0.20787443129421457,1.2819947830041283,0.9440175200727559,1.1959655398866114,0.3878645626123245,0.35297444187800286
PDGFB->LRP1,0.38119887561922206,0.014977890912271086,0.012399332423551734,0.8722566931844113,0.45492937414258755,0.682740333252627,0.011367569605654434,0.08001138127109853
BSG->SLC16A1,0.3822919875497114,0.4203174963587143,0.9418078031951777,0.6742519620959072,0.6725059372730673,1.0208677190816613,0.678445817877788,0.44410355921194544
PDGFA->PDGFRA,0.38354207238618265,0.020008560804539832,0.23671035256819783,1.6213374252626833,0.5615670586387643,0.8526513749412123,0.04374413834939756,0.14223455386094006
INHBB->ACVR1B,0.3841092416223877,0.19643787034905735,0.17507938135545842,0.7296105430145202,0.6573289620326543,0.8119448413520721,0.07190685247009286,0.18267639776807323
ANGPTL2->ITGB1,0.3841832111284256,0.0665393507745694,0.34204861708575707,1.2220712597519825,1.7132989437695556,1.2210944762185647,0.0830409499929841,0.19071622978648828
L1CAM->PTPRZ1,0.38498083381080406,0.2771154998078412,0.20651593235562826,1.1263412991940265,0.8547899557355861,1.1411289513676455,0.109226149338037,0.20958386485748962
PTPRZ1->L1CAM,0.38498083381080406,0.2771154998078412,0.20651593235562826,1.1263412991940265,0.8547899557355861,1.1411289513676455,0.109226149338037,0.20958386485748962
CALCA->CALCR,0.3851439069997922,0.19359105269954613,0.9443563488843637,0.8813029144192682,1.6504322006282817,0.9227017484984777,0.5173143772768585,0.40190708091585525
CADM1->CADM1,0.38518736448818236,0.09223306322860025,0.5332692305466504,0.8652647509895933,0.6549902955414777,0.9832681629049691,0.17206822303049243,0.2557997812910407
CADM1->NECTIN3,0.38518736448818236,0.2318012187464763,0.40731142205327875,0.8652647509895933,0.624871934288092,1.1527558518258396,0.1791071314670098,0.2588305938302166
NECTIN3->CADM1,0.38518736448818236,0.2318012187464763,0.40731142205327875,0.8652647509895933,0.624871934288092,1.1527558518258396,0.1791071314670098,0.2588305938302166
DKK1->LRP6,0.3852563750042638,0.15085736535859628,0.8129292323518637,1.4909130942522735,1.5404041631295642,0.9529222901979045,0.3879289003273261,0.35297444187800286
TIMP1->CD63,0.3852651328957224,0.17817083215279406,0.9715069406341478,0.855184118452172,0.722959382359363,1.005595574323729,0.5261929574218407,0.4038982319531369
ADAM12->ITGB1,0.3863850331667683,0.071765287926429,0.34204861708575707,1.3281194116035395,1.6980633271848122,1.2210944762185647,0.08539700938247057,0.1935271078903752
WNT5A->FZD4,0.3869833306077306,0.28199977394904496,0.5957966814207831,1.3201658184436285,0.7436203262186828,1.0821268655619265,0.32792297053559205,0.3305629591581254
COL9A3->MAG,0.38747908581932644,0.4646222077737592,0.04459759243289485,0.7921529582103022,1.497178249561669,0.6811668683414756,0.12016794665401574,0.22019554402995728
ADAM2->ITGB7,0.387836845838782,0.850137927757131,0.0474131164726288,0.7764789583350938,1.0239612204338941,1.3987268076186719,0.3423358113288225,0.33529491235540987
ADAM7->ITGB7,0.387836845838782,0.7769408628499854,0.038161404420945955,0.7764789583350938,0.9684842059979551,1.4743636657089392,0.285942397705108,0.31389552457700415
MDK->SDC4,0.3878685456449176,0.4572265200897261,0.9284541691894227,1.2781627981694912,0.8214749241875132,1.0001393753143981,0.6983387708552595,0.44876558536978683
ADAM9->ITGA6,0.38829211255160034,0.9339390611011096,0.05287125243224888,1.0772489351823817,0.9317252617075168,1.2342606641808507,0.40697626213383803,0.3622871273086422
RLN2->RXFP2,0.3892617277871365,0.7537544396955715,0.8650167017407591,1.0220852180856033,1.1908709570632965,0.9455966686168489,0.837317590840562,0.48202505439259713
CNTN1->NOTCH2,0.3894660870181301,0.23438265834614702,0.41533540509158695,0.9176620346133961,0.5910249189418536,1.2449166305964874,0.18700638630060343,0.2616015788315778
CCL27->CCR10,0.39024592288110227,0.3061010617283374,0.8189337808702297,0.821179869962498,0.7880420404619348,1.136516771121359,0.5114593847477029,0.4007792072846439
LGALS3BP->ITGB1,0.390341095594155,0.32837740413956074,0.015400572378485022,1.3561670628850018,1.2727100946204972,1.564127621873601,0.06593989794444274,0.17553238366354734
GIP->GIPR,0.3909197360982233,0.77202533653398,0.6640425929026099,0.6299314297817971,1.0607484344382767,1.0564995694508914,0.733586807013389,0.4572938852461777
CXCL10->CXCR3,0.3909549733122345,0.4305968296720135,0.7491256412158835,1.2446978397304647,0.8467989416499702,0.9303141508922469,0.5528903981114064,0.4116766530927892
MCAM->MCAM,0.39175629986634386,0.4199320468532105,0.8721658224919462,0.7732307041630897,0.6827467478687254,0.9701171265923447,0.6358190589104435,0.4307580778363298
AMBN->CD63,0.3920295740938444,0.4241787143493345,0.8002022149625256,0.7740879269350306,0.7725951771803581,1.1146028462255448,0.5867820355832128,0.41954586395769977
AMELX->CD63,0.3920295740938444,0.4241787143493345,0.8002022149625256,0.7740879269350306,0.7725951771803581,1.1146028462255448,0.5867820355832128,0.41954586395769977
AMELY->CD63,0.3920295740938444,0.4241787143493345,0.8002022149625256,0.7740879269350306,0.7725951771803581,1.1146028462255448,0.5867820355832128,0.41954586395769977
ENAM->CD63,0.3920295740938444,0.4241787143493345,0.8002022149625256,0.7740879269350306,0.7725951771803581,1.1146028462255448,0.5867820355832128,0.41954586395769977
INHBA->ACVR1,0.3931159289521028,0.4172011557614854,0.37812257677741046,1.460905120670914,0.7591053515747608,0.8905604329417444,0.2764107839920347,0.3077216347176608
RLN1->RXFP1,0.39412856584519274,0.14018803286195736,0.09882706322847612,1.347139949743587,1.535546104575431,1.329783942969831,0.04230147791132117,0.14007710850615276
BMP6->ACVR1,0.39430521314491473,0.8970189392670965,0.003700323159404939,0.860749062290601,0.9161445848024227,0.6253798107878451,0.3491390365488078,0.33623560084188675
CADM1->CADM3,0.39459267358105643,0.03655753228672498,0.5683282561424153,0.8117915797650315,0.5939823969070464,0.9461343318515343,0.16640603364905923,0.252682938516603
CADM3->CADM1,0.39459267358105643,0.03655753228672498,0.5683282561424153,0.8117915797650315,0.5939823969070464,0.9461343318515343,0.16640603364905923,0.252682938516603
EFNA4->EPHA4,0.3946409924527554,0.26229347761826916,0.5484921470624224,0.7262600121265556,0.7269692890886194,1.162538852220458,0.2875903484921414,0.31503994876000574
CFH->ITGAM,0.39516754871705917,0.5117509968826603,0.6736124709562464,0.835804354488847,1.0525740751881374,1.029080911305254,0.5602241746361514,0.4132796896405695
WNT3A->FZD2,0.3954253767732627,0.0847252473921235,0.9141900004483687,1.2648864728474154,0.6220190924392904,1.037482497553778,0.42114865882097935,0.36843358459137165
CEL->CXCR4,0.39543814775998853,0.6300159141584073,0.014057960097492606,0.8328141347312497,0.9723235201078966,0.6017288988119351,0.18718271556177649,0.2616015788315778
DKK2->LRP5,0.3964503762110896,0.08008202136451203,0.007443699009149429,0.6775318215371994,0.5530869358522247,0.6343092811889514,0.01889385104571544,0.1004780125543736
CXCL12->ACKR3,0.39650548328218205,0.9044218862346408,0.44694194736717485,0.8429676274602907,1.04717970251756,1.0960444926099466,0.6808256902960792,0.44410355921194544
BMP8A->BMPR2,0.3975534929622111,0.9856151505333692,0.7000996972952167,0.9273833811507972,1.0057674193063573,0.9914097384512027,0.8715969205643945,0.4922673106546441
NTN1->UNC5B,0.3977215959372671,0.24868761261780092,0.07232939666483729,1.3004772616596594,0.7128714564371718,1.330459088706205,0.06188161894053991,0.17007011341813894
ZG16B->TLR5,0.3979146751545415,0.06190274284044406,0.7016866166178206,0.7040637937628587,0.4403869512210803,0.885967536600741,0.259056260878435,0.297481142625983
IL1A->IL1RAP,0.3982773148427631,0.2632892259339745,0.009352543575113392,1.3013660119531703,1.6696232900371146,1.6131067836973023,0.050333738258709196,0.15170564691427466
IFNG->IFNGR1,0.3992859387029455,0.45673060515783737,0.6587908593091565,0.83708223206301835,1.2632469334869754,1.1288582001783298,0.5111044701577195,0.400763548036752
THBS1->ITGB1,0.399366739132742,0.038922271838369715,0.014473898684259856,1.4279362709075054,1.8651323408582068,1.692988218456323,0.015468965693493188,0.09208699177100454
CLEC11A->ITGA11,0.3994144800956696,0.42746143569375217,0.755232960639866,1.2880749532929008,0.8384630620427266,1.0167297774366046,0.5613971349310574,0.41388981478703407
FASLG->FAS,0.39943917849734845,0.7397123531413285,0.2995711647054642,0.692976364901694,0.8785079582361031,0.7532762159903122,0.4541187191361871,0.3793296640974757
MDK->PTPRZ1,0.400482878162326,0.9110400027237437,0.22689769347501643,0.7185815508322168,1.044922676714947,0.7639374482756606,0.528796526048427,0.4038982319531369
BMP2->RGMB,0.4006178830436441,0.016946993551166023,0.8359398383426206,1.2001742440243723,0.3904291436014397,1.0326116264267011,0.3201208812600126,0.3287865569650733
CCL4->CCR1,0.4010716138460053,0.7678104364501415,0.8761516630595212,0.8819268819202031,1.036090494888245,0.9147268720843333,0.8548513940022193,0.4875867816785777
CXCL1->ACKR1,0.4021910519029568,0.2976507570979664,0.6850032032652766,0.7968764680060677,1.3369612448720305,0.9944752235380043,0.41414277000944155,0.3655284384085354
PTH->PTH2R,0.40319469844864597,0.24524421483483583,0.6054593926415319,0.8015623150733748,0.610187939657026,1.0450492349083766,0.3203921981068072,0.3287865569650733
EFNB3->EPHB2,0.4037520437235298,0.36609391686839565,0.5035739516706879,1.3831963431411087,1.4540069831542186,1.0432231991372913,0.3339423642060379,0.33326169705449515
CDH1->ITGAE,0.404077196964034,0.5486638507623289,0.6785865151459768,0.7211043818731585,1.172935885555111,1.0545587303296275,0.5977406731134561,0.42246323207688224
CDH1->ITGB7,0.404077196964034,0.8954972928696107,0.6785865151459768,0.7211043818731585,1.0917029556493958,1.0545587303296275,0.8221788369472234,0.4798941986066463
CDH1->KLRG1,0.404077196964034,0.5486638507623289,0.6785865151459768,0.7211043818731585,1.172935885555111,1.0545587303296275,0.5977406731134561,0.42246323207688224
LEP->LEPR,0.4046003685168418,0.5699263991519603,0.1636910688790404,0.7819783265882125,0.7183424463620917,1.174330783444617,0.2444474910794272,0.28675993913701536
SLITRK1->PTPRD,0.40540970601991067,0.9185423822122883,0.6080605089154691,0.8511222784303412,1.2414197446017365,1.2731512718684297,0.7971332408621108,0.4731223443614379
LTB->LTBR,0.4056998801843159,0.04657012129457694,0.30998889535849006,1.275545520421885,1.9177484464029733,1.1048601006960752,0.07381697698801996,0.18367458087301305
DSC2->DSG4,0.40573567716777625,0.8480806722106213,0.056042899364971754,1.1918340456832692,1.0850243290844042,1.5539437823284727,0.3596858547762283,0.3409905719179585
