Cohort,LR,Pval,HR
PACA-AU,IFNA8->IFNAR1,0.1419547055250986,1.3625323059859553
PACA-AU,IFNB1->IFNAR1,0.1419547055250986,1.3625323059859553
PACA-AU,IFNK->IFNAR1,0.1419547055250986,1.3625323059859553
PACA-AU,IFNW1->IFNAR1,0.1419547055250986,1.3625323059859553
PACA-AU,GALP->GALR1,0.14234781594884194,1.33086721199423
PACA-AU,TNFSF13B->TNFRSF13C,0.14260532184979502,1.4935565714325143
PACA-AU,JAG1->NOTCH1,0.1431567077880671,0.6737769359977377
PACA-AU,NCAM1->PTPRZ1,0.14321412507074305,1.5649287417005793
PACA-AU,PTPRZ1->NCAM1,0.14321412507074305,1.5649287417005793
PACA-AU,INHBB->ACVR2B,0.14341961504333456,0.5247431703384632
PACA-AU,WNT10A->FZD5,0.1434451725632826,1.4716324419607054
PACA-AU,PRG4->TLR4,0.14378596419378697,1.7196178073817827
PACA-AU,TNFSF15->TNFRSF6B,0.14427800605400465,0.5495369408165175
PACA-AU,PROC->TEK,0.1443500901655842,1.583560001717699
PACA-AU,MDK->NOTCH2,0.14525001611312827,1.5017877133354565
PACA-AU,TNC->ITGB1,0.14552301669844403,0.7238188011116857
PACA-AU,TIMD4->HAVCR1,0.14582917568339393,0.7055808903732275
PACA-AU,BMP8A->ACVR2A,0.1460667699133963,1.4029016096623876
PACA-AU,DHH->PTCH2,0.14699368665000967,1.4817913272476806
PACA-AU,EFNA2->EPHA2,0.14727715281525444,0.6047556215822734
PACA-AU,CCL8->ACKR4,0.14729494403143417,1.7292491969837755
PACA-AU,BMP7->BMPR1A,0.1473745715779029,1.442991833741401
PACA-AU,PODXL->SELL,0.14750110253635929,0.6129095564203269
PACA-AU,NPNT->ITGB1,0.14760151156640244,0.686166084678776
PACA-AU,CCL28->CCR10,0.14827087361247038,0.7504847252389641
PACA-AU,MMP7->CD151,0.14850581844514088,1.6144680318756142
PACA-AU,F2->ITGA2B,0.14891640831094732,0.6757816645503567
PACA-AU,WNT5A->FZD7,0.14911876633430765,1.5265312878708888
PACA-AU,EFNA4->EPHA5,0.14928483523030334,1.3999867700144693
PACA-AU,PPBP->CXCR1,0.15022764378339382,0.7408291207941914
PACA-AU,DKK1->LRP6,0.15085736535859628,0.6491802761480134
PACA-AU,GALP->GALR2,0.1516589450204625,0.5914959951659838
PACA-AU,WNT5A->ROR2,0.1519571941156188,1.414943693223535
PACA-AU,DKK4->LRP6,0.15247455759205042,1.3946222045213292
PACA-AU,SOST->LRP6,0.15247455759205042,1.3946222045213292
PACA-AU,WNT1->LRP6,0.15247455759205042,1.3946222045213292
PACA-AU,RARRES2->GPR1,0.15277096700178716,1.299419659761874
PACA-AU,FGF16->FGFR3,0.15404586597174785,0.674636887264707
PACA-AU,FGF17->FGFR3,0.15404586597174785,0.674636887264707
PACA-AU,FGF23->FGFR3,0.15404586597174785,0.674636887264707
PACA-AU,FGF3->FGFR3,0.15404586597174785,0.674636887264707
PACA-AU,FGF4->FGFR3,0.15404586597174785,0.674636887264707
PACA-AU,FGF6->FGFR3,0.15404586597174785,0.674636887264707
PACA-AU,FGF8->FGFR3,0.15404586597174785,0.674636887264707
PACA-AU,CCN2->ITGB2,0.15480143325747397,1.5745754041574407
PACA-AU,FGA->ITGB3,0.15505594446930626,0.6065031606864415
PACA-AU,LGI1->ADAM23,0.15615237747259259,1.4442135705141657
PACA-AU,CCN2->ITGAM,0.15624392872404536,1.5706083169901144
PACA-AU,TNFSF13B->TNFRSF17,0.156373845884751,1.5302665690685928
PACA-AU,CD47->SIRPA,0.15650018673848232,1.7522982282288238
PACA-AU,SIRPA->CD47,0.15650018673848232,1.7522982282288238
PACA-AU,JAM2->JAM3,0.157374141683307,1.5373242483043712
PACA-AU,JAM3->JAM2,0.157374141683307,1.5373242483043712
PACA-AU,SPON2->ITGAM,0.1579436913065807,1.426413992269345
PACA-AU,CLEC2B->KLRF1,0.1591272048386071,0.6128746999519349
PACA-AU,KLRF1->CLEC2B,0.1591272048386071,0.6128746999519349
PACA-AU,RSPO1->LRP6,0.15952806970555355,1.4294016571997783
PACA-AU,IGFBP4->FZD8,0.1596598458126901,1.5714880590317948
PACA-AU,LTA->TNFRSF1A,0.1599018244042374,0.6109080377359701
PACA-AU,TNF->TNFRSF1A,0.1599018244042374,0.6109080377359701
PACA-AU,NPY->NPY5R,0.16010951426987652,1.3433895003696514
PACA-AU,CCL11->ACKR2,0.16065637439492186,1.4269786036205496
PACA-AU,CCL8->CCR3,0.1610246862475615,0.7503861578619987
PACA-AU,ICAM3->CLEC4M,0.16191298347863137,1.3482098142683963
PACA-AU,FGF13->SCN5A,0.1628648227611953,1.3784149205038134
PACA-AU,GHRL->MLNR,0.16341931787613007,1.3616216547717204
PACA-AU,ASIP->MC4R,0.16363632877015655,1.549085420958542
PACA-AU,CCL21->CCR10,0.16367491077799168,1.6016063032067052
PACA-AU,LAMC2->ITGB1,0.1640314756206931,0.6609415678896774
PACA-AU,EFNB3->EPHB6,0.1644137702618118,0.6095001640269878
PACA-AU,TNC->EGFR,0.1647958800280015,0.6569426563770447
PACA-AU,ADAM17->NOTCH1,0.16582457782341609,0.5976940584257435
PACA-AU,WNT3->FZD1,0.16613837048296853,1.3206409591155146
PACA-AU,NTS->NTSR2,0.16621529638554922,0.6552972767088322
PACA-AU,EFNB1->EPHB1,0.16662890748940506,1.6152242885431216
PACA-AU,EFNA5->EPHA3,0.16679357885166513,1.4180519111480099
PACA-AU,ULBP2->KLRK1,0.16750221099768992,0.6428874504513736
PACA-AU,TGFB1->TGFBR1,0.1677618912287664,1.4799749973376741
PACA-AU,EFNB1->EPHA4,0.16790445649033303,1.4158076348942976
PACA-AU,EPHA4->EFNB1,0.16790445649033303,1.4158076348942976
PACA-AU,TFF2->CXCR4,0.16808822698058523,1.6311592676270494
PACA-AU,THBS2->ITGB1,0.16866712956811247,0.6011656333484955
PACA-AU,CCL24->CCR2,0.16888984721582712,1.6973571198044153
PACA-AU,RTN4->RTN4RL1,0.16926822131698716,0.6591943210823593
PACA-AU,WNT7B->FZD8,0.17045604169357642,0.7151464843892195
PACA-AU,TG->LRP2,0.17083887956185972,0.6361286825987534
PACA-AU,GZMB->CHRM3,0.17247337556827214,1.6385749059602475
PACA-AU,TNC->ITGB3,0.1731423229828969,0.7212415835509383
PACA-AU,EPCAM->EPCAM,0.17344473762607604,1.5182439565152905
PACA-AU,CCL11->CCR2,0.17360918152947336,1.4042833306795586
PACA-AU,EFNB3->EPHB3,0.17364130308000603,1.5836156992972599
PACA-AU,CCN2->NTRK1,0.17556627640346567,1.4255032273532608
PACA-AU,ASIP->MC5R,0.17613779817504227,1.5477719706044115
PACA-AU,BMP2->BMPR1A,0.17623867234230428,1.7108716070503138
PACA-AU,RTN4->RTN4R,0.17664168086802756,0.6487379932425916
PACA-AU,ALCAM->L1CAM,0.17694858663392699,0.7503547664917375
PACA-AU,L1CAM->ALCAM,0.17694858663392699,0.7503547664917375
PACA-AU,BTC->EGFR,0.17696919765445895,0.7729617376265061
PACA-AU,NXPH3->NRXN1,0.1772862951566163,1.3929094794024972
PACA-AU,TIMP1->CD63,0.17817083215279406,1.3832035718749796
PACA-AU,SPP1->ITGB1,0.17833248721712214,0.7242733618255134
PACA-AU,KNG1->GP1BA,0.17835114698486876,1.7035361126812885
PACA-AU,TCN1->CD320,0.17897768266322855,1.566857841605489
PACA-AU,APOD->LEPR,0.1794162582538763,1.5199927870910463
PACA-AU,CCN2->IGF2R,0.1803051552525744,1.3982071120351027
PACA-AU,SPP1->ITGA4,0.18071854928887598,0.5948574243499121
PACA-AU,SPP1->ITGA9,0.18071854928887598,0.5948574243499121
PACA-AU,SPP1->ITGB3,0.18071854928887598,0.5948574243499121
PACA-AU,PENK->OPRD1,0.1815562382639172,1.586557564277197
PACA-AU,PMCH->MCHR2,0.18190785872051873,1.257186063993456
PACA-AU,FGF5->FGFR4,0.18238235860277485,1.7540557529918699
PACA-AU,ADAM17->ITGA5,0.18277827173329653,0.6738969883000011
PACA-AU,CAMP->FPR2,0.1831788486155862,0.7727611191363123
PACA-AU,MDK->ITGB1,0.18342593046639022,0.6824807761573943
PACA-AU,EFNA2->EPHA3,0.18358462536993647,1.4661920654263154
PACA-AU,COL1A2->ITGA2,0.183736486988905,1.4517153906609186
PACA-AU,SEMA4A->PLXND1,0.18399950648738106,0.6362566094529382
PACA-AU,BMP7->ENG,0.18410380634839485,1.596173446008063
PACA-AU,CCL20->CXCR3,0.18434046875282606,0.8135360566668047
PACA-AU,MMP7->CD44,0.18530417511622588,1.5151582986561494
PACA-AU,COL4A6->CD93,0.18580962628718578,1.6234431170219832
PACA-AU,FZD8->CKAP4,0.18588906934901872,1.4363682308372943
PACA-AU,RELN->LRP8,0.1863005427401334,1.4825827835591674
PACA-AU,SOSTDC1->LRP5,0.18731770407333215,1.625047304930618
PACA-AU,CSF2->CSF3R,0.18764016138959116,0.7755622731691963
PACA-AU,HLA-G->LILRB2,0.18791871636540802,0.7204588851223263
PACA-AU,FGG->ITGA5,0.1888515060327447,0.6847155370566443
PACA-AU,CCN2->FGFR2,0.1891757520104287,1.391241804890529
PACA-AU,WNT5A->ROR1,0.19001119029504254,1.5416660303714993
PACA-AU,CSF1->CSF1R,0.19003502035447095,1.7306277579935103
PACA-AU,THBS1->ITGA3,0.19110185252900003,0.6291899728161959
PACA-AU,EFNA3->EPHA7,0.19188185711084138,1.3757458475991893
PACA-AU,FGF2->NRP1,0.19194572857423264,0.7127841745928982
PACA-AU,SEMA3F->NRP1,0.19233656870503557,0.6941404285736237
PACA-AU,VEGFB->NRP1,0.19233656870503557,0.6941404285736237
PACA-AU,AGRP->MC3R,0.1930252022286324,1.4408785077858541
PACA-AU,CALCA->CALCR,0.19359105269954613,0.605901896254401
PACA-AU,EFNA3->EPHA4,0.19410660107449773,1.4909349954172557
PACA-AU,SLIT2->ROBO4,0.19410983099036927,1.3927791147380795
PACA-AU,COL18A1->KDR,0.1941934194592676,0.6361840526280427
PACA-AU,PTPRK->PTPRK,0.19433031885833985,1.405218892756537
PACA-AU,ENHO->GPR19,0.19467488150978796,0.6610684567460142
PACA-AU,APOB->LRP2,0.1954185370620407,1.6420003047815348
PACA-AU,VTN->PVR,0.1954654320942505,0.6960120482118862
PACA-AU,TNF->TNFRSF1B,0.1956971399221945,1.565373564241919
PACA-AU,SDC2->PTPRJ,0.19631927795399295,1.4918792598762909
PACA-AU,PENK->OGFR,0.19642461042565906,0.6390427760161237
PACA-AU,INHBB->ACVR1B,0.19643787034905735,1.521308291221044
PACA-AU,NECTIN2->NECTIN3,0.1965344190255116,1.6688193106807276
PACA-AU,NECTIN3->NECTIN2,0.1965344190255116,1.6688193106807276
PACA-AU,BDNF->NGFR,0.19676815756753474,1.4660073358578711
PACA-AU,IL1B->IL1RAP,0.1971061729763638,0.584945055942012
PACA-AU,TNFSF10->TNFRSF11B,0.19795809637895467,1.523413268475738
PACA-AU,EFNA3->EPHA2,0.19864344738898443,0.6547795967791552
PACA-AU,EFNA4->EPHA2,0.19864344738898443,0.6547795967791552
PACA-AU,EFNB2->EPHA4,0.19932290104770933,1.2518005239898045
PACA-AU,COL4A1->ITGB1,0.2003271240165152,0.6968476589395
PACA-AU,SEMA3A->NRP2,0.20094002406428257,0.7195664824136813
PACA-AU,WNT16->FZD2,0.20113610984926633,1.349353540363532
PACA-AU,LTA->LTBR,0.20180706081327027,0.6953431323514645
PACA-AU,TNFSF14->LTBR,0.20180706081327027,0.6953431323514645
PACA-AU,SLIT2->SDC1,0.20195610366165095,1.3971437143327867
PACA-AU,LIF->IL6ST,0.20204072742014467,0.7216990936108233
PACA-AU,EFNB2->GRM1,0.20306279745991307,1.3277995269816432
PACA-AU,EFNB2->PECAM1,0.20306279745991307,1.3277995269816432
PACA-AU,GNAS->VIPR1,0.20393629517994438,1.1152471145624316
PACA-AU,LIPH->LPAR4,0.20401458916318937,1.622798356922194
PACA-AU,WNT3A->APCDD1,0.20418721319363142,1.3440481153384345
PACA-AU,LIPH->LPAR2,0.20482995749530364,1.5807975005668096
PACA-AU,VCAM1->ITGB1,0.20601792399599994,0.7467375667631064
PACA-AU,IL16->KCNJ10,0.20650800114564682,1.304453109106709
PACA-AU,HLA-G->LILRB1,0.2068716534925098,0.6768415932817994
PACA-AU,FGF17->FGFR1,0.20759383494193495,1.1825532157375598
PACA-AU,FGF22->FGFR1,0.20759383494193495,1.1825532157375598
PACA-AU,FGF23->FGFR1,0.20759383494193495,1.1825532157375598
PACA-AU,FGF3->FGFR1,0.20759383494193495,1.1825532157375598
PACA-AU,FGF4->FGFR1,0.20759383494193495,1.1825532157375598
PACA-AU,FGF6->FGFR1,0.20759383494193495,1.1825532157375598
PACA-AU,FGF8->FGFR1,0.20759383494193495,1.1825532157375598
PACA-AU,IAPP->RAMP1,0.2082672671884861,1.2959325031148012
PACA-AU,FGF2->SDC2,0.20864823019819834,1.759625586621283
PACA-AU,PLAU->LRP1,0.20940819458692106,1.286206831650529
PACA-AU,CCL28->ACKR2,0.21143210924841993,0.7898375690129024
PACA-AU,FGF9->FGFR1,0.21191252232390945,1.1462772934937913
PACA-AU,CNTN1->NOTCH1,0.21203117687945505,1.4282210248013565
PACA-AU,VIP->VIPR1,0.21234286752517706,1.4214364117178853
PACA-AU,CCL19->CCRL2,0.21275708753643163,1.5209285311916831
PACA-AU,CD59->CD2,0.21289448765779162,0.6996806314435413
PACA-AU,CEACAM5->CD1D,0.21322335456501063,1.3777138452172597
PACA-AU,CEACAM5->CD8A,0.21322335456501063,1.3777138452172597
PACA-AU,SHH->GPC5,0.213735449987155,1.6907514868302853
PACA-AU,WNT3->LRP6,0.21382605228188267,1.3457256795835755
PACA-AU,IL12B->IL12RB2,0.213905864348493,0.7072272930000486
PACA-AU,CD5L->CD5,0.21470810348160208,1.4814409718178214
PACA-AU,CCL25->CCR9,0.2150981809033634,1.565003998157435
PACA-AU,EFNA2->EPHA7,0.21525544327530666,1.5202430190954774
PACA-AU,RSPO1->ZNRF3,0.21630449090463222,1.4941076201706933
PACA-AU,CCL14->CCR3,0.21655745675598237,1.4436457527957791
PACA-AU,CCL15->CCR3,0.21655745675598237,1.4436457527957791
PACA-AU,CCL18->CCR3,0.21655745675598237,1.4436457527957791
PACA-AU,CCL3->CCR3,0.21655745675598237,1.4436457527957791
PACA-AU,CCL3L1->CCR3,0.21655745675598237,1.4436457527957791
PACA-AU,CCL4->CCR3,0.21655745675598237,1.4436457527957791
PACA-AU,CCL4L1->CCR3,0.21655745675598237,1.4436457527957791
PACA-AU,CCL5->CCR3,0.21655745675598237,1.4436457527957791
PACA-AU,IGSF11->VSIR,0.21666401505247534,1.4034846621001051
PACA-AU,GRP->NMBR,0.21677197130787762,1.557167135172496
PACA-AU,EFNB3->RHBDL2,0.21761374999540484,1.255351375674641
PACA-AU,GDF11->ACVR1B,0.21833323352850842,1.547108480508507
PACA-AU,NODAL->ACVR1B,0.21833323352850842,1.547108480508507
PACA-AU,FGF2->FGFR4,0.21879750192297998,1.7575534878374506
PACA-AU,PSEN1->NCSTN,0.21897237358304966,1.32256680264872
PACA-AU,LEFTY2->ACVR2B,0.21898000041570287,0.7020879912354626
PACA-AU,MSTN->ACVR2B,0.21898000041570287,0.7020879912354626
PACA-AU,IL36RN->IL1RL2,0.2194103300857645,0.7087059824162089
PACA-AU,PF4V1->CXCR3,0.21958678687564737,1.2484006094247095
PACA-AU,COL8A1->ITGA1,0.2204020824881704,1.2751933343711532
PACA-AU,GNAI2->EGFR,0.22170370621397373,0.7289912425483422
PACA-AU,VCAN->ITGB1,0.2221910142235669,0.6318287082350809
PACA-AU,FGA->ITGAX,0.22339663134324506,0.7100694924105851
PACA-AU,FGF1->CSPG4,0.22364950101405434,1.5579207519830869
PACA-AU,TGFA->ERBB4,0.22580294209391272,0.6563554938019811
PACA-AU,NCAM1->FGFR1,0.22623748166657176,1.2099682437181172
PACA-AU,LGALS1->ITGB1,0.226432608214567,0.7060445519651174
PACA-AU,CFH->SELL,0.2272723014141056,0.807713514863153
PACA-AU,SCGB3A1->MARCO,0.22883885204669352,0.7674882515218063
PACA-AU,ADM->CALCR,0.23016865686400934,0.6196261866064914
PACA-AU,ADM->MRGPRX2,0.23016865686400934,0.6196261866064914
PACA-AU,ADM->RAMP2,0.23016865686400934,0.6196261866064914
PACA-AU,BMP10->BMPR1B,0.23031852393840668,0.6637138131411752
PACA-AU,BMP15->BMPR1B,0.23031852393840668,0.6637138131411752
PACA-AU,GDF5->BMPR1B,0.23031852393840668,0.6637138131411752
PACA-AU,EFNA1->EPHA7,0.2308424481775212,1.2926246171816134
PACA-AU,GDF2->ACVR2B,0.23157986861823388,0.7074929433472464
PACA-AU,GDF5->ACVR2B,0.23157986861823388,0.7074929433472464
PACA-AU,INHBC->ACVR2B,0.23157986861823388,0.7074929433472464
PACA-AU,NODAL->ACVR2B,0.23157986861823388,0.7074929433472464
PACA-AU,CADM1->NECTIN3,0.2318012187464763,1.6003279154140382
PACA-AU,NECTIN3->CADM1,0.2318012187464763,1.6003279154140382
PACA-AU,PSEN1->NOTCH4,0.23249499608975488,1.2845312777847595
PACA-AU,MMP7->ERBB4,0.2329562181377326,1.5934769662715522
PACA-AU,APLN->APLNR,0.2338257982587072,1.427607810867449
PACA-AU,CNTN1->NOTCH2,0.23438265834614702,1.6919760367978365
PACA-AU,HGF->MET,0.23461343821702108,0.6702173094128191
PACA-AU,PROK2->PROKR1,0.23479360828995877,1.5941705279295164
PACA-AU,COL4A2->CD93,0.23548752723100297,1.489038005751689
PACA-AU,SEMA4D->PLXNB2,0.2356454048869292,0.7740973745885468
PACA-AU,CCN2->LRP6,0.2358110457150676,1.325428633617108
PACA-AU,TNFSF13B->TNFRSF13B,0.23597250110160417,1.4299645900981768
PACA-AU,PLG->PLGRKT,0.23603571418512503,0.7047120245839458
PACA-AU,BTC->ERBB3,0.23623230523559857,1.5187395062126618
PACA-AU,EGF->ERBB3,0.23623230523559857,1.5187395062126618
PACA-AU,NRG1->ERBB3,0.23623230523559857,1.5187395062126618
PACA-AU,NRG2->ERBB3,0.23623230523559857,1.5187395062126618
PACA-AU,FGF20->FGFR3,0.23626784990802863,0.757632791976204
PACA-AU,CALCB->CALCRL,0.23667363845559253,1.5054245250525327
PACA-AU,RTN4->CNTNAP1,0.2368650581089191,0.6826764368167773
PACA-AU,GHRH->GHRHR,0.23695676603636484,1.6757982029163332
PACA-AU,FGF7->FGFR2,0.23703984828753355,1.5378559335518531
PACA-AU,ANG->PLXNB2,0.238343261312439,0.7732750027886152
PACA-AU,EFNB2->EPHB1,0.23910199007100186,1.2317781002440698
PACA-AU,ASIP->MC3R,0.23921540587173162,1.47876470720844
PACA-AU,TAC1->TACR2,0.2396165009531115,1.508975136499039
PACA-AU,NTN1->UNC5C,0.24081733088439683,1.2105383764726954
PACA-AU,AANAT->MTNR1A,0.24082181622273624,0.7806277879950514
PACA-AU,SST->SSTR1,0.24129441017434183,1.37995105734246
PACA-AU,IL13->IL13RA1,0.2413919903295062,1.6871751866326636
PACA-AU,IL4->IL13RA1,0.2413919903295062,1.6871751866326636
PACA-AU,FGF18->FGFR3,0.24140152159779416,0.769177581403412
PACA-AU,CX3CL1->CX3CR1,0.24162734995099944,0.7107628865029026
PACA-AU,AFDN->EPHB6,0.24170917672593373,0.5911805556517534
PACA-AU,WNT5A->FZD8,0.24193695987726838,1.5272712416764973
PACA-AU,IFNE->IFNAR1,0.24292741488523784,1.2941838618562724
PACA-AU,PTN->PLXNB2,0.2430338188320118,0.7603464206713688
PACA-AU,SEMA4A->PLXNB2,0.2430338188320118,0.7603464206713688
PACA-AU,SEMA4C->PLXNB2,0.2430338188320118,0.7603464206713688
PACA-AU,COL18A1->PTPRS,0.24355802248120406,0.6226415611804643
PACA-AU,SPP1->ITGB5,0.24410087959135263,0.6534691494039431
PACA-AU,ADAM9->ITGB1,0.24467283691838082,0.7610038049042736
PACA-AU,PF4->CXCR3,0.24502928411854175,1.3059068587596487
PACA-AU,PTH->PTH2R,0.24524421483483583,1.6388393395026446
PACA-AU,CCL2->ACKR1,0.24571079912175875,1.4953244510104435
PACA-AU,NLGN1->NRXN2,0.24596573317271953,1.640021994097201
PACA-AU,NGF->SORCS3,0.2460587408844208,1.3114332526699624
PACA-AU,BMP4->CFC1,0.24608907635585553,1.3031287983384774
PACA-AU,LTF->LRP11,0.24649477994756142,0.6428010249822655
PACA-AU,NRG4->ERBB4,0.24662848688183003,1.2996151845475383
PACA-AU,WNT7B->FZD5,0.24815601209207927,1.3303884365136949
PACA-AU,NTN1->UNC5B,0.24868761261780092,1.4027774446151275
PACA-AU,FGL1->LAG3,0.2506435769331641,0.7463449013177504
PACA-AU,LAMB1->ITGA6,0.25151028262904696,0.6252156419055082
PACA-AU,GDF9->BMPR1B,0.25168692280875327,0.6971533984153508
PACA-AU,ADAM23->ITGA5,0.25343889350784476,0.7338048854710199
PACA-AU,ANGPT1->ITGA5,0.25343889350784476,0.7338048854710199
PACA-AU,ANGPTL3->ITGA5,0.25343889350784476,0.7338048854710199
PACA-AU,L1CAM->ITGA5,0.25343889350784476,0.7338048854710199
PACA-AU,VTN->ITGA5,0.25343889350784476,0.7338048854710199
PACA-AU,EFNB2->RHBDL2,0.2537172368608026,1.2253312586887255
PACA-AU,LCN1->LMBR1L,0.2540818500563775,0.6589265384820923
PACA-AU,EDA->EDAR,0.2542255364931355,1.2418870594100875
PACA-AU,FASLG->TNFRSF6B,0.2554081663953064,0.6223140989984618
PACA-AU,PROK2->PROKR2,0.2554699678003941,1.498457451327063
PACA-AU,NLGN3->NRXN2,0.25577702519138223,1.3606364340695793
PACA-AU,DEFB4A->TLR4,0.25616740498300694,1.561507930163218
PACA-AU,SEMA5A->MET,0.2562669345621601,0.6796705468177064
PACA-AU,NXPH1->NRXN1,0.25634238073185633,1.310743982660525
PACA-AU,RPH3A->NRXN1,0.25634238073185633,1.310743982660525
PACA-AU,IL34->CSF1R,0.2564419079097964,1.5105208293730181
PACA-AU,SEMA4G->PLXNB2,0.25763018469767995,0.8176418177039512
PACA-AU,SPON1->LRP8,0.258775295322608,1.3405324350971732
PACA-AU,LGALS1->CD69,0.2590937309256379,1.4936786823841777
PACA-AU,IFNA1->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA10->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA13->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA14->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA16->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA17->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA2->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA21->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA4->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA5->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA6->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA7->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNA8->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNB1->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNE->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNK->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,IFNW1->IFNAR2,0.25968647005945555,1.2366943155869803
PACA-AU,COL2A1->MAG,0.25971003329634434,0.6473378507735594
PACA-AU,IFNL1->IL10RB,0.2597196086573238,1.2797577655614738
PACA-AU,IFNL2->IL10RB,0.2597196086573238,1.2797577655614738
PACA-AU,IFNL3->IL10RB,0.2597196086573238,1.2797577655614738
PACA-AU,IL10->IL10RB,0.2597196086573238,1.2797577655614738
PACA-AU,IFNL4->IL10RB,0.2597196086573238,1.2797577655614738
PACA-AU,IL22->IL10RB,0.2597196086573238,1.2797577655614738
PACA-AU,UCN2->IL10RB,0.2597196086573238,1.2797577655614738
PACA-AU,UCN3->IL10RB,0.2597196086573238,1.2797577655614738
PACA-AU,IGFBP4->LRP6,0.2602888094580873,1.464092791837501
PACA-AU,ADAM9->ITGA3,0.2607443840272293,0.741710610536782
PACA-AU,ICAM5->ITGAL,0.2609553480248089,0.7746050750025342
PACA-AU,EFNA3->EPHA1,0.26100907462142797,1.1541229237816966
PACA-AU,SOST->LRP5,0.2616522932059069,1.5128914743341082
PACA-AU,WNT16->LRP5,0.2616522932059069,1.5128914743341082
PACA-AU,PENK->MRGPRX1,0.26189396170269486,1.4996261022319488
PACA-AU,AMELX->LAMP1,0.2621138706941831,1.2240100999995949
PACA-AU,AMELY->LAMP1,0.2621138706941831,1.2240100999995949
PACA-AU,CGN->F11R,0.26218818516243314,1.4134322969964246
PACA-AU,EFNA4->EPHA4,0.26229347761826916,1.375573927275073
PACA-AU,IL33->IL1RL1,0.2629736752881824,1.5870536250867877
PACA-AU,IL1A->IL1RAP,0.2632892259339745,0.5989375004332688
PACA-AU,ITGB2->THY1,0.26425491781784627,1.389086462602751
PACA-AU,EFNB2->EPHA3,0.26435334977957714,1.146782183559049
PACA-AU,BAG6->NCR3,0.2667047821032542,1.2896242936213098
PACA-AU,ICAM4->ITGB2,0.2667288649223184,1.4691987232399901
PACA-AU,DCN->EGFR,0.2674902319822835,1.268745839479131
PACA-AU,CDH1->PTPRM,0.26755681536731035,0.7413913632564811
PACA-AU,CSF2->CSF2RA,0.2681631094472836,0.6903885110840473
PACA-AU,CD226->PVR,0.26876036208079235,0.7619653408854222
PACA-AU,PVR->CD226,0.26876036208079235,0.7619653408854222
PACA-AU,PVR->PVRIG,0.26876036208079235,0.7619653408854222
PACA-AU,PYY->NPY5R,0.2690517788336457,0.6869086725708956
PACA-AU,ADAM15->ITGB3,0.26937877940372856,1.8924224942802796
PACA-AU,CCL7->CCR10,0.2694107964063782,1.385658601229789
PACA-AU,FGF20->FGFR1,0.2704806732165307,1.1098878335379398
PACA-AU,DSC1->DSG3,0.27095441047084956,0.7016322411984768
PACA-AU,DEFB1->CCR6,0.27257657441982486,0.7856887385137457
PACA-AU,F10->F3,0.27283975236494873,0.5735650319289515
PACA-AU,F7->F3,0.27283975236494873,0.5735650319289515
PACA-AU,PLG->F3,0.27283975236494873,0.5735650319289515
PACA-AU,AGRP->SDC3,0.2732804307354896,1.4461944305979806
PACA-AU,ITGAV->THY1,0.27358267415751913,1.4202361415137112
PACA-AU,GNAI2->CAV1,0.27493050563807875,0.6647401228408565
PACA-AU,CXCL8->ACKR1,0.27538834219889874,0.8481560906894723
PACA-AU,MICB->KLRK1,0.2755560495008852,0.7191939458423225
PACA-AU,PDGFB->PDGFRB,0.27570984028776235,1.265791427584361
PACA-AU,SIGLEC1->SPN,0.27672558491329335,0.7786048088729987
PACA-AU,SPN->SIGLEC1,0.27672558491329335,0.7786048088729987
PACA-AU,L1CAM->PTPRZ1,0.2771154998078412,1.1698780423074273
PACA-AU,PTPRZ1->L1CAM,0.2771154998078412,1.1698780423074273
PACA-AU,SPP1->ITGAV,0.27794474372392997,0.722375291113328
PACA-AU,ICAM3->ITGB2,0.278553204352161,1.4834261265728703
PACA-AU,EFNA3->EPHA3,0.27958354166636246,1.351065633297329
PACA-AU,TGFB3->ENG,0.2814233508138346,1.3710386054211379
PACA-AU,PTGS2->PTGDR2,0.2815263634398112,0.6687414710962735
PACA-AU,WNT5A->FZD4,0.28199977394904496,1.3447722779244222
PACA-AU,EDN3->EDNRB,0.28254952650790677,1.4135033468815623
PACA-AU,COL18A1->GPC1,0.2829238730825975,0.6744237955859583
PACA-AU,NTN3->NEO1,0.2832600863646272,1.592003541605395
