LR,cell_type_pair,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity,Patient
VEGFA->GPC1,EMT->ETC,557,0.8179148311306902,1.256375248454089,855.5915441972345,0.3257392761829436,0.9208680816643137,3,0.2142857142857143,0.3683532215907564,5.15694510227059,0.08443069074868968,0.00815808962855682,0.4627898702949506,0.02750239209210413,4412.238623392059,0.007512524346294651,P03
VEGFA->GPC1,EMT->Endo,557,0.8179148311306902,1.256375248454089,855.5915441972345,0.3257392761829436,0.9208680816643137,6,0.1935483870967742,0.2595674004072797,8.046589412625668,0.05949576012281114,0.01272939624730412,0.3261140571772779,0.01938010583835854,6884.593861069513,0.01172209470299985,P03
VEGFA->GPC1,EMT->TAM,557,0.8179148311306902,1.256375248454089,855.5915441972345,0.3257392761829436,0.9208680816643137,2,0.1538461538461539,0.2286443482350554,2.97237652705572,0.05240784965556036,0.004702185816727479,0.2872630998214409,0.01707129501310676,2543.140222719216,0.004330092832678978,P03
VEGFA->GPC1,EMT->TIL,557,0.8179148311306902,1.256375248454089,855.5915441972345,0.3257392761829436,0.9208680816643137,1,1,2.1336948960358,2.1336948960358,0.4890668069666123,0.0033754235999506922,2.6807214551322,0.1593082677064077,1825.571310945028,0.003108319855291045,P03
VEGFA->GPC1,ETC->CAF,3,0.2142857142857143,0.3555985352172536,4.97837949304155,0.09219571112683851,0.005358200188684086,30,0.3370786516853932,0.5420183229706167,48.23963074438489,0.1242366802419299,0.07631324814528295,0.1927409217092636,0.01145408908294237,240.1551884497424,4.089016606111506e-4,P03
VEGFA->GPC1,ETC->EMT,3,0.2142857142857143,0.3555985352172536,4.97837949304155,0.09219571112683851,0.005358200188684086,396,0.5814977973568282,0.830510014011962,565.5773195421466,0.1903622122643966,0.8947216565621781,0.2953281444659144,0.01755057953139423,2815.658529338031,0.004794097749011201,P03
VEGFA->GPC1,ETC->ETC,3,0.2142857142857143,0.3555985352172536,4.97837949304155,0.09219571112683851,0.005358200188684086,3,0.2142857142857143,0.3683532215907564,5.15694510227059,0.08443069074868968,0.00815808962855682,0.1309858660402294,0.007784147574505631,25.67322974388496,4.371267738703484e-5,P03
VEGFA->GPC1,ETC->Endo,3,0.2142857142857143,0.3555985352172536,4.97837949304155,0.09219571112683851,0.005358200188684086,6,0.1935483870967742,0.2595674004072797,8.046589412625668,0.05949576012281114,0.01272939624730412,0.092301787374979,0.005485253913554373,40.05897572074088,6.820665337413941e-5,P03
VEGFA->GPC1,ETC->TAM,3,0.2142857142857143,0.3555985352172536,4.97837949304155,0.09219571112683851,0.005358200188684086,2,0.1538461538461539,0.2286443482350554,2.97237652705572,0.05240784965556036,0.004702185816727479,0.08130559531808933,0.004831778967622827,14.79761834789226,2.519525293041681e-5,P03
VEGFA->GPC1,ETC->TIL,3,0.2142857142857143,0.3555985352172536,4.97837949304155,0.09219571112683851,0.005358200188684086,1,1,2.1336948960358,2.1336948960358,0.4890668069666123,0.0033754235999506922,0.7587387796308607,0.04508986205681908,10.62234291483205,1.808619537014451e-5,P03
VEGFA->GPC1,Endo->CAF,10,0.3225806451612903,0.435491160615561,13.50022597908239,0.1129093999722859,0.01453021279103066,30,0.3370786516853932,0.5420183229706167,48.23963074438489,0.1242366802419299,0.07631324814528295,0.2360441885453738,0.01402748902066506,651.2459161966865,0.001108847734325687,P03
VEGFA->GPC1,Endo->EMT,10,0.3225806451612903,0.435491160615561,13.50022597908239,0.1129093999722859,0.01453021279103066,396,0.5814977973568282,0.830510014011962,565.5773195421466,0.1903622122643966,0.8947216565621781,0.3616797699049151,0.02149368316416996,7635.42162246267,0.0130004960585919,P03
VEGFA->GPC1,Endo->ETC,10,0.3225806451612903,0.435491160615561,13.50022597908239,0.1129093999722859,0.01453021279103066,3,0.2142857142857143,0.3683532215907564,5.15694510227059,0.08443069074868968,0.00815808962855682,0.1604145719870394,0.009533018631680186,69.6199242423751,1.185387782712309e-4,P03
VEGFA->GPC1,Endo->Endo,10,0.3225806451612903,0.435491160615561,13.50022597908239,0.1129093999722859,0.01453021279103066,6,0.1935483870967742,0.2595674004072797,8.046589412625668,0.05949576012281114,0.01272939624730412,0.1130393084613303,0.006717630576361663,108.6307754313383,1.849608361746759e-4,P03
VEGFA->GPC1,Endo->TAM,10,0.3225806451612903,0.435491160615561,13.50022597908239,0.1129093999722859,0.01453021279103066,2,0.1538461538461539,0.2286443482350554,2.97237652705572,0.05240784965556036,0.004702185816727479,0.09957259258107275,0.005917338858447093,40.12775481017232,6.832376050001657e-5,P03
VEGFA->GPC1,Endo->TIL,10,0.3225806451612903,0.435491160615561,13.50022597908239,0.1129093999722859,0.01453021279103066,1,1,2.1336948960358,2.1336948960358,0.4890668069666123,0.0033754235999506922,0.9292052666741293,0.05522023972096199,28.80536326689801,4.90456231671503e-5,P03
VEGFA->GPC1,TAM->CAF,11,0.8461538461538461,1.394793825727453,18.1323197344569,0.3616269357231787,0.0195157077033292,30,0.3370786516853932,0.5420183229706167,48.23963074438489,0.1242366802419299,0.07631324814528295,0.756003810310565,0.04492732998030948,874.6964085293238,0.001489307044694972,P03
VEGFA->GPC1,TAM->EMT,11,0.8461538461538461,1.394793825727453,18.1323197344569,0.3616269357231787,0.0195157077033292,396,0.5814977973568282,0.830510014011962,565.5773195421466,0.1903622122643966,0.8947216565621781,1.158390239748706,0.06884010349865906,10255.2287924953,0.01746112632530596,P03
VEGFA->GPC1,TAM->ETC,11,0.8461538461538461,1.394793825727453,18.1323197344569,0.3616269357231787,0.0195157077033292,3,0.2142857142857143,0.3683532215907564,5.15694510227059,0.08443069074868968,0.00815808962855682,0.5137767991616036,0.03053241197643998,93.50737744741186,1.592108926084764e-4,P03
VEGFA->GPC1,TAM->Endo,11,0.8461538461538461,1.394793825727453,18.1323197344569,0.3616269357231787,0.0195157077033292,6,0.1935483870967742,0.2595674004072797,8.046589412625668,0.05949576012281114,0.01272939624730412,0.3620430074481993,0.02151526942173348,145.9033320016243,2.484231764022428e-4,P03
VEGFA->GPC1,TAM->TAM,11,0.8461538461538461,1.394793825727453,18.1323197344569,0.3616269357231787,0.0195157077033292,2,0.1538461538461539,0.2286443482350554,2.97237652705572,0.05240784965556036,0.004702185816727479,0.318911725205733,0.01895209007878134,53.89608155976888,9.176648396599379e-5,P03
VEGFA->GPC1,TAM->TIL,11,0.8461538461538461,1.394793825727453,18.1323197344569,0.3616269357231787,0.0195157077033292,1,1,2.1336948960358,2.1336948960358,0.4890668069666123,0.0033754235999506922,2.976064466976915,0.1768597307672553,38.68883807069989,6.58737803515569e-5,P03
SEMA3A->NRP1,CAF->CAF,6,0.06741573033707865,0.1016247722697022,9.0446047320035,0.03950842195990876,0.05576333428157835,49,0.550561797752809,0.9069493593168751,80.71849297920184,0.1408523643520826,0.09568030106447893,0.09216852210072979,0.00556485464487289,730.0668635598802,0.005335452612420595,P03
SEMA3A->NRP1,CAF->EMT,6,0.06741573033707865,0.1016247722697022,9.0446047320035,0.03950842195990876,0.05576333428157835,488,0.7165932452276065,1.041205796648544,709.0611475176585,0.1617028522358783,0.8404912129008051,0.1058123019703022,0.006388624518255854,6413.177810118045,0.04686859246571683,P03
SEMA3A->NRP1,CAF->ETC,6,0.06741573033707865,0.1016247722697022,9.0446047320035,0.03950842195990876,0.05576333428157835,3,0.2142857142857143,0.3376205057900557,4.72668708106078,0.05243362929336436,0.005602815739758754,0.0343106070144961,0.002071569951011672,42.75101634006214,3.124316870142561e-4,P03
SEMA3A->NRP1,CAF->Endo,6,0.06741573033707865,0.1016247722697022,9.0446047320035,0.03950842195990876,0.05576333428157835,25,0.8064516129032258,1.151837978890046,35.70697734559143,0.1788844118037501,0.04232554667997841,0.117055272296295,0.007067440823592644,322.955496265478,0.002360213608166185,P03
SEMA3A->NRP1,CAF->TAM,6,0.06741573033707865,0.1016247722697022,9.0446047320035,0.03950842195990876,0.05576333428157835,7,0.5384615384615384,0.8676984582585199,11.28007995736076,0.1347565640075262,0.01337093157363286,0.08817965821929381,0.005324019192676799,102.023864559723,7.456077269965994e-4,P03
SEMA3A->NRP1,CAF->TIL,6,0.06741573033707865,0.1016247722697022,9.0446047320035,0.03950842195990876,0.05576333428157835,1,1,2.1336948960358,2.1336948960358,0.3313701783073983,0.002529192041346088,0.2168362579026642,0.0130919128294989,19.29842695333711,1.410361812638895e-4,P03
SEMA3A->NRP1,EMT->CAF,111,0.1629955947136564,0.2162672762789766,147.2780151459831,0.08407771664839775,0.908023449809021,49,0.550561797752809,0.9069493593168751,80.71849297920184,0.1408523643520826,0.09568030106447893,0.1961434676624235,0.01184254517925128,11888.05943155182,0.0868799570513339,P03
SEMA3A->NRP1,EMT->EMT,111,0.1629955947136564,0.2162672762789766,147.2780151459831,0.08407771664839775,0.908023449809021,488,0.7165932452276065,1.041205796648544,709.0611475176585,0.1617028522358783,0.8404912129008051,0.2251787416870625,0.0135956065915259,104429.1184235339,0.7631857306723574,P03
SEMA3A->NRP1,EMT->ETC,111,0.1629955947136564,0.2162672762789766,147.2780151459831,0.08407771664839775,0.908023449809021,3,0.2142857142857143,0.3376205057900557,4.72668708106078,0.05243362929336436,0.005602815739758754,0.0730162672031458,0.004408499826574617,696.1370915147921,0.005087488076660026,P03
SEMA3A->NRP1,EMT->Endo,111,0.1629955947136564,0.2162672762789766,147.2780151459831,0.08407771664839775,0.908023449809021,25,0.8064516129032258,1.151837978890046,35.70697734559143,0.1788844118037501,0.04232554667997841,0.2491048624092317,0.015040192888451,5258.85275032129,0.03843258891140675,P03
SEMA3A->NRP1,EMT->TAM,111,0.1629955947136564,0.2162672762789766,147.2780151459831,0.08407771664839775,0.908023449809021,7,0.5384615384615384,0.8676984582585199,11.28007995736076,0.1347565640075262,0.01337093157363286,0.1876547821990374,0.01133002420513646,1661.307786808078,0.01214111941465047,P03
SEMA3A->NRP1,EMT->TIL,111,0.1629955947136564,0.2162672762789766,147.2780151459831,0.08407771664839775,0.908023449809021,1,1,2.1336948960358,2.1336948960358,0.3313701783073983,0.002529192041346088,0.4614483835760166,0.02786084795745847,314.2463492152673,0.002296565682612595,P03
SEMA3A->NRP1,Endo->CAF,3,0.0967741935483871,0.1206436641911929,3.73995358992698,0.04690235151529309,0.02305819750140591,49,0.550561797752809,0.9069493593168751,80.71849297920184,0.1408523643520826,0.09568030106447893,0.1094176939438426,0.006606307104601517,301.8834175910616,0.002206215278938734,P03
SEMA3A->NRP1,Endo->EMT,3,0.0967741935483871,0.1206436641911929,3.73995358992698,0.04690235151529309,0.02305819750140591,488,0.7165932452276065,1.041205796648544,709.0611475176585,0.1617028522358783,0.8404912129008051,0.1256148824847904,0.007584244016592661,2651.855784136411,0.01938021238526297,P03
SEMA3A->NRP1,Endo->ETC,3,0.0967741935483871,0.1206436641911929,3.73995358992698,0.04690235151529309,0.02305819750140591,3,0.2142857142857143,0.3376205057900557,4.72668708106078,0.05243362929336436,0.005602815739758754,0.04073177492459618,0.002459260512339944,17.67759031727474,1.29190831891343e-4,P03
SEMA3A->NRP1,Endo->Endo,3,0.0967741935483871,0.1206436641911929,3.73995358992698,0.04690235151529309,0.02305819750140591,25,0.8064516129032258,1.151837978890046,35.70697734559143,0.1788844118037501,0.04232554667997841,0.1389619543278731,0.008390099563025935,133.542438109086,9.759508147019175e-4,P03
SEMA3A->NRP1,Endo->TAM,3,0.0967741935483871,0.1206436641911929,3.73995358992698,0.04690235151529309,0.02305819750140591,7,0.5384615384615384,0.8676984582585199,11.28007995736076,0.1347565640075262,0.01337093157363286,0.1046823214173567,0.006320399734074089,42.18697553119475,3.083095810026106e-4,P03
SEMA3A->NRP1,Endo->TIL,3,0.0967741935483871,0.1206436641911929,3.73995358992698,0.04690235151529309,0.02305819750140591,1,1,2.1336948960358,2.1336948960358,0.3313701783073983,0.002529192041346088,0.2574167705238053,0.01554204058465894,7.9799198862379654,5.83186096083421e-5,P03
SEMA3A->NRP1,TIL->CAF,1,1,2.1336948960358,2.1336948960358,0.8295115098764003,0.01315501840799469,49,0.550561797752809,0.9069493593168751,80.71849297920184,0.1408523643520826,0.09568030106447893,1.935153218937355,0.1168386574233569,172.2286364854245,0.001258676121785694,P03
SEMA3A->NRP1,TIL->EMT,1,1,2.1336948960358,2.1336948960358,0.8295115098764003,0.01315501840799469,488,0.7165932452276065,1.041205796648544,709.0611475176585,0.1617028522358783,0.8404912129008051,2.221615494031887,0.1341343771095038,1512.920151435715,0.01105667737746787,P03
SEMA3A->NRP1,TIL->ETC,1,1,2.1336948960358,2.1336948960358,0.8295115098764003,0.01315501840799469,3,0.2142857142857143,0.3376205057900557,4.72668708106078,0.05243362929336436,0.005602815739758754,0.7203791500012671,0.04349429900343812,10.08530810001774,7.370514419312878e-5,P03
SEMA3A->NRP1,TIL->Endo,1,1,2.1336948960358,2.1336948960358,0.8295115098764003,0.01315501840799469,25,0.8064516129032258,1.151837978890046,35.70697734559143,0.1788844118037501,0.04232554667997841,2.457670816617883,0.1483866785286805,76.18779531515437,5.567933457035544e-4,P03
SEMA3A->NRP1,TIL->TAM,1,1,2.1336948960358,2.1336948960358,0.8295115098764003,0.01315501840799469,7,0.5384615384615384,0.8676984582585199,11.28007995736076,0.1347565640075262,0.01337093157363286,1.851403771684337,0.1117821208756389,24.06824903189638,1.758948509831776e-4,P03
SEMA3A->NRP1,TIL->TIL,1,1,2.1336948960358,2.1336948960358,0.8295115098764003,0.01315501840799469,1,1,2.1336948960358,2.1336948960358,0.3313701783073983,0.002529192041346088,4.552653909369223,0.274875376935782,4.552653909369223,3.327156786126145e-5,P03
RELN->ITGB1,CAF->CAF,1,0.01123595505617977,0.0158743762750345,1.41281948847807,1,1,88,0.9887640449438202,1.640452875455922,146.0003059155771,0.1671924508631618,0.1152942258092533,0.02604116620644961,0.1671924508631618,206.2720775212874,0.1152942258092533,P03
RELN->ITGB1,CAF->EMT,1,0.01123595505617977,0.0158743762750345,1.41281948847807,1,1,659,0.9676945668135095,1.514643596037109,1031.472288901271,0.1543701613100324,0.8145380124157832,0.02404402236606443,0.1543701613100324,1457.284151584798,0.8145380124157832,P03
RELN->ITGB1,CAF->ETC,1,0.01123595505617977,0.0158743762750345,1.41281948847807,1,1,12,0.8571428571428571,1.561185524142612,21.85659733799658,0.1591136435180741,0.01725982321137071,0.02478284644537678,0.1591136435180741,30.87942667093947,0.01725982321137071,P03
RELN->ITGB1,CAF->Endo,1,0.01123595505617977,0.0158743762750345,1.41281948847807,1,1,31,1,1.464548673250115,45.40100887075356,0.1492645633121437,0.03585248767724736,0.02324879671227487,0.1492645633121437,64.14343012916638,0.03585248767724736,P03
RELN->ITGB1,CAF->TAM,1,0.01123595505617977,0.0158743762750345,1.41281948847807,1,1,12,0.9230769230769231,1.497238465013895,19.46410004518064,0.1525962569468504,0.01537050440894676,0.02376772676708564,0.1525962569468504,27.49925986951809,0.01537050440894676,P03
RELN->ITGB1,CAF->TIL,1,0.01123595505617977,0.0158743762750345,1.41281948847807,1,1,1,1,2.1336948960358,2.1336948960358,0.2174629240497375,0.001684946477398827,0.0338710756357929,0.2174629240497375,3.014525731585568,0.001684946477398827,P03
FGB->ITGA5,EMT->CAF,1,0.001468428781204112,0.002213899066499663,1.50766526428627,0.01991395973255777,0.4970714315971648,22,0.247191011235955,0.3929890757963025,34.97602774587092,0.06892951926344527,0.04751109228698306,8.700381480499992e-4,0.001372659670996814,52.7321421151624,0.02361640665983569,P03
FGB->ITGA5,EMT->EMT,1,0.001468428781204112,0.002213899066499663,1.50766526428627,0.01991395973255777,0.4970714315971648,441,0.6475770925110133,0.9512591551641454,647.8074846667831,0.1668490049692943,0.8799753194339053,0.002105991755617159,0.003322624366375857,976.6768425767696,0.4374105918011837,P03
FGB->ITGA5,EMT->ETC,1,0.001468428781204112,0.002213899066499663,1.50766526428627,0.01991395973255777,0.4970714315971648,3,0.2142857142857143,0.3885680786240129,5.43995310073618,0.06815408496127416,0.007389578819065538,8.602505065372696e-4,0.001357217703528135,8.20162832932633,0.003673148522492994,P03
FGB->ITGA5,EMT->Endo,1,0.001468428781204112,0.002213899066499663,1.50766526428627,0.01991395973255777,0.4970714315971648,26,0.8387096774193549,1.219770723225224,37.81289241998194,0.213945411569455,0.05136466137483588,0.002700449265491942,0.004260500310959626,57.00918444380038,0.02553190576309327,P03
FGB->ITGA5,EMT->TAM,1,0.001468428781204112,0.002213899066499663,1.50766526428627,0.01991395973255777,0.4970714315971648,5,0.3846153846153846,0.6150355907837655,7.99546268018895,0.1078760459606467,0.01086095791196391,0.001361626720300247,0.00214823923536787,12.05448135481809,0.005398671897816456,P03
FGB->ITGA5,EMT->TIL,1,0.001468428781204112,0.002213899066499663,1.50766526428627,0.01991395973255777,0.4970714315971648,1,1,2.1336948960358,2.1336948960358,0.3742459332758845,0.002898390173246283,0.004723785138528752,0.007452718445329467,3.21689767933808,0.001440706952742684,P03
FGB->ITGA5,ETC->CAF,1,0.07142857142857142,0.1089593229462028,1.52543052124684,0.9800860402674423,0.5029285684028353,22,0.247191011235955,0.3929890757963025,34.97602774587092,0.06892951926344527,0.04751109228698306,0.04281982362401911,0.06755685959244846,53.35350023552782,0.02389468562714738,P03
FGB->ITGA5,ETC->EMT,1,0.07142857142857142,0.1089593229462028,1.52543052124684,0.9800860402674423,0.5029285684028353,441,0.6475770925110133,0.9512591551641454,647.8074846667831,0.1668490049692943,0.8799753194339053,0.1036485534930622,0.1635263806029184,988.1853090028553,0.4425647276327216,P03
FGB->ITGA5,ETC->ETC,1,0.07142857142857142,0.1089593229462028,1.52543052124684,0.9800860402674423,0.5029285684028353,3,0.2142857142857143,0.3885680786240129,5.43995310073618,0.06815408496127416,0.007389578819065538,0.04233811476537936,0.06679686725774603,8.298270494014355,0.003716430296572545,P03
FGB->ITGA5,ETC->Endo,1,0.07142857142857142,0.1089593229462028,1.52543052124684,0.9800860402674423,0.5029285684028353,26,0.8387096774193549,1.219770723225224,37.81289241998194,0.213945411569455,0.05136466137483588,0.1329053921522206,0.2096849112584953,57.68094019406374,0.02583275561174262,P03
FGB->ITGA5,ETC->TAM,1,0.07142857142857142,0.1089593229462028,1.52543052124684,0.9800860402674423,0.5029285684028353,5,0.3846153846153846,0.6150355907837655,7.99546268018895,0.1078760459606467,0.01086095791196391,0.06701386155961696,0.1057278067252789,12.19652280385029,0.005462286014147458,P03
FGB->ITGA5,ETC->TIL,1,0.07142857142857142,0.1089593229462028,1.52543052124684,0.9800860402674423,0.5029285684028353,1,1,2.1336948960358,2.1336948960358,0.3742459332758845,0.002898390173246283,0.2324859512458294,0.366793214830555,3.254803317441612,0.001457683220503599,P03
TGM2->ITGB1,CAF->CAF,32,0.3595505617977528,0.5834484612528108,51.92691305150018,0.08402793859124592,0.0498980157110971,88,0.9887640449438202,1.640452875455922,146.0003059155771,0.1671924508631618,0.1152942258092533,0.9571197059425067,0.01404883699404966,7581.345190770598,0.005752953090828897,P03
TGM2->ITGB1,CAF->EMT,32,0.3595505617977528,0.5834484612528108,51.92691305150018,0.08402793859124592,0.0498980157110971,659,0.9676945668135095,1.514643596037109,1031.472288901271,0.1543701613100324,0.8145380124157832,0.8837164754542755,0.01297140643488013,53561.17186080817,0.04064383054080856,P03
TGM2->ITGB1,CAF->ETC,32,0.3595505617977528,0.5834484612528108,51.92691305150018,0.08402793859124592,0.0498980157110971,12,0.8571428571428571,1.561185524142612,21.85659733799658,0.1591136435180741,0.01725982321137071,0.9108712917911699,0.01336999146656613,1134.945629571798,8.612309297717339e-4,P03
TGM2->ITGB1,CAF->Endo,32,0.3595505617977528,0.5834484612528108,51.92691305150018,0.08402793859124592,0.0498980157110971,31,1,1.464548673250115,45.40100887075356,0.1492645633121437,0.03585248767724736,0.8544886698376251,0.01254239355984195,2357.534240082009,0.001788967993401204,P03
TGM2->ITGB1,CAF->TAM,32,0.3595505617977528,0.5834484612528108,51.92691305150018,0.08402793859124592,0.0498980157110971,12,0.9230769230769231,1.497238465013895,19.46410004518064,0.1525962569468504,0.01537050440894676,0.8735614785408774,0.01282234890798393,1010.710630671796,7.669576704851126e-4,P03
TGM2->ITGB1,CAF->TIL,32,0.3595505617977528,0.5834484612528108,51.92691305150018,0.08402793859124592,0.0498980157110971,1,1,2.1336948960358,2.1336948960358,0.2174629240497375,0.001684946477398827,1.244901003875064,0.01827296122792412,110.7961893448807,8.407548580160437e-5,P03
TGM2->ITGB1,EMT->CAF,605,0.8883994126284875,1.361431716389044,927.1349988609387,0.19607267523728,0.8909098196072064,88,0.9887640449438202,1.640452875455922,146.0003059155771,0.1671924508631618,0.1152942258092533,2.233364573887298,0.03278187112021762,135361.9934587353,0.1027167579174744,P03
TGM2->ITGB1,EMT->EMT,605,0.8883994126284875,1.361431716389044,927.1349988609387,0.19607267523728,0.8909098196072064,659,0.9676945668135095,1.514643596037109,1031.472288901271,0.1543701613100324,0.8145380124157832,2.062083830670475,0.0302677705048685,956314.0593955697,0.7256799137045579,P03
TGM2->ITGB1,EMT->ETC,605,0.8883994126284875,1.361431716389044,927.1349988609387,0.19607267523728,0.8909098196072064,12,0.8571428571428571,1.561185524142612,21.85659733799658,0.1591136435180741,0.01725982321137071,2.125447487735205,0.03119783775133968,20264.01634806745,0.01537694598369455,P03
TGM2->ITGB1,EMT->Endo,605,0.8883994126284875,1.361431716389044,927.1349988609387,0.19607267523728,0.8909098196072064,31,1,1.464548673250115,45.40100887075356,0.1492645633121437,0.03585248767724736,1.9938830139582,0.02926670224673637,42092.86430767157,0.03194133332900603,P03
TGM2->ITGB1,EMT->TAM,605,0.8883994126284875,1.361431716389044,927.1349988609387,0.19607267523728,0.8909098196072064,12,0.9230769230769231,1.497238465013895,19.46410004518064,0.1525962569468504,0.01537050440894676,2.038387933267564,0.02991995633076433,18045.84837321774,0.01369373331024653,P03
TGM2->ITGB1,EMT->TIL,605,0.8883994126284875,1.361431716389044,927.1349988609387,0.19607267523728,0.8909098196072064,1,1,2.1336948960358,2.1336948960358,0.2174629240497375,0.001684946477398827,2.904879904560561,0.04263853728335346,1978.223215005742,0.001501135362227187,P03
TGM2->ITGB1,ETC->CAF,9,0.6428571428571429,1.104664101245545,15.46529741743763,0.1590931392022201,0.01486103463817975,88,0.9887640449438202,1.640452875455922,146.0003059155771,0.1671924508631618,0.1152942258092533,1.812149401301187,0.02659917185873335,2257.938154021278,0.00171339148333343,P03
TGM2->ITGB1,ETC->EMT,9,0.6428571428571429,1.104664101245545,15.46529741743763,0.1590931392022201,0.01486103463817975,659,0.9676945668135095,1.514643596037109,1031.472288901271,0.1543701613100324,0.8145380124157832,1.673172406723654,0.02455923356196615,15952.0257257033,0.01210487761662504,P03
TGM2->ITGB1,ETC->ETC,9,0.6428571428571429,1.104664101245545,15.46529741743763,0.1590931392022201,0.01486103463817975,12,0.8571428571428571,1.561185524142612,21.85659733799658,0.1591136435180741,0.01725982321137071,1.724585603904554,0.02531388903719339,338.0187783652926,2.564988305930389e-4,P03
TGM2->ITGB1,ETC->Endo,9,0.6428571428571429,1.104664101245545,15.46529741743763,0.1590931392022201,0.01486103463817975,31,1,1.464548673250115,45.40100887075356,0.1492645633121437,0.03585248767724736,1.617834343866194,0.02374696794897747,702.1401052379279,5.328050612364855e-4,P03
TGM2->ITGB1,ETC->TAM,9,0.6428571428571429,1.104664101245545,15.46529741743763,0.1590931392022201,0.01486103463817975,12,0.9230769230769231,1.497238465013895,19.46410004518064,0.1525962569468504,0.01537050440894676,1.653945583304834,0.02427701754818301,301.0180961614797,2.284215984276523e-4,P03
TGM2->ITGB1,ETC->TIL,9,0.6428571428571429,1.104664101245545,15.46529741743763,0.1590931392022201,0.01486103463817975,1,1,2.1336948960358,2.1336948960358,0.2174629240497375,0.001684946477398827,2.357016154661594,0.0345968592471667,32.9982261652623,2.504004796410291e-5,P03
TGM2->ITGB1,Endo->CAF,25,0.8064516129032258,1.173139701136167,36.36733073522117,0.1689549588567837,0.03494638008997349,88,0.9887640449438202,1.640452875455922,146.0003059155771,0.1671924508631618,0.1152942258092533,1.924480396040326,0.02824799365675034,5309.64141267526,0.004029115837309396,P03
TGM2->ITGB1,Endo->EMT,25,0.8064516129032258,1.173139701136167,36.36733073522117,0.1689549588567837,0.03494638008997349,659,0.9676945668135095,1.514643596037109,1031.472288901271,0.1543701613100324,0.8145380124157832,1.776888535582783,0.02608160425285158,37511.89387468812,0.0284651549796135,P03
TGM2->ITGB1,Endo->ETC,25,0.8064516129032258,1.173139701136167,36.36733073522117,0.1689549588567837,0.03494638008997349,12,0.8571428571428571,1.561185524142612,21.85659733799658,0.1591136435180741,0.01725982321137071,1.831488719210773,0.02688303909414916,794.866104137476,6.031683422303075e-4,P03
TGM2->ITGB1,Endo->Endo,25,0.8064516129032258,1.173139701136167,36.36733073522117,0.1689549588567837,0.03494638008997349,31,1,1.464548673250115,45.40100887075356,0.1492645633121437,0.03585248767724736,1.718120192836009,0.02521898815317903,1651.113505315405,0.001252914661540177,P03
TGM2->ITGB1,Endo->TAM,25,0.8064516129032258,1.173139701136167,36.36733073522117,0.1689549588567837,0.03494638008997349,12,0.9230769230769231,1.497238465013895,19.46410004518064,0.1525962569468504,0.01537050440894676,1.756469885375974,0.0257818943141543,707.8573638065175,5.371434892496667e-4,P03
TGM2->ITGB1,Endo->TIL,25,0.8064516129032258,1.173139701136167,36.36733073522117,0.1689549588567837,0.03494638008997349,1,1,2.1336948960358,2.1336948960358,0.2174629240497375,0.001684946477398827,2.503122192651202,0.03674143938569928,77.59678797218729,5.888278003044132e-5,P03
TGM2->ITGB1,TAM->CAF,5,0.3846153846153846,0.58712671308756,7.63264727013828,0.08455767847371949,0.007334423154037642,88,0.9887640449438202,1.640452875455922,146.0003059155771,0.1671924508631618,0.1152942258092533,0.9631537047414721,0.01413740550332038,1114.368836385883,8.456166393022315e-4,P03
TGM2->ITGB1,TAM->EMT,5,0.3846153846153846,0.58712671308756,7.63264727013828,0.08455767847371949,0.007334423154037642,659,0.9676945668135095,1.514643596037109,1031.472288901271,0.1543701613100324,0.8145380124157832,0.8892877160403901,0.01305318246598993,7872.864150105569,0.00597416645810612,P03
TGM2->ITGB1,TAM->ETC,5,0.3846153846153846,0.58712671308756,7.63264727013828,0.08455767847371949,0.007334423154037642,12,0.8571428571428571,1.561185524142612,21.85659733799658,0.1591136435180741,0.01725982321137071,0.9166137253097314,0.01345428030938333,166.8236980063712,1.265908469960736e-4,P03
TGM2->ITGB1,TAM->Endo,5,0.3846153846153846,0.58712671308756,7.63264727013828,0.08455767847371949,0.007334423154037642,31,1,1.464548673250115,45.40100887075356,0.1492645633121437,0.03585248767724736,0.8598756486820869,0.0126214649520684,346.5298864188811,2.629573157498522e-4,P03
TGM2->ITGB1,TAM->TAM,5,0.3846153846153846,0.58712671308756,7.63264727013828,0.08455767847371949,0.007334423154037642,12,0.9230769230769231,1.497238465013895,19.46410004518064,0.1525962569468504,0.01537050440894676,0.879068698671872,0.01290318523120486,148.5626100755464,1.127337834262168e-4,P03
TGM2->ITGB1,TAM->TIL,5,0.3846153846153846,0.58712671308756,7.63264727013828,0.08455767847371949,0.007334423154037642,1,1,2.1336948960358,2.1336948960358,0.2174629240497375,0.001684946477398827,1.252749271041202,0.01838816001175259,16.28574052353563,1.235811045714812e-5,P03
TGM2->ITGB1,TIL->CAF,1,1,2.1336948960358,2.1336948960358,0.3072936096387508,0.002050326799505487,88,0.9887640449438202,1.640452875455922,146.0003059155771,0.1671924508631618,0.1152942258092533,3.500225927547553,0.05137717173009048,311.5201075517322,2.363908410049492e-4,P03
