LR,cell_type_pair,Edge_average_expression_weight,Patient
SPP1->ITGA9,CAF->DC,0.00837812537373131,P06
SPP1->ITGA9,CAF->ETC,4.341177431684674e-4,P06
SPP1->ITGA9,CAF->Endo,0.05090882787875268,P06
SPP1->ITGA9,CAF->TAM,0.03454588707502628,P06
SPP1->ITGA9,DC->CAF,0.02319561600827233,P06
SPP1->ITGA9,DC->DC,0.01847265883685241,P06
SPP1->ITGA9,DC->ETC,9.571722320746208e-4,P06
SPP1->ITGA9,DC->Endo,0.1122472351794623,P06
SPP1->ITGA9,DC->TAM,0.07616911393499223,P06
SPP1->ITGA9,ETC->CAF,0.0183227985588625,P06
SPP1->ITGA9,ETC->DC,0.01459201629279981,P06
SPP1->ITGA9,ETC->ETC,7.560943407661777e-4,P06
SPP1->ITGA9,ETC->Endo,0.08866690491207779,P06
SPP1->ITGA9,ETC->TAM,0.06016789252504356,P06
SPP1->ITGA9,Endo->CAF,0.02155129426953682,P06
SPP1->ITGA9,Endo->DC,0.01716314438003228,P06
SPP1->ITGA9,Endo->ETC,8.893189313322312e-4,P06
SPP1->ITGA9,Endo->Endo,0.1042901035881856,P06
SPP1->ITGA9,Endo->TAM,0.07076953628122946,P06
SPP1->ITGA9,TAM->CAF,0.072330740639176,P06
SPP1->ITGA9,TAM->DC,0.05760317358106989,P06
SPP1->ITGA9,TAM->ETC,0.002984744032687892,P06
SPP1->ITGA9,TAM->Endo,0.3500198335898819,P06
SPP1->ITGA9,TAM->TAM,0.2375176594914723,P06
SPP1->ITGB3,CAF->CAF,0.003322249760563928,P06
SPP1->ITGB3,DC->CAF,0.007325121511088075,P06
SPP1->ITGB3,ETC->CAF,0.005786297109720695,P06
SPP1->ITGB3,Endo->CAF,0.006805848535743698,P06
SPP1->ITGB3,TAM->CAF,0.02284187943014771,P06
PTGS2->PTGDR2,NA,NA,NA
FGB->ITGA5,ETC->CAF,9.15496526611946e-4,P06
FGB->ITGA5,ETC->DC,7.283225096598162e-4,P06
FGB->ITGA5,ETC->ETC,1.576746365450122e-4,P06
FGB->ITGA5,ETC->Endo,0.0040641046235762,P06
FGB->ITGA5,ETC->TAM,6.079156662618235e-4,P06
VEGFA->NRP1,CAF->CAF,0.3393259552459996,P06
VEGFA->NRP1,CAF->DC,0.09582870345796438,P06
VEGFA->NRP1,CAF->ETC,0.03520610527344903,P06
VEGFA->NRP1,CAF->Endo,0.4345309063807533,P06
VEGFA->NRP1,CAF->TAM,0.2115762203717622,P06
VEGFA->NRP1,DC->CAF,0.4986257791312463,P06
VEGFA->NRP1,DC->DC,0.1408164073102627,P06
VEGFA->NRP1,DC->ETC,0.0517339490267512,P06
VEGFA->NRP1,DC->Endo,0.6385256076082738,P06
VEGFA->NRP1,DC->TAM,0.3109027060780903,P06
VEGFA->NRP1,ETC->CAF,0.6410838412453005,P06
VEGFA->NRP1,ETC->DC,0.1810478460742884,P06
VEGFA->NRP1,ETC->ETC,0.06651440850620052,P06
VEGFA->NRP1,ETC->Endo,0.8209532406692004,P06
VEGFA->NRP1,ETC->TAM,0.3997280313371802,P06
VEGFA->NRP1,Endo->CAF,0.2482781526613222,P06
VEGFA->NRP1,Endo->DC,0.07011598464144765,P06
VEGFA->NRP1,Endo->ETC,0.02575961739606717,P06
VEGFA->NRP1,Endo->Endo,0.3179377499497522,P06
VEGFA->NRP1,Endo->TAM,0.1548061747969845,P06
VEGFA->NRP1,TAM->CAF,0.637524976188109,P06
VEGFA->NRP1,TAM->DC,0.1800427905548388,P06
VEGFA->NRP1,TAM->ETC,0.06614516537604667,P06
VEGFA->NRP1,TAM->Endo,0.8163958620334663,P06
VEGFA->NRP1,TAM->TAM,0.3975090109351959,P06
SPP1->ITGB5,CAF->CAF,0.1204873817501883,P06
SPP1->ITGB5,CAF->DC,0.0214538211211234,P06
SPP1->ITGB5,CAF->ETC,0.1013020660173039,P06
SPP1->ITGB5,CAF->Endo,0.07755152335957781,P06
SPP1->ITGB5,CAF->TAM,0.08843990459080381,P06
SPP1->ITGB5,DC->CAF,0.2656587479814199,P06
SPP1->ITGB5,DC->DC,0.04730283931533833,P06
SPP1->ITGB5,DC->ETC,0.2233576631442241,P06
SPP1->ITGB5,DC->Endo,0.1709908564738571,P06
SPP1->ITGB5,DC->TAM,0.1949982976134549,P06
SPP1->ITGB5,ETC->CAF,0.2098505046353252,P06
SPP1->ITGB5,ETC->DC,0.03736569857545859,P06
SPP1->ITGB5,ETC->ETC,0.1764358173074753,P06
SPP1->ITGB5,ETC->Endo,0.1350699639733866,P06
SPP1->ITGB5,ETC->TAM,0.1540340435545334,P06
SPP1->ITGB5,Endo->CAF,0.2468263766300698,P06
SPP1->ITGB5,Endo->DC,0.04394957260483649,P06
SPP1->ITGB5,Endo->ETC,0.2075239874664483,P06
SPP1->ITGB5,Endo->Endo,0.1588694287728341,P06
SPP1->ITGB5,Endo->TAM,0.1811749984319255,P06
SPP1->ITGB5,TAM->CAF,0.8284019700929474,P06
SPP1->ITGB5,TAM->DC,0.1475041404718095,P06
SPP1->ITGB5,TAM->ETC,0.6964947685327988,P06
SPP1->ITGB5,TAM->Endo,0.5331996911343215,P06
SPP1->ITGB5,TAM->TAM,0.6080619408740674,P06
TGM2->ITGB1,CAF->CAF,1.573364592321528,P06
TGM2->ITGB1,CAF->DC,1.172659165365241,P06
TGM2->ITGB1,CAF->ETC,1.2945065144265,P06
TGM2->ITGB1,CAF->Endo,1.412111866875772,P06
TGM2->ITGB1,CAF->TAM,1.342753842460567,P06
TGM2->ITGB1,DC->CAF,0.3221265854629028,P06
TGM2->ITGB1,DC->DC,0.2400871957424143,P06
TGM2->ITGB1,DC->ETC,0.2650339059279381,P06
TGM2->ITGB1,DC->Endo,0.2891121207304887,P06
TGM2->ITGB1,DC->TAM,0.2749119387203187,P06
TGM2->ITGB1,ETC->CAF,0.7596169780302586,P06
TGM2->ITGB1,ETC->DC,0.5661572758160774,P06
TGM2->ITGB1,ETC->ETC,0.6249849089829979,P06
TGM2->ITGB1,ETC->Endo,0.6817645154795976,P06
TGM2->ITGB1,ETC->TAM,0.648278613250993,P06
TGM2->ITGB1,Endo->CAF,1.172817542082938,P06
TGM2->ITGB1,Endo->DC,0.8741236752985448,P06
TGM2->ITGB1,Endo->ETC,0.9649511345745222,P06
TGM2->ITGB1,Endo->Endo,1.052616524445687,P06
TGM2->ITGB1,Endo->TAM,1.000915661139526,P06
TGM2->ITGB1,TAM->CAF,0.8320457206121581,P06
TGM2->ITGB1,TAM->DC,0.6201398233063715,P06
TGM2->ITGB1,TAM->ETC,0.6845766142759492,P06
TGM2->ITGB1,TAM->Endo,0.7467701012172799,P06
TGM2->ITGB1,TAM->TAM,0.7100913506680292,P06
PODXL->SELL,CAF->CAF,0.001075456509063814,P06
PODXL->SELL,CAF->DC,0.01025069732856485,P06
PODXL->SELL,CAF->ETC,0.005425297494489278,P06
PODXL->SELL,CAF->TAM,0.001549867484703161,P06
PODXL->SELL,DC->CAF,0.002118702359857916,P06
PODXL->SELL,DC->DC,0.02019437925865107,P06
PODXL->SELL,DC->ETC,0.0106881036170507,P06
PODXL->SELL,DC->TAM,0.003053315377826025,P06
PODXL->SELL,ETC->CAF,0.006819528886392172,P06
PODXL->SELL,ETC->DC,0.06500023566612038,P06
PODXL->SELL,ETC->ETC,0.03440210986602096,P06
PODXL->SELL,ETC->TAM,0.00982779498095541,P06
PODXL->SELL,Endo->CAF,0.03531013916626575,P06
PODXL->SELL,Endo->DC,0.3365580534148929,P06
PODXL->SELL,Endo->ETC,0.1781271561744225,P06
PODXL->SELL,Endo->TAM,0.05088633163025617,P06
PODXL->SELL,TAM->CAF,0.001824335403644264,P06
PODXL->SELL,TAM->DC,0.01738862510100154,P06
PODXL->SELL,TAM->ETC,0.00920312649659366,P06
PODXL->SELL,TAM->TAM,0.002629095736993011,P06
WNT3A->FZD6,CAF->CAF,3.961897703625493e-4,P06
WNT3A->FZD6,CAF->ETC,8.312314692600527e-4,P06
WNT3A->FZD6,CAF->Endo,0.002150108836532075,P06
WNT3A->FZD6,ETC->CAF,3.71258213587229e-4,P06
WNT3A->FZD6,ETC->ETC,7.789234691056678e-4,P06
WNT3A->FZD6,ETC->Endo,0.002014806098952396,P06
DKK1->KREMEN2,CAF->CAF,1.12319007352469e-4,P06
DKK1->KREMEN2,CAF->ETC,8.558165497732378e-4,P06
DKK1->KREMEN2,ETC->CAF,2.279869675796537e-4,P06
DKK1->KREMEN2,ETC->ETC,0.00173715050182905,P06
FGG->ITGA5,ETC->CAF,0.001514208008530373,P06
FGG->ITGA5,ETC->DC,0.001204626937254666,P06
FGG->ITGA5,ETC->ETC,2.607898451369808e-4,P06
FGG->ITGA5,ETC->Endo,0.006721925850771542,P06
FGG->ITGA5,ETC->TAM,0.001005477075670992,P06
SEMA3C->NRP1,CAF->CAF,0.3604147479266581,P06
SEMA3C->NRP1,CAF->DC,0.1017843682953807,P06
SEMA3C->NRP1,CAF->ETC,0.03739413198854942,P06
SEMA3C->NRP1,CAF->Endo,0.4615365982717817,P06
SEMA3C->NRP1,CAF->TAM,0.2247254857863183,P06
SEMA3C->NRP1,DC->CAF,0.08567214086920721,P06
SEMA3C->NRP1,DC->DC,0.02419458357086876,P06
SEMA3C->NRP1,DC->ETC,0.008888746539463616,P06
SEMA3C->NRP1,DC->Endo,0.1097092410643559,P06
SEMA3C->NRP1,DC->TAM,0.05341821772261184,P06
SEMA3C->NRP1,ETC->CAF,0.09218644871133191,P06
SEMA3C->NRP1,ETC->DC,0.0260342827297035,P06
SEMA3C->NRP1,ETC->ETC,0.009564625894189754,P06
SEMA3C->NRP1,ETC->Endo,0.1180512734002836,P06
SEMA3C->NRP1,ETC->TAM,0.05748001320352538,P06
SEMA3C->NRP1,Endo->CAF,0.07584000424584345,P06
SEMA3C->NRP1,Endo->DC,0.0214178997060714,P06
SEMA3C->NRP1,Endo->ETC,0.00786863230513064,P06
SEMA3C->NRP1,Endo->Endo,0.0971184941068697,P06
SEMA3C->NRP1,Endo->TAM,0.04728769256593179,P06
SEMA3C->NRP1,TAM->CAF,0.02565773070361084,P06
SEMA3C->NRP1,TAM->DC,0.007245974052347762,P06
SEMA3C->NRP1,TAM->ETC,0.002662068003534422,P06
SEMA3C->NRP1,TAM->Endo,0.03285654046190074,P06
SEMA3C->NRP1,TAM->TAM,0.01599808562139308,P06
DSC1->DSG3,NA,NA,NA
L1CAM->EGFR,CAF->CAF,0.001578708891278099,P06
L1CAM->EGFR,CAF->DC,3.794553244789051e-4,P06
L1CAM->EGFR,CAF->ETC,0.001378764481457284,P06
L1CAM->EGFR,CAF->Endo,6.966417511721688e-4,P06
TGFA->EGFR,DC->CAF,0.03548552601823352,P06
TGFA->EGFR,DC->DC,0.008529230350157988,P06
TGFA->EGFR,DC->ETC,0.0309912632722039,P06
TGFA->EGFR,DC->Endo,0.0156588077277466,P06
TGFA->EGFR,ETC->CAF,0.08305055855512058,P06
TGFA->EGFR,ETC->DC,0.0199618668259823,P06
TGFA->EGFR,ETC->ETC,0.07253215645620727,P06
TGFA->EGFR,ETC->Endo,0.03664797662653702,P06
TGFA->EGFR,Endo->CAF,0.01343634280827544,P06
TGFA->EGFR,Endo->DC,0.003229532593558966,P06
TGFA->EGFR,Endo->ETC,0.011734622087126,P06
TGFA->EGFR,Endo->Endo,0.005929096513625513,P06
TGFA->EGFR,TAM->CAF,0.05187668251148055,P06
TGFA->EGFR,TAM->DC,0.01246897607534623,P06
TGFA->EGFR,TAM->ETC,0.04530647015280915,P06
TGFA->EGFR,TAM->Endo,0.02289178400746351,P06
CHAD->ITGA2,ETC->CAF,4.784269464288073e-4,P06
CHAD->ITGA2,ETC->DC,5.795686419609849e-4,P06
CHAD->ITGA2,ETC->ETC,0.003376192285349917,P06
CHAD->ITGA2,ETC->Endo,0.001875331621049715,P06
CHAD->ITGA2,Endo->CAF,0.004349434701364053,P06
CHAD->ITGA2,Endo->DC,0.005268925552759716,P06
CHAD->ITGA2,Endo->ETC,0.03069335453195188,P06
CHAD->ITGA2,Endo->Endo,0.01704885665417403,P06
COL2A1->ITGA2,NA,NA,NA
THBS1->ITGB1,CAF->CAF,1.237224536216065,P06
THBS1->ITGB1,CAF->DC,0.9221274579897484,P06
THBS1->ITGB1,CAF->ETC,1.017942840303034,P06
THBS1->ITGB1,CAF->Endo,1.110422503536006,P06
THBS1->ITGB1,CAF->TAM,1.055882411551765,P06
THBS1->ITGB1,DC->CAF,0.3363362462693583,P06
THBS1->ITGB1,DC->DC,0.2506779317121583,P06
THBS1->ITGB1,DC->ETC,0.2767250921739729,P06
THBS1->ITGB1,DC->Endo,0.3018654461497853,P06
THBS1->ITGB1,DC->TAM,0.2870388651435048,P06
THBS1->ITGB1,ETC->CAF,0.2547728518197033,P06
THBS1->ITGB1,ETC->DC,0.1898871509061909,P06
THBS1->ITGB1,ETC->ETC,0.2096177313187085,P06
THBS1->ITGB1,ETC->Endo,0.2286614108186723,P06
THBS1->ITGB1,ETC->TAM,0.2174303574677327,P06
THBS1->ITGB1,Endo->CAF,0.8362111624195271,P06
THBS1->ITGB1,Endo->DC,0.6232444079252484,P06
THBS1->ITGB1,Endo->ETC,0.6880037865800794,P06
THBS1->ITGB1,Endo->Endo,0.7505086306310422,P06
THBS1->ITGB1,Endo->TAM,0.7136462565173707,P06
THBS1->ITGB1,TAM->CAF,0.5049104336352043,P06
THBS1->ITGB1,TAM->DC,0.3763195451203233,P06
THBS1->ITGB1,TAM->ETC,0.4154217329743438,P06
THBS1->ITGB1,TAM->Endo,0.4531626162971129,P06
THBS1->ITGB1,TAM->TAM,0.4309048444148245,P06
FGB->ITGB1,ETC->CAF,0.005499710797075248,P06
FGB->ITGB1,ETC->DC,0.0040990411914205,P06
FGB->ITGB1,ETC->ETC,0.004524959751236584,P06
FGB->ITGB1,ETC->Endo,0.00493605037181852,P06
FGB->ITGB1,ETC->TAM,0.004693608742204066,P06
RELN->ITGB1,CAF->CAF,0.01588827359938543,P06
RELN->ITGB1,CAF->DC,0.01184183866160274,P06
RELN->ITGB1,CAF->ETC,0.0130722871086398,P06
RELN->ITGB1,CAF->Endo,0.014259898693129,P06
RELN->ITGB1,CAF->TAM,0.01355950205677427,P06
RELN->ITGB1,ETC->CAF,0.005375589951801656,P06
RELN->ITGB1,ETC->DC,0.004006531516591606,P06
RELN->ITGB1,ETC->ETC,0.00442283768520883,P06
RELN->ITGB1,ETC->Endo,0.004824650560615908,P06
RELN->ITGB1,ETC->TAM,0.004587680502345397,P06
RTN4->S1PR2,NA,NA,NA
LAMC2->ITGB1,CAF->CAF,0.1472551503882126,P06
LAMC2->ITGB1,CAF->DC,0.1097521214044748,P06
LAMC2->ITGB1,CAF->ETC,0.1211561213406537,P06
LAMC2->ITGB1,CAF->Endo,0.1321631021421114,P06
LAMC2->ITGB1,CAF->TAM,0.1256717101496042,P06
LAMC2->ITGB1,DC->CAF,0.2429030988547069,P06
LAMC2->ITGB1,DC->DC,0.1810403936619044,P06
LAMC2->ITGB1,DC->ETC,0.1998517351771854,P06
LAMC2->ITGB1,DC->Endo,0.2180081781855268,P06
LAMC2->ITGB1,DC->TAM,0.2073003745759164,P06
LAMC2->ITGB1,ETC->CAF,1.421110475014154,P06
LAMC2->ITGB1,ETC->DC,1.059181216899625,P06
LAMC2->ITGB1,ETC->ETC,1.169237426978793,P06
LAMC2->ITGB1,ETC->Endo,1.275462137448976,P06
LAMC2->ITGB1,ETC->TAM,1.212815872556679,P06
LAMC2->ITGB1,Endo->CAF,0.2198105401953054,P06
LAMC2->ITGB1,Endo->DC,0.1638290615295822,P06
LAMC2->ITGB1,Endo->ETC,0.1808520273121044,P06
LAMC2->ITGB1,Endo->Endo,0.1972823551445048,P06
LAMC2->ITGB1,Endo->TAM,0.187592531890576,P06
LAMC2->ITGB1,TAM->CAF,0.2053420435074208,P06
LAMC2->ITGB1,TAM->DC,0.1530454101541118,P06
LAMC2->ITGB1,TAM->ETC,0.1689478804234363,P06
LAMC2->ITGB1,TAM->Endo,0.1842967217010395,P06
LAMC2->ITGB1,TAM->TAM,0.175244707605539,P06
CALR->ITGA3,CAF->CAF,0.2053556097225441,P06
CALR->ITGA3,CAF->DC,0.0947833220356687,P06
CALR->ITGA3,CAF->ETC,0.8873455554370532,P06
CALR->ITGA3,CAF->Endo,0.2856630238498452,P06
CALR->ITGA3,DC->CAF,0.2224392112948985,P06
CALR->ITGA3,DC->DC,0.1026683781661016,P06
CALR->ITGA3,DC->ETC,0.9611641277495777,P06
CALR->ITGA3,DC->Endo,0.309427425952122,P06
CALR->ITGA3,ETC->CAF,0.1788038319431053,P06
CALR->ITGA3,ETC->DC,0.08252816276688452,P06
CALR->ITGA3,ETC->ETC,0.7726148108843717,P06
CALR->ITGA3,ETC->Endo,0.2487277721695453,P06
CALR->ITGA3,Endo->CAF,0.1899868867603225,P06
CALR->ITGA3,Endo->DC,0.08768978015593447,P06
CALR->ITGA3,Endo->ETC,0.8209370067166353,P06
CALR->ITGA3,Endo->Endo,0.2642841295501937,P06
CALR->ITGA3,TAM->CAF,0.2362706728515543,P06
CALR->ITGA3,TAM->DC,0.1090523862617156,P06
CALR->ITGA3,TAM->ETC,1.020930140248965,P06
CALR->ITGA3,TAM->Endo,0.3286678895453764,P06
CALR->ITGA3,TIL->CAF,0.1893622667527128,P06
CALR->ITGA3,TIL->DC,0.08740148241032539,P06
CALR->ITGA3,TIL->ETC,0.8182380116010972,P06
CALR->ITGA3,TIL->Endo,0.2634152424505329,P06
SEMA4B->DCBLD2,CAF->CAF,0.02796092652916532,P07
SEMA4B->DCBLD2,CAF->DC,0.003013698368223092,P07
SEMA4B->DCBLD2,CAF->ETC,0.02253964396939328,P07
SEMA4B->DCBLD2,CAF->TAM,0.001065315857904574,P07
SEMA4B->DCBLD2,ETC->CAF,0.1731178612911687,P07
SEMA4B->DCBLD2,ETC->DC,0.01865907467477049,P07
SEMA4B->DCBLD2,ETC->ETC,0.1395524198447309,P07
SEMA4B->DCBLD2,ETC->TAM,0.006595818730385681,P07
SEMA4B->DCBLD2,TAM->CAF,0.01956228808162158,P07
SEMA4B->DCBLD2,TAM->DC,0.002108472178445115,P07
SEMA4B->DCBLD2,TAM->ETC,0.01576939906217115,P07
SEMA4B->DCBLD2,TAM->TAM,7.453263642215662e-4,P07
IL20->IL20RB,NA,NA,NA
IL26->IL20RB,NA,NA,NA
IL24->IL20RB,TAM->CAF,2.949119028896788e-4,P07
IL24->IL20RB,TAM->ETC,0.002930012323824372,P07
IL24->IL20RB,TAM->TAM,1.073012123288051e-4,P07
DKK1->KREMEN1,CAF->CAF,0.003950694517382089,P07
DKK1->KREMEN1,CAF->ETC,0.003154135180683015,P07
DKK1->KREMEN1,CAF->TAM,3.563413557987618e-4,P07
DKK1->KREMEN1,CAF->TIL,5.731883914586468e-4,P07
DKK1->KREMEN1,ETC->CAF,0.002875786166166396,P07
DKK1->KREMEN1,ETC->ETC,0.002295955376685912,P07
DKK1->KREMEN1,ETC->TAM,2.593876942219544e-4,P07
DKK1->KREMEN1,ETC->TIL,4.172348025167557e-4,P07
IL19->IL20RB,CAF->CAF,5.99395861789326e-4,P07
IL19->IL20RB,CAF->ETC,0.005955125054918625,P07
IL19->IL20RB,CAF->TAM,2.180851366278118e-4,P07
IL19->IL20RB,TAM->CAF,2.698246046187756e-4,P07
IL19->IL20RB,TAM->ETC,0.002680764692972721,P07
IL19->IL20RB,TAM->TAM,9.81734101202613e-5,P07
DSC3->DSG4,CAF->ETC,5.281646473082026e-4,P07
DSC3->DSG4,ETC->ETC,5.690138526836977e-4,P07
DSC3->DSG4,TAM->ETC,3.828478505628086e-5,P07
DSC3->DSG1,NA,NA,NA
DSG1->DSC3,NA,NA,NA
AREG->EGFR,CAF->CAF,0.001765287236614567,P07
AREG->EGFR,CAF->ETC,0.002286407864156538,P07
AREG->EGFR,CAF->TAM,4.241410122460017e-5,P07
AREG->EGFR,DC->CAF,0.08285329911475374,P07
AREG->EGFR,DC->ETC,0.1073119607608926,P07
AREG->EGFR,DC->TAM,0.001990694852688452,P07
AREG->EGFR,ETC->CAF,0.118058827164523,P07
AREG->EGFR,ETC->ETC,0.1529103169520052,P07
AREG->EGFR,ETC->TAM,0.002836568996792084,P07
AREG->EGFR,TAM->CAF,0.104254098082161,P07
AREG->EGFR,TAM->ETC,0.1350303705717243,P07
AREG->EGFR,TAM->TAM,0.002504886330915924,P07
AREG->EGFR,TIL->CAF,0.02609332252724195,P07
AREG->EGFR,TIL->ETC,0.03379618715347066,P07
AREG->EGFR,TIL->TAM,6.269375317520761e-4,P07
FGA->ITGA2B,ETC->ETC,2.078564074185697e-4,P07
FGA->ITGA2B,ETC->TAM,7.691864552388536e-5,P07
RELN->ITGA3,ETC->CAF,0.001612188925156396,P07
RELN->ITGA3,ETC->DC,2.780500715321204e-4,P07
RELN->ITGA3,ETC->ETC,0.0112137575893105,P07
RELN->ITGA3,ETC->Endo,0.00318530008257996,P07
RELN->ITGA3,ETC->TAM,7.086513694030708e-4,P07
RELN->ITGA3,ETC->TIL,0.001053750154344232,P07
TGM2->ITGB3,CAF->ETC,0.01438978788348106,P07
TGM2->ITGB3,CAF->TAM,0.003452787884494279,P07
TGM2->ITGB3,DC->ETC,0.008890918596800773,P07
TGM2->ITGB3,DC->TAM,0.002133350141199736,P07
TGM2->ITGB3,ETC->ETC,0.03397284548413912,P07
TGM2->ITGB3,ETC->TAM,0.008151685781559637,P07
TGM2->ITGB3,Endo->ETC,0.051597513299798,P07
TGM2->ITGB3,Endo->TAM,0.0123806737273793,P07
TGM2->ITGB3,TAM->ETC,0.01368608263046706,P07
TGM2->ITGB3,TAM->TAM,0.003283935849180333,P07
TGM2->ITGB3,TIL->ETC,0.001260766989653591,P07
TGM2->ITGB3,TIL->TAM,3.025173840153342e-4,P07
ANXA1->EGFR,CAF->CAF,0.2434673190771957,P07
ANXA1->EGFR,CAF->ETC,0.3153399523075756,P07
ANXA1->EGFR,CAF->TAM,0.005849726493251072,P07
ANXA1->EGFR,DC->CAF,0.2570108963667603,P07
ANXA1->EGFR,DC->ETC,0.3328816537266934,P07
ANXA1->EGFR,DC->TAM,0.006175134532344152,P07
ANXA1->EGFR,ETC->CAF,0.2482630134501798,P07
ANXA1->EGFR,ETC->ETC,0.3215513569453332,P07
ANXA1->EGFR,ETC->TAM,0.005964951405298857,P07
ANXA1->EGFR,Endo->CAF,0.3013433406927177,P07
ANXA1->EGFR,Endo->ETC,0.3903012323888839,P07
ANXA1->EGFR,Endo->TAM,0.007240298740284132,P07
ANXA1->EGFR,TAM->CAF,0.2619933567991654,P07
ANXA1->EGFR,TAM->ETC,0.3393349585935813,P07
ANXA1->EGFR,TAM->TAM,0.006294846824340821,P07
ANXA1->EGFR,TIL->CAF,0.214028481880444,P07
ANXA1->EGFR,TIL->ETC,0.2772106397049641,P07
ANXA1->EGFR,TIL->TAM,0.005142407143232922,P07
HAS2->HMMR,CAF->DC,0.00478837196122987,P07
HAS2->HMMR,CAF->ETC,0.00140981514357783,P07
HAS2->HMMR,CAF->TAM,0.004496559400401979,P07
HAS2->HMMR,CAF->TIL,0.01543137857847533,P07
HAS2->HMMR,Endo->DC,0.006925138278074272,P07
HAS2->HMMR,Endo->ETC,0.00203893199919498,P07
HAS2->HMMR,Endo->TAM,0.006503107084304384,P07
HAS2->HMMR,Endo->TIL,0.0223174873093625,P07
FGB->ITGA2B,NA,NA,NA
WNT7B->FZD10,CAF->CAF,4.524564438968741e-4,P07
WNT7B->FZD10,ETC->CAF,0.001593552222306422,P07
WNT7B->FZD10,TIL->CAF,2.053094012151383e-4,P07
SEMA7A->ITGB1,CAF->CAF,0.09495946790619995,P07
SEMA7A->ITGB1,CAF->DC,0.04498647002639156,P07
SEMA7A->ITGB1,CAF->ETC,0.06934266305970664,P07
SEMA7A->ITGB1,CAF->Endo,0.09031102218197674,P07
SEMA7A->ITGB1,CAF->TAM,0.06851761219077236,P07
SEMA7A->ITGB1,CAF->TIL,0.072388563597427,P07
SEMA7A->ITGB1,DC->CAF,0.5130708840245607,P07
SEMA7A->ITGB1,DC->DC,0.2430642089147398,P07
SEMA7A->ITGB1,DC->ETC,0.3746619712718299,P07
SEMA7A->ITGB1,DC->Endo,0.4879550929438519,P07
SEMA7A->ITGB1,DC->TAM,0.3702041790366472,P07
SEMA7A->ITGB1,DC->TIL,0.3911191283726126,P07
SEMA7A->ITGB1,ETC->CAF,0.112642983400703,P07
SEMA7A->ITGB1,ETC->DC,0.05336392787546563,P07
SEMA7A->ITGB1,ETC->ETC,0.08225577308110733,P07
SEMA7A->ITGB1,ETC->Endo,0.1071288961159052,P07
SEMA7A->ITGB1,ETC->TAM,0.0812770798198319,P07
SEMA7A->ITGB1,ETC->TIL,0.08586888645753797,P07
SEMA7A->ITGB1,Endo->CAF,0.1511137327539268,P07
SEMA7A->ITGB1,Endo->DC,0.07158921126038471,P07
SEMA7A->ITGB1,Endo->ETC,0.1103484348122168,P07
SEMA7A->ITGB1,Endo->Endo,0.1437164294583221,P07
SEMA7A->ITGB1,Endo->TAM,0.1090354902552856,P07
SEMA7A->ITGB1,Endo->TIL,0.1151955281037122,P07
SEMA7A->ITGB1,TAM->CAF,0.05284313516282087,P07
SEMA7A->ITGB1,TAM->DC,0.02503411369628776,P07
SEMA7A->ITGB1,TAM->ETC,0.03858787119819972,P07
SEMA7A->ITGB1,TAM->Endo,0.05025636365790044,P07
SEMA7A->ITGB1,TAM->TAM,0.03812874610467705,P07
SEMA7A->ITGB1,TAM->TIL,0.04028285683108317,P07
SEMA7A->ITGB1,TIL->CAF,0.09199315143136476,P07
SEMA7A->ITGB1,TIL->DC,0.04358119564852983,P07
SEMA7A->ITGB1,TIL->ETC,0.06717655694750586,P07
SEMA7A->ITGB1,TIL->Endo,0.08748991251419486,P07
SEMA7A->ITGB1,TIL->TAM,0.06637727877969407,P07
SEMA7A->ITGB1,TIL->TIL,0.07012731052258028,P07
TGM2->SDC4,CAF->CAF,0.1394946114844603,P07
TGM2->SDC4,CAF->DC,0.05749363388045464,P07
TGM2->SDC4,CAF->ETC,0.5017220864966022,P07
TGM2->SDC4,CAF->Endo,0.09027380364941484,P07
TGM2->SDC4,CAF->TAM,0.1939682875849987,P07
TGM2->SDC4,CAF->TIL,0.1316036923174476,P07
TGM2->SDC4,DC->CAF,0.08618856966087944,P07
TGM2->SDC4,DC->DC,0.03552319344833391,P07
TGM2->SDC4,DC->ETC,0.3099955513853768,P07
TGM2->SDC4,DC->Endo,0.05577684995564793,P07
TGM2->SDC4,DC->TAM,0.1198458427075768,P07
TGM2->SDC4,DC->TIL,0.08131306207619969,P07
TGM2->SDC4,ETC->CAF,0.3293327824013177,P07
TGM2->SDC4,ETC->DC,0.1357367013300159,P07
TGM2->SDC4,ETC->ETC,1.184515509092103,P07
TGM2->SDC4,ETC->Endo,0.2131273933626028,P07
TGM2->SDC4,ETC->TAM,0.4579396664013998,P07
TGM2->SDC4,ETC->TIL,0.3107031139336889,P07
TGM2->SDC4,Endo->CAF,0.5001863216887401,P07
TGM2->SDC4,Endo->DC,0.2061551263174587,P07
TGM2->SDC4,Endo->ETC,1.799026659769519,P07
TGM2->SDC4,Endo->Endo,0.323695096977151,P07
TGM2->SDC4,Endo->TAM,0.6955127747154042,P07
TGM2->SDC4,Endo->TIL,0.4718918249272581,P07
TGM2->SDC4,TAM->CAF,0.132672892383135,P07
TGM2->SDC4,TAM->DC,0.05468201688483618,P07
TGM2->SDC4,TAM->ETC,0.4771863205298147,P07
TGM2->SDC4,TAM->Endo,0.0858591346944559,P07
TGM2->SDC4,TAM->TAM,0.1844826367889653,P07
TGM2->SDC4,TAM->TIL,0.1251678636346537,P07
