LR,cell_type_pair,Patient
IL20->IL20RB,NA,NA
IL26->IL20RB,NA,NA
IL24->IL20RB,NA,NA
DKK1->KREMEN1,ETC->CAF,P04
DKK1->KREMEN1,ETC->ETC,P04
IL19->IL20RB,NA,NA
DSC3->DSG4,NA,NA
DSC3->DSG1,NA,NA
DSG1->DSC3,NA,NA
AREG->EGFR,EMT->CAF,P04
AREG->EGFR,EMT->EMT,P04
AREG->EGFR,EMT->ETC,P04
AREG->EGFR,ETC->CAF,P04
AREG->EGFR,ETC->EMT,P04
AREG->EGFR,ETC->ETC,P04
FGA->ITGA2B,NA,NA
RELN->ITGA3,NA,NA
TGM2->ITGB3,CAF->CAF,P04
TGM2->ITGB3,EMT->CAF,P04
TGM2->ITGB3,ETC->CAF,P04
ANXA1->EGFR,CAF->CAF,P04
ANXA1->EGFR,CAF->EMT,P04
ANXA1->EGFR,CAF->ETC,P04
ANXA1->EGFR,EMT->CAF,P04
ANXA1->EGFR,EMT->EMT,P04
ANXA1->EGFR,EMT->ETC,P04
ANXA1->EGFR,ETC->CAF,P04
ANXA1->EGFR,ETC->EMT,P04
ANXA1->EGFR,ETC->ETC,P04
HAS2->HMMR,CAF->EMT,P04
HAS2->HMMR,CAF->ETC,P04
HAS2->HMMR,ETC->EMT,P04
HAS2->HMMR,ETC->ETC,P04
FGB->ITGA2B,NA,NA
WNT7B->FZD10,NA,NA
SEMA7A->ITGB1,ETC->CAF,P04
SEMA7A->ITGB1,ETC->EMT,P04
SEMA7A->ITGB1,ETC->ETC,P04
TGM2->SDC4,CAF->CAF,P04
TGM2->SDC4,CAF->EMT,P04
TGM2->SDC4,CAF->ETC,P04
TGM2->SDC4,EMT->CAF,P04
TGM2->SDC4,EMT->EMT,P04
TGM2->SDC4,EMT->ETC,P04
TGM2->SDC4,ETC->CAF,P04
TGM2->SDC4,ETC->EMT,P04
TGM2->SDC4,ETC->ETC,P04
ANXA1->DYSF,CAF->ETC,P04
ANXA1->DYSF,EMT->ETC,P04
ANXA1->DYSF,ETC->ETC,P04
IL31->IL31RA,NA,NA
ANXA1->FPR1,NA,NA
DKK1->LRP4,ETC->CAF,P04
ANXA1->FPR3,CAF->CAF,P04
ANXA1->FPR3,EMT->CAF,P04
ANXA1->FPR3,ETC->CAF,P04
TGM2->ADGRG1,NA,NA
ANXA1->FPR2,NA,NA
NTF4->NTRK1,NA,NA
LAMC2->ITGA3,CAF->CAF,P04
LAMC2->ITGA3,CAF->EMT,P04
LAMC2->ITGA3,CAF->ETC,P04
LAMC2->ITGA3,EMT->CAF,P04
LAMC2->ITGA3,EMT->EMT,P04
LAMC2->ITGA3,EMT->ETC,P04
LAMC2->ITGA3,ETC->CAF,P04
LAMC2->ITGA3,ETC->EMT,P04
LAMC2->ITGA3,ETC->ETC,P04
WNT7A->FZD9,NA,NA
EREG->ERBB4,NA,NA
NAMPT->INSR,CAF->CAF,P04
NAMPT->INSR,CAF->ETC,P04
NAMPT->INSR,EMT->CAF,P04
NAMPT->INSR,EMT->ETC,P04
NAMPT->INSR,ETC->CAF,P04
NAMPT->INSR,ETC->ETC,P04
VEGFA->GPC1,CAF->CAF,P04
VEGFA->GPC1,CAF->EMT,P04
VEGFA->GPC1,CAF->ETC,P04
VEGFA->GPC1,ETC->CAF,P04
VEGFA->GPC1,ETC->EMT,P04
VEGFA->GPC1,ETC->ETC,P04
SEMA3A->NRP1,CAF->CAF,P04
SEMA3A->NRP1,CAF->EMT,P04
SEMA3A->NRP1,CAF->ETC,P04
SEMA3A->NRP1,ETC->CAF,P04
SEMA3A->NRP1,ETC->EMT,P04
SEMA3A->NRP1,ETC->ETC,P04
PTGS2->CAV1,CAF->CAF,P04
PTGS2->CAV1,CAF->EMT,P04
PTGS2->CAV1,CAF->ETC,P04
PTGS2->CAV1,ETC->CAF,P04
PTGS2->CAV1,ETC->EMT,P04
PTGS2->CAV1,ETC->ETC,P04
FGA->ITGB3,NA,NA
ADAM17->ITGB1,CAF->CAF,P04
ADAM17->ITGB1,CAF->EMT,P04
ADAM17->ITGB1,CAF->ETC,P04
ADAM17->ITGB1,EMT->CAF,P04
ADAM17->ITGB1,EMT->EMT,P04
ADAM17->ITGB1,EMT->ETC,P04
ADAM17->ITGB1,ETC->CAF,P04
ADAM17->ITGB1,ETC->EMT,P04
ADAM17->ITGB1,ETC->ETC,P04
DSC3->DSG3,ETC->ETC,P04
ADAM9->ITGB1,CAF->CAF,P04
ADAM9->ITGB1,CAF->EMT,P04
ADAM9->ITGB1,CAF->ETC,P04
ADAM9->ITGB1,EMT->CAF,P04
ADAM9->ITGB1,EMT->EMT,P04
ADAM9->ITGB1,EMT->ETC,P04
ADAM9->ITGB1,ETC->CAF,P04
ADAM9->ITGB1,ETC->EMT,P04
ADAM9->ITGB1,ETC->ETC,P04
ADM->CALCR,NA,NA
ECM1->ITGB4,CAF->CAF,P04
ECM1->ITGB4,CAF->EMT,P04
ECM1->ITGB4,CAF->ETC,P04
ECM1->ITGB4,EMT->CAF,P04
ECM1->ITGB4,EMT->EMT,P04
ECM1->ITGB4,EMT->ETC,P04
ECM1->ITGB4,ETC->CAF,P04
ECM1->ITGB4,ETC->EMT,P04
ECM1->ITGB4,ETC->ETC,P04
ADAM9->ITGA3,CAF->CAF,P04
ADAM9->ITGA3,CAF->EMT,P04
ADAM9->ITGA3,CAF->ETC,P04
ADAM9->ITGA3,EMT->CAF,P04
ADAM9->ITGA3,EMT->EMT,P04
ADAM9->ITGA3,EMT->ETC,P04
ADAM9->ITGA3,ETC->CAF,P04
ADAM9->ITGA3,ETC->EMT,P04
ADAM9->ITGA3,ETC->ETC,P04
WNT7B->FZD8,CAF->CAF,P04
WNT7B->FZD8,ETC->CAF,P04
ADM->MRGPRX2,NA,NA
SPP1->ITGA4,CAF->EMT,P04
SPP1->ITGA4,EMT->EMT,P04
SPP1->ITGA4,ETC->EMT,P04
SPP1->ITGA9,NA,NA
SPP1->ITGB3,CAF->CAF,P04
SPP1->ITGB3,EMT->CAF,P04
SPP1->ITGB3,ETC->CAF,P04
PTGS2->PTGDR2,NA,NA
FGB->ITGA5,NA,NA
VEGFA->NRP1,CAF->CAF,P04
VEGFA->NRP1,CAF->EMT,P04
VEGFA->NRP1,CAF->ETC,P04
VEGFA->NRP1,ETC->CAF,P04
VEGFA->NRP1,ETC->EMT,P04
VEGFA->NRP1,ETC->ETC,P04
SPP1->ITGB5,CAF->CAF,P04
SPP1->ITGB5,CAF->ETC,P04
SPP1->ITGB5,EMT->CAF,P04
SPP1->ITGB5,EMT->ETC,P04
SPP1->ITGB5,ETC->CAF,P04
SPP1->ITGB5,ETC->ETC,P04
TGM2->ITGB1,CAF->CAF,P04
TGM2->ITGB1,CAF->EMT,P04
TGM2->ITGB1,CAF->ETC,P04
TGM2->ITGB1,EMT->CAF,P04
TGM2->ITGB1,EMT->EMT,P04
TGM2->ITGB1,EMT->ETC,P04
TGM2->ITGB1,ETC->CAF,P04
TGM2->ITGB1,ETC->EMT,P04
TGM2->ITGB1,ETC->ETC,P04
PODXL->SELL,EMT->ETC,P04
PODXL->SELL,ETC->ETC,P04
WNT3A->FZD6,NA,NA
DKK1->KREMEN2,ETC->ETC,P04
FGG->ITGA5,ETC->CAF,P04
FGG->ITGA5,ETC->ETC,P04
SEMA3C->NRP1,CAF->CAF,P04
SEMA3C->NRP1,CAF->EMT,P04
SEMA3C->NRP1,CAF->ETC,P04
SEMA3C->NRP1,EMT->CAF,P04
SEMA3C->NRP1,EMT->EMT,P04
SEMA3C->NRP1,EMT->ETC,P04
SEMA3C->NRP1,ETC->CAF,P04
SEMA3C->NRP1,ETC->EMT,P04
SEMA3C->NRP1,ETC->ETC,P04
DSC1->DSG3,NA,NA
L1CAM->EGFR,EMT->CAF,P04
L1CAM->EGFR,EMT->EMT,P04
L1CAM->EGFR,EMT->ETC,P04
L1CAM->EGFR,ETC->CAF,P04
L1CAM->EGFR,ETC->EMT,P04
L1CAM->EGFR,ETC->ETC,P04
TGFA->EGFR,ETC->CAF,P04
TGFA->EGFR,ETC->EMT,P04
TGFA->EGFR,ETC->ETC,P04
CHAD->ITGA2,NA,NA
COL2A1->ITGA2,NA,NA
THBS1->ITGB1,CAF->CAF,P04
THBS1->ITGB1,CAF->EMT,P04
THBS1->ITGB1,CAF->ETC,P04
THBS1->ITGB1,EMT->CAF,P04
THBS1->ITGB1,EMT->EMT,P04
THBS1->ITGB1,EMT->ETC,P04
THBS1->ITGB1,ETC->CAF,P04
THBS1->ITGB1,ETC->EMT,P04
THBS1->ITGB1,ETC->ETC,P04
FGB->ITGB1,NA,NA
RELN->ITGB1,NA,NA
RTN4->S1PR2,NA,NA
LAMC2->ITGB1,CAF->CAF,P04
LAMC2->ITGB1,CAF->EMT,P04
LAMC2->ITGB1,CAF->ETC,P04
LAMC2->ITGB1,EMT->CAF,P04
LAMC2->ITGB1,EMT->EMT,P04
LAMC2->ITGB1,EMT->ETC,P04
LAMC2->ITGB1,ETC->CAF,P04
LAMC2->ITGB1,ETC->EMT,P04
LAMC2->ITGB1,ETC->ETC,P04
CALR->ITGA3,CAF->CAF,P04
CALR->ITGA3,CAF->EMT,P04
CALR->ITGA3,CAF->ETC,P04
CALR->ITGA3,EMT->CAF,P04
CALR->ITGA3,EMT->EMT,P04
CALR->ITGA3,EMT->ETC,P04
CALR->ITGA3,ETC->CAF,P04
CALR->ITGA3,ETC->EMT,P04
CALR->ITGA3,ETC->ETC,P04
SEMA4B->DCBLD2,CAF->CAF,P05
SEMA4B->DCBLD2,CAF->ETC,P05
SEMA4B->DCBLD2,CAF->Endo,P05
SEMA4B->DCBLD2,CAF->TAM,P05
SEMA4B->DCBLD2,ETC->CAF,P05
SEMA4B->DCBLD2,ETC->ETC,P05
SEMA4B->DCBLD2,ETC->Endo,P05
SEMA4B->DCBLD2,ETC->TAM,P05
SEMA4B->DCBLD2,TAM->CAF,P05
SEMA4B->DCBLD2,TAM->ETC,P05
SEMA4B->DCBLD2,TAM->Endo,P05
SEMA4B->DCBLD2,TAM->TAM,P05
IL20->IL20RB,NA,NA
IL26->IL20RB,NA,NA
IL24->IL20RB,CAF->CAF,P05
IL24->IL20RB,CAF->ETC,P05
IL24->IL20RB,DC->CAF,P05
IL24->IL20RB,DC->ETC,P05
DKK1->KREMEN1,CAF->CAF,P05
DKK1->KREMEN1,CAF->ETC,P05
DKK1->KREMEN1,ETC->CAF,P05
DKK1->KREMEN1,ETC->ETC,P05
IL19->IL20RB,CAF->CAF,P05
IL19->IL20RB,CAF->ETC,P05
IL19->IL20RB,ETC->CAF,P05
IL19->IL20RB,ETC->ETC,P05
DSC3->DSG4,NA,NA
DSC3->DSG1,NA,NA
DSG1->DSC3,NA,NA
AREG->EGFR,CAF->CAF,P05
AREG->EGFR,CAF->ETC,P05
AREG->EGFR,CAF->Endo,P05
AREG->EGFR,DC->CAF,P05
AREG->EGFR,DC->ETC,P05
AREG->EGFR,DC->Endo,P05
AREG->EGFR,ETC->CAF,P05
AREG->EGFR,ETC->ETC,P05
AREG->EGFR,ETC->Endo,P05
AREG->EGFR,TAM->CAF,P05
AREG->EGFR,TAM->ETC,P05
AREG->EGFR,TAM->Endo,P05
AREG->EGFR,TIL->CAF,P05
AREG->EGFR,TIL->ETC,P05
AREG->EGFR,TIL->Endo,P05
FGA->ITGA2B,NA,NA
RELN->ITGA3,NA,NA
TGM2->ITGB3,CAF->Endo,P05
TGM2->ITGB3,ETC->Endo,P05
TGM2->ITGB3,Endo->Endo,P05
TGM2->ITGB3,TAM->Endo,P05
ANXA1->EGFR,CAF->CAF,P05
ANXA1->EGFR,CAF->ETC,P05
ANXA1->EGFR,CAF->Endo,P05
ANXA1->EGFR,DC->CAF,P05
ANXA1->EGFR,DC->ETC,P05
ANXA1->EGFR,DC->Endo,P05
ANXA1->EGFR,ETC->CAF,P05
ANXA1->EGFR,ETC->ETC,P05
ANXA1->EGFR,ETC->Endo,P05
ANXA1->EGFR,Endo->CAF,P05
ANXA1->EGFR,Endo->ETC,P05
ANXA1->EGFR,Endo->Endo,P05
ANXA1->EGFR,TAM->CAF,P05
ANXA1->EGFR,TAM->ETC,P05
ANXA1->EGFR,TAM->Endo,P05
ANXA1->EGFR,TIL->CAF,P05
ANXA1->EGFR,TIL->ETC,P05
ANXA1->EGFR,TIL->Endo,P05
HAS2->HMMR,CAF->ETC,P05
FGB->ITGA2B,NA,NA
WNT7B->FZD10,CAF->CAF,P05
WNT7B->FZD10,ETC->CAF,P05
SEMA7A->ITGB1,CAF->CAF,P05
SEMA7A->ITGB1,CAF->DC,P05
SEMA7A->ITGB1,CAF->ETC,P05
SEMA7A->ITGB1,CAF->Endo,P05
SEMA7A->ITGB1,CAF->TAM,P05
SEMA7A->ITGB1,CAF->TIL,P05
SEMA7A->ITGB1,ETC->CAF,P05
SEMA7A->ITGB1,ETC->DC,P05
SEMA7A->ITGB1,ETC->ETC,P05
SEMA7A->ITGB1,ETC->Endo,P05
SEMA7A->ITGB1,ETC->TAM,P05
SEMA7A->ITGB1,ETC->TIL,P05
TGM2->SDC4,CAF->CAF,P05
TGM2->SDC4,CAF->ETC,P05
TGM2->SDC4,CAF->TAM,P05
TGM2->SDC4,ETC->CAF,P05
TGM2->SDC4,ETC->ETC,P05
TGM2->SDC4,ETC->TAM,P05
TGM2->SDC4,Endo->CAF,P05
TGM2->SDC4,Endo->ETC,P05
TGM2->SDC4,Endo->TAM,P05
TGM2->SDC4,TAM->CAF,P05
TGM2->SDC4,TAM->ETC,P05
TGM2->SDC4,TAM->TAM,P05
ANXA1->DYSF,CAF->CAF,P05
ANXA1->DYSF,CAF->Endo,P05
ANXA1->DYSF,DC->CAF,P05
ANXA1->DYSF,DC->Endo,P05
ANXA1->DYSF,ETC->CAF,P05
ANXA1->DYSF,ETC->Endo,P05
ANXA1->DYSF,Endo->CAF,P05
ANXA1->DYSF,Endo->Endo,P05
ANXA1->DYSF,TAM->CAF,P05
ANXA1->DYSF,TAM->Endo,P05
ANXA1->DYSF,TIL->CAF,P05
ANXA1->DYSF,TIL->Endo,P05
IL31->IL31RA,NA,NA
ANXA1->FPR1,CAF->CAF,P05
ANXA1->FPR1,CAF->DC,P05
ANXA1->FPR1,CAF->Endo,P05
ANXA1->FPR1,CAF->TAM,P05
ANXA1->FPR1,DC->CAF,P05
ANXA1->FPR1,DC->DC,P05
ANXA1->FPR1,DC->Endo,P05
ANXA1->FPR1,DC->TAM,P05
ANXA1->FPR1,ETC->CAF,P05
ANXA1->FPR1,ETC->DC,P05
ANXA1->FPR1,ETC->Endo,P05
ANXA1->FPR1,ETC->TAM,P05
ANXA1->FPR1,Endo->CAF,P05
ANXA1->FPR1,Endo->DC,P05
ANXA1->FPR1,Endo->Endo,P05
ANXA1->FPR1,Endo->TAM,P05
ANXA1->FPR1,TAM->CAF,P05
ANXA1->FPR1,TAM->DC,P05
ANXA1->FPR1,TAM->Endo,P05
ANXA1->FPR1,TAM->TAM,P05
ANXA1->FPR1,TIL->CAF,P05
ANXA1->FPR1,TIL->DC,P05
ANXA1->FPR1,TIL->Endo,P05
ANXA1->FPR1,TIL->TAM,P05
DKK1->LRP4,CAF->CAF,P05
DKK1->LRP4,CAF->ETC,P05
DKK1->LRP4,ETC->CAF,P05
DKK1->LRP4,ETC->ETC,P05
ANXA1->FPR3,CAF->CAF,P05
ANXA1->FPR3,CAF->DC,P05
ANXA1->FPR3,CAF->ETC,P05
ANXA1->FPR3,CAF->TAM,P05
ANXA1->FPR3,DC->CAF,P05
ANXA1->FPR3,DC->DC,P05
ANXA1->FPR3,DC->ETC,P05
ANXA1->FPR3,DC->TAM,P05
ANXA1->FPR3,ETC->CAF,P05
ANXA1->FPR3,ETC->DC,P05
ANXA1->FPR3,ETC->ETC,P05
ANXA1->FPR3,ETC->TAM,P05
ANXA1->FPR3,Endo->CAF,P05
ANXA1->FPR3,Endo->DC,P05
ANXA1->FPR3,Endo->ETC,P05
ANXA1->FPR3,Endo->TAM,P05
ANXA1->FPR3,TAM->CAF,P05
ANXA1->FPR3,TAM->DC,P05
ANXA1->FPR3,TAM->ETC,P05
ANXA1->FPR3,TAM->TAM,P05
ANXA1->FPR3,TIL->CAF,P05
ANXA1->FPR3,TIL->DC,P05
ANXA1->FPR3,TIL->ETC,P05
ANXA1->FPR3,TIL->TAM,P05
TGM2->ADGRG1,NA,NA
ANXA1->FPR2,CAF->TAM,P05
ANXA1->FPR2,DC->TAM,P05
ANXA1->FPR2,ETC->TAM,P05
ANXA1->FPR2,Endo->TAM,P05
ANXA1->FPR2,TAM->TAM,P05
ANXA1->FPR2,TIL->TAM,P05
NTF4->NTRK1,ETC->CAF,P05
LAMC2->ITGA3,CAF->CAF,P05
LAMC2->ITGA3,CAF->ETC,P05
LAMC2->ITGA3,CAF->Endo,P05
LAMC2->ITGA3,DC->CAF,P05
LAMC2->ITGA3,DC->ETC,P05
LAMC2->ITGA3,DC->Endo,P05
LAMC2->ITGA3,ETC->CAF,P05
LAMC2->ITGA3,ETC->ETC,P05
LAMC2->ITGA3,ETC->Endo,P05
LAMC2->ITGA3,Endo->CAF,P05
LAMC2->ITGA3,Endo->ETC,P05
LAMC2->ITGA3,Endo->Endo,P05
LAMC2->ITGA3,TAM->CAF,P05
LAMC2->ITGA3,TAM->ETC,P05
LAMC2->ITGA3,TAM->Endo,P05
WNT7A->FZD9,NA,NA
EREG->ERBB4,CAF->ETC,P05
EREG->ERBB4,DC->ETC,P05
EREG->ERBB4,ETC->ETC,P05
EREG->ERBB4,TAM->ETC,P05
NAMPT->INSR,CAF->CAF,P05
NAMPT->INSR,CAF->DC,P05
NAMPT->INSR,CAF->ETC,P05
NAMPT->INSR,CAF->Endo,P05
NAMPT->INSR,CAF->TAM,P05
NAMPT->INSR,DC->CAF,P05
NAMPT->INSR,DC->DC,P05
NAMPT->INSR,DC->ETC,P05
NAMPT->INSR,DC->Endo,P05
NAMPT->INSR,DC->TAM,P05
NAMPT->INSR,ETC->CAF,P05
NAMPT->INSR,ETC->DC,P05
NAMPT->INSR,ETC->ETC,P05
NAMPT->INSR,ETC->Endo,P05
NAMPT->INSR,ETC->TAM,P05
NAMPT->INSR,Endo->CAF,P05
NAMPT->INSR,Endo->DC,P05
NAMPT->INSR,Endo->ETC,P05
NAMPT->INSR,Endo->Endo,P05
NAMPT->INSR,Endo->TAM,P05
NAMPT->INSR,TAM->CAF,P05
NAMPT->INSR,TAM->DC,P05
NAMPT->INSR,TAM->ETC,P05
NAMPT->INSR,TAM->Endo,P05
NAMPT->INSR,TAM->TAM,P05
NAMPT->INSR,TIL->CAF,P05
NAMPT->INSR,TIL->DC,P05
NAMPT->INSR,TIL->ETC,P05
NAMPT->INSR,TIL->Endo,P05
NAMPT->INSR,TIL->TAM,P05
VEGFA->GPC1,CAF->CAF,P05
VEGFA->GPC1,CAF->DC,P05
VEGFA->GPC1,CAF->ETC,P05
VEGFA->GPC1,CAF->Endo,P05
VEGFA->GPC1,CAF->TAM,P05
VEGFA->GPC1,CAF->TIL,P05
VEGFA->GPC1,DC->CAF,P05
VEGFA->GPC1,DC->DC,P05
VEGFA->GPC1,DC->ETC,P05
VEGFA->GPC1,DC->Endo,P05
VEGFA->GPC1,DC->TAM,P05
VEGFA->GPC1,DC->TIL,P05
VEGFA->GPC1,ETC->CAF,P05
VEGFA->GPC1,ETC->DC,P05
VEGFA->GPC1,ETC->ETC,P05
VEGFA->GPC1,ETC->Endo,P05
VEGFA->GPC1,ETC->TAM,P05
VEGFA->GPC1,ETC->TIL,P05
VEGFA->GPC1,TAM->CAF,P05
VEGFA->GPC1,TAM->DC,P05
VEGFA->GPC1,TAM->ETC,P05
VEGFA->GPC1,TAM->Endo,P05
VEGFA->GPC1,TAM->TAM,P05
VEGFA->GPC1,TAM->TIL,P05
SEMA3A->NRP1,CAF->CAF,P05
SEMA3A->NRP1,CAF->DC,P05
SEMA3A->NRP1,CAF->ETC,P05
SEMA3A->NRP1,CAF->Endo,P05
SEMA3A->NRP1,CAF->TAM,P05
SEMA3A->NRP1,Endo->CAF,P05
SEMA3A->NRP1,Endo->DC,P05
SEMA3A->NRP1,Endo->ETC,P05
SEMA3A->NRP1,Endo->Endo,P05
SEMA3A->NRP1,Endo->TAM,P05
PTGS2->CAV1,CAF->CAF,P05
PTGS2->CAV1,CAF->DC,P05
PTGS2->CAV1,CAF->ETC,P05
PTGS2->CAV1,CAF->Endo,P05
PTGS2->CAV1,ETC->CAF,P05
PTGS2->CAV1,ETC->DC,P05
PTGS2->CAV1,ETC->ETC,P05
PTGS2->CAV1,ETC->Endo,P05
PTGS2->CAV1,Endo->CAF,P05
PTGS2->CAV1,Endo->DC,P05
PTGS2->CAV1,Endo->ETC,P05
PTGS2->CAV1,Endo->Endo,P05
PTGS2->CAV1,TAM->CAF,P05
PTGS2->CAV1,TAM->DC,P05
PTGS2->CAV1,TAM->ETC,P05
PTGS2->CAV1,TAM->Endo,P05
FGA->ITGB3,NA,NA
ADAM17->ITGB1,CAF->CAF,P05
ADAM17->ITGB1,CAF->DC,P05
ADAM17->ITGB1,CAF->ETC,P05
ADAM17->ITGB1,CAF->Endo,P05
ADAM17->ITGB1,CAF->TAM,P05
ADAM17->ITGB1,CAF->TIL,P05
ADAM17->ITGB1,DC->CAF,P05
ADAM17->ITGB1,DC->DC,P05
ADAM17->ITGB1,DC->ETC,P05
ADAM17->ITGB1,DC->Endo,P05
ADAM17->ITGB1,DC->TAM,P05
ADAM17->ITGB1,DC->TIL,P05
ADAM17->ITGB1,ETC->CAF,P05
ADAM17->ITGB1,ETC->DC,P05
ADAM17->ITGB1,ETC->ETC,P05
ADAM17->ITGB1,ETC->Endo,P05
ADAM17->ITGB1,ETC->TAM,P05
ADAM17->ITGB1,ETC->TIL,P05
ADAM17->ITGB1,Endo->CAF,P05
ADAM17->ITGB1,Endo->DC,P05
ADAM17->ITGB1,Endo->ETC,P05
ADAM17->ITGB1,Endo->Endo,P05
ADAM17->ITGB1,Endo->TAM,P05
ADAM17->ITGB1,Endo->TIL,P05
ADAM17->ITGB1,TAM->CAF,P05
ADAM17->ITGB1,TAM->DC,P05
ADAM17->ITGB1,TAM->ETC,P05
ADAM17->ITGB1,TAM->Endo,P05
ADAM17->ITGB1,TAM->TAM,P05
ADAM17->ITGB1,TAM->TIL,P05
DSC3->DSG3,CAF->CAF,P05
DSC3->DSG3,CAF->ETC,P05
ADAM9->ITGB1,CAF->CAF,P05
ADAM9->ITGB1,CAF->DC,P05
ADAM9->ITGB1,CAF->ETC,P05
ADAM9->ITGB1,CAF->Endo,P05
ADAM9->ITGB1,CAF->TAM,P05
ADAM9->ITGB1,CAF->TIL,P05
ADAM9->ITGB1,DC->CAF,P05
ADAM9->ITGB1,DC->DC,P05
ADAM9->ITGB1,DC->ETC,P05
ADAM9->ITGB1,DC->Endo,P05
ADAM9->ITGB1,DC->TAM,P05
ADAM9->ITGB1,DC->TIL,P05
ADAM9->ITGB1,ETC->CAF,P05
ADAM9->ITGB1,ETC->DC,P05
ADAM9->ITGB1,ETC->ETC,P05
ADAM9->ITGB1,ETC->Endo,P05
ADAM9->ITGB1,ETC->TAM,P05
ADAM9->ITGB1,ETC->TIL,P05
ADAM9->ITGB1,Endo->CAF,P05
ADAM9->ITGB1,Endo->DC,P05
ADAM9->ITGB1,Endo->ETC,P05
ADAM9->ITGB1,Endo->Endo,P05
ADAM9->ITGB1,Endo->TAM,P05
ADAM9->ITGB1,Endo->TIL,P05
ADAM9->ITGB1,TAM->CAF,P05
ADAM9->ITGB1,TAM->DC,P05
ADAM9->ITGB1,TAM->ETC,P05
ADAM9->ITGB1,TAM->Endo,P05
ADAM9->ITGB1,TAM->TAM,P05
ADAM9->ITGB1,TAM->TIL,P05
ADAM9->ITGB1,TIL->CAF,P05
ADAM9->ITGB1,TIL->DC,P05
ADAM9->ITGB1,TIL->ETC,P05
ADAM9->ITGB1,TIL->Endo,P05
ADAM9->ITGB1,TIL->TAM,P05
ADAM9->ITGB1,TIL->TIL,P05
ADM->CALCR,NA,NA
ECM1->ITGB4,CAF->CAF,P05
ECM1->ITGB4,CAF->ETC,P05
ECM1->ITGB4,CAF->Endo,P05
ECM1->ITGB4,CAF->TAM,P05
ECM1->ITGB4,ETC->CAF,P05
ECM1->ITGB4,ETC->ETC,P05
ECM1->ITGB4,ETC->Endo,P05
ECM1->ITGB4,ETC->TAM,P05
ECM1->ITGB4,Endo->CAF,P05
ECM1->ITGB4,Endo->ETC,P05
ECM1->ITGB4,Endo->Endo,P05
ECM1->ITGB4,Endo->TAM,P05
ECM1->ITGB4,TAM->CAF,P05
ECM1->ITGB4,TAM->ETC,P05
ECM1->ITGB4,TAM->Endo,P05
ECM1->ITGB4,TAM->TAM,P05
ADAM9->ITGA3,CAF->CAF,P05
ADAM9->ITGA3,CAF->ETC,P05
ADAM9->ITGA3,CAF->Endo,P05
ADAM9->ITGA3,DC->CAF,P05
ADAM9->ITGA3,DC->ETC,P05
ADAM9->ITGA3,DC->Endo,P05
ADAM9->ITGA3,ETC->CAF,P05
ADAM9->ITGA3,ETC->ETC,P05
ADAM9->ITGA3,ETC->Endo,P05
ADAM9->ITGA3,Endo->CAF,P05
ADAM9->ITGA3,Endo->ETC,P05
ADAM9->ITGA3,Endo->Endo,P05
ADAM9->ITGA3,TAM->CAF,P05
ADAM9->ITGA3,TAM->ETC,P05
ADAM9->ITGA3,TAM->Endo,P05
ADAM9->ITGA3,TIL->CAF,P05
ADAM9->ITGA3,TIL->ETC,P05
ADAM9->ITGA3,TIL->Endo,P05
WNT7B->FZD8,CAF->CAF,P05
WNT7B->FZD8,CAF->Endo,P05
WNT7B->FZD8,ETC->CAF,P05
WNT7B->FZD8,ETC->Endo,P05
ADM->MRGPRX2,NA,NA
SPP1->ITGA4,CAF->CAF,P05
SPP1->ITGA4,CAF->DC,P05
SPP1->ITGA4,CAF->TAM,P05
SPP1->ITGA4,CAF->TIL,P05
SPP1->ITGA4,DC->CAF,P05
SPP1->ITGA4,DC->DC,P05
SPP1->ITGA4,DC->TAM,P05
SPP1->ITGA4,DC->TIL,P05
SPP1->ITGA4,ETC->CAF,P05
SPP1->ITGA4,ETC->DC,P05
SPP1->ITGA4,ETC->TAM,P05
SPP1->ITGA4,ETC->TIL,P05
SPP1->ITGA4,Endo->CAF,P05
SPP1->ITGA4,Endo->DC,P05
SPP1->ITGA4,Endo->TAM,P05
SPP1->ITGA4,Endo->TIL,P05
SPP1->ITGA4,TAM->CAF,P05
SPP1->ITGA4,TAM->DC,P05
SPP1->ITGA4,TAM->TAM,P05
SPP1->ITGA4,TAM->TIL,P05
SPP1->ITGA4,TIL->CAF,P05
SPP1->ITGA4,TIL->DC,P05
SPP1->ITGA4,TIL->TAM,P05
SPP1->ITGA4,TIL->TIL,P05
SPP1->ITGA9,CAF->CAF,P05
SPP1->ITGA9,CAF->Endo,P05
SPP1->ITGA9,DC->CAF,P05
SPP1->ITGA9,DC->Endo,P05
SPP1->ITGA9,ETC->CAF,P05
SPP1->ITGA9,ETC->Endo,P05
SPP1->ITGA9,Endo->CAF,P05
SPP1->ITGA9,Endo->Endo,P05
SPP1->ITGA9,TAM->CAF,P05
SPP1->ITGA9,TAM->Endo,P05
SPP1->ITGA9,TIL->CAF,P05
SPP1->ITGA9,TIL->Endo,P05
SPP1->ITGB3,CAF->Endo,P05
SPP1->ITGB3,DC->Endo,P05
SPP1->ITGB3,ETC->Endo,P05
SPP1->ITGB3,Endo->Endo,P05
SPP1->ITGB3,TAM->Endo,P05
SPP1->ITGB3,TIL->Endo,P05
PTGS2->PTGDR2,NA,NA
FGB->ITGA5,NA,NA
VEGFA->NRP1,CAF->CAF,P05
VEGFA->NRP1,CAF->DC,P05
